SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000540_011+0.404_012+0.158_S-540,C000540A,34-3-004,011+0.404,012+0.158,S-540,1,0.755,1124.0,848.62,,PARK,EAST RIVER RD,S-540,Secondary,0.2,5620.0,4243.099999999999,"['', 34, '-', 3, '-', 4, '']"
C000540_024+0.759_031+0.764_S-540,C000540A,34-2-006,024+0.759,031+0.764,S-540,40,7.011,1250.3333333333333,8766.087,,PARK,EAST RIVER RD,S-540,Secondary,8.0,156.29166666666666,1095.760875,"['', 34, '-', 2, '-', 6, '']"
