CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000308A,05-3-023,000+0.000,001+0.540,S-308,8,1.547,1187.6,1837.2172,,CARBON,,S-308,Secondary,1.6,742.2499999999999,1148.26075,"['', 5, '-', 3, '-', 23, '']"
C000308A,05-3-004,001+0.540,006+0.007,S-308,11,4.552,1087.4,4949.8448,,CARBON,,S-308,Secondary,2.2,494.27272727272725,2249.9294545454545,"['', 5, '-', 3, '-', 4, '']"
