SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000082_000+0.000_003+0.634_P-82,C000082A,15-7-005,000+0.000,003+0.634,P-82,64,3.615,9436.75,34113.85125,,FLATHEAD,,MT-82,Primary,12.8,737.24609375,2665.1446289062496,"['', 15, '-', 7, '-', 5, '']"
C000082_003+0.634_006+0.966_P-82,C000082A,15-7-006,003+0.634,006+0.966,P-82,104,3.249,8040.0,26121.96,,FLATHEAD,,MT-82,Primary,20.8,386.53846153846155,1255.8634615384617,"['', 15, '-', 7, '-', 6, '']"
