SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000042_073+0.346_075+0.660_P-42,C000042A,53-4-021,073+0.346,075+0.660,P-42,12,2.312,1128.25,2608.5139999999997,,VALLEY,,MT-24,Primary,2.4,470.1041666666667,1086.8808333333332,"['', 53, '-', 4, '-', 21, '']"
C000042_075+0.660_075+0.883_P-42,C000042A,53-4-022,075+0.660,075+0.883,P-42,2,0.223,1840.0,410.32,,VALLEY,,MT-24,Primary,0.4,4600.0,1025.8,"['', 53, '-', 4, '-', 22, '']"
C000042_075+0.883_076+0.029_P-42,C000042A,53-4-023,075+0.883,076+0.029,P-42,2,0.147,1499.5,220.4265,,VALLEY,,MT-24,Primary,0.4,3748.75,551.0662499999999,"['', 53, '-', 4, '-', 23, '']"
C000042_076+0.029_076+0.155_P-42,C000042A,53-4-024,076+0.029,076+0.155,P-42,7,0.126,6510.0,820.26,,VALLEY,,MT-24,Primary,1.4,4650.0,585.9,"['', 53, '-', 4, '-', 24, '']"
