CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000209A,15-7-012,000+0.000,003+0.341,S-209,29,3.354,3962.8,13291.2312,,FLATHEAD,,S-209,Secondary,5.8,683.2413793103449,2291.591586206897,"['', 15, '-', 7, '-', 12, '']"
C000209A,15-7-013,003+0.341,004+0.851,S-209,14,1.509,2137.3333333333335,3225.236,,FLATHEAD,,S-209,Secondary,2.8,763.3333333333335,1151.87,"['', 15, '-', 7, '-', 13, '']"
