CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C473095A,15-7B-033,000+0.000,000+0.466,P-267,86,0.466,19969.25,9305.6705,,FLATHEAD,W RESERVE DR,S-548,Primary,17.2,1161.0029069767445,541.0273546511628,"['', 15, '-', 7, 'B-', 33, '']"
C473095A,15-7B-079,000+0.466,001+0.011,P-267,108,0.545,18877.25,10288.101250000002,,FLATHEAD,W RESERVE DR,S-548,Primary,21.6,873.9467592592592,476.3009837962963,"['', 15, '-', 7, 'B-', 79, '']"
C473095A,15-7B-077,001+0.011,002+0.131,P-267,61,1.12,14253.5,15963.920000000002,,FLATHEAD,W RESERVE DR,S-548,Primary,12.2,1168.3196721311476,1308.5180327868854,"['', 15, '-', 7, 'B-', 77, '']"
C473095A,15-7B-035,002+0.131,002+0.506,P-267,39,0.376,15112.25,5682.206,,FLATHEAD,W RESERVE DR,S-548,Primary,7.8,1937.4679487179487,728.4879487179487,"['', 15, '-', 7, 'B-', 35, '']"
