SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000059_000+0.000_000+0.041_P-59,C000059A,34-2-009,000+0.000,000+0.041,P-59,0,0.041,2135.75,87.56575000000001,,PARK,,US-89,Primary,0.0,,,"['', 34, '-', 2, '-', 9, '']"
C000059_000+0.041_004+0.697_P-59,C000059A,34-2-009,000+0.041,004+0.697,P-59,17,4.123,2174.0,8963.402,,PARK,,US-89,Primary,3.4,639.4117647058823,2636.294705882353,"['', 34, '-', 2, '-', 9, '']"
C000059_004+0.697_008+0.862_P-59,C000059A,34-1-001,004+0.697,008+0.862,P-59,23,4.156,1457.0,6055.2919999999995,,PARK,,US-89,Primary,4.6,316.7391304347826,1316.3678260869565,"['', 34, '-', 1, '-', 1, '']"
C000059_008+0.862_009+0.172_P-59,C000059A,34-1-001,008+0.862,009+0.172,P-59,5,0.217,1480.25,321.21425,,PARK,,US-89,Primary,1.0,1480.25,321.21425,"['', 34, '-', 1, '-', 1, '']"
C000059_009+0.172_014+0.612_P-59,C000059A,34-1-001,009+0.172,014+0.612,P-59,39,5.452,1480.25,8070.323,,PARK,,US-89,Primary,7.8,189.77564102564105,1034.656794871795,"['', 34, '-', 1, '-', 1, '']"
C000059_014+0.612_015+0.793_P-59,C000059A,34-1-008,014+0.612,015+0.793,P-59,2,1.233,1611.25,1986.67125,,PARK,,US-89,Primary,0.4,4028.125,4966.678125,"['', 34, '-', 1, '-', 8, '']"
C000059_015+0.793_020+0.555_P-59,C000059A,34-1-002,015+0.793,020+0.555,P-59,23,4.865,1306.5,6356.1225,,PARK,,US-89,Primary,4.6,284.0217391304348,1381.7657608695654,"['', 34, '-', 1, '-', 2, '']"
C000059_020+0.555_024+0.884_P-59,C000059A,34-1-003,020+0.555,024+0.884,P-59,15,4.008,1159.5,4647.276,,PARK,,US-89,Primary,3.0,386.5,1549.092,"['', 34, '-', 1, '-', 3, '']"
