CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000047A,12-1B-005,000+0.000,000+0.268,P-47,6,0.268,1580.75,423.641,,DEER LODGE,,MT-48,Primary,1.2,1317.2916666666667,353.0341666666667,"['', 12, '-', 1, 'B-', 5, '']"
C000047A,12-1B-005,000+0.268,001+0.724,P-47,9,1.514,1580.75,2393.2555,,DEER LODGE,,MT-48,Primary,1.8,878.1944444444445,1329.586388888889,"['', 12, '-', 1, 'B-', 5, '']"
C000047A,12-1-008,001+0.724,005+0.884,P-47,27,4.105,1687.25,6926.161250000001,,DEER LODGE,,MT-48,Primary,5.4,312.4537037037037,1282.6224537037035,"['', 12, '-', 1, '-', 8, '']"
C000047A,12-1-011,005+0.990,006+0.815,P-47,3,0.826,1667.75,1377.5615,,DEER LODGE,,MT-48,Primary,0.6,2779.5833333333335,2295.9358333333334,"['', 12, '-', 1, '-', 11, '']"
C000047A,12-1-011,006+0.815,006+0.843,P-47,0,0.028,1670.3333333333333,46.769333333333336,,DEER LODGE,,MT-48,Primary,0.0,,,"['', 12, '-', 1, '-', 11, '']"
