SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,site_id_sort_key
C000518_000+0.000_000+0.047_S-518,C000518A,22-2-017,000+0.000,000+0.047,S-518,1,0.047,5168.75,242.93125,,JEFFERSON,,S-518,Secondary,0.2,25843.75,1214.65625,"['', 22, '-', 2, '-', 17, '']"
C000518_000+0.047_000+0.456_S-518,C000518A,22-2-017,000+0.047,000+0.456,S-518,2,0.409,5168.75,2114.0187499999997,,JEFFERSON,,S-518,Secondary,0.4,12921.875,5285.046874999999,"['', 22, '-', 2, '-', 17, '']"
C000518_000+0.456_002+0.632_S-518,C000518A,22-2-003,000+0.456,002+0.632,S-518,44,2.169,2231.75,4840.66575,,JEFFERSON,,S-518,Secondary,8.8,253.60795454545453,550.0756534090909,"['', 22, '-', 2, '-', 3, '']"
C000518_002+0.632_003+0.296_S-518,C000518A,22-2-004,002+0.632,003+0.296,S-518,7,0.629,1967.5,1237.5575,,JEFFERSON,,S-518,Secondary,1.4,1405.357142857143,883.969642857143,"['', 22, '-', 2, '-', 4, '']"
C000518_003+0.296_003+0.321_S-518,C000518A,22-2-004,003+0.296,003+0.321,S-518,0,0.025,2103.0,52.575,,LEWIS AND CLARK,,S-518,Secondary,0.0,,,"['', 22, '-', 2, '-', 4, '']"
