SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.000,NOT IN CITY LIMITS,FLATHEAD,APRIL,2022,WED,247502.39900,437959.50100,48.0953804877729,-114.237212548816,0.0
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.000,NOT IN CITY LIMITS,FLATHEAD,JUNE,2022,SAT,247502.32700,437959.67200,48.0953804877729,-114.237212548816,0.0
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.003,NOT IN CITY LIMITS,FLATHEAD,NOVEMBER,2023,TUE,247507.49820,437962.98710,48.095413878585703,-114.237142328079,0.003
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.005,NOT IN CITY LIMITS,FLATHEAD,FEBRUARY,2022,TUE,247510.74218,437966.62209,48.0953804877729,-114.237212548816,0.005
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.010,NOT IN CITY LIMITS,FLATHEAD,JANUARY,2023,THU,247517.58760,437965.95551,48.095446024154299,-114.23700947683599,0.01
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.012,NOT IN CITY LIMITS,FLATHEAD,JULY,2019,WED,247521.59100,437960.22500,48.0953804877729,-114.237212548816,0.012
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.012,NOT IN CITY LIMITS,FLATHEAD,OCTOBER,2023,FRI,247521.01981,437958.59181,48.095381758397103,-114.236957486165,0.012
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.013,NOT IN CITY LIMITS,FLATHEAD,AUGUST,2019,THU,247523.17800,437961.01800,48.0953804877729,-114.237212548816,0.013
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.013,NOT IN CITY LIMITS,FLATHEAD,JUNE,2021,THU,247519.84604,437973.84233,48.0955180825441,-114.236985601812,0.013
C000082_000+0.000_003+0.634_P-82,C000082,A,000+0.013,NOT IN CITY LIMITS,FLATHEAD,SEPTEMBER,2020,FRI,247522.89800,437960.74900,48.0953804877729,-114.237212548816,0.013
