YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,N-89,A,0.226,C000089,A,C000089A,002+0.995,003+0.220,2.988,3.214,01-4A-001,nan,nan,E,4207.333333333333,23.0,nan,13.0,271.0,214.0,5.0,nan,3.0,64.0,50.0,RPA_2,4101.0,10.0,93.0,151.0,151.0,230.0,230.0,nan,2.0,nan,BEAVERHEAD,JCT I-15 ON RAMP N DILLON INTERCHANGE,JCT I-15 ON RAMP N DILLON INTERCHANGE,3.655,13.577,C000089_002+0.995_003+0.220_N-89,2.995,3.22,INTERCHANGE ST,BR I-15/MT-41,Primary,3,0,BEAVERHEAD,,950.8573333333333,0.0,None,None,0.0,,BR I-15/MT-41
2023.0,N-89,A,0.537,C000089,A,C000089A,002+0.458,002+0.995,2.452,2.988,01-4A-001,nan,nan,E,4182.0,23.0,nan,13.0,271.0,214.0,5.0,nan,3.0,64.0,50.0,RPA_2,4101.0,10.0,93.0,151.0,151.0,230.0,230.0,nan,2.0,nan,BEAVERHEAD,JCT N-49,ENT N-89A/JCT N-49,3.655,13.577,C000089_002+0.458_002+0.995_N-89,2.458,2.995,INTERCHANGE ST,BR I-15/MT-41,Primary,4,6,BEAVERHEAD,6.0,2245.734,1.2,3485.0,1871.445,146.296086026151,,BR I-15/MT-41
2023.0,P-89,A,0.216,C000089,A,C000089A,002+0.242,002+0.458,2.235,2.452,01-4A-002,nan,nan,E,8637.5,32.0,nan,41.0,232.0,56.0,4.0,nan,5.0,29.0,7.0,RMA_RMC_12,4119.0,10.0,106.0,104.0,104.0,149.0,149.0,nan,2.0,nan,BEAVERHEAD,nan,nan,1.863,0.828,C000089_002+0.242_002+0.458_P-89,2.242,2.458,INTERCHANGE ST,BR I-15/MT-41,Primary,4,4,BEAVERHEAD,4.0,1865.7,0.8,10796.875,2332.125,117.39725731391333,,BR I-15/MT-41
2023.0,P-89,A,0.23,C000089,A,C000089A,002+0.011,002+0.242,2.005,2.235,01-4A-003,nan,nan,E,9250.75,32.0,nan,41.0,232.0,56.0,3.0,nan,4.0,25.0,6.0,RMA_RMC_12,4119.0,10.0,106.0,104.0,104.0,149.0,149.0,nan,2.0,nan,BEAVERHEAD,nan,nan,1.863,0.828,C000089_002+0.011_002+0.242_P-89,2.011,2.242,INTERCHANGE ST,BR I-15/MT-41,Primary,4,3,BEAVERHEAD,3.0,2127.6725,0.6,15417.916666666668,3546.120833333334,77.20692316506702,,BR I-15/MT-41
2023.0,P-89,A,0.24,C000089,A,C000089A,001+0.485,001+0.724,1.484,1.724,01-4A-005,nan,nan,E,4783.75,22.0,nan,13.0,142.0,99.0,5.0,nan,3.0,30.0,21.0,RMA_RMC_12,4137.0,10.0,104.0,69.0,69.0,98.0,98.0,nan,4.0,nan,BEAVERHEAD,nan,BEGIN 4 LANES,1.253,9.603,C000089_001+0.485_001+0.724_P-89,1.4849999999999999,1.724,INTERCHANGE ST,BR I-15/MT-41,Primary,4,7,BEAVERHEAD,7.0,1148.1,1.4,3416.964285714286,820.0714285714286,333.8551608731767,,BR I-15/MT-41
2023.0,P-89,A,0.28,C000089,A,C000089A,000+0.422,000+0.703,0.422,0.703,01-4A-008,nan,nan,E,2938.4,6.0,nan,1.0,65.0,40.0,2.0,nan,0.0,21.0,13.0,RMA_RMC_12,4099.0,15.0,99.0,24.0,24.0,33.0,33.0,nan,2.0,nan,BEAVERHEAD,nan,nan,1.754,4.678,C000089_000+0.422_000+0.703_P-89,0.422,0.703,INTERCHANGE ST,BR I-15/MT-41,Primary,5,0,BEAVERHEAD,,822.7520000000001,0.0,None,None,0.0,,BR I-15/MT-41
2023.0,P-89,A,0.053,C000089,A,C000089A,000+0.000,000+0.053,0.0,0.053,01-4-010,nan,nan,E,1703.5,6.0,nan,1.0,65.0,40.0,3.0,nan,1.0,36.0,22.0,RMA_RMC_12,4099.0,15.0,99.0,23.0,23.0,32.0,32.0,nan,2.0,nan,BEAVERHEAD,nan,ENT P-89A,1.754,4.678,C000089_000+0.000_000+0.053_P-89,0.0,0.053,INTERCHANGE ST,BR I-15/MT-41,Primary,4,1,BEAVERHEAD,1.0,90.2855,0.2,8517.5,451.42749999999995,606.4873733062567,,BR I-15/MT-41
2023.0,P-89,A,0.281,C000089,A,C000089A,001+0.724,002+0.011,1.724,2.005,01-4A-004,nan,nan,E,7676.5,32.0,nan,41.0,232.0,56.0,4.0,nan,5.0,30.0,7.0,RMA_RMC_12,4119.0,10.0,106.0,103.0,103.0,149.0,149.0,nan,2.0,nan,BEAVERHEAD,nan,BEGIN 2 LANES,1.863,0.828,C000089_001+0.724_002+0.011_P-89,1.724,2.011,INTERCHANGE ST,BR I-15/MT-41,Primary,4,2,BEAVERHEAD,2.0,2157.0965,0.4,19191.25,5392.74125,50.7691850991757,,BR I-15/MT-41
2023.0,P-89,A,0.369,C000089,A,C000089A,000+0.053,000+0.422,0.053,0.422,01-4-010,nan,nan,E,1703.5,6.0,nan,1.0,65.0,40.0,3.0,nan,1.0,36.0,22.0,RMA_RMC_12,4099.0,15.0,99.0,23.0,23.0,32.0,32.0,nan,2.0,nan,BEAVERHEAD,JCT I-15 ON RAMP S DILLON INTERCHANGE,JCT I-15 ON RAMP S DILLON INTERCHANGE,1.754,4.678,C000089_000+0.053_000+0.422_P-89,0.053,0.422,INTERCHANGE ST,BR I-15/MT-41,Primary,4,2,BEAVERHEAD,2.0,628.5915,0.4,4258.75,1571.47875,174.22130506900598,,BR I-15/MT-41
2023.0,P-89,A,0.244,C000089,A,C000089A,001+0.240,001+0.485,1.24,1.484,01-4A-006,nan,nan,E,5661.75,22.0,nan,13.0,142.0,99.0,4.0,nan,2.0,25.0,18.0,RMA_RMC_12,4137.0,10.0,104.0,70.0,70.0,99.0,99.0,nan,2.0,nan,BEAVERHEAD,nan,nan,1.253,9.603,C000089_001+0.240_001+0.485_P-89,1.24,1.4849999999999999,INTERCHANGE ST,BR I-15/MT-41,Primary,4,9,BEAVERHEAD,9.0,1381.4669999999999,1.8,3145.4166666666665,767.4816666666666,356.73175087336745,,BR I-15/MT-41
