YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-6716,A,0.141,C006716,A,C006716A,000+0.136,000+0.277,0.136,0.277,15-7C-030,nan,nan,E,1928.6,5.0,nan,4.0,19.0,3.0,3.0,nan,2.0,12.0,2.0,UMA_UC,9056.0,10.0,119.0,9.0,9.0,12.0,12.0,nan,2.0,nan,FLATHEAD,nan,nan,0.426,0.0,C006716_000+0.136_000+0.277_U-6716,0.136,0.277,4TH ST W/E,,Urban,5,5,FLATHEAD,5.0,271.9326,1.0,1928.6,271.9326,1006.8122715452658,,4TH ST W/E
2023.0,U-6716,A,0.136,C006716,A,C006716A,000+0.000,000+0.136,0.0,0.136,15-7C-083,nan,nan,E,957.8,6.0,nan,5.0,23.0,3.0,6.0,nan,5.0,23.0,3.0,UMA_UC,9056.0,10.0,119.0,10.0,10.0,15.0,15.0,nan,2.0,nan,FLATHEAD,JCT U-6721(5TH AVE W),ENT U-6716A/,0.426,0.0,C006716_000+0.000_000+0.136_U-6716,0.0,0.136,4TH ST W/E,,Urban,5,2,FLATHEAD,2.0,130.2608,0.4,2394.4999999999995,325.65199999999993,840.728995102779,,4TH ST W/E
2023.0,U-6716,A,0.074,C006716,A,C006716A,000+0.277,000+0.351,0.277,0.351,15-7C-084,nan,nan,E,2409.4,5.0,nan,4.0,21.0,3.0,2.0,nan,2.0,9.0,1.0,UMA_UC,9056.0,10.0,119.0,10.0,10.0,14.0,14.0,nan,2.0,nan,FLATHEAD,JCT U-6722(1ST AVE W),JCT U-6722(1ST AVE W),0.455,0.0,C006716_000+0.277_000+0.351_U-6716,0.277,0.351,4TH ST W/E,,Urban,5,8,FLATHEAD,8.0,178.2956,1.6,1505.875,111.43475,2456.9093457221393,,4TH ST W/E
2023.0,U-6716,A,0.075,C006716,A,C006716A,000+0.351,000+0.426,0.351,0.426,15-7C-085,nan,nan,E,2406.8,4.0,nan,3.0,16.0,2.0,2.0,nan,1.0,7.0,1.0,UMA_UC,9056.0,10.0,119.0,7.0,7.0,10.0,10.0,nan,2.0,nan,FLATHEAD,JCT N-5(MAIN ST),JCT N-5(MAIN ST),0.397,0.0,C006716_000+0.351_000+0.426_U-6716,0.351,0.426,4TH ST W/E,,Urban,5,2,FLATHEAD,2.0,180.51000000000002,0.4,6017.0,451.27500000000003,606.6923244434328,,4TH ST W/E
