YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-5816,A,0.103,C005816,A,C005816A,002+0.282,002+0.385,2.282,2.385,25-7C-220,nan,nan,A,3780.4,15.0,nan,41.0,37.0,9.0,4.0,nan,11.0,10.0,3.0,UMA_UC,8084.0,10.0,108.0,29.0,29.0,38.0,38.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,0.215,C005816_002+0.282_002+0.385_U-5816,2.282,2.385,BROADWAY,,Urban,5,2,LEWIS AND CLARK,2.0,389.3812,0.4,9451.0,973.4529999999999,281.2514612551506,,BROADWAY
2023.0,U-5816,A,0.18,C005816,A,C005816A,001+0.567,001+0.748,1.567,1.748,25-7C-079,nan,nan,A,3408.0,15.0,nan,43.0,39.0,10.0,4.0,nan,12.0,11.0,3.0,UMA_UC,8084.0,10.0,108.0,30.0,30.0,40.0,40.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.354,0.123,C005816_001+0.567_001+0.748_U-5816,1.567,1.748,BROADWAY,,Urban,4,4,LEWIS AND CLARK,4.0,613.4399999999999,0.8,4260.0,766.7999999999998,357.048876777791,,BROADWAY
2023.0,U-5816,A,0.266,C005816,A,C005816A,001+0.301,001+0.567,1.301,1.567,25-7C-078,nan,nan,A,3748.25,16.0,nan,45.0,41.0,10.0,4.0,nan,12.0,11.0,3.0,UMA_UC,8084.0,10.0,108.0,32.0,32.0,42.0,42.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.354,0.123,C005816_001+0.301_001+0.567_U-5816,1.301,1.567,BROADWAY,,Urban,4,3,LEWIS AND CLARK,3.0,997.0345000000001,0.6,6247.083333333334,1661.7241666666669,164.75964194611726,,BROADWAY
2023.0,U-5816,A,0.277,C005816,A,C005816A,001+0.023,001+0.301,1.023,1.301,25-7C-077,nan,nan,E,4265.75,17.0,nan,49.0,44.0,11.0,4.0,nan,11.0,10.0,2.0,UMA_UC,8084.0,10.0,108.0,34.0,34.0,46.0,46.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5811(MONTANA AVE),JCT U-5811(MONTANA AVE),0.354,0.123,C005816_001+0.023_001+0.301_U-5816,1.023,1.301,BROADWAY,,Urban,4,7,LEWIS AND CLARK,7.0,1181.61275,1.4,3046.964285714286,844.0091071428571,324.3864034121959,,BROADWAY
2023.0,U-5816,A,0.132,C005816,A,C005816A,000+0.000,000+0.132,0.0,0.132,25-7C-073,nan,nan,A,5159.8,15.0,nan,44.0,40.0,10.0,3.0,nan,8.0,7.0,2.0,UMA_UC,8084.0,10.0,108.0,32.0,32.0,42.0,42.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5805(PARK AVE),ENT U-5816A/,0.613,0.153,C005816_000+0.000_000+0.132_U-5816,0.0,0.132,BROADWAY,,Urban,5,10,LEWIS AND CLARK,10.0,681.0936,2.0,2579.9,340.5468,803.9572790383293,,BROADWAY
2023.0,U-5816,A,0.234,C005816,A,C005816A,000+0.132,000+0.366,0.132,0.366,25-7C-074,nan,nan,A,6276.6,15.0,nan,44.0,40.0,10.0,3.0,nan,7.0,7.0,2.0,UMA_UC,8084.0,10.0,108.0,32.0,32.0,42.0,42.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.45,0.0,C005816_000+0.132_000+0.366_U-5816,0.132,0.366,BROADWAY,,Urban,5,9,LEWIS AND CLARK,9.0,1468.7244,1.8,3487.0,815.958,335.5382001441375,,BROADWAY
2023.0,U-5816,A,0.31,C005816,A,C005816A,000+0.713,001+0.023,0.713,1.023,25-7C-076,nan,nan,A,7054.4,16.0,nan,46.0,41.0,10.0,2.0,nan,7.0,6.0,1.0,UMA_UC,8084.0,10.0,108.0,34.0,34.0,44.0,44.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.354,0.123,C005816_000+0.713_001+0.023_U-5816,0.713,1.023,BROADWAY,,Urban,5,7,LEWIS AND CLARK,7.0,2186.864,1.4,5038.857142857143,1562.0457142857144,175.27340986842077,,BROADWAY
2023.0,U-5816,A,0.265,C005816,A,C005816A,001+0.748,002+0.013,1.748,2.013,25-7C-080,nan,nan,A,3207.5,15.0,nan,42.0,37.0,9.0,5.0,nan,13.0,11.0,3.0,UMA_UC,8084.0,10.0,108.0,29.0,29.0,38.0,38.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.354,0.123,C005816_001+0.748_002+0.013_U-5816,1.748,2.013,BROADWAY,,Urban,4,3,LEWIS AND CLARK,3.0,849.9875000000001,0.6,5345.833333333334,1416.6458333333335,193.26289766370218,,BROADWAY
2023.0,U-5816,A,0.269,C005816,A,C005816A,002+0.013,002+0.282,2.013,2.282,25-7C-081,nan,nan,A,3780.0,16.0,nan,46.0,41.0,10.0,5.0,nan,13.0,12.0,3.0,UMA_UC,8084.0,10.0,108.0,32.0,32.0,43.0,43.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.354,0.123,C005816_002+0.013_002+0.282_U-5816,2.013,2.282,BROADWAY,,Urban,4,5,LEWIS AND CLARK,5.0,1016.82,1.0,3780.0,1016.82,269.2561896040697,,BROADWAY
2023.0,U-5816,A,0.347,C005816,A,C005816A,000+0.366,000+0.713,0.366,0.713,25-7C-075,nan,nan,A,6712.6,19.0,nan,54.0,48.0,12.0,3.0,nan,9.0,8.0,2.0,UMA_UC,8084.0,10.0,108.0,39.0,39.0,51.0,51.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.354,0.123,C005816_000+0.366_000+0.713_U-5816,0.366,0.713,BROADWAY,,Urban,5,7,LEWIS AND CLARK,7.0,2329.2722,1.4,4794.714285714286,1663.7658571428572,164.55745713124216,,BROADWAY
