YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,S-229,A,1.401,C005809,A,C005809A,004+0.975,006+0.377,4.976,6.377,25-7B-006,nan,nan,E,5640.0,27.0,nan,0.0,133.0,31.0,5.0,nan,0.0,24.0,5.0,UMA_UC,8079.0,10.0,114.0,30.0,30.0,41.0,41.0,nan,2.0,nan,LEWIS AND CLARK,nan,ENT S-229A,0.796,2.498,C005809_004+0.975_006+0.377_S-229,4.975,6.377,N MONTANA AVE,,NI-NHS,1,22,LEWIS AND CLARK,22.0,7901.64,4.4,1281.8181818181818,1795.8272727272727,152.45624279746033,,N MONTANA AVE
2023.0,U-5809,A,0.5,C005809,A,C005809A,003+0.841,004+0.341,3.842,4.342,25-7B-010,nan,nan,E,6693.0,27.0,nan,0.0,133.0,31.0,4.0,nan,0.0,20.0,5.0,UMA_UC,8079.0,10.0,114.0,31.0,31.0,41.0,41.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.796,2.498,C005809_003+0.841_004+0.341_U-5809,3.841,4.341,N MONTANA AVE,,NI-NHS,1,23,LEWIS AND CLARK,23.0,3346.5,4.6,1455.0,727.5,376.33687795630254,,N MONTANA AVE
2023.0,U-5809,A,0.965,C005809,A,C005809A,002+0.876,003+0.841,2.877,3.842,25-7B-009,nan,nan,A,9367.2,27.0,nan,0.0,133.0,31.0,3.0,nan,0.0,16.0,4.0,UMA_UC,8079.0,10.0,114.0,32.0,32.0,43.0,43.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.84,0.735,C005809_002+0.876_003+0.841_U-5809,2.876,3.841,N MONTANA AVE,,NI-NHS,5,36,LEWIS AND CLARK,36.0,9039.348,7.2,1301.0,1255.465,218.07464064168266,,N MONTANA AVE
2023.0,U-5809,A,0.413,C005809,A,C005809A,000+0.891,001+0.304,0.891,1.304,25-7C-053,nan,nan,E,17270.0,31.0,nan,8.0,182.0,62.0,2.0,nan,0.0,11.0,4.0,UMA_UC,7082.0,10.0,111.0,48.0,48.0,59.0,59.0,nan,4.0,nan,LEWIS AND CLARK,nan,nan,0.687,0.317,C005809_000+0.891_001+0.304_U-5809,0.891,1.304,N MONTANA AVE,,NI-NHS,4,59,LEWIS AND CLARK,59.0,7132.509999999999,11.8,1463.5593220338983,604.4499999999999,452.9490920890234,,N MONTANA AVE
2023.0,U-5809,A,0.369,C005809,A,C005809A,001+0.304,001+0.673,1.304,1.673,25-7C-054,nan,nan,E,17481.0,31.0,nan,8.0,182.0,62.0,2.0,nan,0.0,11.0,4.0,UMA_UC,7082.0,10.0,111.0,46.0,46.0,55.0,55.0,nan,4.0,nan,LEWIS AND CLARK,JCT U-5802(CUSTER AVE),JCT U-5802(CUSTER AVE),0.357,0.458,C005809_001+0.304_001+0.673_U-5809,1.304,1.673,N MONTANA AVE,,NI-NHS,4,39,LEWIS AND CLARK,39.0,6450.489,7.8,2241.153846153846,826.9857692307692,331.0638331393231,,N MONTANA AVE
2023.0,U-5809,A,0.27,C005809,A,C005809A,001+0.673,001+0.943,1.673,1.943,25-7C-054,nan,nan,E,17481.0,31.0,nan,8.0,182.0,62.0,2.0,nan,0.0,11.0,4.0,UMA_UC,7082.0,10.0,111.0,46.0,46.0,55.0,55.0,nan,2.0,nan,LEWIS AND CLARK,nan,BEGIN 2 LANES,0.357,0.458,C005809_001+0.673_001+0.943_U-5809,1.673,1.943,N MONTANA AVE,,NI-NHS,4,18,LEWIS AND CLARK,18.0,4719.87,3.6,4855.833333333333,1311.075,208.8248793648038,,N MONTANA AVE
2023.0,U-5809,A,0.634,C005809,A,C005809A,004+0.341,004+0.975,4.342,4.976,25-7B-006,nan,nan,E,5640.0,27.0,nan,0.0,133.0,31.0,5.0,nan,0.0,24.0,5.0,UMA_UC,8079.0,10.0,114.0,30.0,30.0,41.0,41.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.796,2.498,C005809_004+0.341_004+0.975_U-5809,4.341,4.975,N MONTANA AVE,,NI-NHS,1,18,LEWIS AND CLARK,18.0,3575.76,3.6,1566.6666666666665,993.2666666666667,275.6410618630883,,N MONTANA AVE
2023.0,U-5809,A,0.266,C005809,A,C005809A,000+0.625,000+0.891,0.625,0.891,25-7C-052,nan,nan,E,16882.25,31.0,nan,8.0,182.0,62.0,2.0,nan,1.0,12.0,4.0,UMA_UC,7082.0,10.0,111.0,47.0,47.0,58.0,58.0,nan,4.0,nan,LEWIS AND CLARK,JCT N-127(CEDAR ST),ENT U-5809A/JCT N-127(CEDAR ST),0.553,0.0,C005809_000+0.625_000+0.891_U-5809,0.625,0.891,N MONTANA AVE,,NI-NHS,4,36,LEWIS AND CLARK,36.0,4490.6785,7.2,2344.7569444444443,623.7053472222223,438.9654184184223,,N MONTANA AVE
2023.0,S-229,A,1.007,C005809,A,C005809A,006+0.377,007+0.384,6.377,7.384,25-7A-002,nan,nan,A,3357.0,27.0,nan,0.0,133.0,31.0,8.0,nan,0.0,40.0,9.0,RMA_RMC_345,8079.0,10.0,114.0,28.0,28.0,39.0,39.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.752,4.261,C005809_006+0.377_007+0.384_S-229,6.377,7.384,N MONTANA AVE,,NI-NHS,1,18,LEWIS AND CLARK,18.0,3380.499,3.6,932.5,939.0274999999999,291.562365014028,,N MONTANA AVE
2023.0,N-128,A,0.625,C005809,A,C005809A,000+0.000,000+0.625,0.0,0.625,25-7C-051,nan,nan,A,11087.0,31.0,nan,8.0,182.0,62.0,3.0,nan,1.0,16.0,5.0,UPA,7082.0,10.0,111.0,44.0,44.0,55.0,55.0,nan,4.0,nan,LEWIS AND CLARK,JCT N-8,ENT N-128A/,1.15,0.822,C005809_000+0.000_000+0.625_N-128,0.0,0.625,N MONTANA AVE,,NI-NHS,4,79,LEWIS AND CLARK,79.0,6929.375,15.8,701.7088607594936,438.56803797468353,624.2704780256113,,N MONTANA AVE
2023.0,U-5809,A,0.934,C005809,A,C005809A,001+0.943,002+0.876,1.943,2.877,25-7B-035,nan,nan,A,11184.25,31.0,nan,8.0,182.0,62.0,3.0,nan,1.0,16.0,6.0,UMA_UC,7082.0,10.0,111.0,42.0,42.0,52.0,52.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,1.15,0.822,C005809_001+0.943_002+0.876_U-5809,1.943,2.876,N MONTANA AVE,,NI-NHS,4,33,LEWIS AND CLARK,33.0,10446.0895,6.6,1694.5833333333335,1582.7408333333335,172.98162336319126,,N MONTANA AVE
