SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000253_000+0.086_000+0.418_S-253,C000253,A,000+0.171,TERRY,PRAIRIE,FEBRUARY,2021,TUE,920144.73050,290760.21815,46.7893058209431,-105.302470395699,0.171
C000253_000+0.086_000+0.418_S-253,C000253,A,000+0.259,TERRY,PRAIRIE,MAY,2019,THU,920155.76493,290898.13376,,,0.259
C000253_000+0.418_000+0.575_S-253,C000253,A,000+0.481,TERRY,PRAIRIE,FEBRUARY,2020,SAT,920139.92951,291256.06367,,,0.481
C000253_000+0.575_005+0.500_S-253,C000253,A,000+1.404,NOT IN CITY LIMITS,PRAIRIE,MAY,2020,FRI,920552.82010,292554.98018,,,1.404
C000253_005+0.500_015+0.070_S-253,C000253,A,007+0.993,NOT IN CITY LIMITS,PRAIRIE,JULY,2020,FRI,913962.11574,300594.25963,,,7.993
C000253_005+0.500_015+0.070_S-253,C000253,A,013+0.802,NOT IN CITY LIMITS,PRAIRIE,MAY,2020,WED,906425.45521,305818.30956,,,13.802
C000253_015+0.070_035+0.232_S-253,C000253,A,018+0.326,NOT IN CITY LIMITS,PRAIRIE,DECEMBER,2019,SUN,901034.36763,310690.20220,,,18.326
C000253_015+0.070_035+0.232_S-253,C000253,A,018+0.560,NOT IN CITY LIMITS,PRAIRIE,NOVEMBER,2020,MON,900742.39957,310930.46683,,,18.56
C000253_015+0.070_035+0.232_S-253,C000253,A,018+0.628,NOT IN CITY LIMITS,PRAIRIE,APRIL,2023,SAT,900682.27545,311023.98582,46.980662354293699,-105.543909919513,18.628
C000253_015+0.070_035+0.232_S-253,C000253,A,019+0.194,NOT IN CITY LIMITS,PRAIRIE,MARCH,2019,SUN,900330.19579,311847.99560,,,19.194
C000253_015+0.070_035+0.232_S-253,C000253,A,022+0.416,NOT IN CITY LIMITS,PRAIRIE,DECEMBER,2023,THU,896805.22921,315603.23062,47.023577615421502,-105.591831560418,22.416
C000253_015+0.070_035+0.232_S-253,C000253,A,022+0.454,NOT IN CITY LIMITS,PRAIRIE,NOVEMBER,2023,MON,896771.80330,315653.16463,47.024041496230801,-105.592238188126,22.454
C000253_015+0.070_035+0.232_S-253,C000253,A,024+0.998,NOT IN CITY LIMITS,PRAIRIE,JULY,2019,THU,893889.46586,318527.71440,,,24.998
C000253_015+0.070_035+0.232_S-253,C000253,A,028+0.856,TERRY,PRAIRIE,JULY,2020,WED,889482.97900,322850.94798,,,28.856
C000253_015+0.070_035+0.232_S-253,C000253,A,033+0.586,TERRY,PRAIRIE,JUNE,2019,TUE,884377.31900,328501.59200,,,33.586
C000253_035+0.232_036+0.651_S-253,C000253,A,035+0.744,TERRY,PRAIRIE,FEBRUARY,2020,THU,882090.67255,331102.54179,,,35.744
C000253_036+0.651_040+0.708_S-253,C000253,A,038+0.185,NOT IN CITY LIMITS,MCCONE,OCTOBER,2023,SUN,880945.38399,334777.45723,47.202890627109703,-105.788389986025,38.185
C000253_036+0.651_040+0.708_S-253,C000253,A,039+0.789,NOT IN CITY LIMITS,MCCONE,DECEMBER,2020,SAT,880816.96982,337354.35782,,,39.789
C000253_040+0.708_045+0.574_S-253,C000253,A,043+0.079,NOT IN CITY LIMITS,MCCONE,JANUARY,2022,SUN,880556.73735,342637.63972,47.273719999999997,-105.7886,43.079
C000253_040+0.708_045+0.574_S-253,C000253,A,044+0.195,NOT IN CITY LIMITS,MCCONE,JUNE,2023,FRI,881396.62454,343638.17250,47.282356141750498,-105.776877417542,44.195
