YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,L-25-34,A,0.407,C025001,A,C025001A,008+0.498,008+0.905,8.498,8.905,25-7A-063,nan,nan,A,691.0,13.0,nan,3.0,50.0,30.0,19.0,nan,4.0,72.0,43.0,REC_MA,5112.0,14.0,119.0,22.0,22.0,31.0,31.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,1.22,C025001_008+0.498_008+0.905_L-25-34,8.498,8.905,LAKE HELENA DR,,Urban,1,3,LEWIS AND CLARK,3.0,281.23699999999997,0.6,1151.6666666666667,468.7283333333333,,LAKE HELENA DR
2023.0,L-25-34,A,1.165,C025001,A,C025001A,007+0.333,008+0.498,7.333,8.498,25-7A-064,nan,nan,A,971.0,13.0,nan,3.0,50.0,30.0,13.0,nan,3.0,51.0,31.0,RMA_RMC_345,5112.0,14.0,119.0,22.0,22.0,31.0,31.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,3.409,C025001_007+0.333_008+0.498_L-25-34,7.333,8.498,LAKE HELENA DR,,Urban,1,10,LEWIS AND CLARK,10.0,1131.2150000000001,2.0,485.5,565.6075000000001,,LAKE HELENA DR
2023.0,L-25-34,A,1.251,C025001,A,C025001A,006+0.082,007+0.333,6.082,7.333,25-7A-065,nan,nan,A,1073.0,13.0,nan,3.0,50.0,30.0,12.0,nan,3.0,47.0,28.0,RMA_RMC_345,5112.0,14.0,119.0,22.0,22.0,31.0,31.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,1.042,C025001_006+0.082_007+0.333_L-25-34,6.082,7.333,LAKE HELENA DR,,Urban,1,6,LEWIS AND CLARK,6.0,1342.3229999999999,1.2,894.1666666666667,1118.6025,,LAKE HELENA DR
2023.0,L-25-34,A,0.802,C025001,A,C025001A,005+0.280,006+0.082,5.28,6.082,25-7A-066,nan,nan,A,1040.0,13.0,nan,3.0,50.0,30.0,13.0,nan,3.0,48.0,29.0,RMA_RMC_345,5112.0,14.0,119.0,22.0,22.0,31.0,31.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,2.655,3.54,C025001_005+0.280_006+0.082_L-25-34,5.28,6.082,LAKE HELENA DR,,Urban,1,1,LEWIS AND CLARK,1.0,834.08,0.2,5200.0,4170.4,,LAKE HELENA DR
2023.0,L-25-34,A,1.219,C025001,A,C025001A,004+0.061,005+0.280,4.061,5.28,25-7A-067,nan,nan,A,1927.0,13.0,nan,3.0,50.0,30.0,7.0,nan,2.0,26.0,16.0,RMA_RMC_345,5112.0,14.0,119.0,23.0,23.0,32.0,32.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,2.033,3.252,C025001_004+0.061_005+0.280_L-25-34,4.061,5.28,LAKE HELENA DR,,Urban,1,7,LEWIS AND CLARK,7.0,2349.0130000000004,1.4,1376.4285714285716,1677.866428571429,,LAKE HELENA DR
2023.0,L-25-34,A,1.302,C025001,A,C025001A,002+0.758,004+0.061,2.758,4.061,25-7A-068,nan,nan,A,1330.0,8.0,nan,4.0,77.0,32.0,6.0,nan,3.0,58.0,24.0,RMA_RMC_345,8139.0,20.0,123.0,31.0,31.0,44.0,44.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.625,2.5,C025001_002+0.758_004+0.061_L-25-34,2.758,4.061,LAKE HELENA DR,,Urban,1,3,LEWIS AND CLARK,3.0,1731.66,0.6,2216.666666666667,2886.1000000000004,,LAKE HELENA DR
2023.0,L-25-34,A,0.719,C025001,A,C025001A,002+0.039,002+0.758,2.039,2.758,25-7A-069,nan,nan,A,2042.0,8.0,nan,5.0,84.0,35.0,4.0,nan,2.0,41.0,17.0,UMA_UC,8139.0,20.0,123.0,34.0,34.0,48.0,48.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.474,2.844,C025001_002+0.039_002+0.758_L-25-34,2.039,2.758,LAKE HELENA DR,,Urban,1,7,LEWIS AND CLARK,7.0,1468.1979999999999,1.4,1458.5714285714287,1048.712857142857,,LAKE HELENA DR
2023.0,U-5831,A,1.122,C025001,A,C025001A,000+0.899,002+0.021,0.899,2.021,25-7A-070,nan,nan,A,4910.0,10.0,nan,19.0,312.0,217.0,2.0,nan,4.0,64.0,44.0,UMA_UC,5084.0,15.0,116.0,146.0,146.0,212.0,212.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,1.862,3.457,C025001_000+0.899_002+0.021_U-5831,0.899,2.021,LAKE HELENA DR,,Urban,1,5,LEWIS AND CLARK,5.0,5509.02,1.0,4910.0,5509.02,,LAKE HELENA DR
2023.0,U-5831,A,0.899,C025001,A,C025001A,000+0.000,000+0.899,0.0,0.899,25-7A-082,nan,nan,A,4568.0,10.0,nan,19.0,308.0,214.0,2.0,nan,4.0,63.0,44.0,UMA_UC,5084.0,15.0,116.0,145.0,145.0,210.0,210.0,nan,2.0,nan,LEWIS AND CLARK,JCT X-25024 / U-5830 (MAIN ST),ENT U-5831A/,0.615,7.992,C025001_000+0.000_000+0.899_U-5831,0.0,0.899,LAKE HELENA DR,,Urban,5,16,LEWIS AND CLARK,16.0,4106.6320000000005,3.2,1427.5,1283.3225,,LAKE HELENA DR
2023.0,L-25-34,A,4.032,C025001,A,C025001A,008+0.905,012+0.937,8.905,12.937,25-7A-035,nan,nan,A,620.0,13.0,nan,3.0,50.0,30.0,21.0,nan,5.0,81.0,48.0,REC_MA,5112.0,14.0,119.0,21.0,21.0,31.0,31.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,0.0,C025001_008+0.905_012+0.937_L-25-34,8.905,12.937,LAKE HELENA DR,,Urban,1,16,LEWIS AND CLARK,16.0,2499.84,3.2,193.75,781.2,,LAKE HELENA DR
