SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000384_001+0.169_003+0.191_S-384,C000384,A,001+0.182,NOT IN CITY LIMITS,BIG HORN,AUGUST,2020,FRI,750668.28900,166421.79600,45.7305836557049,-107.56363427711,1.182
C000384_001+0.169_003+0.191_S-384,C000384,A,001+0.512,NOT IN CITY LIMITS,BIG HORN,SEPTEMBER,2020,WED,751001.85511,166836.85816,,,1.512
C000384_003+0.191_015+0.538_S-384,C000384,A,009+0.780,NOT IN CITY LIMITS,BIG HORN,JULY,2021,WED,763025.57187,169631.72865,45.756729090664102,-107.4035860188,9.78
C000384_003+0.191_015+0.538_S-384,C000384,A,010+0.000,NOT IN CITY LIMITS,BIG HORN,JANUARY,2022,MON,763372.49436,169767.83308,45.757869999999997,-107.39908,10.0
C000384_003+0.191_015+0.538_S-384,C000384,A,014+0.731,NOT IN CITY LIMITS,BIG HORN,SEPTEMBER,2019,MON,770226.35520,172790.35340,,,14.731
C000384_015+0.538_025+0.754_S-384,C000384,A,017+0.159,HARDIN,BIG HORN,FEBRUARY,2020,SUN,773668.75173,174324.39513,,,17.159
C000384_015+0.538_025+0.754_S-384,C000384,A,017+0.205,NOT IN CITY LIMITS,BIG HORN,JUNE,2022,WED,773737.65470,174351.15802,45.796524047851598,-107.26417541503901,17.205
C000384_015+0.538_025+0.754_S-384,C000384,A,017+0.371,NOT IN CITY LIMITS,BIG HORN,FEBRUARY,2021,WED,773919.24616,174501.87773,45.7978333784434,-107.261784380854,17.371
C000384_025+0.754_031+0.560_S-384,C000384,A,025+0.768,NOT IN CITY LIMITS,BIG HORN,JANUARY,2022,MON,784822.75436,178800.19943,45.8336723074877,-107.120162470755,25.768
C000384_025+0.754_031+0.560_S-384,C000384,A,027+0.512,NOT IN CITY LIMITS,BIG HORN,AUGUST,2021,THU,785143.83130,181375.54222,45.856692075228203,-107.114725504562,27.512
C000384_036+0.791_045+0.949_S-384,C000384,A,042+0.016,NOT IN CITY LIMITS,TREASURE,AUGUST,2022,FRI,784686.93368,203661.66478,46.057316342994298,-107.111856709482,42.016
C000384_045+0.949_057+0.178_S-384,C000384,A,049+0.309,NOT IN CITY LIMITS,TREASURE,JANUARY,2019,MON,784757.13246,214925.64482,,,49.309
C000384_045+0.949_057+0.178_S-384,C000384,A,053+0.764,NOT IN CITY LIMITS,TREASURE,FEBRUARY,2020,SAT,782108.21678,220955.34067,,,53.764
