YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-1006,A,0.381,C001006,A,C001006A,003+0.958,004+0.338,3.958,4.338,56-4A-076,nan,nan,A,13873.0,13.0,nan,33.0,77.0,8.0,1.0,nan,2.0,5.0,1.0,UPA,7056.0,10.0,107.0,42.0,42.0,54.0,54.0,nan,4.0,nan,YELLOWSTONE,nan,nan,13.133,3.023,C001006_003+0.958_004+0.338_U-1006,3.958,4.338,BROADWATER AVE,,Urban,4,28,YELLOWSTONE,28.0,5285.613,5.6,2477.321428571429,943.8594642857144,,BROADWATER AVE
2023.0,U-1006,A,0.747,C001006,A,C001006A,003+0.211,003+0.958,3.211,3.958,56-4A-075,nan,nan,A,19256.5,13.0,nan,33.0,77.0,8.0,1.0,nan,2.0,6.0,1.0,UPA,7056.0,10.0,107.0,42.0,42.0,54.0,54.0,nan,4.0,nan,YELLOWSTONE,nan,nan,10.217,3.768,C001006_003+0.211_003+0.958_U-1006,3.211,3.958,BROADWATER AVE,,Urban,4,31,YELLOWSTONE,31.0,14384.6055,6.2,3105.8870967741937,2320.0976612903223,,BROADWATER AVE
2023.0,U-1006,A,0.584,C001006,A,C001006A,002+0.005,002+0.589,2.005,2.589,A-051,Yes,nan,A,12751.75,13.0,nan,33.0,77.0,8.0,1.0,nan,2.0,6.0,1.0,UPA,7056.0,10.0,107.0,42.0,42.0,54.0,54.0,nan,4.0,nan,YELLOWSTONE,JCT U-1005(24TH ST W),JCT U-1005(24TH ST W),13.133,3.023,C001006_002+0.005_002+0.589_U-1006,2.005,2.589,BROADWATER AVE,,Urban,4,36,YELLOWSTONE,36.0,7447.022,7.2,1771.076388888889,1034.308611111111,,BROADWATER AVE
2023.0,U-1006,A,0.608,C001006,A,C001006A,001+0.397,002+0.005,1.397,2.005,56-4A-071,nan,nan,A,8654.25,13.0,nan,33.0,77.0,8.0,2.0,nan,4.0,10.0,1.0,UPA,7056.0,10.0,107.0,39.0,39.0,52.0,52.0,nan,4.0,nan,YELLOWSTONE,nan,BEGIN 4 LANES,13.133,3.023,C001006_001+0.397_002+0.005_U-1006,1.397,2.005,BROADWATER AVE,,Urban,4,84,YELLOWSTONE,84.0,5261.784,16.8,515.1339285714286,313.20142857142855,,BROADWATER AVE
2023.0,U-1006,A,0.388,C001006,A,C001006A,001+0.008,001+0.397,1.008,1.397,56-4A-071,nan,nan,A,8654.25,13.0,nan,33.0,77.0,8.0,2.0,nan,4.0,10.0,1.0,UPA,7056.0,10.0,107.0,39.0,39.0,52.0,52.0,nan,2.0,nan,YELLOWSTONE,nan,nan,13.133,3.023,C001006_001+0.008_001+0.397_U-1006,1.008,1.397,BROADWATER AVE,,Urban,4,7,YELLOWSTONE,7.0,3357.849,1.4,6181.607142857143,2398.463571428572,,BROADWATER AVE
2023.0,U-1006,A,0.505,C001006,A,C001006A,000+0.000,000+0.505,0.0,0.505,56-4A-069,nan,nan,E,4795.0,13.0,nan,33.0,77.0,8.0,3.0,nan,7.0,16.0,2.0,UPA,7056.0,10.0,107.0,38.0,38.0,51.0,51.0,nan,2.0,nan,YELLOWSTONE,JCT U-1031(SHILOH RD) AT ROUNDABOUT,ENT U-1006A/,1.018,0.0,C001006_000+0.000_000+0.505_U-1006,0.0,0.505,BROADWATER AVE,,Urban,4,35,YELLOWSTONE,35.0,2421.475,7.0,685.0,345.925,,BROADWATER AVE
2023.0,U-1006,A,0.247,C001006,A,C001006A,002+0.964,003+0.211,2.964,3.211,56-4A-074,nan,nan,A,13960.5,13.0,nan,33.0,77.0,8.0,1.0,nan,2.0,5.0,1.0,UPA,7056.0,10.0,107.0,42.0,42.0,54.0,54.0,nan,4.0,nan,YELLOWSTONE,nan,nan,13.133,3.023,C001006_002+0.964_003+0.211_U-1006,2.964,3.211,BROADWATER AVE,,Urban,4,22,YELLOWSTONE,22.0,3448.2435,4.4,3172.840909090909,783.6917045454545,,BROADWATER AVE
2023.0,U-1006,A,0.367,C001006,A,C001006A,004+0.338,004+0.705,4.338,4.705,56-4A-077,nan,nan,A,12672.5,13.0,nan,33.0,77.0,8.0,1.0,nan,2.0,6.0,1.0,UPA,7056.0,10.0,107.0,42.0,42.0,54.0,54.0,nan,4.0,nan,YELLOWSTONE,JCT U-1015(5TH ST W),JCT U-1015(5TH ST W),13.133,3.023,C001006_004+0.338_004+0.705_U-1006,4.338,4.705,BROADWATER AVE,,Urban,4,38,YELLOWSTONE,38.0,4650.8075,7.6,1667.4342105263158,611.948355263158,,BROADWATER AVE
2023.0,U-1006,A,0.375,C001006,A,C001006A,002+0.589,002+0.964,2.589,2.964,56-4A-073,nan,nan,E,14908.25,13.0,nan,33.0,77.0,8.0,1.0,nan,2.0,5.0,0.0,UPA,7056.0,10.0,107.0,43.0,43.0,55.0,55.0,nan,4.0,nan,YELLOWSTONE,nan,nan,13.133,3.023,C001006_002+0.589_002+0.964_U-1006,2.589,2.964,BROADWATER AVE,,Urban,4,16,YELLOWSTONE,16.0,5590.59375,3.2,4658.828125,1747.060546875,,BROADWATER AVE
2023.0,U-1006,A,0.503,C001006,A,C001006A,000+0.505,001+0.008,0.505,1.008,56-4A-070,nan,nan,A,6341.0,13.0,nan,33.0,77.0,8.0,2.0,nan,5.0,11.0,1.0,UPA,7056.0,10.0,107.0,39.0,39.0,52.0,52.0,nan,2.0,nan,YELLOWSTONE,nan,nan,13.133,3.023,C001006_000+0.505_001+0.008_U-1006,0.505,1.008,BROADWATER AVE,,Urban,4,32,YELLOWSTONE,32.0,3189.523,6.4,990.78125,498.36296875,,BROADWATER AVE
