YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-5806,A,0.538,C005806,A,C005806A,001+0.012,001+0.550,1.012,1.55,25-7C-223,nan,nan,E,3989.6,11.0,nan,10.0,303.0,140.0,3.0,nan,3.0,76.0,35.0,UMA_UC,8076.0,10.0,107.0,130.0,130.0,189.0,189.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,1.354,2.709,C005806_001+0.012_001+0.550_U-5806,1.012,1.55,AIRPORT RD,,Urban,5,6,LEWIS AND CLARK,6.0,2146.4048000000003,1.2,3324.6666666666665,1788.6706666666669,153.06623170794813,,AIRPORT RD
2023.0,U-5806,A,0.398,C005806,A,C005806A,000+0.614,001+0.012,0.614,1.012,25-7C-222,nan,nan,A,4646.6,12.0,nan,11.0,329.0,152.0,3.0,nan,2.0,74.0,34.0,UMA_UC,8076.0,10.0,107.0,141.0,141.0,206.0,206.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,1.354,2.709,C005806_000+0.614_001+0.012_U-5806,0.614,1.012,AIRPORT RD,,Urban,5,1,LEWIS AND CLARK,1.0,1849.3468000000003,0.2,23233.0,9246.734,29.608841209578447,,AIRPORT RD
2023.0,U-1014,A,0.429,C001014,A,C001014A,002+0.460,002+0.889,2.46,2.889,56-4A-265,nan,nan,E,10544.0,44.0,nan,53.0,428.0,291.0,4.0,nan,5.0,41.0,28.0,UMA_UC,8014.0,11.0,108.0,207.0,207.0,301.0,301.0,nan,4.0,nan,YELLOWSTONE,nan,nan,0.54,1.619,C001014_002+0.460_002+0.889_U-1014,2.46,2.8890000000000002,AIRPORT RD,,Urban,1,12,YELLOWSTONE,12.0,4523.376,2.4,4393.333333333334,1884.7400000000002,145.2641100168777,,AIRPORT RD
2023.0,U-1014,A,1.059,C001014,A,C001014A,001+0.400,002+0.460,1.4,2.46,56-4A-264,nan,nan,A,16218.0,44.0,nan,53.0,428.0,291.0,3.0,nan,3.0,26.0,18.0,UMA_UC,8014.0,11.0,108.0,212.0,212.0,305.0,305.0,nan,4.0,nan,YELLOWSTONE,nan,nan,0.864,1.995,C001014_001+0.400_002+0.460_U-1014,1.4,2.46,AIRPORT RD,,Urban,1,3,YELLOWSTONE,3.0,17174.861999999997,0.6,27030.0,28624.769999999997,9.564621085626545,,AIRPORT RD
2023.0,U-5806,A,0.218,C005806,A,C005806A,001+0.550,001+0.768,1.55,1.768,25-7C-043,nan,nan,A,3996.25,11.0,nan,10.0,312.0,144.0,3.0,nan,2.0,75.0,35.0,UMA_UC,8076.0,10.0,107.0,133.0,133.0,194.0,194.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,1.354,2.709,C005806_001+0.550_001+0.768_U-5806,1.55,1.768,AIRPORT RD,,Urban,4,13,LEWIS AND CLARK,13.0,871.1825,2.6,1537.0192307692307,335.0701923076923,817.0976857941318,,AIRPORT RD
2023.0,U-5806,A,0.614,C005806,A,C005806A,000+0.000,000+0.614,0.0,0.614,25-7C-090,nan,nan,E,6351.0,11.0,nan,10.0,305.0,141.0,2.0,nan,2.0,49.0,23.0,UMA_UC,8076.0,10.0,107.0,132.0,132.0,192.0,192.0,nan,2.0,nan,LEWIS AND CLARK,JCT N-127/U-5807(WASHINGTON ST),ENT U-5806A/,1.354,2.709,C005806_000+0.000_000+0.614_U-5806,0.0,0.614,AIRPORT RD,,Urban,5,11,LEWIS AND CLARK,11.0,3899.514,2.2,2886.8181818181815,1772.5063636363636,154.46211327079794,,AIRPORT RD
2023.0,U-1014,A,1.4,C001014,A,C001014A,000+0.000,001+0.400,0.0,1.4,56-4A-263,nan,nan,A,14773.25,44.0,nan,53.0,428.0,291.0,3.0,nan,3.0,28.0,19.0,UMA_UC,8014.0,11.0,108.0,211.0,211.0,304.0,304.0,nan,4.0,nan,YELLOWSTONE,JCT N-53 AT ROUNDABOUT,ENT U-1014A/,0.864,1.995,C001014_000+0.000_001+0.400_U-1014,0.0,1.4,AIRPORT RD,,Urban,4,24,YELLOWSTONE,24.0,20682.55,4.8,3077.760416666667,4308.864583333333,63.53995894236487,,AIRPORT RD
2023.0,U-10401,A,0.335,C010401,A,C010401A,000+0.000,000+0.335,0.0,0.335,42-4A-047,nan,nan,E,1133.6,7.0,nan,6.0,40.0,21.0,7.0,nan,6.0,39.0,20.0,UMA_UC,9173.0,21.0,103.0,19.0,19.0,27.0,27.0,nan,2.0,nan,RICHLAND,JCT N-62(HOLLY ST),ENT U-10401A/,2.83,0.0,C010401_000+0.000_000+0.335_U-10401,0.0,0.335,AIRPORT RD,,Urban,5,3,RICHLAND,3.0,379.756,0.6,1889.3333333333333,632.9266666666666,432.56998501123377,,AIRPORT RD
2023.0,L-42-246,A,0.128,C010401,A,C010401A,000+0.335,000+0.463,0.335,0.463,42-4A-047,nan,nan,E,1133.6,7.0,nan,6.0,40.0,21.0,7.0,nan,6.0,39.0,20.0,UMA_UC,9173.0,21.0,103.0,19.0,19.0,27.0,27.0,nan,2.0,nan,RICHLAND,JCT U-10413(5TH ST SW),ENT L-42-246A/JCT U-10413(5TH ST SW),2.83,0.0,C010401_000+0.335_000+0.463_L-42-246,0.335,0.463,AIRPORT RD,,Urban,5,0,RICHLAND,,145.1008,0.0,None,None,0.0,,AIRPORT RD
2023.0,U-7103,A,0.548,C007103,A,C007103A,000+0.858,001+0.406,0.858,1.406,14-6A-058,nan,nan,E,388.0,12.0,nan,0.0,14.0,7.0,29.0,nan,0.0,34.0,17.0,UMA_UC,8105.0,10.0,122.0,4.0,4.0,6.0,6.0,nan,2.0,nan,FERGUS,nan,nan,2.041,4.082,C007103_000+0.858_001+0.406_U-7103,0.858,1.4060000000000001,AIRPORT RD,,Urban,4,0,FERGUS,,212.62400000000002,0.0,None,None,0.0,,AIRPORT RD
2023.0,U-7103,A,0.794,C007103,A,C007103A,000+0.065,000+0.858,0.065,0.858,14-6A-026,nan,nan,E,805.5,12.0,nan,0.0,14.0,7.0,15.0,nan,0.0,17.0,9.0,UMA_UC,8105.0,10.0,122.0,4.0,4.0,6.0,6.0,nan,2.0,nan,FERGUS,JCT U-7115 (LOWER AIRPORT RD),JCT U-7115 (LOWER AIRPORT RD),2.532,0.0,C007103_000+0.065_000+0.858_U-7103,0.065,0.858,AIRPORT RD,,Urban,4,7,FERGUS,7.0,639.567,1.4,575.3571428571429,456.8335714285715,599.3103305806807,,AIRPORT RD
2023.0,U-7103,A,0.065,C007103,A,C007103A,000+0.000,000+0.065,0.0,0.065,14-6A-026,nan,nan,E,805.5,12.0,nan,0.0,14.0,7.0,15.0,nan,0.0,17.0,9.0,UMA_UC,8105.0,10.0,122.0,4.0,4.0,6.0,6.0,nan,2.0,nan,FERGUS,nan,ENT U-7103A,2.532,0.0,C007103_000+0.000_000+0.065_U-7103,0.0,0.065,AIRPORT RD,,Urban,4,0,FERGUS,,52.3575,0.0,None,None,0.0,,AIRPORT RD
