SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000010_001+0.655_001+0.751_N-10,C000010,D,001+0.743,GREAT FALLS,CASCADE,FEBRUARY,2019,SUN,465897.38900,364813.15500,47.5195053746993,-111.281712329535,1.7429999999999999
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.775,NOT IN CITY LIMITS,CASCADE,JULY,2023,MON,465901.17921,364862.74281,47.51984707255,-111.28166807088201,1.775
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.785,NOT IN CITY LIMITS,CASCADE,AUGUST,2019,FRI,465900.18868,364878.41734,47.5195053746993,-111.281712329535,1.7850000000000001
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.866,GREAT FALLS,CASCADE,MARCH,2020,THU,465899.29026,365009.69222,47.521168808497002,-111.281737564235,1.866
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.868,NOT IN CITY LIMITS,CASCADE,FEBRUARY,2020,FRI,465899.44314,365011.76707,47.521187507486097,-111.28173616070499,1.8679999999999999
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.896,NOT IN CITY LIMITS,CASCADE,MAY,2020,THU,465898.94276,365057.92093,47.521602657079598,-111.28175675397,1.896
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.897,NOT IN CITY LIMITS,CASCADE,SEPTEMBER,2021,THU,465902.01415,365059.76143,47.5216198450062,-111.281716515696,1.897
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.912,NOT IN CITY LIMITS,CASCADE,AUGUST,2022,TUE,465901.53193,365083.95861,47.521837451352297,-111.281730232736,1.912
C000010_001+0.751_001+0.991_N-10,C000010,D,001+0.979,NOT IN CITY LIMITS,CASCADE,AUGUST,2021,TUE,465900.89856,365190.84506,47.522798992153497,-111.281770945985,1.979
C000010_001+0.991_002+0.265_N-10,C000010,D,001+0.994,NOT IN CITY LIMITS,CASCADE,DECEMBER,2020,WED,465899.54300,365214.65300,47.5229547017975,-111.281820175063,1.994
C000010_001+0.991_002+0.265_N-10,C000010,D,001+0.997,NOT IN CITY LIMITS,CASCADE,JULY,2020,TUE,465897.05700,365218.63700,47.5229547017975,-111.281820175063,1.9969999999999999
