YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-6702,A,0.375,C006702,A,C006702A,000+0.213,000+0.588,0.213,0.588,15-7B-082,nan,nan,E,1609.4,21.0,nan,6.0,169.0,10.0,14.0,nan,4.0,111.0,7.0,UMA_UC,9049.0,10.0,114.0,18.0,18.0,21.0,21.0,nan,2.0,nan,FLATHEAD,nan,nan,3.284,1.194,C006702_000+0.213_000+0.588_U-6702,0.213,0.588,TWO MILE DR,,Urban,5,6,FLATHEAD,6.0,603.5250000000001,1.2,1341.1666666666667,502.9375000000001,544.3719720903891,,TWO MILE DR
2023.0,U-6702,A,0.632,C006702,A,C006702A,000+0.588,001+0.220,0.588,1.22,15-7B-071,nan,nan,E,1010.0,21.0,nan,6.0,169.0,10.0,21.0,nan,6.0,167.0,10.0,UMA_UC,9049.0,10.0,114.0,18.0,18.0,20.0,20.0,nan,2.0,nan,FLATHEAD,nan,nan,3.284,1.194,C006702_000+0.588_001+0.220_U-6702,0.588,1.22,TWO MILE DR,,Urban,5,5,FLATHEAD,5.0,638.32,1.0,1010.0,638.32,428.91508759432594,,TWO MILE DR
2023.0,U-6702,A,0.762,C006702,A,C006702A,001+0.220,001+0.982,1.22,1.982,15-7B-083,nan,nan,E,641.0,21.0,nan,6.0,169.0,10.0,31.0,nan,9.0,251.0,15.0,UMA_UC,9049.0,10.0,114.0,17.0,17.0,20.0,20.0,nan,2.0,nan,FLATHEAD,nan,nan,3.284,1.194,C006702_001+0.220_001+0.982_U-6702,1.22,1.982,TWO MILE DR,,Urban,5,1,FLATHEAD,1.0,488.442,0.2,3205.0,2442.21,112.10546132937387,,TWO MILE DR
2023.0,U-6702,A,0.213,C006702,A,C006702A,000+0.000,000+0.213,0.0,0.213,15-7B-070,nan,nan,A,3431.0,21.0,nan,6.0,169.0,10.0,6.0,nan,2.0,52.0,3.0,UMA_UC,9049.0,10.0,114.0,20.0,20.0,23.0,23.0,nan,2.0,nan,FLATHEAD,JCT U-6701(MERIDIAN RD),ENT U-6702A/,3.284,1.194,C006702_000+0.000_000+0.213_U-6702,0.0,0.213,TWO MILE DR,,Urban,5,7,FLATHEAD,7.0,730.803,1.4,2450.714285714286,522.0021428571429,524.4903348761488,,TWO MILE DR
