YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,S-234,A,14.673,C000234,A,C000234A,006+0.248,020+0.978,6.247,20.92,21-4-014,nan,nan,E,522.75,4.0,nan,2.0,13.0,7.0,7.0,nan,4.0,23.0,12.0,RMA_RMC_345,5058.0,10.0,111.0,6.0,6.0,9.0,9.0,nan,2.0,nan,HILL,nan,nan,0.0,0.0,C000234_006+0.248_020+0.978_S-234,6.248,20.978,5TH AVE,,Urban,4,25,HILL,25.0,7670.31075,5.0,104.55,1534.06215,,5TH AVE
2023.0,S-234,A,4.298,C000234,A,C000234A,001+0.935,006+0.248,1.95,6.247,21-4-008,nan,nan,E,606.0,4.0,nan,2.0,13.0,7.0,7.0,nan,3.0,21.0,12.0,RMA_RMC_345,5058.0,10.0,111.0,6.0,6.0,9.0,9.0,nan,2.0,nan,HILL,nan,ENT S-234A,0.0,0.0,C000234_001+0.935_006+0.248_S-234,1.935,6.248,5TH AVE,,Urban,1,6,HILL,6.0,2604.588,1.2,505.0,2170.4900000000002,,5TH AVE
2023.0,U-5708,A,0.21,C000234,A,C000234A,000+0.665,000+0.875,0.665,0.875,21-4A-045,nan,nan,E,8455.2,51.0,nan,31.0,146.0,35.0,6.0,nan,4.0,17.0,4.0,UMA_UC,8070.0,10.0,104.0,68.0,68.0,97.0,97.0,nan,2.0,nan,HILL,JCT U-5707(10TH ST),JCT U-5707(10TH ST),1.0,0.0,C000234_000+0.665_000+0.875_U-5708,0.665,0.875,5TH AVE,,Urban,5,3,HILL,3.0,1775.592,0.6,14092.000000000002,2959.32,,5TH AVE
2023.0,U-5708,A,0.28,C000234,A,C000234A,000+0.385,000+0.665,0.385,0.665,21-4A-047,nan,nan,E,9741.75,51.0,nan,31.0,146.0,35.0,5.0,nan,3.0,15.0,4.0,UMA_UC,8070.0,10.0,104.0,68.0,68.0,97.0,97.0,nan,2.0,nan,HILL,JCT U-5705(6TH ST),JCT U-5705(6TH ST),1.173,0.0,C000234_000+0.385_000+0.665_U-5708,0.385,0.665,5TH AVE,,Urban,4,22,HILL,22.0,2727.69,4.4,2214.0340909090905,619.9295454545454,,5TH AVE
2023.0,U-5708,A,0.074,C000234,A,C000234A,000+0.076,000+0.150,0.076,0.15,21-4A-048,nan,nan,E,6661.75,51.0,nan,31.0,146.0,35.0,7.0,nan,5.0,21.0,5.0,UMA_UC,8070.0,10.0,104.0,67.0,67.0,96.0,96.0,nan,2.0,nan,HILL,JCT U-5701(2ND ST),JCT U-5701(2ND ST),0.606,0.303,C000234_000+0.076_000+0.150_U-5708,0.076,0.15,5TH AVE,,Urban,4,6,HILL,6.0,492.9695,1.2,5551.458333333334,410.80791666666664,,5TH AVE
2023.0,U-5708,A,0.076,C000234,A,C000234A,000+0.000,000+0.076,0.0,0.076,21-4A-048,nan,nan,E,6661.75,51.0,nan,31.0,146.0,35.0,7.0,nan,5.0,21.0,5.0,UMA_UC,8070.0,10.0,104.0,67.0,67.0,96.0,96.0,nan,2.0,nan,HILL,JCT N-1(1ST ST),ENT U-5708A/,0.606,0.303,C000234_000+0.000_000+0.076_U-5708,0.0,0.076,5TH AVE,,Urban,4,3,HILL,3.0,506.293,0.6,11102.916666666668,843.8216666666667,,5TH AVE
2023.0,U-5708,A,0.684,C000234,A,C000234A,001+0.251,001+0.935,1.265,1.95,21-4A-043,nan,nan,E,1092.0,11.0,nan,2.0,32.0,15.0,10.0,nan,2.0,29.0,14.0,UMA_UC,5057.0,10.0,132.0,11.0,11.0,16.0,16.0,nan,2.0,nan,HILL,nan,nan,2.158,0.0,C000234_001+0.251_001+0.935_U-5708,1.251,1.935,5TH AVE,,Urban,1,7,HILL,7.0,746.9280000000001,1.4,780.0,533.5200000000001,,5TH AVE
2023.0,S-234,A,2.73,C000234,A,C000234A,020+0.978,023+0.748,20.92,23.65,21-4-017,nan,nan,E,200.66666666666666,2.0,nan,1.0,7.0,6.0,8.0,nan,4.0,29.0,25.0,RMA_RMC_345,5445.0,13.0,122.0,3.0,3.0,6.0,6.0,nan,2.0,nan,HILL,nan,nan,0.0,0.0,C000234_020+0.978_023+0.748_S-234,20.978,23.748,5TH AVE,,Urban,3,0,HILL,,547.8199999999999,0.0,None,None,,5TH AVE
2023.0,U-5708,A,0.39,C000234,A,C000234A,000+0.875,001+0.251,0.875,1.265,21-4A-044,nan,nan,E,5334.5,51.0,nan,31.0,146.0,35.0,9.0,nan,6.0,27.0,6.0,UMA_UC,8070.0,10.0,104.0,67.0,67.0,96.0,96.0,nan,2.0,nan,HILL,JCT U-5709 (13TH ST),JCT U-5709 (13TH ST),1.086,0.0,C000234_000+0.875_001+0.251_U-5708,0.875,1.251,5TH AVE,,Urban,4,6,HILL,6.0,2080.455,1.2,4445.416666666667,1733.7125,,5TH AVE
2023.0,U-5708,A,0.235,C000234,A,C000234A,000+0.150,000+0.385,0.15,0.385,21-4A-047,nan,nan,E,9741.75,51.0,nan,31.0,146.0,35.0,5.0,nan,3.0,15.0,4.0,UMA_UC,8070.0,10.0,104.0,68.0,68.0,97.0,97.0,nan,2.0,nan,HILL,JCT U-5703(3RD ST),JCT U-5703(3RD ST),1.173,0.0,C000234_000+0.150_000+0.385_U-5708,0.15,0.385,5TH AVE,,Urban,4,5,HILL,5.0,2289.3112499999997,1.0,9741.75,2289.3112499999997,,5TH AVE
2023.0,U-7107,A,0.388,C007107,A,C007107A,000+0.661,001+0.050,0.661,1.05,14-6A-060,nan,nan,E,390.4,18.0,nan,0.0,3.0,0.0,41.0,nan,0.0,7.0,0.0,UMA_UC,9075.0,10.0,142.0,0.0,0.0,0.0,0.0,nan,2.0,nan,FERGUS,nan,nan,0.0,0.0,C007107_000+0.661_001+0.050_U-7107,0.661,1.05,5TH AVE,,Urban,5,2,FERGUS,2.0,151.4752,0.4,975.9999999999999,378.688,,5TH AVE
2023.0,U-7107,A,0.217,C007107,A,C007107A,000+0.444,000+0.661,0.444,0.661,14-6A-042,nan,nan,E,457.75,6.0,nan,0.0,8.0,3.0,14.0,nan,0.0,19.0,7.0,UMA_UC,8107.0,10.0,126.0,2.0,2.0,3.0,3.0,nan,2.0,nan,FERGUS,JCT U-7112(SHIELDS ST),JCT U-7112(SHIELDS ST),0.935,2.804,C007107_000+0.444_000+0.661_U-7107,0.444,0.661,5TH AVE,,Urban,4,0,FERGUS,,99.33175,0.0,None,None,,5TH AVE
2023.0,U-7107,A,0.097,C007107,A,C007107A,000+0.347,000+0.444,0.347,0.444,14-6A-042,nan,nan,E,457.75,6.0,nan,0.0,8.0,3.0,14.0,nan,0.0,19.0,7.0,UMA_UC,8107.0,10.0,126.0,2.0,2.0,3.0,3.0,nan,2.0,nan,FERGUS,JCT U-7108/U-7114(BRASSEY ST),JCT U-7108/U-7114(BRASSEY ST),0.935,2.804,C007107_000+0.347_000+0.444_U-7107,0.347,0.444,5TH AVE,,Urban,4,0,FERGUS,,44.40175,0.0,None,None,,5TH AVE
2023.0,U-7107,A,0.347,C007107,A,C007107A,000+0.000,000+0.347,0.0,0.347,14-6A-043,nan,nan,A,964.6,6.0,nan,0.0,8.0,3.0,7.0,nan,0.0,9.0,3.0,UMA_UC,8107.0,10.0,126.0,2.0,2.0,3.0,3.0,nan,2.0,nan,FERGUS,JCT N-57(MAIN ST),ENT U-7107A/,0.935,2.804,C007107_000+0.000_000+0.347_U-7107,0.0,0.347,5TH AVE,,Urban,5,7,FERGUS,7.0,334.71619999999996,1.4,689.0000000000001,239.083,,5TH AVE
