YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,S-487,A,3.107,C000487,A,C000487A,004+0.126,007+0.224,4.121,7.229,15-4-011,nan,nan,E,1611.0,22.0,nan,10.0,182.0,40.0,13.0,nan,6.0,111.0,24.0,RMA_RMC_12,5316.0,10.0,98.0,69.0,69.0,105.0,105.0,nan,2.0,nan,FLATHEAD,nan,nan,1.838,0.368,C000487_004+0.126_007+0.224_S-487,4.126,7.224,BAKER AVE,,Urban,4,26,FLATHEAD,26.0,5005.377,5.2,309.8076923076923,962.5725,284.4306051889184,,BAKER AVE
2023.0,U-12001,A,0.13,C000487,A,C000487A,002+0.480,002+0.609,2.477,2.606,15-4A-051,nan,nan,E,2997.0,23.0,nan,10.0,188.0,41.0,8.0,nan,3.0,63.0,14.0,UMA_UC,5316.0,10.0,98.0,72.0,72.0,110.0,110.0,nan,2.0,nan,FLATHEAD,nan,nan,1.838,0.368,C000487_002+0.480_002+0.609_U-12001,2.48,2.609,BAKER AVE,,Urban,1,3,FLATHEAD,3.0,389.61,0.6,4995.0,649.35,421.6294428477865,,BAKER AVE
2023.0,U-12001,A,0.258,C000487,A,C000487A,002+0.222,002+0.480,2.219,2.477,15-4A-009,nan,nan,E,5344.8,23.0,nan,10.0,188.0,41.0,4.0,nan,2.0,36.0,8.0,UMA_UC,5316.0,10.0,98.0,75.0,75.0,111.0,111.0,nan,2.0,nan,FLATHEAD,nan,nan,1.838,0.368,C000487_002+0.222_002+0.480_U-12001,2.222,2.48,BAKER AVE,,Urban,5,5,FLATHEAD,5.0,1378.9584,1.0,5344.8,1378.9584,198.5448427691583,,BAKER AVE
2023.0,U-12001,A,0.944,C000487,A,C000487A,001+0.276,002+0.222,1.275,2.219,15-4A-020,nan,nan,E,6824.4,58.0,nan,56.0,339.0,59.0,9.0,nan,8.0,50.0,9.0,UMA_UC,5314.0,10.0,90.0,150.0,150.0,215.0,215.0,nan,2.0,nan,FLATHEAD,nan,nan,1.868,0.295,C000487_001+0.276_002+0.222_U-12001,1.276,2.222,BAKER AVE,,Urban,5,17,FLATHEAD,17.0,6442.2336,3.4,2007.1764705882351,1894.774588235294,144.49480186886026,,BAKER AVE
2023.0,U-12001,A,0.883,C000487,A,C000487A,000+0.391,001+0.276,0.391,1.275,15-4A-019,nan,nan,E,9912.25,58.0,nan,56.0,339.0,59.0,6.0,nan,6.0,34.0,6.0,UMA_UC,5314.0,10.0,90.0,154.0,154.0,218.0,218.0,nan,2.0,nan,FLATHEAD,nan,nan,1.868,0.295,C000487_000+0.391_001+0.276_U-12001,0.391,1.276,BAKER AVE,,Urban,4,18,FLATHEAD,18.0,8752.51675,3.6,2753.402777777778,2431.254652777778,112.61061378346479,,BAKER AVE
2023.0,U-12001,A,0.265,C000487,A,C000487A,000+0.127,000+0.391,0.127,0.391,15-4A-018,nan,nan,E,15017.0,58.0,nan,56.0,339.0,59.0,4.0,nan,4.0,22.0,4.0,UMA_UC,5314.0,10.0,90.0,159.0,159.0,222.0,222.0,nan,2.0,nan,FLATHEAD,nan,nan,1.868,0.295,C000487_000+0.127_000+0.391_U-12001,0.127,0.391,BAKER AVE,,Urban,4,3,FLATHEAD,3.0,3979.505,0.6,25028.333333333336,6632.508333333334,41.27926644844675,,BAKER AVE
2023.0,S-487,A,1.515,C000487,A,C000487A,002+0.609,004+0.126,2.606,4.121,15-4A-051,nan,nan,E,2997.0,23.0,nan,10.0,188.0,41.0,8.0,nan,3.0,63.0,14.0,UMA_UC,5316.0,10.0,98.0,72.0,72.0,110.0,110.0,nan,2.0,nan,FLATHEAD,nan,ENT S-487A,1.838,0.368,C000487_002+0.609_004+0.126_S-487,2.609,4.126,BAKER AVE,,Urban,1,24,FLATHEAD,24.0,4540.455,4.8,624.375,945.928125,289.4353931100316,,BAKER AVE
2023.0,U-12001,A,0.127,C000487,A,C000487A,000+0.000,000+0.127,0.0,0.127,15-4A-017,nan,nan,E,11042.75,58.0,nan,56.0,339.0,59.0,5.0,nan,5.0,30.0,5.0,UMA_UC,5314.0,10.0,90.0,155.0,155.0,219.0,219.0,nan,2.0,nan,FLATHEAD,JCT N-5(2ND ST)/U-12002,ENT U-12001A/,1.868,0.295,C000487_000+0.000_000+0.127_U-12001,0.0,0.127,BAKER AVE,,Urban,4,9,FLATHEAD,9.0,1402.42925,1.8,6134.861111111111,779.127361111111,351.3996457816166,,BAKER AVE
2023.0,L-15-6154,A,0.625,C012002,A,C012002A,000+0.376,001+0.001,0.376,1.001,15-4A-049,nan,nan,E,6625.75,34.0,nan,11.0,104.0,18.0,6.0,nan,2.0,17.0,3.0,UMA_UC,8153.0,10.0,93.0,44.0,44.0,63.0,63.0,nan,2.0,nan,FLATHEAD,nan,ENT L-15-6154A,0.545,0.109,C012002_000+0.376_001+0.001_L-15-6154,0.376,1.001,BAKER AVE,,Urban,4,17,FLATHEAD,17.0,4141.09375,3.4,1948.75,1217.96875,224.78826218916547,,BAKER AVE
2023.0,U-12002,A,0.376,C012002,A,C012002A,000+0.000,000+0.376,0.0,0.376,15-4A-049,nan,nan,E,7186.6,34.0,nan,11.0,104.0,18.0,6.0,nan,2.0,17.0,3.0,UMA_UC,8153.0,10.0,93.0,44.0,44.0,63.0,63.0,nan,2.0,nan,FLATHEAD,JCT N-5(2ND ST)/U-12001,ENT U-12002A/,0.545,0.109,C012002_000+0.000_000+0.376_U-12002,0.0,0.376,BAKER AVE,,Urban,5,19,FLATHEAD,19.0,2702.1616000000004,3.8,1891.2105263157896,711.095157894737,385.01890453561265,,BAKER AVE
