SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000046_001+0.070_025+0.093_P-46,C000046,A,001+0.078,NOT IN CITY LIMITS,BEAVERHEAD,DECEMBER,2020,SAT,254897.82300,169248.90400,45.6862425644801,-113.93577941424,1.078
C000046_001+0.070_025+0.093_P-46,C000046,A,001+0.352,NOT IN CITY LIMITS,BEAVERHEAD,JULY,2023,THU,255053.82190,168853.00449,45.681506074030601,-113.931564610566,1.3519999999999999
C000046_001+0.070_025+0.093_P-46,C000046,A,001+0.765,NOT IN CITY LIMITS,BEAVERHEAD,OCTOBER,2023,MON,255688.41988,168958.39722,45.682775813661102,-113.923505581016,1.7650000000000001
C000046_001+0.070_025+0.093_P-46,C000046,A,002+0.477,NOT IN CITY LIMITS,BEAVERHEAD,JUNE,2023,TUE,256557.88766,168810.48412,45.681887818861902,-113.912251900686,2.477
C000046_001+0.070_025+0.093_P-46,C000046,A,003+0.467,NOT IN CITY LIMITS,BEAVERHEAD,DECEMBER,2019,FRI,258015.23412,168351.74509,,,3.467
C000046_001+0.070_025+0.093_P-46,C000046,A,003+0.993,NOT IN CITY LIMITS,BEAVERHEAD,JULY,2020,TUE,258781.96287,168018.58215,,,3.993
C000046_001+0.070_025+0.093_P-46,C000046,A,005+0.001,NOT IN CITY LIMITS,BEAVERHEAD,OCTOBER,2022,SUN,260272.70630,167377.00331,45.670878361685503,-113.863601405179,5.001
C000046_001+0.070_025+0.093_P-46,C000046,A,005+0.158,NOT IN CITY LIMITS,BEAVERHEAD,AUGUST,2019,TUE,260506.84803,167284.96967,,,5.158
C000046_001+0.070_025+0.093_P-46,C000046,A,005+0.663,NOT IN CITY LIMITS,BEAVERHEAD,JUNE,2020,MON,261287.71128,167061.90119,,,5.663
C000046_001+0.070_025+0.093_P-46,C000046,A,006+0.871,NOT IN CITY LIMITS,BEAVERHEAD,NOVEMBER,2020,TUE,263129.56170,166480.82222,,,6.871
C000046_001+0.070_025+0.093_P-46,C000046,A,007+0.741,NOT IN CITY LIMITS,BEAVERHEAD,OCTOBER,2020,FRI,264316.89817,165782.72119,,,7.741
C000046_001+0.070_025+0.093_P-46,C000046,A,008+0.001,NOT IN CITY LIMITS,BEAVERHEAD,MAY,2020,THU,264646.96093,165542.33817,,,8.001
C000046_001+0.070_025+0.093_P-46,C000046,A,008+0.545,NOT IN CITY LIMITS,BEAVERHEAD,NOVEMBER,2021,SUN,265518.49000,165502.79700,45.656579999999998,-113.80628,8.545
C000046_001+0.070_025+0.093_P-46,C000046,A,009+0.777,NOT IN CITY LIMITS,BEAVERHEAD,AUGUST,2021,SUN,267514.74605,165232.58886,45.655197516181197,-113.769267943489,9.777
C000046_001+0.070_025+0.093_P-46,C000046,A,011+0.419,NOT IN CITY LIMITS,BEAVERHEAD,DECEMBER,2019,SAT,269849.07294,165209.38260,,,11.419
C000046_001+0.070_025+0.093_P-46,C000046,A,011+0.811,NOT IN CITY LIMITS,BEAVERHEAD,AUGUST,2022,THU,270458.11642,165334.08733,45.657546547220399,-113.731617843227,11.811
C000046_001+0.070_025+0.093_P-46,C000046,A,012+0.003,NOT IN CITY LIMITS,BEAVERHEAD,DECEMBER,2019,THU,270759.43679,165404.84678,,,12.003
C000046_001+0.070_025+0.093_P-46,C000046,A,012+0.007,NOT IN CITY LIMITS,BEAVERHEAD,NOVEMBER,2020,SAT,270761.44438,165429.63194,,,12.007
C000046_001+0.070_025+0.093_P-46,C000046,A,012+0.999,NOT IN CITY LIMITS,BEAVERHEAD,NOVEMBER,2020,MON,272109.94009,164684.57436,,,12.999
C000046_001+0.070_025+0.093_P-46,C000046,A,014+0.553,NOT IN CITY LIMITS,BEAVERHEAD,APRIL,2023,SUN,273982.29323,163083.55644,45.639023778711298,-113.68490819512699,14.553
C000046_001+0.070_025+0.093_P-46,C000046,A,014+0.659,NOT IN CITY LIMITS,BEAVERHEAD,JULY,2021,MON,274140.12185,163018.74242,45.638517111226903,-113.682841699317,14.659
C000046_001+0.070_025+0.093_P-46,C000046,A,014+0.996,NOT IN CITY LIMITS,BEAVERHEAD,DECEMBER,2019,SAT,274665.30388,162892.23969,,,14.996
C000046_001+0.070_025+0.093_P-46,C000046,A,015+0.722,NOT IN CITY LIMITS,BEAVERHEAD,AUGUST,2021,THU,275837.53305,162842.66829,45.637747976569202,-113.66097430978201,15.722
C000046_001+0.070_025+0.093_P-46,C000046,A,015+0.927,NOT IN CITY LIMITS,BEAVERHEAD,JUNE,2021,MON,276160.97168,162830.97981,45.6377974205437,-113.65682246672,15.927
C000046_001+0.070_025+0.093_P-46,C000046,A,020+0.820,NOT IN CITY LIMITS,BEAVERHEAD,MARCH,2022,SAT,284090.45577,161330.69924,45.628052172166797,-113.55422711665101,20.82
