YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-6723,A,0.485,C006723,A,C006723A,000+0.258,000+0.743,0.258,0.743,15-7C-051,nan,nan,A,3438.0,12.0,nan,1.0,23.0,4.0,4.0,nan,0.0,8.0,1.0,UMA_UC,9061.0,10.0,108.0,6.0,6.0,7.0,7.0,nan,2.0,nan,FLATHEAD,JCT U-6718(11TH ST E),JCT U-6718(11TH ST E),0.339,0.0,C006723_000+0.258_000+0.743_U-6723,0.258,0.743,1ST AVE EN/E,,Urban,4,12,FLATHEAD,12.0,1667.43,2.4,1432.5,694.7625,394.0700292736153,,1ST AVE EN/E
2023.0,U-6723,A,0.095,C006723,A,C006723A,001+0.019,001+0.114,1.019,1.114,099099N,nan,nan,E,5535.0,12.0,nan,1.0,23.0,4.0,2.0,nan,0.0,4.0,1.0,UMA_UC,9061.0,10.0,108.0,8.0,8.0,9.0,9.0,nan,2.0,nan,FLATHEAD,JCT U-6714(CENTER),JCT U-6714(CENTER),0.339,0.0,C006723_001+0.019_001+0.114_U-6723,1.019,1.114,1ST AVE EN/E,,Urban,4,3,FLATHEAD,3.0,525.825,0.6,9225.0,876.3750000000001,312.4063086158438,,1ST AVE EN/E
2023.0,U-6723,A,0.137,C006723,A,C006723A,000+0.882,001+0.019,0.882,1.019,15-7C-053,nan,nan,E,5529.5,12.0,nan,1.0,23.0,4.0,2.0,nan,0.0,5.0,1.0,UMA_UC,9061.0,10.0,108.0,8.0,8.0,8.0,8.0,nan,2.0,nan,FLATHEAD,JCT U-6715(2ND ST E),JCT U-6715(2ND ST E),0.339,0.0,C006723_000+0.882_001+0.019_U-6723,0.882,1.019,1ST AVE EN/E,,Urban,4,9,FLATHEAD,9.0,757.5415,1.8,3071.9444444444443,420.8563888888889,650.5427645664009,,1ST AVE EN/E
2023.0,U-6723,A,0.258,C006723,A,C006723A,000+0.000,000+0.258,0.0,0.258,15-7C-050,nan,nan,E,2641.0,12.0,nan,1.0,23.0,4.0,5.0,nan,0.0,10.0,2.0,UMA_UC,9061.0,10.0,108.0,6.0,6.0,7.0,7.0,nan,2.0,nan,FLATHEAD,JCT N-5(MAIN ST),ENT U-6723A/,0.339,0.0,C006723_000+0.000_000+0.258_U-6723,0.0,0.258,1ST AVE EN/E,,Urban,4,10,FLATHEAD,10.0,681.378,2.0,1320.5,340.689,803.6217157384305,,1ST AVE EN/E
2023.0,U-6723,A,0.141,C006723,A,C006723A,001+0.114,001+0.255,1.114,1.255,15-7C-054,nan,nan,E,3278.75,12.0,nan,1.0,23.0,4.0,4.0,nan,0.0,7.0,1.0,UMA_UC,9061.0,10.0,108.0,6.0,6.0,7.0,7.0,nan,2.0,nan,FLATHEAD,nan,nan,0.339,0.0,C006723_001+0.114_001+0.255_U-6723,1.114,1.255,1ST AVE EN/E,,Urban,4,2,FLATHEAD,2.0,462.30375,0.4,8196.875,1155.7593749999999,236.88761227933813,,1ST AVE EN/E
2023.0,U-6723,A,0.139,C006723,A,C006723A,000+0.743,000+0.882,0.743,0.882,15-7C-074,nan,nan,E,4982.0,12.0,nan,1.0,23.0,4.0,3.0,nan,0.0,6.0,1.0,UMA_UC,9061.0,10.0,108.0,7.0,7.0,8.0,8.0,nan,2.0,nan,FLATHEAD,JCT U-6716(4TH ST E),JCT U-6716(4TH ST E),0.339,0.0,C006723_000+0.743_000+0.882_U-6723,0.743,0.882,1ST AVE EN/E,,Urban,4,12,FLATHEAD,12.0,692.498,2.4,2075.8333333333335,288.54083333333335,948.8607749216666,,1ST AVE EN/E
