YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-7114,A,0.232,C007114,A,C007114A,000+0.000,000+0.232,0.0,0.232,14-6A-061,nan,nan,A,2132.6,10.0,nan,0.0,41.0,7.0,4.0,nan,0.0,16.0,3.0,UMA_UC,8112.0,10.0,114.0,11.0,11.0,15.0,15.0,nan,2.0,nan,FERGUS,JCT U-7107(5TH AVE)/U-7108,ENT U-7114A/,1.049,9.441,C007114_000+0.000_000+0.232_U-7114,0.0,0.232,BRASSEY ST,,Urban,5,6,FERGUS,6.0,494.7632,1.2,1777.1666666666667,412.30266666666665,664.0390684995411,,BRASSEY ST
2023.0,U-7108,A,0.285,C007108,A,C007108A,000+0.000,000+0.285,0.0,0.285,14-6A-045,nan,nan,A,2009.6,8.0,nan,1.0,41.0,14.0,3.0,nan,0.0,17.0,6.0,UMA_UC,8108.0,10.0,115.0,13.0,13.0,18.0,18.0,nan,2.0,nan,FERGUS,JCT U-7107(5TH AVE)/U-7114,ENT U-7108A/,0.722,5.415,C007108_000+0.000_000+0.285_U-7108,0.0,0.285,BRASSEY ST,,Urban,5,4,FERGUS,4.0,572.7359999999999,0.8,2511.9999999999995,715.9199999999998,382.4241238032325,,BRASSEY ST
