YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-6904,A,0.652,C006904,A,C006904A,000+0.851,001+0.503,0.851,1.503,56-4B-023,nan,nan,E,3127.5,25.0,nan,23.0,63.0,24.0,8.0,nan,7.0,20.0,8.0,UMA_UC,8104.0,10.0,100.0,31.0,31.0,41.0,41.0,nan,2.0,nan,YELLOWSTONE,JCT I-90 OFF RAMP W LAUREL INTERCHANGE,nan,0.984,0.328,C006904_000+0.851_001+0.503_U-6904,0.851,1.5030000000000001,MAIN ST,,Urban,2,3,YELLOWSTONE,3.0,2039.13,0.6,5212.5,3398.55,,MAIN ST
2023.0,U-6904,A,0.329,C006904,A,C006904A,000+0.521,000+0.851,0.521,0.851,56-4B-022,nan,nan,E,3488.4,25.0,nan,23.0,63.0,24.0,8.0,nan,7.0,20.0,8.0,UMA_UC,8104.0,10.0,100.0,31.0,31.0,41.0,41.0,nan,2.0,nan,YELLOWSTONE,JCT U-6905(8TH AVE),JCT U-6905(8TH AVE),2.273,0.325,C006904_000+0.521_000+0.851_U-6904,0.521,0.851,MAIN ST,,Urban,5,6,YELLOWSTONE,6.0,1147.6836,1.2,2907.0,956.4030000000001,,MAIN ST
2023.0,U-6904,A,0.213,C006904,A,C006904A,000+0.308,000+0.521,0.308,0.521,56-4B-021,nan,nan,E,5437.4,25.0,nan,23.0,63.0,24.0,5.0,nan,4.0,12.0,4.0,UMA_UC,8104.0,10.0,100.0,33.0,33.0,43.0,43.0,nan,2.0,nan,YELLOWSTONE,nan,nan,0.659,5.107,C006904_000+0.308_000+0.521_U-6904,0.308,0.521,MAIN ST,,Urban,5,10,YELLOWSTONE,10.0,1158.1662,2.0,2718.7,579.0831,,MAIN ST
2023.0,U-6904,A,0.308,C006904,A,C006904A,000+0.000,000+0.308,0.0,0.308,56-4B-020,nan,nan,E,5477.4,25.0,nan,23.0,63.0,24.0,4.0,nan,4.0,10.0,4.0,UMA_UC,8104.0,10.0,100.0,34.0,34.0,44.0,44.0,nan,2.0,nan,YELLOWSTONE,JCT N-4/U-6901,ENT U-6904A/,0.775,1.357,C006904_000+0.000_000+0.308_U-6904,0.0,0.308,MAIN ST,,Urban,5,7,YELLOWSTONE,7.0,1687.0392,1.4,3912.4285714285716,1205.028,,MAIN ST
2023.0,U-6904,A,0.024,C006904,A,C006904A,001+0.503,001+0.526,1.503,1.526,56-4B-023,nan,nan,E,3127.5,25.0,nan,23.0,63.0,24.0,8.0,nan,7.0,20.0,8.0,UMA_UC,8104.0,10.0,100.0,31.0,31.0,41.0,41.0,nan,2.0,nan,YELLOWSTONE,nan,nan,0.984,0.328,C006904_001+0.503_001+0.526_U-6904,1.5030000000000001,1.526,MAIN ST,,Urban,2,3,YELLOWSTONE,3.0,75.06,0.6,5212.5,125.10000000000001,,MAIN ST
2023.0,U-10406,A,0.361,C010406,A,C010406A,000+0.214,000+0.574,0.214,0.574,42-4A-035,nan,nan,E,955.25,11.0,nan,5.0,30.0,5.0,11.0,nan,5.0,30.0,5.0,UMA_UC,9077.0,10.0,119.0,13.0,13.0,19.0,19.0,nan,2.0,nan,RICHLAND,nan,nan,1.015,0.0,C010406_000+0.214_000+0.574_U-10406,0.214,0.574,MAIN ST,,Urban,4,2,RICHLAND,2.0,344.84524999999996,0.4,2388.125,862.1131249999999,,MAIN ST
2023.0,U-10406,A,0.214,C010406,A,C010406A,000+0.000,000+0.214,0.0,0.214,42-4A-034,nan,nan,E,1950.0,11.0,nan,5.0,30.0,5.0,6.0,nan,3.0,15.0,3.0,UMA_UC,9077.0,10.0,119.0,13.0,13.0,19.0,19.0,nan,2.0,nan,RICHLAND,JCT N-20(CENTRAL AVE),ENT U-10406A/,1.015,0.0,C010406_000+0.000_000+0.214_U-10406,0.0,0.214,MAIN ST,,Urban,5,9,RICHLAND,9.0,417.3,1.8,1083.3333333333333,231.83333333333334,,MAIN ST
2023.0,U-8108,A,0.058,C008108,A,C008108A,000+0.503,000+0.562,0.503,0.562,32-3A-216,nan,nan,E,3619.25,16.0,nan,27.0,402.0,30.0,4.0,nan,7.0,101.0,8.0,UMA_UC,9106.0,10.0,96.0,41.0,41.0,45.0,45.0,nan,2.0,nan,MISSOULA,nan,END ONEWAY ROADWAY,10.221,0.552,C008108_000+0.503_000+0.562_U-8108,0.503,0.562,MAIN ST,,Urban,4,4,MISSOULA,4.0,209.9165,0.8,4524.0625,262.395625,,MAIN ST
2023.0,U-8108,A,0.206,C008108,A,C008108A,000+0.297,000+0.503,0.297,0.503,32-3A-216,nan,nan,E,3619.25,16.0,nan,27.0,402.0,30.0,4.0,nan,7.0,101.0,8.0,UMA_UC,9106.0,10.0,96.0,41.0,41.0,45.0,45.0,Yes,2.0,nan,MISSOULA,JCT U-8127(PATTEE ST),JCT U-8127(PATTEE ST),10.221,0.552,C008108_000+0.297_000+0.503_U-8108,0.297,0.503,MAIN ST,,Urban,4,15,MISSOULA,15.0,745.5654999999999,3.0,1206.4166666666667,248.52183333333332,,MAIN ST
2023.0,U-8108,A,0.074,C008108,A,C008108A,000+0.223,000+0.297,0.223,0.297,32-3A-216,nan,nan,E,3619.25,16.0,nan,27.0,402.0,30.0,4.0,nan,7.0,101.0,8.0,UMA_UC,9106.0,10.0,96.0,41.0,41.0,45.0,45.0,Yes,2.0,nan,MISSOULA,JCT U-8113(HIGGINS AVE),JCT U-8113(HIGGINS AVE),10.221,0.552,C008108_000+0.223_000+0.297_U-8108,0.223,0.297,MAIN ST,,Urban,4,16,MISSOULA,16.0,267.8245,3.2,1131.015625,83.69515625,,MAIN ST
