YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-1810,A,0.176,C001810,A,C001810A,001+0.198,001+0.373,1.198,1.373,47-1C-056,nan,nan,E,1752.4,18.0,nan,27.0,201.0,26.0,10.0,nan,15.0,108.0,14.0,UMA_UC,9016.0,12.0,126.0,31.0,31.0,37.0,37.0,nan,2.0,nan,SILVER BOW,nan,nan,3.783,0.473,C001810_001+0.198_001+0.373_U-1810,1.198,1.373,GRAND AVE,,Urban,5,1,SILVER BOW,1.0,308.4224,0.2,8762.0,1542.1119999999999,,GRAND AVE
2023.0,U-1004,A,0.382,C001004,A,C001004A,003+0.971,004+0.354,3.971,4.354,56-4A-093,nan,nan,E,18542.0,66.0,nan,25.0,148.0,26.0,4.0,nan,1.0,8.0,1.0,UPA,7054.0,12.0,102.0,68.0,68.0,92.0,92.0,nan,4.0,nan,YELLOWSTONE,nan,nan,17.507,5.316,C001004_003+0.971_004+0.354_U-1004,3.971,4.354,GRAND AVE,,Urban,1,53,YELLOWSTONE,53.0,7083.044,10.6,1749.245283018868,668.2116981132076,,GRAND AVE
2023.0,U-1004,A,0.245,C001004,A,C001004A,002+0.861,003+0.106,2.861,3.106,56-4A-091,nan,nan,E,20714.0,66.0,nan,25.0,148.0,26.0,3.0,nan,1.0,7.0,1.0,UPA,7054.0,12.0,102.0,69.0,69.0,92.0,92.0,nan,4.0,nan,YELLOWSTONE,JCT U-1003(N 17TH ST W),JCT U-1003(N 17TH ST W),17.507,5.316,C001004_002+0.861_003+0.106_U-1004,2.8609999999999998,3.106,GRAND AVE,,Urban,1,14,YELLOWSTONE,14.0,5074.93,2.8,7397.857142857143,1812.4750000000001,,GRAND AVE
2023.0,U-1004,A,0.674,C001004,A,C001004A,001+0.347,002+0.021,1.347,2.021,56-4A-088,nan,nan,A,15881.0,66.0,nan,25.0,148.0,26.0,4.0,nan,2.0,9.0,2.0,UPA,7054.0,12.0,102.0,67.0,67.0,91.0,91.0,nan,4.0,nan,YELLOWSTONE,nan,nan,17.507,5.316,C001004_001+0.347_002+0.021_U-1004,1.347,2.021,GRAND AVE,,Urban,1,24,YELLOWSTONE,24.0,10703.794,4.8,3308.541666666667,2229.9570833333332,,GRAND AVE
2023.0,U-1810,A,0.729,C001810,A,C001810A,000+0.000,000+0.729,0.0,0.729,47-1C-055,nan,nan,A,4188.6,18.0,nan,27.0,201.0,26.0,4.0,nan,7.0,49.0,6.0,UMA_UC,9016.0,12.0,126.0,33.0,33.0,39.0,39.0,nan,2.0,nan,SILVER BOW,JCT N-29(HARRISON AVE),ENT U-1810A/,3.783,0.473,C001810_000+0.000_000+0.729_U-1810,0.0,0.729,GRAND AVE,,Urban,5,27,SILVER BOW,27.0,3053.4894000000004,5.4,775.6666666666666,565.461,,GRAND AVE
2023.0,U-1810,A,0.469,C001810,A,C001810A,000+0.729,001+0.198,0.729,1.198,47-1C-068,nan,nan,E,2736.0,18.0,nan,27.0,201.0,26.0,6.0,nan,9.0,70.0,9.0,UMA_UC,9016.0,12.0,126.0,32.0,32.0,38.0,38.0,nan,2.0,nan,SILVER BOW,nan,nan,3.783,0.473,C001810_000+0.729_001+0.198_U-1810,0.729,1.198,GRAND AVE,,Urban,5,4,SILVER BOW,4.0,1283.184,0.8,3420.0,1603.9799999999998,,GRAND AVE
2023.0,U-1004,A,0.257,C001004,A,C001004A,002+0.604,002+0.861,2.604,2.861,56-4A-090,nan,nan,A,14000.0,66.0,nan,25.0,148.0,26.0,5.0,nan,2.0,11.0,2.0,UPA,7054.0,12.0,102.0,66.0,66.0,90.0,90.0,nan,4.0,nan,YELLOWSTONE,nan,nan,17.507,5.316,C001004_002+0.604_002+0.861_U-1004,2.604,2.8609999999999998,GRAND AVE,,Urban,1,63,YELLOWSTONE,63.0,3598.0,12.6,1111.111111111111,285.55555555555554,,GRAND AVE
2023.0,U-1004,A,0.582,C001004,A,C001004A,002+0.021,002+0.604,2.021,2.604,56-4A-089,nan,nan,E,13595.0,66.0,nan,25.0,148.0,26.0,5.0,nan,2.0,11.0,2.0,UPA,7054.0,12.0,102.0,66.0,66.0,90.0,90.0,nan,4.0,nan,YELLOWSTONE,JCT U-1005(N 24TH ST W),JCT U-1005(N 24TH ST W),12.94,5.16,C001004_002+0.021_002+0.604_U-1004,2.021,2.604,GRAND AVE,,Urban,1,62,YELLOWSTONE,62.0,7912.289999999999,12.4,1096.3709677419354,638.0879032258064,,GRAND AVE
2023.0,U-1004,A,0.243,C001004,A,C001004A,004+0.354,004+0.596,4.354,4.596,56-4A-094,nan,nan,E,13371.0,66.0,nan,25.0,148.0,26.0,5.0,nan,2.0,11.0,2.0,UPA,7054.0,12.0,102.0,66.0,66.0,90.0,90.0,nan,4.0,nan,YELLOWSTONE,JCT U-1015 (N 5TH ST W),JCT U-1015 (N 5TH ST W),12.003,4.922,C001004_004+0.354_004+0.596_U-1004,4.354,4.596,GRAND AVE,,Urban,1,31,YELLOWSTONE,31.0,3249.153,6.2,2156.6129032258063,524.0569354838709,,GRAND AVE
2023.0,U-1004,A,0.393,C001004,A,C001004A,004+0.596,004+0.989,4.596,4.989,56-4A-095,nan,nan,E,11318.0,66.0,nan,25.0,148.0,26.0,6.0,nan,2.0,13.0,2.0,UPA,7054.0,12.0,102.0,65.0,65.0,89.0,89.0,nan,4.0,nan,YELLOWSTONE,nan,nan,17.507,5.316,C001004_004+0.596_004+0.989_U-1004,4.596,4.989,GRAND AVE,,Urban,1,48,YELLOWSTONE,48.0,4447.974,9.6,1178.9583333333335,463.33062500000005,,GRAND AVE
