SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.031,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2020,FRI,191997.19000,340912.77200,47.1915912384545,-114.891280986797,0.031
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.031,SUPERIOR,MINERAL,APRIL,2020,MON,191997.32260,340911.45340,47.1915912384545,-114.891280986797,0.031
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.228,SUPERIOR,MINERAL,JUNE,2019,MON,192266.87773,340745.20168,,,0.228
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.267,SUPERIOR,MINERAL,AUGUST,2022,TUE,192315.81318,340706.71903,47.189950000000003,-114.8869,0.267
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.316,SUPERIOR,MINERAL,JANUARY,2020,MON,192368.88800,340648.04800,,,0.316
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.326,SUPERIOR,MINERAL,SEPTEMBER,2021,MON,192384.36794,340641.01890,47.1894024756402,-114.88593740971901,0.326
C000257_000+0.017_000+0.482_S-257,C000257,A,000+0.482,SUPERIOR,MINERAL,MAY,2022,WED,192562.67980,340463.02950,47.1879145458,-114.883427352104,0.482
C000257_001+0.224_005+0.337_S-257,C000257,A,001+0.577,NOT IN CITY LIMITS,MINERAL,MARCH,2020,SUN,193568.40445,339205.18004,,,1.577
C000257_001+0.224_005+0.337_S-257,C000257,A,001+0.959,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2019,WED,193735.14721,338617.03497,,,1.959
C000257_001+0.224_005+0.337_S-257,C000257,A,002+0.014,NOT IN CITY LIMITS,MINERAL,JANUARY,2020,WED,193749.62666,338517.90083,,,2.014
C000257_001+0.224_005+0.337_S-257,C000257,A,002+0.178,NOT IN CITY LIMITS,MINERAL,NOVEMBER,2019,MON,193786.47423,338256.81670,,,2.178
C000257_001+0.224_005+0.337_S-257,C000257,A,002+0.404,NOT IN CITY LIMITS,MINERAL,JUNE,2022,FRI,193906.32497,337927.24725,47.165974380100998,-114.863438765756,2.404
C000257_001+0.224_005+0.337_S-257,C000257,A,004+0.353,NOT IN CITY LIMITS,MINERAL,FEBRUARY,2023,TUE,195916.37448,335697.51872,47.147187372445799,-114.83497078301301,4.353
C000257_001+0.224_005+0.337_S-257,C000257,A,005+0.323,SUPERIOR,MINERAL,NOVEMBER,2019,SUN,194638.31212,334578.40678,,,5.323
