SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000215_000+0.000_000+0.046_S-215,C000215,A,000+0.019,NOT IN CITY LIMITS,TOOLE,MARCH,2022,FRI,426353.69071,501581.97702,48.740072958852203,-111.861581581561,0.019
C000215_000+0.046_004+0.028_S-215,C000215,A,000+0.099,SHELBY,TOOLE,FEBRUARY,2020,FRI,426224.19370,501588.26679,,,0.099
C000215_004+0.028_004+0.899_S-215,C000215,A,004+0.660,KEVIN,TOOLE,SEPTEMBER,2020,FRI,418968.76767,502068.95511,,,4.66
C000215_004+0.899_005+0.461_S-215,C000215,A,005+0.058,NOT IN CITY LIMITS,TOOLE,NOVEMBER,2019,TUE,418490.06441,502053.67901,,,5.058
C000215_004+0.899_005+0.461_S-215,C000215,A,005+0.211,NOT IN CITY LIMITS,TOOLE,JULY,2019,WED,418334.38176,501874.62348,,,5.211
C000215_004+0.899_005+0.461_S-215,C000215,A,005+0.224,NOT IN CITY LIMITS,TOOLE,APRIL,2020,THU,418314.60769,501868.23714,,,5.224
C000215_004+0.899_005+0.461_S-215,C000215,A,005+0.282,NOT IN CITY LIMITS,TOOLE,JANUARY,2021,THU,418230.21938,501835.82571,48.7401009152222,-111.972097619078,5.282
C000215_005+0.461_009+0.055_S-215,C000215,A,008+1.003,NOT IN CITY LIMITS,TOOLE,AUGUST,2019,TUE,412238.52024,502024.35780,,,9.003
C000215_009+0.055_015+0.187_S-215,C000215,A,010+0.748,NOT IN CITY LIMITS,TOOLE,MARCH,2019,TUE,409425.44563,502126.44747,,,10.748
C000215_009+0.055_015+0.187_S-215,C000215,A,010+0.814,NOT IN CITY LIMITS,TOOLE,MAY,2022,SAT,409320.67888,502131.65721,48.740169564253897,-112.093315469601,10.814
C000215_009+0.055_015+0.187_S-215,C000215,A,010+0.922,NOT IN CITY LIMITS,TOOLE,MAY,2019,SAT,409147.36922,502141.88066,,,10.922
C000215_009+0.055_015+0.187_S-215,C000215,A,011+0.456,NOT IN CITY LIMITS,TOOLE,JANUARY,2020,SAT,408285.81720,502172.44077,,,11.456
C000215_009+0.055_015+0.187_S-215,C000215,A,015+0.095,NOT IN CITY LIMITS,TOOLE,MAY,2020,SUN,402421.12902,502368.59706,,,15.095
C000215_015+0.187_018+0.313_S-215,C000215,A,015+0.243,NOT IN CITY LIMITS,GLACIER,MARCH,2020,FRI,402188.76199,502336.01803,,,15.243
C000215_018+0.313_021+0.292_S-215,C000215,A,019+0.805,NOT IN CITY LIMITS,GLACIER,JANUARY,2022,THU,395011.83887,501822.51835,48.732971265482298,-112.287613307415,19.805
