SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000447_002+0.086_032+0.317_S-447,C000447,A,008+0.704,NOT IN CITY LIMITS,ROSEBUD,JULY,2022,SUN,834237.32850,215583.41043,46.149124667548698,-106.465735315497,8.704
C000447_002+0.086_032+0.317_S-447,C000447,A,014+0.542,NOT IN CITY LIMITS,ROSEBUD,NOVEMBER,2019,MON,837833.69985,207076.75192,,,14.542
C000447_002+0.086_032+0.317_S-447,C000447,A,025+0.341,NOT IN CITY LIMITS,ROSEBUD,JUNE,2019,SUN,841677.01616,190581.15948,,,25.341
C000447_002+0.086_032+0.317_S-447,C000447,A,030+0.888,NOT IN CITY LIMITS,ROSEBUD,SEPTEMBER,2019,SAT,840343.52943,182041.34654,,,30.888
C000447_002+0.086_032+0.317_S-447,C000447,A,032+0.317,NOT IN CITY LIMITS,ROSEBUD,FEBRUARY,2021,SAT,839100.13425,180285.43312,45.8299500054758,-106.420754118664,32.317
C000447_032+0.317_043+0.722_S-447,C000447,A,036+0.446,NOT IN CITY LIMITS,ROSEBUD,JANUARY,2019,FRI,841031.05008,174583.28999,,,36.446
C000447_032+0.317_043+0.722_S-447,C000447,A,036+0.452,NOT IN CITY LIMITS,ROSEBUD,OCTOBER,2022,FRI,841032.49274,174573.84539,45.7778956160967,-106.398825385457,36.452
C000447_032+0.317_043+0.722_S-447,C000447,A,039+0.459,NOT IN CITY LIMITS,ROSEBUD,FEBRUARY,2021,SUN,843189.59177,170380.97919,45.7394160428159,-106.373253435733,39.459
C000447_032+0.317_043+0.722_S-447,C000447,A,041+0.409,NOT IN CITY LIMITS,ROSEBUD,FEBRUARY,2019,THU,845388.74890,168308.25792,,,41.409
C000447_043+0.722_046+0.149_S-447,C000447,A,043+0.727,NOT IN CITY LIMITS,ROSEBUD,MARCH,2019,SUN,849048.24600,168059.94300,,,43.727
C000447_046+0.149_049+0.134_L-44-447,C000447,A,046+0.594,NOT IN CITY LIMITS,ROSEBUD,JANUARY,2023,MON,849178.40162,163671.76533,45.6769035069361,-106.299861019413,46.594
C000447_049+0.134_051+0.291_L-44-447,C000447,A,049+0.140,NOT IN CITY LIMITS,ROSEBUD,MARCH,2020,WED,849897.66500,159886.65000,45.6426781306757,-106.292619080162,49.14
C000447_049+0.134_051+0.291_L-44-447,C000447,A,049+0.351,NOT IN CITY LIMITS,ROSEBUD,FEBRUARY,2019,TUE,849877.14661,159547.24856,,,49.351
C000447_049+0.134_051+0.291_L-44-447,C000447,A,050+0.017,NOT IN CITY LIMITS,ROSEBUD,JULY,2023,MON,849916.34560,158490.91024,45.630041910307597,-106.293117026931,50.017
C000447_051+0.291_052+0.491_L-44-447,C000447,A,051+0.760,NOT IN CITY LIMITS,ROSEBUD,MAY,2021,SUN,850730.87212,155829.83867,45.6058114273407,-106.284078094308,51.76
C000447_051+0.291_052+0.491_L-44-447,C000447,A,052+0.268,NOT IN CITY LIMITS,ROSEBUD,JULY,2022,SUN,851316.50538,155299.95027,45.600829790299798,-106.276854637147,52.268
C000447_052+0.491_052+0.706_S-447,C000447,A,052+0.604,NOT IN CITY LIMITS,ROSEBUD,DECEMBER,2019,WED,851526.64744,154803.57846,,,52.604
