YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-121,A,0.254,C001806,A,C001806A,000+0.000,000+0.254,0.0,0.254,47-1C-044,nan,nan,E,8566.6,24.0,nan,123.0,102.0,39.0,3.0,nan,14.0,11.0,4.0,UPA,7070.0,10.0,103.0,82.0,82.0,106.0,106.0,nan,4.0,nan,SILVER BOW,JCT N-120 (MONTANA ST),ENT N-121A/,1.76,0.725,C001806_000+0.000_000+0.254_N-121,0.0,0.254,FRONT ST,,NI-NHS,5,23,SILVER BOW,23.0,2175.9164,4.6,1862.3043478260872,473.02530434782614,,FRONT ST
2023.0,N-121,A,0.449,C001806,A,C001806A,000+0.254,000+0.702,0.254,0.702,47-1C-098,nan,nan,E,9218.6,24.0,nan,123.0,102.0,39.0,3.0,nan,13.0,11.0,4.0,UPA,7070.0,10.0,103.0,82.0,82.0,106.0,106.0,nan,4.0,nan,SILVER BOW,nan,nan,1.76,0.725,C001806_000+0.254_000+0.702_N-121,0.254,0.702,FRONT ST,,NI-NHS,5,19,SILVER BOW,19.0,4139.151400000001,3.8,2425.947368421053,1089.2503684210528,,FRONT ST
2023.0,P-96,A,0.235,C000096,A,C000096A,000+0.712,000+0.947,0.712,0.947,20-1-013,nan,nan,E,1538.5,12.0,nan,9.0,133.0,68.0,8.0,nan,6.0,83.0,43.0,RMA_RMC_12,4104.0,10.0,115.0,48.0,48.0,69.0,69.0,nan,2.0,nan,GRANITE,nan,nan,0.0,0.0,C000096_000+0.712_000+0.947_P-96,0.712,0.947,FRONT ST,,Primary,4,2,GRANITE,2.0,361.54749999999996,0.4,3846.25,903.8687499999999,,FRONT ST
2023.0,P-96,A,0.201,C000096,A,C000096A,000+0.511,000+0.712,0.511,0.712,20-1-012,nan,nan,E,2070.0,9.0,nan,7.0,103.0,53.0,5.0,nan,4.0,53.0,27.0,RMA_RMC_12,4104.0,10.0,115.0,37.0,37.0,54.0,54.0,nan,2.0,nan,GRANITE,nan,nan,0.0,0.0,C000096_000+0.511_000+0.712_P-96,0.511,0.712,FRONT ST,,Primary,5,0,GRANITE,,416.07000000000005,0.0,None,None,,FRONT ST
2023.0,P-96,A,0.32,C000096,A,C000096A,000+0.000,000+0.320,0.0,0.32,20-1-010,nan,nan,E,1499.0,10.0,nan,8.0,115.0,59.0,7.0,nan,5.0,76.0,39.0,RMA_RMC_12,4104.0,10.0,115.0,41.0,41.0,60.0,60.0,nan,2.0,nan,GRANITE,JCT P-19 W DRUMMOND INTERCHANGE,ENT P-96A/,0.0,0.0,C000096_000+0.000_000+0.320_P-96,0.0,0.32,FRONT ST,,Primary,5,5,GRANITE,5.0,479.68,1.0,1499.0,479.68,,FRONT ST
2023.0,P-96,A,0.191,C000096,A,C000096A,000+0.320,000+0.511,0.32,0.511,20-1-011,nan,nan,E,1616.4,9.0,nan,7.0,106.0,54.0,6.0,nan,5.0,69.0,35.0,RMA_RMC_12,4104.0,10.0,115.0,38.0,38.0,55.0,55.0,nan,2.0,nan,GRANITE,nan,nan,0.0,0.0,C000096_000+0.320_000+0.511_P-96,0.32,0.511,FRONT ST,,Primary,5,1,GRANITE,1.0,308.73240000000004,0.2,8082.0,1543.662,,FRONT ST
2023.0,P-96,A,0.062,C000096,A,C000096A,000+0.947,001+0.010,0.947,1.009,20-1-024,nan,nan,E,792.3333333333334,7.0,nan,6.0,82.0,42.0,11.0,nan,10.0,133.0,68.0,RMA_RMC_12,4104.0,10.0,115.0,29.0,29.0,42.0,42.0,nan,2.0,nan,GRANITE,JCT S-271 E DRUMMOND INTERCHANGE,JCT S-271 E DRUMMOND INTERCHANGE,0.0,0.0,C000096_000+0.947_001+0.010_P-96,0.947,1.01,FRONT ST,,Primary,3,1,GRANITE,1.0,49.12466666666667,0.2,3961.6666666666665,245.62333333333333,,FRONT ST
2023.0,U-8134,A,0.241,C008134,A,C008134A,000+0.000,000+0.241,0.0,0.241,32-3A-218,nan,nan,E,1551.25,2.0,nan,3.0,61.0,7.0,1.0,nan,2.0,39.0,4.0,UMA_UC,9125.0,10.0,147.0,7.0,7.0,7.0,7.0,nan,2.0,nan,MISSOULA,JCT N-7(MADISON ST),ENT U-8134A/,5.652,0.87,C008134_000+0.000_000+0.241_U-8134,0.0,0.241,FRONT ST,,Urban,4,8,MISSOULA,8.0,373.85125,1.6,969.53125,233.65703125,,FRONT ST
2023.0,U-8110,A,0.006,C008110,A,C008110A,000+0.464,000+0.470,0.464,0.47,32-3A-217,nan,nan,E,1785.0,0.0,nan,18.0,128.0,7.0,0.0,nan,9.0,62.0,3.0,UMA_UC,9108.0,10.0,97.0,15.0,15.0,17.0,17.0,nan,2.0,nan,MISSOULA,nan,END ONEWAY ROADWAY,5.528,0.503,C008110_000+0.464_000+0.470_U-8110,0.464,0.47,FRONT ST,,Urban,4,5,MISSOULA,5.0,10.71,1.0,1785.0,10.71,,FRONT ST
2023.0,U-8110,A,0.093,C008110,A,C008110A,000+0.371,000+0.464,0.371,0.464,32-3A-217,nan,nan,E,1854.4,0.0,nan,18.0,128.0,7.0,0.0,nan,9.0,62.0,3.0,UMA_UC,9108.0,10.0,97.0,15.0,15.0,17.0,17.0,Yes,2.0,nan,MISSOULA,JCT U-8108(JEFFERSON ST),JCT U-8108(JEFFERSON ST),5.528,0.503,C008110_000+0.371_000+0.464_U-8110,0.371,0.464,FRONT ST,,Urban,5,5,MISSOULA,5.0,172.4592,1.0,1854.4,172.4592,,FRONT ST
