YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,N-92,A,0.03,C000092,A,C000092A,005+0.328,005+0.357,5.343,5.372,32-3A-006,nan,nan,E,20520.333333333332,150.0,nan,41.0,1256.0,371.0,7.0,nan,2.0,56.0,16.0,UPA,7095.0,11.0,90.0,258.0,258.0,351.0,351.0,nan,4.0,nan,MISSOULA,JCT I-90 ON RAMP RESERVE INTERCHANGE,JCT I-90 ON RAMP RESERVE INTERCHANGE,3.667,2.2,C000092_005+0.328_005+0.357_N-92,5.328,5.357,RESERVE ST,US-93,NI-NHS,3,4,MISSOULA,4.0,615.6099999999999,0.8,25650.416666666664,769.5124999999998,355.79029413194746,,US-93
2023.0,N-92,A,0.305,C000092,A,C000092A,004+0.636,004+0.940,4.678,4.983,32-3A-007,nan,nan,A,25674.75,150.0,nan,41.0,1256.0,371.0,6.0,nan,2.0,49.0,15.0,UPA,7095.0,11.0,90.0,260.0,260.0,353.0,353.0,nan,4.0,nan,MISSOULA,nan,nan,3.667,2.2,C000092_004+0.636_004+0.940_N-92,4.636,4.9399999999999995,RESERVE ST,US-93,NI-NHS,4,58,MISSOULA,58.0,7830.79875,11.6,2213.3405172413795,675.0688577586207,405.56615161042635,,US-93
2023.0,N-92,A,0.319,C000092,A,C000092A,004+0.317,004+0.636,4.36,4.678,32-3A-008,nan,nan,E,28132.25,150.0,nan,41.0,1256.0,371.0,5.0,nan,1.0,42.0,13.0,UPA,7095.0,11.0,90.0,264.0,264.0,356.0,356.0,nan,4.0,nan,MISSOULA,nan,nan,3.667,2.2,C000092_004+0.317_004+0.636_N-92,4.317,4.636,RESERVE ST,US-93,NI-NHS,4,20,MISSOULA,20.0,8974.187750000001,4.0,7033.0625,2243.5469375000002,122.0322490860346,,US-93
2023.0,N-92,A,0.389,C000092,A,C000092A,003+0.401,003+0.790,3.396,3.785,32-3A-135,nan,nan,E,30586.4,124.0,nan,64.0,1050.0,300.0,4.0,nan,2.0,31.0,9.0,UPA,7049.0,10.0,88.0,241.0,241.0,320.0,320.0,nan,4.0,nan,MISSOULA,JCT U-8124/U-8123(MULLAN RD),JCT U-8124/U-8123(MULLAN RD),2.484,1.137,C000092_003+0.401_003+0.790_N-92,3.401,3.79,RESERVE ST,US-93,NI-NHS,5,146,MISSOULA,146.0,11898.109600000002,29.2,1047.4794520547946,407.4695068493151,671.9155031506631,,US-93
2023.0,N-92,A,0.652,C000092,A,C000092A,002+0.722,003+0.401,2.744,3.396,32-3A-132,nan,nan,A,37807.4,124.0,nan,64.0,1050.0,300.0,3.0,nan,2.0,29.0,8.0,UPA,7049.0,10.0,88.0,243.0,243.0,321.0,321.0,nan,4.0,nan,MISSOULA,nan,nan,2.484,1.137,C000092_002+0.722_003+0.401_N-92,2.722,3.401,RESERVE ST,US-93,NI-NHS,5,102,MISSOULA,102.0,24650.4248,20.4,1853.3039215686276,1208.3541568627452,226.57685013807497,,US-93
2023.0,N-92,A,0.644,C000092,A,C000092A,002+0.078,002+0.722,2.1,2.744,32-3A-125,nan,nan,E,36649.8,124.0,nan,64.0,1050.0,300.0,3.0,nan,2.0,28.0,8.0,UPA,7049.0,10.0,88.0,244.0,244.0,322.0,322.0,nan,4.0,nan,MISSOULA,JCT U-8102(S 3RD ST),JCT U-8102(S 3RD ST),1.935,0.907,C000092_002+0.078_002+0.722_N-92,2.078,2.722,RESERVE ST,US-93,NI-NHS,5,58,MISSOULA,58.0,23602.471200000004,11.6,3159.4655172413795,2034.6957931034488,134.55823698127156,,US-93
2023.0,N-92,A,0.251,C000092,A,C000092A,001+0.845,002+0.078,1.849,2.1,32-3A-121,nan,nan,E,35183.0,124.0,nan,64.0,1050.0,300.0,3.0,nan,2.0,29.0,8.0,UPA,7049.0,10.0,88.0,243.0,243.0,321.0,321.0,nan,4.0,nan,MISSOULA,nan,nan,2.07,0.927,C000092_001+0.845_002+0.078_N-92,1.845,2.078,RESERVE ST,US-93,NI-NHS,4,42,MISSOULA,42.0,8830.933,8.4,4188.452380952381,1051.3015476190476,260.4248793633657,,US-93
2023.0,N-7,A,0.221,C000007,A,C000007A,095+0.282,095+0.503,94.431,94.652,32-3A-017,nan,nan,A,21390.0,81.0,nan,91.0,329.0,81.0,4.0,nan,4.0,15.0,4.0,UPA,7021.0,10.0,95.0,105.0,105.0,135.0,135.0,nan,4.0,nan,MISSOULA,JCT W BROADWAY ST,JCT W BROADWAY ST,3.197,0.334,C000007_095+0.282_095+0.503_N-7,95.282,95.503,,US-93,NI-NHS,1,38,MISSOULA,38.0,4727.19,7.6,2814.4736842105262,621.9986842105263,440.16986798085054,,US-93
2023.0,X-32007,A,0.069,C000007,A,C000007A,094+0.553,094+0.621,93.994,94.062,32-3A-324,nan,nan,E,1570.0,9.0,nan,4.0,268.0,27.0,7.0,nan,3.0,212.0,21.0,UMA_UC,7115.0,10.0,146.0,21.0,21.0,23.0,23.0,nan,2.0,nan,MISSOULA,nan,END ONEWAY ROADWAY,9.888,0.899,C000007_094+0.553_094+0.621_X-32007,94.553,94.621,,US-93,NI-NHS,4,8,MISSOULA,8.0,108.33000000000001,1.6,981.25,67.70625,4043.719430823744,,US-93
2023.0,X-32007,A,0.112,C000007,A,C000007A,094+0.441,094+0.553,93.882,93.994,32-3A-030,nan,nan,A,3632.5,9.0,nan,4.0,268.0,27.0,4.0,nan,2.0,124.0,12.0,UMA_UC,7115.0,10.0,146.0,22.0,22.0,24.0,24.0,Yes,2.0,nan,MISSOULA,JCT N-117/U-8121(ARTHUR AVE),ENT X-32007A/JCT N-117/U-8121(ARTHUR AVE),9.888,0.899,C000007_094+0.441_094+0.553_X-32007,94.441,94.553,,US-93,NI-NHS,4,31,MISSOULA,31.0,406.84000000000003,6.2,585.8870967741935,65.61935483870968,4172.322013621824,,US-93
