YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-5805,A,0.466,C005805,A,C005805A,002+0.393,002+0.858,2.393,2.858,25-7C-033,nan,nan,A,1370.75,0.0,nan,4.0,15.0,4.0,0.0,nan,3.0,10.0,3.0,UMA_UC,9042.0,10.0,108.0,5.0,5.0,6.0,6.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,0.0,C005805_002+0.393_002+0.858_U-5805,2.393,2.858,BENTON AVE,,Urban,4,4,LEWIS AND CLARK,4.0,638.7695,0.8,1713.4375,798.461875,342.8906091642887,,BENTON AVE
2023.0,U-5805,A,0.363,C005805,A,C005805A,002+0.030,002+0.393,2.03,2.393,25-7C-034,nan,nan,A,2855.4,34.0,nan,18.0,123.0,40.0,11.0,nan,6.0,40.0,13.0,UMA_UC,8075.0,10.0,108.0,25.0,25.0,31.0,31.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5816(BROADWAY),JCT U-5816(BROADWAY),1.399,0.891,C005805_002+0.030_002+0.393_U-5805,2.03,2.393,BENTON AVE,,Urban,5,12,LEWIS AND CLARK,12.0,1036.5102,2.4,1189.75,431.87925,633.9389510220973,,BENTON AVE
2023.0,U-5805,A,0.184,C005805,A,C005805A,001+0.378,001+0.562,1.378,1.562,25-7C-037,nan,nan,A,10277.75,58.0,nan,49.0,158.0,15.0,6.0,nan,5.0,16.0,2.0,UPA,7080.0,10.0,97.0,61.0,61.0,80.0,80.0,nan,4.0,nan,LEWIS AND CLARK,JCT U-5822(HAUSER BLVD),JCT U-5822(HAUSER BLVD),0.0,0.0,C005805_001+0.378_001+0.562_U-5805,1.3780000000000001,1.562,BENTON AVE,,Urban,4,10,LEWIS AND CLARK,10.0,1891.106,2.0,5138.875,945.553,289.5502195151516,,BENTON AVE
2023.0,U-5805,A,0.005,C005805,A,C005805A,001+0.264,001+0.269,1.264,1.269,25-7C-087,nan,nan,A,6893.25,44.0,nan,54.0,199.0,24.0,7.0,nan,8.0,30.0,4.0,UMA_UC,8074.0,10.0,102.0,75.0,75.0,104.0,104.0,nan,4.0,nan,LEWIS AND CLARK,nan,BEGIN 4 LANES,0.0,0.0,C005805_001+0.264_001+0.269_U-5805,1.264,1.2690000000000001,BENTON AVE,,Urban,4,11,LEWIS AND CLARK,11.0,34.46625,2.2,3133.2954545454545,15.666477272727272,17475.854587286467,,BENTON AVE
2023.0,U-5805,A,0.281,C005805,A,C005805A,000+0.983,001+0.264,0.983,1.264,25-7C-087,nan,nan,A,7121.2,44.0,nan,54.0,199.0,24.0,7.0,nan,8.0,30.0,4.0,UMA_UC,8074.0,10.0,102.0,75.0,75.0,104.0,104.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,0.0,C005805_000+0.983_001+0.264_U-5805,0.983,1.264,BENTON AVE,,Urban,5,14,LEWIS AND CLARK,14.0,2001.0572000000002,2.8,2543.285714285714,714.6632857142858,383.09660533291515,,BENTON AVE
2023.0,U-5805,A,0.386,C005805,A,C005805A,000+0.597,000+0.983,0.597,0.983,25-7C-241,nan,nan,E,7383.2,34.0,nan,42.0,154.0,19.0,5.0,nan,6.0,23.0,3.0,UMA_UC,8074.0,10.0,102.0,58.0,58.0,81.0,81.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,0.0,C005805_000+0.597_000+0.983_U-5805,0.597,0.983,BENTON AVE,,Urban,5,8,LEWIS AND CLARK,8.0,2849.9152,1.6,4614.5,1781.197,153.70847734035604,,BENTON AVE
2023.0,U-5805,A,0.19,C005805,A,C005805A,000+0.407,000+0.597,0.407,0.597,25-7C-160,nan,nan,A,6798.0,37.0,nan,46.0,168.0,20.0,6.0,nan,7.0,26.0,3.0,UMA_UC,8074.0,10.0,102.0,63.0,63.0,88.0,88.0,nan,2.0,nan,LEWIS AND CLARK,nan,nan,0.0,0.0,C005805_000+0.407_000+0.597_U-5805,0.407,0.597,BENTON AVE,,Urban,5,2,LEWIS AND CLARK,2.0,1291.6200000000001,0.4,16995.0,3229.05,84.78811994648895,,BENTON AVE
2023.0,U-5805,A,0.407,C005805,A,C005805A,000+0.000,000+0.407,0.0,0.407,25-7C-088,nan,nan,A,7170.0,37.0,nan,46.0,167.0,20.0,6.0,nan,8.0,27.0,3.0,UMA_UC,8074.0,10.0,102.0,63.0,63.0,88.0,88.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5802(CUSTER AVE),ENT U-5805A/,0.0,0.0,C005805_000+0.000_000+0.407_U-5805,0.0,0.407,BENTON AVE,,Urban,5,3,LEWIS AND CLARK,3.0,2918.1899999999996,0.6,11950.0,4863.65,56.292101346357185,,BENTON AVE
2023.0,U-5805,A,0.109,C005805,A,C005805A,001+0.269,001+0.378,1.269,1.378,25-7C-037,nan,nan,A,10277.75,58.0,nan,49.0,158.0,15.0,6.0,nan,5.0,16.0,2.0,UPA,7080.0,10.0,97.0,61.0,61.0,80.0,80.0,nan,4.0,nan,LEWIS AND CLARK,JCT N-8(EUCLID AVE),JCT N-8(EUCLID AVE),0.0,0.0,C005805_001+0.269_001+0.378_U-5805,1.2690000000000001,1.3780000000000001,BENTON AVE,,Urban,4,5,LEWIS AND CLARK,5.0,1120.27475,1.0,10277.75,1120.27475,244.39101096691692,,BENTON AVE
2023.0,U-5805,A,0.183,C005805,A,C005805A,001+0.847,002+0.030,1.847,2.03,25-7C-035,nan,nan,A,7863.2,34.0,nan,18.0,123.0,40.0,5.0,nan,2.0,17.0,6.0,UMA_UC,8075.0,10.0,108.0,28.0,28.0,33.0,33.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5814(6TH AVE),JCT U-5814(6TH AVE),1.399,0.891,C005805_001+0.847_002+0.030_U-5805,1.847,2.03,BENTON AVE,,Urban,5,5,LEWIS AND CLARK,5.0,1438.9656,1.0,7863.2,1438.9656,190.26520072002427,,BENTON AVE
2023.0,U-5805,A,0.286,C005805,A,C005805A,001+0.562,001+0.847,1.562,1.847,25-7C-036,nan,nan,A,9103.5,34.0,nan,18.0,123.0,40.0,4.0,nan,2.0,15.0,5.0,UMA_UC,8075.0,10.0,108.0,29.0,29.0,34.0,34.0,nan,2.0,nan,LEWIS AND CLARK,JCT U-5812(NEILL AVE),BEGIN 2 LANES/JCT U-5812(NEILL AVE),1.399,0.891,C005805_001+0.562_001+0.847_U-5805,1.562,1.847,BENTON AVE,,Urban,4,10,LEWIS AND CLARK,10.0,2603.6009999999997,2.0,4551.75,1301.8004999999998,210.3126237186191,,BENTON AVE
