YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-16,A,4.943,C000016,A,C000016A,004+0.746,009+0.864,4.881,9.825,56-4A-018,nan,nan,A,5965.5,11.0,nan,18.0,268.0,134.0,2.0,nan,3.0,43.0,21.0,UPA,3046.0,10.0,104.0,99.0,99.0,146.0,146.0,nan,2.0,nan,YELLOWSTONE,nan,BEGIN 2 LANES,5.102,4.928,C000016_004+0.746_009+0.864_N-16,4.746,9.864,1ST AVE N,BR I-90/US-87,NI-NHS,4,33,YELLOWSTONE,33.0,29487.4665,6.6,903.8636363636364,4467.797954545455,,BR I-90/US-87
2023.0,N-16,A,0.111,C000016,A,C000016A,004+0.635,004+0.746,4.771,4.881,56-4A-018,nan,nan,A,5965.5,11.0,nan,18.0,268.0,134.0,2.0,nan,3.0,43.0,21.0,UPA,3046.0,10.0,104.0,99.0,99.0,146.0,146.0,nan,4.0,nan,YELLOWSTONE,JCT U-1036(BENCH BLVD)&HUNTLEY RD,JCT U-1036(BENCH BLVD)&HUNTLEY RD,5.102,4.928,C000016_004+0.635_004+0.746_N-16,4.635,4.746,1ST AVE N,BR I-90/US-87,NI-NHS,4,10,YELLOWSTONE,10.0,662.1705000000001,2.0,2982.75,331.08525000000003,,BR I-90/US-87
2023.0,N-16,A,0.961,C000016,A,C000016A,003+0.642,004+0.511,3.685,4.646,56-4A-016,nan,nan,E,17803.5,143.0,nan,70.0,703.0,327.0,8.0,nan,4.0,39.0,18.0,UPA,7030.0,10.0,96.0,326.0,326.0,468.0,468.0,nan,4.0,nan,YELLOWSTONE,JCT U-1012(WICKS LN),BEGIN 4 LANES/JCT U-1012(WICKS LN),1.107,0.633,C000016_003+0.642_004+0.511_N-16,3.642,4.511,1ST AVE N,BR I-90/US-87,NI-NHS,4,48,YELLOWSTONE,48.0,17109.1635,9.6,1854.53125,1782.20453125,,BR I-90/US-87
2023.0,N-16,A,0.571,C000016,A,C000016A,002+0.621,003+0.208,2.68,3.251,A-050,Yes,nan,A,29037.5,143.0,nan,70.0,703.0,327.0,5.0,nan,2.0,24.0,11.0,UPA,7030.0,10.0,96.0,330.0,330.0,472.0,472.0,nan,6.0,nan,YELLOWSTONE,JCT U-1027(HILLTOP RD),JCT U-1027(HILLTOP RD),0.989,0.948,C000016_002+0.621_003+0.208_N-16,2.621,3.208,1ST AVE N,BR I-90/US-87,NI-NHS,4,42,YELLOWSTONE,42.0,16580.4125,8.4,3456.845238095238,1973.8586309523807,,BR I-90/US-87
2023.0,N-16,A,0.695,C000016,A,C000016A,001+0.963,002+0.621,1.984,2.68,56-4A-013,nan,nan,E,41502.0,143.0,nan,70.0,703.0,327.0,4.0,nan,2.0,17.0,8.0,UPA,7030.0,10.0,96.0,334.0,334.0,475.0,475.0,nan,6.0,nan,YELLOWSTONE,JCT U-1014(AIRPORT RD),JCT U-1014(AIRPORT RD),1.312,0.525,C000016_001+0.963_002+0.621_N-16,1.963,2.621,1ST AVE N,BR I-90/US-87,NI-NHS,4,222,YELLOWSTONE,222.0,28843.89,44.4,934.7297297297298,649.6371621621622,,BR I-90/US-87
2023.0,N-16,A,0.236,C000016,A,C000016A,001+0.247,001+0.483,1.267,1.503,56-4A-010,nan,nan,E,31072.25,119.0,nan,81.0,2148.0,858.0,4.0,nan,2.0,66.0,26.0,UPA,7029.0,10.0,100.0,505.0,505.0,703.0,703.0,nan,6.0,nan,YELLOWSTONE,JCT N-115 (1ST AVE N),BEGIN 6 LANES/JCT N-115 (1ST AVE N),1.207,1.207,C000016_001+0.247_001+0.483_N-16,1.2469999999999999,1.483,1ST AVE N,BR I-90/US-87,NI-NHS,4,89,YELLOWSTONE,89.0,7333.0509999999995,17.8,1745.63202247191,411.96915730337076,,BR I-90/US-87
2023.0,N-16,A,1.206,C000016,A,C000016A,000+0.061,001+0.247,0.061,1.267,56-4A-009,nan,nan,A,22845.0,119.0,nan,81.0,2148.0,858.0,5.0,nan,3.0,93.0,37.0,UPA,7029.0,10.0,100.0,497.0,497.0,696.0,696.0,nan,4.0,nan,YELLOWSTONE,JCT I-90 ON RAMP LOCKWOOD INTERCHANGE,JCT I-90 ON RAMP LOCKWOOD INTERCHANGE,2.535,2.582,C000016_000+0.061_001+0.247_N-16,0.061,1.2469999999999999,1ST AVE N,BR I-90/US-87,NI-NHS,4,194,YELLOWSTONE,194.0,27551.07,38.8,588.7886597938145,710.0791237113402,,BR I-90/US-87
2023.0,N-16,A,0.061,C000016,A,C000016A,000+0.000,000+0.061,0.0,0.061,56-4A-009,nan,nan,A,22845.0,119.0,nan,81.0,2148.0,858.0,5.0,nan,3.0,93.0,37.0,UPA,7029.0,10.0,100.0,497.0,497.0,696.0,696.0,nan,4.0,nan,YELLOWSTONE,nan,ENT N-16A,2.535,2.582,C000016_000+0.000_000+0.061_N-16,0.0,0.061,1ST AVE N,BR I-90/US-87,NI-NHS,4,6,YELLOWSTONE,6.0,1393.545,1.2,19037.5,1161.2875000000001,,BR I-90/US-87
2023.0,N-16,A,11.201,C000016,A,C000016A,034+0.375,045+0.566,34.153,45.355,33-3-006,nan,nan,A,2508.5,11.0,nan,18.0,268.0,134.0,4.0,nan,7.0,104.0,52.0,RPA_45,3046.0,10.0,104.0,95.0,95.0,143.0,143.0,nan,2.0,nan,MUSSELSHELL,nan,nan,5.021,7.113,C000016_034+0.375_045+0.566_N-16,34.375,45.566,1ST AVE N,BR I-90/US-87,NI-NHS,4,42,MUSSELSHELL,42.0,28097.7085,8.4,298.63095238095235,3344.9652976190478,,BR I-90/US-87
2023.0,N-16,A,0.125,C000016,A,C000016A,004+0.511,004+0.635,4.646,4.771,56-4A-017,nan,nan,A,14852.75,143.0,nan,70.0,703.0,327.0,9.0,nan,4.0,45.0,21.0,UPA,7030.0,10.0,96.0,324.0,324.0,467.0,467.0,nan,4.0,nan,YELLOWSTONE,nan,nan,0.989,0.948,C000016_004+0.511_004+0.635_N-16,4.511,4.635,1ST AVE N,BR I-90/US-87,NI-NHS,4,17,YELLOWSTONE,17.0,1856.59375,3.4,4368.455882352941,546.0569852941177,,BR I-90/US-87
2023.0,N-16,A,11.017,C000016,A,C000016A,009+0.864,020+0.901,9.825,20.842,W-144,Yes,nan,A,3067.75,11.0,nan,18.0,268.0,134.0,3.0,nan,6.0,85.0,42.0,RPA_45,3046.0,10.0,104.0,73.0,73.0,104.0,104.0,nan,2.0,nan,YELLOWSTONE,nan,nan,5.183,2.744,C000016_009+0.864_020+0.901_N-16,9.864,20.901,1ST AVE N,BR I-90/US-87,NI-NHS,4,30,YELLOWSTONE,30.0,33797.40175,6.0,511.2916666666667,5632.900291666666,,BR I-90/US-87
2023.0,N-16,A,2.278,C000016,A,C000016A,045+0.566,047+0.847,45.355,47.633,33-3-007,nan,nan,A,2680.3333333333335,11.0,nan,18.0,268.0,134.0,4.0,nan,6.0,96.0,48.0,RPA_45,3046.0,10.0,104.0,95.0,95.0,143.0,143.0,nan,2.0,nan,MUSSELSHELL,nan,nan,5.102,4.928,C000016_045+0.566_047+0.847_N-16,45.566,47.847,1ST AVE N,BR I-90/US-87,NI-NHS,3,11,MUSSELSHELL,11.0,6105.799333333333,2.2,1218.3333333333333,2775.3633333333332,,BR I-90/US-87
2023.0,N-16,A,0.434,C000016,A,C000016A,003+0.208,003+0.642,3.251,3.685,56-4A-015,nan,nan,E,25310.8,143.0,nan,70.0,703.0,327.0,6.0,nan,3.0,28.0,13.0,UPA,7030.0,10.0,96.0,328.0,328.0,470.0,470.0,nan,6.0,nan,YELLOWSTONE,nan,nan,0.989,0.948,C000016_003+0.208_003+0.642_N-16,3.208,3.642,1ST AVE N,BR I-90/US-87,NI-NHS,5,42,YELLOWSTONE,42.0,10984.8872,8.4,3013.190476190476,1307.7246666666665,,BR I-90/US-87
2023.0,N-16,A,9.144,C000016,A,C000016A,025+0.167,034+0.375,25.009,34.153,33-3-005,nan,nan,A,2514.75,11.0,nan,18.0,268.0,134.0,4.0,nan,7.0,105.0,53.0,RPA_45,3046.0,10.0,104.0,95.0,95.0,143.0,143.0,nan,2.0,nan,MUSSELSHELL,nan,nan,5.102,4.928,C000016_025+0.167_034+0.375_N-16,25.167,34.375,1ST AVE N,BR I-90/US-87,NI-NHS,4,28,MUSSELSHELL,28.0,22994.874,5.6,449.06250000000006,4106.2275,,BR I-90/US-87
2023.0,N-16,A,0.36,C000016,A,C000016A,001+0.604,001+0.963,1.624,1.984,56-4A-012,nan,nan,A,32593.0,119.0,nan,81.0,2148.0,858.0,4.0,nan,3.0,71.0,28.0,UPA,7029.0,10.0,100.0,503.0,503.0,701.0,701.0,nan,6.0,nan,YELLOWSTONE,JCT U-1029(6TH AVE N)/U-1036(BENCH BLVD),JCT U-1029(6TH AVE N)/U-1036(BENCH BLVD),7.298,3.482,C000016_001+0.604_001+0.963_N-16,1.604,1.963,1ST AVE N,BR I-90/US-87,NI-NHS,4,35,YELLOWSTONE,35.0,11733.48,7.0,4656.142857142857,1676.2114285714285,,BR I-90/US-87
2023.0,N-16,A,0.121,C000016,A,C000016A,001+0.483,001+0.604,1.503,1.624,56-4A-011,nan,nan,E,38146.25,119.0,nan,81.0,2148.0,858.0,3.0,nan,2.0,55.0,22.0,UPA,7029.0,10.0,100.0,511.0,511.0,708.0,708.0,nan,6.0,nan,YELLOWSTONE,JCT U-1018(4TH AVE N),JCT U-1018(4TH AVE N),1.264,0.62,C000016_001+0.483_001+0.604_N-16,1.483,1.604,1ST AVE N,BR I-90/US-87,NI-NHS,4,7,YELLOWSTONE,7.0,4615.69625,1.4,27247.32142857143,3296.925892857143,,BR I-90/US-87
2023.0,N-16,A,4.168,C000016,A,C000016A,020+0.901,025+0.167,20.842,25.009,33-3-005,nan,nan,A,2514.75,11.0,nan,18.0,268.0,134.0,4.0,nan,7.0,105.0,53.0,RPA_45,3046.0,10.0,104.0,95.0,95.0,143.0,143.0,nan,2.0,nan,YELLOWSTONE,nan,nan,5.102,4.928,C000016_020+0.901_025+0.167_N-16,20.901,25.167,1ST AVE N,BR I-90/US-87,NI-NHS,4,20,YELLOWSTONE,20.0,10481.478000000001,4.0,628.6875,2620.3695000000002,,BR I-90/US-87
