SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.000,NOT IN CITY LIMITS,LAKE,JUNE,2021,WED,253130.69101,392369.12441,47.6889086241817,-114.125607456736,0.0
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.005,NOT IN CITY LIMITS,LAKE,APRIL,2022,FRI,253122.17700,392366.59700,47.688810197981,-114.125791053701,0.005
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.005,NOT IN CITY LIMITS,LAKE,MAY,2022,WED,253122.15700,392367.62100,47.688810197981,-114.125791053701,0.005
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.005,POLSON,LAKE,JANUARY,2020,FRI,253122.13000,392368.15100,47.688810197981,-114.125791053701,0.005
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.006,POLSON,LAKE,AUGUST,2021,SUN,253125.17573,392361.58308,47.6888379493396,-114.125674901529,0.006
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.007,POLSON,LAKE,AUGUST,2019,FRI,253127.02100,392362.95000,47.688810197981,-114.125791053701,0.007
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.008,NOT IN CITY LIMITS,LAKE,OCTOBER,2021,THU,253127.95900,392364.79700,47.688810197981,-114.125791053701,0.008
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.009,POLSON,LAKE,SEPTEMBER,2022,SUN,253130.11050,392365.08178,47.688872000000003,-114.125612,0.009
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.014,POLSON,LAKE,MAY,2020,TUE,253138.17500,392366.51600,47.688810197981,-114.125791053701,0.014
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.016,NOT IN CITY LIMITS,LAKE,MAY,2021,TUE,253136.09042,392372.26878,47.6889397385268,-114.125538094603,0.016
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.061,NOT IN CITY LIMITS,LAKE,NOVEMBER,2023,WED,253215.64178,392346.45284,47.688750074526098,-114.124459414152,0.061
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.072,POLSON,LAKE,NOVEMBER,2022,TUE,253228.93849,392383.95214,47.689093999999997,-114.124312,0.072
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.081,NOT IN CITY LIMITS,LAKE,JULY,2021,FRI,253242.54885,392395.37479,47.689203839127202,-114.12413990491,0.081
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.088,POLSON,LAKE,JULY,2021,MON,253253.36242,392385.51859,47.689121039983299,-114.123988286418,0.088
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.092,POLSON,LAKE,JUNE,2019,FRI,253259.94986,392397.95796,47.6892362833539,-114.123910425959,0.092
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.115,POLSON,LAKE,MAY,2021,WED,253309.67304,392384.24398,47.6891394852755,-114.123238105495,0.115
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.121,NOT IN CITY LIMITS,LAKE,FEBRUARY,2019,MON,253307.79554,392385.66732,47.6891677488351,-114.123330352204,0.121
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.124,NOT IN CITY LIMITS,LAKE,MAY,2023,SAT,253311.79674,392384.42437,47.6891422330796,-114.12320999267401,0.124
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.173,NOT IN CITY LIMITS,LAKE,NOVEMBER,2022,THU,253390.18699,392386.50198,47.689202505982301,-114.12216868957,0.173
C000052_000+0.000_000+0.198_P-52,C000052,A,000+0.193,NOT IN CITY LIMITS,LAKE,MAY,2019,SUN,253423.16372,392388.93855,47.6891722038705,-114.121197193158,0.193
C000052_000+0.198_000+0.218_P-52,C000052,A,000+0.212,NOT IN CITY LIMITS,LAKE,MAY,2023,SUN,253453.64026,392373.19062,47.689116600413897,-114.12131401836299,0.212
C000052_000+0.218_006+0.142_P-52,C000052,A,000+0.326,NOT IN CITY LIMITS,LAKE,JUNE,2019,MON,253636.71969,392367.54330,,,0.326
C000052_000+0.218_006+0.142_P-52,C000052,A,000+0.337,NOT IN CITY LIMITS,LAKE,SEPTEMBER,2020,FRI,253653.71906,392363.25804,47.689133512073703,-114.11864428024001,0.337
C000052_000+0.218_006+0.142_P-52,C000052,A,000+0.350,POLSON,LAKE,JULY,2020,WED,253675.24633,392370.63622,,,0.35
C000052_000+0.218_006+0.142_P-52,C000052,A,000+0.358,NOT IN CITY LIMITS,LAKE,NOVEMBER,2022,TUE,253688.63999,392364.56497,47.689163771274899,-114.11818070277801,0.358
