YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,N-43,A,7.345,C000043,A,C000043A,035+0.487,042+0.849,35.458,42.803,14-4-004,nan,nan,A,349.0,2.0,nan,3.0,33.0,23.0,5.0,nan,8.0,86.0,60.0,RMA_RMC_345,4065.0,10.0,137.0,15.0,15.0,22.0,22.0,nan,2.0,nan,FERGUS,nan,nan,0.0,3.509,C000043_035+0.487_042+0.849_N-43,35.487,42.849,1ST AVE N,,NI-NHS,3,3,FERGUS,3.0,2563.4049999999997,0.6,581.6666666666667,4272.341666666666,64.08314223773695,,1ST AVE N
2023.0,N-43,A,10.667,C000043,A,C000043A,024+0.803,035+0.487,24.792,35.458,14-4-003,nan,nan,A,371.5,2.0,nan,3.0,33.0,23.0,5.0,nan,7.0,76.0,53.0,RMA_RMC_345,4065.0,10.0,137.0,15.0,15.0,22.0,22.0,nan,2.0,nan,FERGUS,nan,nan,4.082,14.286,C000043_024+0.803_035+0.487_N-43,24.803,35.487,1ST AVE N,,NI-NHS,4,10,FERGUS,10.0,3962.7905,2.0,185.75,1981.39525,138.17792220568316,,1ST AVE N
2023.0,N-43,A,9.966,C000043,A,C000043A,014+0.852,024+0.803,14.825,24.792,14-4-002,nan,nan,A,459.25,2.0,nan,3.0,33.0,23.0,4.0,nan,6.0,71.0,49.0,RMA_RMC_345,4065.0,10.0,137.0,15.0,15.0,22.0,22.0,nan,2.0,nan,FERGUS,JCT S-236,JCT S-236,0.0,3.509,C000043_014+0.852_024+0.803_N-43,14.852,24.803,1ST AVE N,,NI-NHS,4,15,FERGUS,15.0,4576.885499999999,3.0,153.08333333333334,1525.6284999999998,179.4572392382616,,1ST AVE N
2023.0,N-43,A,4.562,C000043,A,C000043A,004+0.919,009+0.485,4.925,9.487,A-013,Yes,nan,A,1368.0,4.0,nan,3.0,176.0,85.0,3.0,nan,2.0,131.0,63.0,RMA_RMC_345,4063.0,10.0,120.0,48.0,48.0,69.0,69.0,nan,2.0,nan,FERGUS,nan,nan,4.819,6.627,C000043_004+0.919_009+0.485_N-43,4.9190000000000005,9.485,1ST AVE N,,NI-NHS,3,13,FERGUS,13.0,6240.816000000001,2.6,526.1538461538462,2400.3138461538465,114.06220030431058,,1ST AVE N
2023.0,N-43,A,0.891,C000043,A,C000043A,001+0.852,002+0.757,1.89,2.781,14-6A-066,nan,nan,A,1990.0,4.0,nan,3.0,176.0,85.0,2.0,nan,2.0,89.0,43.0,RMA_RMC_345,4063.0,10.0,120.0,49.0,49.0,70.0,70.0,nan,2.0,nan,FERGUS,nan,nan,4.819,6.627,C000043_001+0.852_002+0.757_N-43,1.8519999999999999,2.757,1ST AVE N,,NI-NHS,4,5,FERGUS,5.0,1773.09,1.0,1990.0,1773.09,154.41126999374546,,1ST AVE N
2023.0,N-43,A,0.511,C000043,A,C000043A,001+0.342,001+0.852,1.379,1.89,14-6A-016,nan,nan,A,2876.0,27.0,nan,2.0,283.0,178.0,10.0,nan,1.0,106.0,67.0,UPA,7067.0,10.0,107.0,131.0,131.0,202.0,202.0,nan,2.0,nan,FERGUS,nan,BEGIN 2 LANES,1.384,3.806,C000043_001+0.342_001+0.852_N-43,1.342,1.8519999999999999,1ST AVE N,,NI-NHS,4,5,FERGUS,5.0,1469.636,1.0,2876.0,1469.636,186.2944829285688,,1ST AVE N
2023.0,N-43,A,0.795,C000043,A,C000043A,000+0.584,001+0.342,0.584,1.379,14-6A-016,nan,nan,A,2876.0,27.0,nan,2.0,283.0,178.0,10.0,nan,1.0,106.0,67.0,UPA,7067.0,10.0,107.0,131.0,131.0,202.0,202.0,nan,4.0,nan,FERGUS,nan,nan,1.384,3.806,C000043_000+0.584_001+0.342_N-43,0.584,1.342,1ST AVE N,,NI-NHS,4,2,FERGUS,2.0,2286.42,0.4,7190.0,5716.05,47.897600390691146,,1ST AVE N
2023.0,N-43,A,0.27,C000043,A,C000043A,000+0.314,000+0.584,0.314,0.584,14-6A-015,nan,nan,A,3347.25,27.0,nan,2.0,283.0,178.0,7.0,nan,1.0,77.0,49.0,UPA,7067.0,10.0,107.0,132.0,132.0,204.0,204.0,nan,4.0,nan,FERGUS,JCT N-75,BEGIN 4 LANES/JCT N-75,1.278,2.875,C000043_000+0.314_000+0.584_N-43,0.314,0.584,1ST AVE N,,NI-NHS,4,24,FERGUS,24.0,903.7575,4.8,697.34375,188.2828125,1454.1161515377837,,1ST AVE N
2023.0,N-43,A,0.16,C000043,A,C000043A,000+0.000,000+0.160,0.0,0.16,14-6A-013,nan,nan,A,6090.4,27.0,nan,2.0,283.0,178.0,5.0,nan,0.0,55.0,34.0,UPA,7067.0,10.0,107.0,134.0,134.0,205.0,205.0,nan,2.0,nan,FERGUS,JCT N-57 (MAIN ST)/U-7111,ENT N-43A/,1.145,12.977,C000043_000+0.000_000+0.160_N-43,0.0,0.16,1ST AVE N,,NI-NHS,5,11,FERGUS,11.0,974.4639999999999,2.2,2768.363636363636,442.93818181818176,618.1112623648102,,1ST AVE N
2023.0,N-43,A,2.143,C000043,A,C000043A,002+0.757,004+0.919,2.781,4.925,14-6-036,nan,nan,A,1498.3333333333333,4.0,nan,3.0,176.0,85.0,3.0,nan,2.0,116.0,56.0,RMA_RMC_345,4063.0,10.0,120.0,52.0,52.0,77.0,77.0,nan,2.0,nan,FERGUS,JCT S-426,JCT S-426,4.819,6.627,C000043_002+0.757_004+0.919_N-43,2.757,4.9190000000000005,1ST AVE N,,NI-NHS,3,9,FERGUS,9.0,3210.928333333333,1.8,832.4074074074074,1783.8490740740738,153.47995673643032,,1ST AVE N
