YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,S-290,A,1.851,C000290,A,C000290A,014+0.056,015+0.915,14.553,16.404,16-2-011,nan,nan,E,105.0,6.0,nan,0.0,14.0,3.0,59.0,nan,0.0,139.0,30.0,RMA_RMC_12,5141.0,10.0,118.0,4.0,4.0,6.0,6.0,nan,2.0,nan,GALLATIN,nan,nan,0.0,0.0,C000290_014+0.056_015+0.915_S-290,14.056,15.915,AIRWAY BLVD,,Urban,4,1,GALLATIN,1.0,194.355,0.2,525.0,971.7749999999999,,AIRWAY BLVD
2023.0,S-290,A,3.895,C000290,A,C000290A,010+0.108,014+0.056,10.658,14.553,16-2-010,nan,nan,E,156.6,6.0,nan,0.0,14.0,3.0,29.0,nan,0.0,69.0,15.0,RMA_RMC_12,5141.0,10.0,118.0,4.0,4.0,6.0,6.0,nan,2.0,nan,GALLATIN,nan,nan,0.0,0.0,C000290_010+0.108_014+0.056_S-290,10.108,14.056,AIRWAY BLVD,,Urban,5,3,GALLATIN,3.0,609.957,0.6,261.0,1016.595,,AIRWAY BLVD
2023.0,S-290,A,1.705,C000290,A,C000290A,008+0.782,010+0.108,8.953,10.658,16-2-005,nan,nan,E,254.0,6.0,nan,0.0,14.0,3.0,23.0,nan,0.0,53.0,11.0,RMA_RMC_12,5141.0,10.0,118.0,4.0,4.0,6.0,6.0,nan,2.0,nan,GALLATIN,JCT S-346,JCT S-346,0.0,0.0,C000290_008+0.782_010+0.108_S-290,8.782,10.108,AIRWAY BLVD,,Urban,4,0,GALLATIN,,433.07,0.0,None,None,,AIRWAY BLVD
2023.0,S-290,A,2.556,C000290,A,C000290A,006+0.223,008+0.782,6.397,8.953,16-2-004,nan,nan,E,1168.0,21.0,nan,0.0,49.0,14.0,15.0,nan,0.0,36.0,10.0,RMA_RMC_12,5140.0,18.0,116.0,17.0,17.0,24.0,24.0,nan,2.0,nan,GALLATIN,nan,nan,1.818,1.818,C000290_006+0.223_008+0.782_S-290,6.223,8.782,AIRWAY BLVD,,Urban,4,6,GALLATIN,6.0,2985.408,1.2,973.3333333333334,2487.84,,AIRWAY BLVD
2023.0,U-603,A,0.686,C000290,A,C000290A,002+0.042,002+0.728,2.214,2.9,16-3-020,nan,nan,E,5949.0,24.0,nan,10.0,81.0,13.0,4.0,nan,2.0,14.0,2.0,UMA_UC,5139.0,10.0,114.0,35.0,35.0,50.0,50.0,nan,2.0,nan,GALLATIN,JCT U-613 (CRUISER LN),JCT U-613 (CRUISER LN),1.299,5.065,C000290_002+0.042_002+0.728_U-603,2.042,2.7279999999999998,AIRWAY BLVD,,Urban,2,11,GALLATIN,11.0,4081.014,2.2,2704.090909090909,1855.0063636363636,,AIRWAY BLVD
2023.0,U-603,A,0.673,C000290,A,C000290A,000+0.449,000+1.122,0.449,1.122,16-3-112,nan,nan,E,6266.0,24.0,nan,8.0,298.0,194.0,4.0,nan,1.0,48.0,31.0,UMA_UC,9132.0,10.0,113.0,137.0,137.0,210.0,210.0,nan,2.0,nan,GALLATIN,nan,nan,0.82,0.82,C000290_000+0.449_000+1.122_U-603,0.449,1.122,AIRWAY BLVD,,Urban,1,1,GALLATIN,1.0,4217.018,0.2,31330.0,21085.09,,AIRWAY BLVD
2023.0,U-603,A,0.227,C000290,A,C000290A,000+0.223,000+0.449,0.223,0.449,16-3-048,nan,nan,E,6550.0,17.0,nan,5.0,214.0,139.0,3.0,nan,1.0,33.0,21.0,UMA_UC,9132.0,10.0,113.0,100.0,100.0,152.0,152.0,nan,2.0,nan,GALLATIN,nan,BEGIN 2 LANES,0.82,0.82,C000290_000+0.223_000+0.449_U-603,0.223,0.449,AIRWAY BLVD,,Urban,1,1,GALLATIN,1.0,1486.8500000000001,0.2,32750.0,7434.25,,AIRWAY BLVD
2023.0,U-603,A,1.091,C000290,A,C000290A,000+1.122,002+0.042,1.122,2.214,16-3-020,nan,nan,E,5967.0,24.0,nan,10.0,81.0,13.0,4.0,nan,2.0,14.0,2.0,UMA_UC,5139.0,10.0,114.0,35.0,35.0,50.0,50.0,nan,2.0,nan,GALLATIN,JCT CAMERON AVE,JCT CAMERON AVE,1.299,5.065,C000290_000+1.122_002+0.042_U-603,1.122,2.042,AIRWAY BLVD,,Urban,1,4,GALLATIN,4.0,6509.996999999999,0.8,7458.75,8137.496249999999,,AIRWAY BLVD
2023.0,U-603,A,0.223,C000290,A,C000290A,000+0.000,000+0.223,0.0,0.223,16-3-048,nan,nan,E,6530.5,17.0,nan,5.0,214.0,139.0,3.0,nan,1.0,33.0,21.0,UMA_UC,9132.0,10.0,113.0,100.0,100.0,152.0,152.0,nan,4.0,nan,GALLATIN,JCT N-205,ENT U-603A/,0.82,0.82,C000290_000+0.000_000+0.223_U-603,0.0,0.223,AIRWAY BLVD,,Urban,2,4,GALLATIN,4.0,1456.3015,0.8,8163.125,1820.376875,,AIRWAY BLVD
2023.0,S-290,A,3.497,C000290,A,C000290A,002+0.728,006+0.223,2.9,6.397,16-2-014,nan,nan,E,2133.0,21.0,nan,0.0,49.0,14.0,10.0,nan,0.0,23.0,7.0,RMA_RMC_12,5140.0,18.0,116.0,18.0,18.0,25.0,25.0,nan,2.0,nan,GALLATIN,nan,ENT S-290A,1.818,1.818,C000290_002+0.728_006+0.223_S-290,2.7279999999999998,6.223,AIRWAY BLVD,,Urban,1,18,GALLATIN,18.0,7459.101,3.6,592.5,2071.9725,,AIRWAY BLVD
