YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,L-14-304,A,2.998,C007112,A,C007112A,015+0.779,018+0.778,15.779,18.778,14-6-019,nan,nan,A,185.5,1.0,nan,0.0,14.0,5.0,4.0,nan,0.0,51.0,18.0,RMA_RMC_345,9078.0,10.0,150.0,3.0,3.0,5.0,5.0,nan,2.0,nan,FERGUS,nan,nan,4.167,2.083,C007112_015+0.779_018+0.778_L-14-304,15.779,18.778,SHIELDS ST,,Urban,4,1,FERGUS,1.0,556.129,0.2,927.5,2780.645,,SHIELDS ST
2023.0,L-14-304,A,6.511,C007112,A,C007112A,009+0.269,015+0.779,9.269,15.779,14-6-018,nan,nan,E,44.5,1.0,nan,0.0,14.0,5.0,22.0,nan,0.0,311.0,111.0,RMA_RMC_345,9078.0,10.0,150.0,3.0,3.0,5.0,5.0,nan,2.0,nan,FERGUS,nan,nan,5.275,1.041,C007112_009+0.269_015+0.779_L-14-304,9.269,15.779,SHIELDS ST,,Urban,4,2,FERGUS,2.0,289.7395,0.4,111.25,724.34875,,SHIELDS ST
2023.0,L-14-304,A,6.475,C007112,A,C007112A,002+0.794,009+0.269,2.794,9.269,14-6-013,nan,nan,E,86.0,1.0,nan,0.0,14.0,5.0,12.0,nan,0.0,163.0,58.0,RMA_RMC_345,9078.0,10.0,150.0,3.0,3.0,5.0,5.0,nan,2.0,nan,FERGUS,nan,nan,0.0,0.0,C007112_002+0.794_009+0.269_L-14-304,2.794,9.269,SHIELDS ST,,Urban,1,6,FERGUS,6.0,556.85,1.2,71.66666666666667,464.0416666666667,,SHIELDS ST
2023.0,L-14-304,A,1.212,C007112,A,C007112A,001+0.582,002+0.794,1.582,2.794,14-6A-051,nan,nan,A,439.0,1.0,nan,0.0,14.0,5.0,2.0,nan,0.0,32.0,11.0,UMA_UC,9078.0,10.0,150.0,4.0,4.0,5.0,5.0,nan,2.0,nan,FERGUS,nan,ENT L-14-304A,6.383,0.0,C007112_001+0.582_002+0.794_L-14-304,1.5819999999999999,2.794,SHIELDS ST,,Urban,1,1,FERGUS,1.0,532.068,0.2,2195.0,2660.3399999999997,,SHIELDS ST
2023.0,U-7112,A,0.457,C007112,A,C007112A,001+0.125,001+0.582,1.125,1.582,14-6A-051,nan,nan,A,439.0,1.0,nan,0.0,14.0,5.0,2.0,nan,0.0,32.0,11.0,UMA_UC,9078.0,10.0,150.0,4.0,4.0,5.0,5.0,nan,2.0,nan,FERGUS,nan,nan,6.383,0.0,C007112_001+0.125_001+0.582_U-7112,1.125,1.5819999999999999,SHIELDS ST,,Urban,1,0,FERGUS,,200.62300000000002,0.0,None,None,,SHIELDS ST
2023.0,U-7112,A,0.375,C007112,A,C007112A,000+0.750,001+0.125,0.75,1.125,14-6A-069,nan,nan,E,805.25,0.0,nan,18.0,126.0,13.0,0.0,nan,22.0,152.0,16.0,UMA_UC,8111.0,10.0,122.0,51.0,51.0,75.0,75.0,nan,2.0,nan,FERGUS,nan,nan,6.522,0.435,C007112_000+0.750_001+0.125_U-7112,0.75,1.125,SHIELDS ST,,Urban,4,0,FERGUS,,301.96875,0.0,None,None,,SHIELDS ST
2023.0,U-7112,A,0.229,C007112,A,C007112A,000+0.521,000+0.750,0.521,0.75,14-6A-052,nan,nan,E,1284.5,0.0,nan,18.0,126.0,13.0,0.0,nan,14.0,96.0,10.0,UMA_UC,8111.0,10.0,122.0,52.0,52.0,76.0,76.0,nan,2.0,nan,FERGUS,JCT U-7110(WALNUT ST),JCT U-7110(WALNUT ST),1.538,0.0,C007112_000+0.521_000+0.750_U-7112,0.521,0.75,SHIELDS ST,,Urban,4,0,FERGUS,,294.1505,0.0,None,None,,SHIELDS ST
2023.0,U-7112,A,0.084,C007112,A,C007112A,000+0.438,000+0.521,0.438,0.521,14-6A-052,nan,nan,E,1284.5,0.0,nan,18.0,126.0,13.0,0.0,nan,14.0,96.0,10.0,UMA_UC,8111.0,10.0,122.0,52.0,52.0,76.0,76.0,nan,2.0,nan,FERGUS,JCT U-7115(BIRCH ST),JCT U-7115(BIRCH ST),1.538,0.0,C007112_000+0.438_000+0.521_U-7112,0.438,0.521,SHIELDS ST,,Urban,4,4,FERGUS,4.0,107.89800000000001,0.8,1605.625,134.8725,,SHIELDS ST
2023.0,U-7112,A,0.262,C007112,A,C007112A,000+0.176,000+0.438,0.176,0.438,14-6A-053,nan,nan,E,2553.4,0.0,nan,18.0,126.0,13.0,0.0,nan,8.0,54.0,6.0,UMA_UC,8111.0,10.0,122.0,52.0,52.0,76.0,76.0,nan,2.0,nan,FERGUS,JCT U-7114(CASINO CR DR),JCT U-7114(CASINO CR DR),6.522,0.435,C007112_000+0.176_000+0.438_U-7112,0.176,0.438,SHIELDS ST,,Urban,5,2,FERGUS,2.0,668.9908,0.4,6383.5,1672.477,,SHIELDS ST
2023.0,U-7112,A,0.176,C007112,A,C007112A,000+0.000,000+0.176,0.0,0.176,14-6A-054,nan,nan,E,166.0,0.0,nan,18.0,126.0,13.0,0.0,nan,132.0,926.0,96.0,UMA_UC,8111.0,10.0,122.0,51.0,51.0,75.0,75.0,nan,2.0,nan,FERGUS,JCT U-7107(5TH AVE),ENT U-7112A/,6.522,0.435,C007112_000+0.000_000+0.176_U-7112,0.0,0.176,SHIELDS ST,,Urban,5,4,FERGUS,4.0,29.215999999999998,0.8,207.5,36.519999999999996,,SHIELDS ST
