YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-5201,A,0.097,C005201,A,C005201A,003+0.349,003+0.446,3.349,3.446,07-2A-189,nan,nan,E,6728.0,77.0,nan,101.0,207.0,37.0,11.0,nan,14.0,29.0,5.0,UMA_UC,8043.0,10.0,111.0,95.0,95.0,130.0,130.0,nan,2.0,nan,CASCADE,nan,BEGIN 2 LANES,0.0,0.0,C005201_003+0.349_003+0.446_U-5201,3.349,3.446,6TH ST SW/NW,,NI-NHS,4,2,CASCADE,2.0,652.616,0.4,16820.0,1631.54,167.8077636547128,,6TH ST SW/NW
2023.0,U-5201,A,0.06,C005201,A,C005201A,003+0.289,003+0.349,3.289,3.349,07-2A-189,nan,nan,E,6728.0,77.0,nan,101.0,207.0,37.0,11.0,nan,14.0,29.0,5.0,UMA_UC,8043.0,10.0,111.0,95.0,95.0,130.0,130.0,nan,3.0,nan,CASCADE,nan,BEGIN 3 LANES,0.0,0.0,C005201_003+0.289_003+0.349_U-5201,3.289,3.349,6TH ST SW/NW,,NI-NHS,4,5,CASCADE,5.0,403.68,1.0,6728.0,403.68,678.223044771131,,6TH ST SW/NW
2023.0,U-5201,A,0.169,C005201,A,C005201A,003+0.120,003+0.289,3.12,3.289,07-2A-189,nan,nan,E,6728.0,77.0,nan,101.0,207.0,37.0,11.0,nan,14.0,29.0,5.0,UMA_UC,8043.0,10.0,111.0,95.0,95.0,130.0,130.0,nan,2.0,nan,CASCADE,JCT U-5239 (DIVISION RD) AT ROUNDABOUT,JCT U-5239 (DIVISION RD) AT ROUNDABOUT,0.0,0.0,C005201_003+0.120_003+0.289_U-5201,3.12,3.289,6TH ST SW/NW,,NI-NHS,4,6,CASCADE,6.0,1137.0320000000002,1.2,5606.666666666667,947.5266666666669,288.9470959971681,,6TH ST SW/NW
2023.0,U-5201,A,0.658,C005201,A,C005201A,002+0.462,003+0.120,2.462,3.12,07-2A-189,nan,nan,E,7081.0,77.0,nan,101.0,207.0,37.0,11.0,nan,14.0,29.0,5.0,UMA_UC,8043.0,10.0,111.0,95.0,95.0,130.0,130.0,nan,2.0,nan,CASCADE,nan,nan,0.0,0.0,C005201_002+0.462_003+0.120_U-5201,2.462,3.12,6TH ST SW/NW,,NI-NHS,1,22,CASCADE,22.0,4659.298,4.4,1609.3181818181818,1058.9313636363636,258.5484650988464,,6TH ST SW/NW
2023.0,U-5201,A,0.57,C005201,A,C005201A,001+0.892,002+0.462,1.892,2.462,07-2A-184,nan,nan,A,5142.0,75.0,nan,99.0,203.0,36.0,15.0,nan,19.0,39.0,7.0,UMA_UC,8043.0,10.0,111.0,92.0,92.0,127.0,127.0,nan,2.0,nan,CASCADE,JCT N-123(NW BYPASS),JCT N-123(NW BYPASS),0.0,0.0,C005201_001+0.892_002+0.462_U-5201,1.892,2.462,6TH ST SW/NW,,NI-NHS,1,14,CASCADE,14.0,2930.9399999999996,2.8,1836.4285714285716,1046.7642857142857,261.5537064549217,,6TH ST SW/NW
2023.0,N-122,A,0.268,C005201,A,C005201A,001+0.022,001+0.290,1.022,1.29,07-2A-036,nan,nan,E,12316.0,35.0,nan,33.0,404.0,81.0,3.0,nan,3.0,32.0,6.0,UPA,7071.0,10.0,102.0,167.0,167.0,233.0,233.0,nan,4.0,nan,CASCADE,JCT U-5203(4TH AVE SW),JCT U-5203(4TH AVE SW),0.0,0.0,C005201_001+0.022_001+0.290_N-122,1.022,1.29,6TH ST SW/NW,,NI-NHS,5,11,CASCADE,11.0,3300.688,2.2,5598.181818181818,1500.3127272727272,182.48534038026688,,6TH ST SW/NW
2023.0,N-122,A,0.204,C005201,A,C005201A,000+0.818,001+0.022,0.818,1.022,07-2A-035,nan,nan,A,14319.5,35.0,nan,33.0,404.0,81.0,3.0,nan,2.0,30.0,6.0,UPA,7071.0,10.0,102.0,169.0,169.0,235.0,235.0,nan,4.0,nan,CASCADE,nan,nan,0.0,0.0,C005201_000+0.818_001+0.022_N-122,0.818,1.022,6TH ST SW/NW,,NI-NHS,4,5,CASCADE,5.0,2921.178,1.0,14319.5,2921.178,93.72420260361064,,6TH ST SW/NW
2023.0,N-122,A,0.527,C005201,A,C005201A,000+0.000,000+0.527,0.0,0.527,07-2A-034,nan,nan,A,14389.8,35.0,nan,33.0,404.0,81.0,3.0,nan,2.0,29.0,6.0,UPA,7071.0,10.0,102.0,169.0,169.0,235.0,235.0,nan,4.0,nan,CASCADE,JCT N-60 (10TH AVE S),ENT N-122A/,1.234,0.206,C005201_000+0.000_000+0.527_N-122,0.0,0.527,6TH ST SW/NW,,NI-NHS,5,33,CASCADE,33.0,7583.4246,6.6,2180.2727272727275,1149.0037272727275,238.280409553645,,6TH ST SW/NW
2023.0,U-5201,A,0.595,C005201,A,C005201A,001+0.290,001+0.885,1.29,1.885,07-2A-037,nan,nan,A,7598.25,73.0,nan,96.0,196.0,35.0,10.0,nan,13.0,26.0,5.0,UMA_UC,8043.0,10.0,111.0,90.0,90.0,124.0,124.0,nan,4.0,nan,CASCADE,JCT N-103(CENTRAL AVE),ENT U-5201A/JCT N-103(CENTRAL AVE),0.0,0.0,C005201_001+0.290_001+0.885_U-5201,1.29,1.885,6TH ST SW/NW,,NI-NHS,4,34,CASCADE,34.0,4520.95875,6.8,1117.389705882353,664.846875,411.80170804474363,,6TH ST SW/NW
2023.0,U-5201,A,0.006,C005201,A,C005201A,001+0.885,001+0.892,1.885,1.892,07-2A-037,nan,nan,A,7598.25,73.0,nan,96.0,196.0,35.0,10.0,nan,13.0,26.0,5.0,UMA_UC,8043.0,10.0,111.0,90.0,90.0,124.0,124.0,nan,2.0,nan,CASCADE,nan,BEGIN 2 LANES,0.0,0.0,C005201_001+0.885_001+0.892_U-5201,1.885,1.892,6TH ST SW/NW,,NI-NHS,4,11,CASCADE,11.0,45.5895,2.2,3453.7499999999995,20.7225,13211.971466435523,,6TH ST SW/NW
