SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000031_000+0.000_001+0.386_P-31,C000031,A,000+0.143,GLASGOW,VALLEY,NOVEMBER,2023,FRI,815928.65118,439449.75853,48.168694687158698,-106.59518444445,0.143
C000031_001+0.386_003+0.861_P-31,C000031,A,001+0.401,NOT IN CITY LIMITS,VALLEY,DECEMBER,2020,WED,816064.77900,441476.31300,48.1866822314193,-106.592511614547,1.401
C000031_001+0.386_003+0.861_P-31,C000031,A,001+0.407,NOT IN CITY LIMITS,VALLEY,FEBRUARY,2019,TUE,816070.42400,441484.31300,,,1.407
C000031_001+0.386_003+0.861_P-31,C000031,A,001+0.426,NOT IN CITY LIMITS,VALLEY,MARCH,2021,SAT,816089.18607,441505.04534,48.1871195973116,-106.592000752204,1.426
C000031_001+0.386_003+0.861_P-31,C000031,A,002+0.794,NOT IN CITY LIMITS,VALLEY,APRIL,2021,SAT,816752.57838,443516.04566,48.2049777740121,-106.582073734035,2.794
C000031_001+0.386_003+0.861_P-31,C000031,A,003+0.771,NOT IN CITY LIMITS,VALLEY,FEBRUARY,2021,FRI,817160.83147,445017.73581,48.2183417531619,-106.575828552246,3.771
C000031_003+0.861_012+0.963_P-31,C000031,A,003+0.898,NOT IN CITY LIMITS,VALLEY,FEBRUARY,2019,THU,817276.89320,445173.80563,,,3.898
C000031_003+0.861_012+0.963_P-31,C000031,A,004+0.897,NOT IN CITY LIMITS,VALLEY,NOVEMBER,2022,FRI,817765.01427,446705.25455,48.233310000000003,-106.56685,4.897
C000031_003+0.861_012+0.963_P-31,C000031,A,004+0.959,NOT IN CITY LIMITS,VALLEY,OCTOBER,2020,MON,817799.38459,446799.93370,,,4.959
C000031_003+0.861_012+0.963_P-31,C000031,A,004+0.971,NOT IN CITY LIMITS,VALLEY,JANUARY,2023,SUN,817806.15962,446817.92369,48.234309071703002,-106.566239502082,4.971
