YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-8006,A,1.152,C008006,A,C008006A,001+0.494,002+0.646,1.494,2.646,09-2A-076,nan,nan,E,554.0,20.0,nan,0.0,11.0,1.0,36.0,nan,0.0,20.0,2.0,UMA_UC,9100.0,10.0,121.0,2.0,2.0,2.0,2.0,nan,2.0,nan,CUSTER,nan,nan,4.11,0.0,C008006_001+0.494_002+0.646_U-8006,1.494,2.646,STREVELL AVE,,Urban,1,2,CUSTER,2.0,638.208,0.4,1385.0,1595.5199999999998,171.5961433972687,,STREVELL AVE
2023.0,U-8006,A,0.5,C008006,A,C008006A,000+0.994,001+0.494,0.994,1.494,09-2A-075,nan,nan,E,693.0,20.0,nan,0.0,11.0,1.0,29.0,nan,0.0,16.0,1.0,UMA_UC,9100.0,10.0,121.0,2.0,2.0,2.0,2.0,nan,2.0,nan,CUSTER,JCT U-8013(WILSON ST),JCT U-8013(WILSON ST),0.0,0.0,C008006_000+0.994_001+0.494_U-8006,0.994,1.494,STREVELL AVE,,Urban,1,4,CUSTER,4.0,346.5,0.8,866.25,433.125,632.1156218486815,,STREVELL AVE
2023.0,U-8006,A,0.37,C008006,A,C008006A,000+0.624,000+0.994,0.624,0.994,09-2A-046,nan,nan,A,2303.2,16.0,nan,0.0,9.0,1.0,7.0,nan,0.0,4.0,0.0,UMA_UC,8121.0,10.0,128.0,3.0,3.0,3.0,3.0,nan,2.0,nan,CUSTER,JCT U-8009(STOWER ST),JCT U-8009(STOWER ST),1.0,0.622,C008006_000+0.624_000+0.994_U-8006,0.624,0.994,STREVELL AVE,,Urban,5,3,CUSTER,3.0,852.184,0.6,3838.6666666666665,1420.3066666666666,192.76476351107982,,STREVELL AVE
2023.0,U-8006,A,0.183,C008006,A,C008006A,000+0.441,000+0.624,0.441,0.624,09-2A-048,nan,nan,E,1469.5,16.0,nan,0.0,9.0,1.0,10.0,nan,0.0,5.0,1.0,UMA_UC,8121.0,10.0,128.0,3.0,3.0,3.0,3.0,nan,2.0,nan,CUSTER,JCT U-8007(PEARL ST),JCT U-8007(PEARL ST),0.485,0.485,C008006_000+0.441_000+0.624_U-8006,0.441,0.624,STREVELL AVE,,Urban,4,0,CUSTER,,268.9185,0.0,None,None,0.0,,STREVELL AVE
2023.0,U-8006,A,0.208,C008006,A,C008006A,000+0.233,000+0.441,0.233,0.441,09-2A-048,nan,nan,E,1469.5,16.0,nan,0.0,9.0,1.0,10.0,nan,0.0,5.0,1.0,UMA_UC,8121.0,10.0,128.0,3.0,3.0,3.0,3.0,nan,2.0,nan,CUSTER,JCT N-23(MAIN ST),JCT N-23(MAIN ST),0.485,0.485,C008006_000+0.233_000+0.441_U-8006,0.233,0.441,STREVELL AVE,,Urban,4,4,CUSTER,4.0,305.656,0.8,1836.875,382.07,716.5835546188137,,STREVELL AVE
2023.0,U-8006,A,0.233,C008006,A,C008006A,000+0.000,000+0.233,0.0,0.233,09-2A-049,nan,nan,E,608.0,16.0,nan,0.0,9.0,1.0,17.0,nan,0.0,10.0,1.0,UMA_UC,8121.0,10.0,128.0,2.0,2.0,2.0,2.0,nan,2.0,nan,CUSTER,JCT U-8001(LEIGHTON BLVD),ENT U-8006A/,1.515,0.758,C008006_000+0.000_000+0.233_U-8006,0.0,0.233,STREVELL AVE,,Urban,5,1,CUSTER,1.0,141.66400000000002,0.2,3040.0,708.32,386.5273869341683,,STREVELL AVE
