YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-1031,A,0.524,C001031,A,C001031A,004+0.374,004+0.898,4.374,4.898,56-4A-336,nan,nan,E,3733.0,29.0,nan,6.0,210.0,41.0,7.0,nan,2.0,54.0,11.0,UMA_UC,4115.0,10.0,116.0,35.0,35.0,45.0,45.0,nan,2.0,nan,YELLOWSTONE,JCT ZOO DR (N-133) AT ROUNDABOUT,ENT U-1031A/BEGIN 2 LANES/JCT ZOO DR (N-133) AT ROUNDABOUT,4.348,0.512,C001031_004+0.374_004+0.898_U-1031,4.374,4.898,SHILOH ROAD,,Urban,4,7,YELLOWSTONE,7.0,1956.092,1.4,2666.4285714285716,1397.2085714285715,195.95147375404332,,SHILOH ROAD
2023.0,N-116,A,0.323,C001031,A,C001031A,004+0.051,004+0.374,4.051,4.374,56-4A-124,nan,nan,E,11776.5,58.0,nan,36.0,348.0,87.0,5.0,nan,3.0,27.0,7.0,UPA,8003.0,19.0,101.0,147.0,147.0,206.0,206.0,nan,4.0,nan,YELLOWSTONE,nan,nan,1.799,0.257,C001031_004+0.051_004+0.374_N-116,4.051,4.374,SHILOH ROAD,,Urban,4,5,YELLOWSTONE,5.0,3803.8095000000003,1.0,11776.5,3803.8095000000003,71.97654843472317,,SHILOH ROAD
2023.0,N-116,A,1.005,C001031,A,C001031A,003+0.046,004+0.051,3.046,4.051,56-4A-125,nan,nan,A,13150.0,56.0,nan,35.0,335.0,84.0,4.0,nan,2.0,23.0,6.0,UPA,8003.0,19.0,101.0,142.0,142.0,199.0,199.0,nan,4.0,nan,YELLOWSTONE,JCT U-1037/N-111(KING AVE) AT ROUNDABOUT,ENT N-116A/JCT U-1037/N-111(KING AVE) AT ROUNDABOUT,1.799,0.257,C001031_003+0.046_004+0.051_N-116,3.046,4.051,SHILOH ROAD,,Urban,4,85,YELLOWSTONE,85.0,13215.749999999998,17.0,773.5294117647059,777.3970588235293,352.18177841776463,,SHILOH ROAD
2023.0,U-1031,A,0.514,C001031,A,C001031A,002+0.532,003+0.046,2.532,3.046,56-4A-126,nan,nan,A,17545.0,16.0,nan,30.0,469.0,132.0,1.0,nan,1.0,22.0,6.0,UPA,8004.0,35.0,101.0,100.0,100.0,125.0,125.0,nan,4.0,nan,YELLOWSTONE,nan,nan,1.467,0.303,C001031_002+0.532_003+0.046_U-1031,2.532,3.046,SHILOH ROAD,,Urban,4,138,YELLOWSTONE,138.0,9018.130000000001,27.6,635.6884057971014,326.74384057971014,837.91963217259,,SHILOH ROAD
2023.0,U-1031,A,0.51,C001031,A,C001031A,001+0.521,002+0.031,1.521,2.031,56-4A-128,nan,nan,A,18681.0,16.0,nan,30.0,469.0,132.0,1.0,nan,2.0,24.0,7.0,UPA,8004.0,35.0,101.0,99.0,99.0,124.0,124.0,nan,4.0,nan,YELLOWSTONE,JCT U-1006(BROADWATER AVE)  AT ROUNDABOUT,JCT U-1006(BROADWATER AVE)  AT ROUNDABOUT,1.467,0.303,C001031_001+0.521_002+0.031_U-1031,1.521,2.031,SHILOH ROAD,,Urban,4,113,YELLOWSTONE,113.0,9527.31,22.6,826.5929203539822,421.56238938053093,649.4532852314609,,SHILOH ROAD
2023.0,U-1031,A,0.498,C001031,A,C001031A,001+0.023,001+0.521,1.023,1.521,56-4A-129,nan,nan,A,17066.75,16.0,nan,30.0,469.0,132.0,1.0,nan,2.0,24.0,7.0,UPA,8004.0,35.0,101.0,99.0,99.0,123.0,123.0,nan,4.0,nan,YELLOWSTONE,JCT U-1004 (GRAND AVE) AT ROUNDABOUT,JCT U-1004 (GRAND AVE) AT ROUNDABOUT,1.467,0.303,C001031_001+0.023_001+0.521_U-1031,1.023,1.521,SHILOH ROAD,,Urban,4,2,YELLOWSTONE,2.0,8499.2415,0.4,42666.875,21248.10375,12.885153514614693,,SHILOH ROAD
2023.0,U-1031,A,0.474,C001031,A,C001031A,000+0.103,000+0.577,0.103,0.577,56-4A-131,nan,nan,A,11702.0,18.0,nan,45.0,371.0,108.0,1.0,nan,3.0,29.0,8.0,UPA,7065.0,18.0,103.0,85.0,85.0,108.0,108.0,nan,4.0,nan,YELLOWSTONE,nan,BEGIN 4 LANES,2.488,0.237,C001031_000+0.103_000+0.577_U-1031,0.103,0.577,SHILOH ROAD,,Urban,4,11,YELLOWSTONE,11.0,5546.748,2.2,5319.090909090909,2521.2490909090907,108.59104707281858,,SHILOH ROAD
2023.0,U-1031,A,0.496,C001031,A,C001031A,004+0.898,005+0.394,4.898,5.394,56-4A-122,nan,nan,A,2368.25,29.0,nan,6.0,210.0,41.0,9.0,nan,2.0,66.0,13.0,UMA_UC,4115.0,10.0,116.0,34.0,34.0,44.0,44.0,nan,2.0,nan,YELLOWSTONE,nan,nan,4.348,0.512,C001031_004+0.898_005+0.394_U-1031,4.898,5.394,SHILOH ROAD,,Urban,4,2,YELLOWSTONE,2.0,1174.652,0.4,5920.625,2936.63,93.23104330923886,,SHILOH ROAD
2023.0,U-1031,A,0.446,C001031,A,C001031A,000+0.577,001+0.023,0.577,1.023,56-4A-130,nan,nan,A,13782.5,18.0,nan,45.0,371.0,108.0,1.0,nan,3.0,23.0,7.0,UPA,7065.0,18.0,103.0,87.0,87.0,110.0,110.0,nan,4.0,nan,YELLOWSTONE,nan,nan,2.488,0.237,C001031_000+0.577_001+0.023_U-1031,0.577,1.023,SHILOH ROAD,,Urban,4,97,YELLOWSTONE,97.0,6146.995,19.4,710.438144329897,316.85541237113404,864.0694399517612,,SHILOH ROAD
2023.0,U-1031,A,0.103,C001031,A,C001031A,000+0.000,000+0.103,0.0,0.103,56-4A-131,nan,nan,A,11702.0,18.0,nan,45.0,371.0,108.0,1.0,nan,3.0,29.0,8.0,UPA,7065.0,18.0,103.0,85.0,85.0,108.0,108.0,nan,2.0,nan,YELLOWSTONE,JCT U-1002/U-1034(RIMROCK RD),ENT U-1031A/,2.488,0.237,C001031_000+0.000_000+0.103_U-1031,0.0,0.103,SHILOH ROAD,,Urban,4,11,YELLOWSTONE,11.0,1205.306,2.2,5319.090909090909,547.8663636363636,499.72967293704863,,SHILOH ROAD
2023.0,U-1031,A,0.501,C001031,A,C001031A,002+0.031,002+0.532,2.031,2.532,56-4A-127,nan,nan,A,16641.75,16.0,nan,30.0,469.0,132.0,1.0,nan,1.0,23.0,7.0,UPA,8004.0,35.0,101.0,99.0,99.0,124.0,124.0,nan,4.0,nan,YELLOWSTONE,JCT U-1008(CENTRAL AVE) AT ROUNDABOUT,JCT U-1008(CENTRAL AVE) AT ROUNDABOUT,1.467,0.303,C001031_002+0.031_002+0.532_U-1031,2.031,2.532,SHILOH ROAD,,Urban,4,19,YELLOWSTONE,19.0,8337.51675,3.8,4379.4078947368425,2194.083355263158,124.78335340198248,,SHILOH ROAD
