SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.047,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2022,SAT,459243.00979,48826.83899,44.674892309899398,-111.274963212213,0.047
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.176,WEST YELLOWSTONE,GALLATIN,AUGUST,2019,FRI,459425.30720,48926.81593,,,0.176
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.216,WEST YELLOWSTONE,GALLATIN,JULY,2021,TUE,459498.78717,48940.80292,44.6759694718316,-111.271771430969,0.216
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.272,WEST YELLOWSTONE,GALLATIN,JUNE,2022,SUN,459553.60703,49009.66324,44.676600000000001,-111.2711,0.272
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.335,NOT IN CITY LIMITS,GALLATIN,APRIL,2022,TUE,459619.33311,49084.08109,44.677282730000002,-111.27029265,0.335
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.430,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2021,SAT,459700.31255,49211.81695,44.678448131903899,-111.26930817442,0.43
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.432,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2022,FRI,459689.82812,49218.74091,44.678508280000003,-111.26944232,0.432
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.487,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2019,WED,459730.30673,49297.80887,,,0.487
C000012_000+0.000_000+0.621_N-12,C000012,A,000+0.528,NOT IN CITY LIMITS,GALLATIN,MAY,2021,FRI,459740.00423,49352.58383,44.6797223486078,-111.268847878708,0.528
C000012_000+0.621_008+0.633_N-12,C000012,A,000+0.634,NOT IN CITY LIMITS,GALLATIN,SEPTEMBER,2022,THU,459790.91594,49526.71608,44.6812989538642,-111.26825560674899,0.634
C000012_000+0.621_008+0.633_N-12,C000012,A,000+0.636,NOT IN CITY LIMITS,GALLATIN,JUNE,2019,FRI,459798.04210,49526.38131,,,0.636
C000012_000+0.621_008+0.633_N-12,C000012,A,000+0.782,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2021,WED,459929.34797,49722.02469,44.683083795650099,-111.266565899326,0.782
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.038,NOT IN CITY LIMITS,GALLATIN,MARCH,2019,WED,460249.73718,49906.94130,,,1.038
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.059,NOT IN CITY LIMITS,GALLATIN,AUGUST,2020,MON,460283.05426,49911.32899,,,1.059
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.169,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,SAT,460451.78369,49964.58905,44.685371398925803,-111.260047912598,1.169
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.356,NOT IN CITY LIMITS,GALLATIN,MARCH,2021,MON,460748.61908,50011.53826,44.6858536368548,-111.256318616261,1.3559999999999999
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.358,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2019,SUN,460749.44884,50028.73197,,,1.358
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.364,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,TUE,460764.33356,50005.49617,44.685802459716797,-111.25611877441401,1.3639999999999999
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.366,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2020,THU,460765.57885,50017.35898,,,1.366
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.433,WEST YELLOWSTONE,GALLATIN,JULY,2021,TUE,460869.46416,50040.30219,44.686136727794803,-111.254803085215,1.433
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.476,WEST YELLOWSTONE,GALLATIN,MAY,2022,MON,460940.08400,50040.71200,44.670833333333299,111.239444444444,1.476
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.599,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,TUE,461132.20205,50085.04710,44.686592102050803,-111.251502990723,1.599
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.653,NOT IN CITY LIMITS,GALLATIN,JUNE,2019,FRI,461219.27857,50091.91956,,,1.653
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.674,NOT IN CITY LIMITS,GALLATIN,MAY,2023,THU,461250.45621,50109.48777,44.6867591423221,-111.24987811402,1.674
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.777,NOT IN CITY LIMITS,GALLATIN,MARCH,2020,SAT,461416.42610,50129.65567,,,1.7770000000000001
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.846,NOT IN CITY LIMITS,GALLATIN,JUNE,2021,TUE,461523.62502,50142.56485,44.6871880929881,-111.246583888714,1.846
C000012_000+0.621_008+0.633_N-12,C000012,A,001+0.893,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2020,FRI,461600.56989,50159.37747,,,1.893
C000012_000+0.621_008+0.633_N-12,C000012,A,001+1.022,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,SAT,461806.43835,50185.39311,44.6876408226524,-111.240492112558,2.0220000000000002
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.011,WEST YELLOWSTONE,GALLATIN,NOVEMBER,2021,SAT,461824.98000,50184.04300,44.687660000000001,111.24378,2.011
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.096,NOT IN CITY LIMITS,GALLATIN,AUGUST,2019,MON,461961.55603,50181.71313,,,2.096
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.109,NOT IN CITY LIMITS,GALLATIN,MAY,2019,SUN,461981.70243,50185.03804,44.6876408226524,-111.240492112558,2.109
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.117,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2023,SUN,461994.22701,50185.15338,44.687665413118403,-111.24066214219,2.117
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.120,WEST YELLOWSTONE,GALLATIN,SEPTEMBER,2020,WED,461999.23847,50188.88720,44.6876408226524,-111.240492112558,2.12
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.123,NOT IN CITY LIMITS,GALLATIN,JULY,2021,SUN,461998.39581,50190.97028,44.6876408226524,-111.240492112558,2.123
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.123,NOT IN CITY LIMITS,GALLATIN,JULY,2021,FRI,461997.48017,50181.14400,44.68763,-111.24062,2.123
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.184,NOT IN CITY LIMITS,GALLATIN,AUGUST,2023,MON,462101.79731,50166.82340,44.6876408226524,-111.240492112558,2.184
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.206,NOT IN CITY LIMITS,GALLATIN,JULY,2023,TUE,462134.00872,50150.65061,44.687382999999997,-111.23889,2.206
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.811,NOT IN CITY LIMITS,GALLATIN,JULY,2022,FRI,463102.37686,50037.66833,44.686559471810803,-111.226648630922,2.811
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.914,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2021,MON,463266.74055,50015.80997,44.686395436422401,-111.224570162144,2.914
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.941,NOT IN CITY LIMITS,GALLATIN,MAY,2022,SAT,463309.06901,50014.51611,44.686392181444297,-111.224036101002,2.941
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.971,NOT IN CITY LIMITS,GALLATIN,JUNE,2020,SAT,463357.40500,50001.68700,,,2.971
C000012_000+0.621_008+0.633_N-12,C000012,A,002+0.991,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2022,SAT,463390.04097,50011.05056,44.686377038548301,-111.223014197401,2.991
C000012_000+0.621_008+0.633_N-12,C000012,A,003+0.000,NOT IN CITY LIMITS,GALLATIN,JANUARY,2021,THU,463396.40495,49996.78703,44.68625,-111.22293,3.0
C000012_000+0.621_008+0.633_N-12,C000012,A,003+0.001,NOT IN CITY LIMITS,GALLATIN,FEBRUARY,2022,SUN,463396.40495,49996.78703,44.686250000000001,-111.22293000000001,3.001
