SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000009_000+0.000_008+0.227_P-9,C000009,A,000+0.265,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,FRI,406330.46251,311414.07761,47.024160907780001,-112.049554172513,0.265
C000009_000+0.000_008+0.227_P-9,C000009,A,000+0.321,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2021,MON,406306.42496,311501.12611,47.024936939053902,-112.049907683455,0.321
C000009_000+0.000_008+0.227_P-9,C000009,A,000+0.718,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2023,TUE,406145.87245,312118.26763,47.0304415711799,-112.05228445058999,0.718
C000009_000+0.000_008+0.227_P-9,C000009,A,000+0.851,NOT IN CITY LIMITS,LEWIS AND CLARK,MAY,2023,WED,406095.92220,312324.26129,47.03228,-112.05303000000001,0.851
C000009_000+0.000_008+0.227_P-9,C000009,A,000+1.277,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2019,TUE,406133.76701,312995.88113,,,1.277
C000009_000+0.000_008+0.227_P-9,C000009,A,000+1.278,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2022,THU,406137.60209,312996.55046,47.038339999999998,-112.05277,1.278
C000009_000+0.000_008+0.227_P-9,C000009,A,000+1.278,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2019,SUN,406137.60209,312996.55046,,,1.278
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.056,NOT IN CITY LIMITS,LEWIS AND CLARK,JANUARY,2022,TUE,406162.48328,313085.57527,47.039148145495702,-112.052480786182,1.056
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.111,NOT IN CITY LIMITS,LEWIS AND CLARK,JUNE,2019,SUN,406186.84955,313169.51891,,,1.111
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.253,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2021,SAT,406254.63204,313386.49435,47.041882167797,-112.051397246847,1.2530000000000001
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.335,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,WED,406289.83068,313514.62288,47.043045102053902,-112.05098898418299,1.335
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.343,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2019,SAT,406297.96559,313525.35295,,,1.343
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.345,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2020,SAT,406293.10929,313529.87238,,,1.345
C000009_000+0.000_008+0.227_P-9,C000009,A,001+0.493,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,SUN,406363.85901,313755.17665,47.045230765837601,-112.05011788898901,1.4929999999999999
C000009_000+0.000_008+0.227_P-9,C000009,A,003+1.010,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2019,FRI,405888.90937,317550.14899,,,4.01
C000009_000+0.000_008+0.227_P-9,C000009,A,003+1.010,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2023,WED,405888.90937,317550.14899,47.079230000000003,-112.05800000000001,4.01
C000009_000+0.000_008+0.227_P-9,C000009,A,004+0.731,NOT IN CITY LIMITS,LEWIS AND CLARK,JUNE,2022,MON,405458.35863,318617.11779,47.088701424748798,-112.06412988951899,4.731
C000009_000+0.000_008+0.227_P-9,C000009,A,005+0.127,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2023,FRI,405791.59411,319123.32218,47.0933531585042,-112.05995883839699,5.127
C000009_000+0.000_008+0.227_P-9,C000009,A,007+0.453,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2019,TUE,405356.75630,322681.12015,,,7.453
C000009_000+0.000_008+0.227_P-9,C000009,A,007+0.716,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2023,FRI,405265.03898,323094.73183,47.128923319359998,-112.06861077738,7.716
C000009_008+0.227_020+0.182_P-9,C000009,A,008+0.489,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2023,FRI,404871.76055,324261.18285,47.139299999999999,-112.07429999999999,8.489
C000009_008+0.227_020+0.182_P-9,C000009,A,009+0.119,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2020,MON,404500.15978,325196.84530,,,9.119
C000009_008+0.227_020+0.182_P-9,C000009,A,009+0.168,NOT IN CITY LIMITS,LEWIS AND CLARK,JUNE,2022,SUN,404458.75846,325266.01983,47.148216731915802,-112.080181281596,9.168
C000009_008+0.227_020+0.182_P-9,C000009,A,009+0.965,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2020,TUE,403970.66768,326448.58624,,,9.965
C000009_008+0.227_020+0.182_P-9,C000009,A,010+0.683,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2023,SAT,403543.61745,327466.26574,47.167736961403698,-112.093208688206,10.683
C000009_008+0.227_020+0.182_P-9,C000009,A,010+0.755,NOT IN CITY LIMITS,LEWIS AND CLARK,JANUARY,2020,FRI,403493.99607,327571.65560,,,10.755
C000009_008+0.227_020+0.182_P-9,C000009,A,011+0.407,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2022,WED,402975.77687,328514.84679,47.176999908357601,-112.101158126615,11.407
C000009_008+0.227_020+0.182_P-9,C000009,A,011+0.992,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,SUN,403048.53941,329431.80438,47.185270000000003,-112.1006,11.992
C000009_008+0.227_020+0.182_P-9,C000009,A,012+0.945,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2019,TUE,403507.84292,330786.34458,,,12.945
C000009_008+0.227_020+0.182_P-9,C000009,A,013+0.508,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2021,SAT,403156.26160,331614.82889,47.204939181276501,-112.100135192986,13.508
C000009_008+0.227_020+0.182_P-9,C000009,A,013+1.001,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2023,SAT,402930.40644,332375.04154,47.211709999999997,-112.10345,14.001
C000009_008+0.227_020+0.182_P-9,C000009,A,015+0.127,NOT IN CITY LIMITS,LEWIS AND CLARK,APRIL,2023,SAT,402415.08560,334106.07544,47.227126709629403,-112.111014814407,15.127
C000009_008+0.227_020+0.182_P-9,C000009,A,015+0.990,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2020,SAT,402014.53623,335433.84994,,,15.99
C000009_008+0.227_020+0.182_P-9,C000009,A,018+0.003,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2022,THU,400540.52271,338145.57106,47.262897288932898,-112.137564745783,18.003
C000009_008+0.227_020+0.182_P-9,C000009,A,020+0.181,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2022,TUE,398705.53100,341217.90400,47.2899841302066,-112.163207314459,20.181
C000009_020+0.182_028+0.037_P-9,C000009,A,020+0.182,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2023,THU,398704.13400,341219.21800,47.2899841302066,-112.163207314459,20.182
C000009_020+0.182_028+0.037_P-9,C000009,A,020+0.314,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2022,THU,398645.80870,341423.30909,47.291803349030303,-112.164074051344,20.314
C000009_020+0.182_028+0.037_P-9,C000009,A,022+0.948,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2019,SUN,395912.23668,344462.15739,,,22.948
C000009_020+0.182_028+0.037_P-9,C000009,A,022+0.966,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2022,MON,395892.49245,344483.45929,47.318480000000001,-112.20187,22.966
C000009_020+0.182_028+0.037_P-9,C000009,A,024+0.833,NOT IN CITY LIMITS,LEWIS AND CLARK,FEBRUARY,2020,SUN,393910.93537,346686.95538,,,24.833
C000009_020+0.182_028+0.037_P-9,C000009,A,024+0.974,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2019,MON,393772.90369,346867.41598,,,24.974
C000009_020+0.182_028+0.037_P-9,C000009,A,026+0.395,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2023,MON,392255.41519,348569.84920,47.354095679514401,-112.25187623855901,26.395
C000009_020+0.182_028+0.037_P-9,C000009,A,027+0.529,NOT IN CITY LIMITS,LEWIS AND CLARK,MAY,2020,SUN,390697.86938,349505.45381,,,27.529
C000009_028+0.037_036+0.291_P-9,C000009,A,029+0.906,NOT IN CITY LIMITS,LEWIS AND CLARK,SEPTEMBER,2021,FRI,388222.19357,352222.43559,47.385660000000001,-112.30699,29.906
C000009_028+0.037_036+0.291_P-9,C000009,A,031+0.809,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2023,SUN,386705.26682,354796.49127,47.408320000000003,-112.32831,31.809
C000009_028+0.037_036+0.291_P-9,C000009,A,033+0.229,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2021,WED,385814.89074,356900.83051,47.426956176757798,-112.341117858887,33.229
C000009_028+0.037_036+0.291_P-9,C000009,A,034+0.114,NOT IN CITY LIMITS,LEWIS AND CLARK,NOVEMBER,2019,SAT,385326.01074,358236.51682,,,34.114
C000009_028+0.037_036+0.291_P-9,C000009,A,035+0.690,NOT IN CITY LIMITS,LEWIS AND CLARK,APRIL,2019,WED,384129.36928,360473.86631,,,35.69
C000009_036+0.291_038+0.316_P-9,C000009,A,036+0.649,NOT IN CITY LIMITS,LEWIS AND CLARK,DECEMBER,2020,SUN,383446.68618,361838.67318,,,36.649
C000009_036+0.291_038+0.316_P-9,C000009,A,036+0.801,NOT IN CITY LIMITS,LEWIS AND CLARK,MARCH,2023,MON,383315.64290,362046.12212,47.472410407905301,-112.37674581113301,36.801
C000009_036+0.291_038+0.316_P-9,C000009,A,036+0.946,NOT IN CITY LIMITS,LEWIS AND CLARK,OCTOBER,2021,WED,383205.60619,362251.77808,47.474223606297997,-112.37830565496201,36.946
C000009_036+0.291_038+0.316_P-9,C000009,A,037+0.343,NOT IN CITY LIMITS,LEWIS AND CLARK,AUGUST,2022,TUE,382919.18314,362844.47618,47.479459265613698,-112.382394417284,37.343
C000009_036+0.291_038+0.316_P-9,C000009,A,037+0.831,NOT IN CITY LIMITS,LEWIS AND CLARK,JULY,2021,THU,382696.27901,363267.57427,47.4831905398185,-112.385558329297,37.831
