YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-37,A,9.465,C000037,A,C000037A,094+0.021,103+0.522,93.92,103.385,38-2-006,nan,nan,A,2036.6666666666667,36.0,nan,18.0,656.0,632.0,19.0,nan,10.0,349.0,337.0,RPA_45,3063.0,35.0,148.0,356.0,356.0,536.0,536.0,nan,2.0,nan,POWDER RIVER,nan,nan,9.524,20.635,C000037_094+0.021_103+0.522_N-37,94.021,103.522,,US-212,NI-NHS,3,12,POWDER RIVER,12.0,19277.05,2.4,848.6111111111112,8032.104166666667,,US-212
2023.0,N-37,A,9.188,C000037,A,C000037A,084+0.856,094+0.021,84.732,93.92,38-1-003,nan,nan,E,2052.25,36.0,nan,18.0,656.0,632.0,16.0,nan,8.0,299.0,288.0,RPA_45,3063.0,35.0,148.0,357.0,357.0,536.0,536.0,nan,2.0,nan,POWDER RIVER,nan,nan,6.145,23.912,C000037_084+0.856_094+0.021_N-37,84.856,94.021,,US-212,NI-NHS,4,12,POWDER RIVER,12.0,18856.073,2.4,855.1041666666667,7856.6970833333335,,US-212
2023.0,N-37,A,17.253,C000037,A,C000037A,067+0.584,084+0.856,67.479,84.732,A-063,Yes,nan,A,1452.25,36.0,nan,18.0,656.0,632.0,24.0,nan,12.0,444.0,428.0,RPA_45,3063.0,35.0,148.0,356.0,356.0,536.0,536.0,nan,2.0,nan,POWDER RIVER,nan,nan,2.765,27.189,C000037_067+0.584_084+0.856_N-37,67.584,84.856,,US-212,NI-NHS,4,31,POWDER RIVER,31.0,25055.66925,6.2,234.23387096774192,4041.2369758064515,,US-212
2023.0,N-37,A,1.362,C000037,A,C000037A,066+0.214,067+0.584,66.118,67.479,38-1-002,nan,nan,E,2153.75,36.0,nan,18.0,656.0,632.0,16.0,nan,8.0,285.0,274.0,RPA_45,3063.0,35.0,148.0,357.0,357.0,537.0,537.0,nan,2.0,nan,POWDER RIVER,JCT S-484,JCT S-484,6.145,23.912,C000037_066+0.214_067+0.584_N-37,66.214,67.584,,US-212,NI-NHS,4,5,POWDER RIVER,5.0,2933.4075000000003,1.0,2153.75,2933.4075000000003,,US-212
2023.0,N-37,A,1.879,C000037,A,C000037A,064+0.329,066+0.214,64.239,66.118,38-1-001,nan,nan,A,2270.25,36.0,nan,18.0,656.0,632.0,14.0,nan,7.0,253.0,244.0,RPA_45,3063.0,35.0,148.0,357.0,357.0,537.0,537.0,nan,2.0,nan,POWDER RIVER,nan,nan,6.145,23.912,C000037_064+0.329_066+0.214_N-37,64.329,66.214,,US-212,NI-NHS,4,2,POWDER RIVER,2.0,4265.79975,0.4,5675.625,10664.499375,,US-212
2023.0,N-37,A,2.686,C000037,A,C000037A,050+0.697,053+0.379,50.612,53.298,44-8-011,nan,nan,E,2078.0,23.0,nan,51.0,560.0,503.0,11.0,nan,24.0,263.0,237.0,RPA_45,3062.0,11.0,98.0,306.0,306.0,453.0,453.0,nan,3.0,nan,ROSEBUD,nan,nan,4.142,28.994,C000037_050+0.697_053+0.379_N-37,50.697,53.379,,US-212,NI-NHS,4,16,ROSEBUD,16.0,5581.508,3.2,649.375,1744.2212499999998,,US-212
2023.0,N-37,A,3.996,C000037,A,C000037A,042+0.366,046+0.347,42.307,46.303,44-8-010,nan,nan,A,2835.0,23.0,nan,51.0,560.0,503.0,8.0,nan,18.0,198.0,177.0,RPA_45,3062.0,11.0,98.0,307.0,307.0,454.0,454.0,nan,2.0,nan,ROSEBUD,nan,nan,4.142,28.994,C000037_042+0.366_046+0.347_N-37,42.366,46.347,,US-212,NI-NHS,1,12,ROSEBUD,12.0,11328.66,2.4,1181.25,4720.275000000001,,US-212
2023.0,N-37,A,0.266,C000037,A,C000037A,042+0.100,042+0.366,42.041,42.307,44-8-016,nan,nan,A,3515.0,23.0,nan,51.0,560.0,503.0,7.0,nan,15.0,159.0,143.0,RPA_45,3062.0,11.0,98.0,307.0,307.0,455.0,455.0,nan,2.0,nan,ROSEBUD,JCT MONTANA 39,JCT MONTANA 39,3.275,10.076,C000037_042+0.100_042+0.366_N-37,42.1,42.366,,US-212,NI-NHS,1,4,ROSEBUD,4.0,934.99,0.8,4393.75,1168.7375,,US-212
2023.0,N-37,A,0.692,C000037,A,C000037A,041+0.221,041+0.913,41.161,41.853,44-8-013,nan,nan,A,3850.0,33.0,nan,36.0,790.0,717.0,9.0,nan,9.0,205.0,186.0,RPA_45,3061.0,17.0,95.0,420.0,420.0,645.0,645.0,nan,3.0,nan,ROSEBUD,nan,BEGIN 3 LANES,5.809,14.523,C000037_041+0.221_041+0.913_N-37,41.221,41.913,,US-212,NI-NHS,1,3,ROSEBUD,3.0,2664.2,0.6,6416.666666666667,4440.333333333333,,US-212
2023.0,N-37,A,0.537,C000037,A,C000037A,040+0.684,041+0.221,40.624,41.161,44-8-013,nan,nan,A,3874.5,33.0,nan,36.0,790.0,717.0,9.0,nan,9.0,205.0,186.0,RPA_45,3061.0,17.0,95.0,420.0,420.0,645.0,645.0,nan,4.0,nan,ROSEBUD,nan,BEGIN 4 LANES,5.809,14.523,C000037_040+0.684_041+0.221_N-37,40.684,41.221,,US-212,NI-NHS,4,1,ROSEBUD,1.0,2080.6065000000003,0.2,19372.5,10403.032500000001,,US-212
