YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-5704,A,0.073,C005704,A,C005704A,000+0.074,000+0.147,0.074,0.147,21-4A-033,nan,nan,E,728.75,1.0,nan,1.0,14.0,1.0,1.0,nan,1.0,19.0,1.0,UMA_UC,9035.0,10.0,113.0,6.0,6.0,8.0,8.0,nan,2.0,nan,HILL,JCT U-5701(2ND ST),JCT U-5701(2ND ST),3.896,0.0,C005704_000+0.074_000+0.147_U-5704,0.074,0.147,1ST AVE,,Urban,4,3,HILL,3.0,53.19875,0.6,1214.5833333333335,88.66458333333333,3087.874193057658,,1ST AVE
2023.0,U-5704,A,0.074,C005704,A,C005704A,000+0.000,000+0.074,0.0,0.074,21-4A-033,nan,nan,E,728.75,1.0,nan,1.0,14.0,1.0,1.0,nan,1.0,19.0,1.0,UMA_UC,9035.0,10.0,113.0,6.0,6.0,8.0,8.0,nan,2.0,nan,HILL,JCT U-5703(3RD ST),ENT U-5704A/,3.896,0.0,C005704_000+0.000_000+0.074_U-5704,0.0,0.074,1ST AVE,,Urban,4,3,HILL,3.0,53.927499999999995,0.6,1214.5833333333335,89.87916666666666,3046.1461634217435,,1ST AVE
2023.0,U-1037,A,1.002,C000532,A,C000532A,016+0.614,017+0.615,16.565,17.567,56-4A-044,nan,nan,E,10608.0,33.0,nan,13.0,326.0,115.0,3.0,nan,1.0,31.0,11.0,UMA_UC,5347.0,35.0,102.0,136.0,136.0,199.0,199.0,nan,2.0,nan,YELLOWSTONE,nan,nan,1.589,2.991,C000532_016+0.614_017+0.615_U-1037,16.614,17.615,1ST AVE,,Urban,1,48,YELLOWSTONE,48.0,10629.216,9.6,1105.0,1107.21,247.27475249790928,,1ST AVE
2023.0,U-1037,A,0.258,C000532,A,C000532A,016+0.357,016+0.614,16.307,16.565,56-4A-365,nan,nan,A,9953.0,33.0,nan,13.0,326.0,115.0,3.0,nan,1.0,33.0,12.0,UMA_UC,5347.0,35.0,102.0,134.0,134.0,197.0,197.0,nan,2.0,nan,YELLOWSTONE,nan,ENT U-1037A,1.589,2.991,C000532_016+0.357_016+0.614_U-1037,16.357,16.614,1ST AVE,,Urban,1,4,YELLOWSTONE,4.0,2567.8740000000003,0.8,12441.25,3209.8425,85.29548683874991,,1ST AVE
2023.0,S-532,A,0.745,C000532,A,C000532A,015+0.613,016+0.357,15.563,16.307,56-4A-365,nan,nan,A,7781.75,33.0,nan,13.0,326.0,115.0,3.0,nan,1.0,33.0,12.0,UMA_UC,5347.0,35.0,102.0,134.0,134.0,197.0,197.0,nan,2.0,nan,YELLOWSTONE,nan,nan,1.589,2.991,C000532_015+0.613_016+0.357_S-532,15.613,16.357,1ST AVE,,Urban,4,11,YELLOWSTONE,11.0,5797.40375,2.2,3537.1590909090905,2635.1835227272727,103.8960195189204,,1ST AVE
2023.0,S-532,A,0.991,C000532,A,C000532A,014+0.623,015+0.613,14.572,15.563,56-4A-366,nan,nan,A,5923.2,33.0,nan,13.0,326.0,115.0,5.0,nan,2.0,47.0,17.0,UMA_UC,5347.0,35.0,102.0,135.0,135.0,197.0,197.0,nan,2.0,nan,YELLOWSTONE,nan,nan,1.589,2.991,C000532_014+0.623_015+0.613_S-532,14.623,15.613,1ST AVE,,Urban,5,12,YELLOWSTONE,12.0,5869.8912,2.4,2468.0,2445.788,111.94145964949135,,1ST AVE
2023.0,S-532,A,0.972,C000532,A,C000532A,013+0.650,014+0.623,13.6,14.572,56-4A-043,nan,nan,E,4676.25,33.0,nan,13.0,326.0,115.0,7.0,nan,3.0,67.0,24.0,RMA_RMC_345,5347.0,35.0,102.0,134.0,134.0,197.0,197.0,nan,2.0,nan,YELLOWSTONE,nan,nan,1.589,2.991,C000532_013+0.650_014+0.623_S-532,13.65,14.623,1ST AVE,,Urban,4,14,YELLOWSTONE,14.0,4545.315,2.8,1670.0892857142858,1623.3267857142857,168.65678625067534,,1ST AVE
2023.0,S-532,A,0.997,C000532,A,C000532A,012+0.650,013+0.650,12.603,13.6,56-4-015,nan,nan,E,1540.5,20.0,nan,1.0,28.0,8.0,11.0,nan,1.0,15.0,4.0,RMA_RMC_345,5346.0,31.0,135.0,11.0,11.0,15.0,15.0,nan,2.0,nan,YELLOWSTONE,nan,nan,1.527,0.763,C000532_012+0.650_013+0.650_S-532,12.65,13.65,1ST AVE,,Urban,4,7,YELLOWSTONE,7.0,1535.8785,1.4,1100.357142857143,1097.0560714285716,249.56343239292312,,1ST AVE
2023.0,S-532,A,1.858,C000532,A,C000532A,010+0.804,012+0.650,10.745,12.603,56-4A-370,nan,nan,E,804.5,20.0,nan,1.0,28.0,8.0,25.0,nan,1.0,36.0,10.0,RMA_RMC_345,5346.0,31.0,135.0,10.0,10.0,14.0,14.0,nan,2.0,nan,YELLOWSTONE,nan,nan,1.527,0.763,C000532_010+0.804_012+0.650_S-532,10.804,12.65,1ST AVE,,Urban,4,7,YELLOWSTONE,7.0,1494.761,1.4,574.6428571428572,1067.6864285714287,256.42835891389603,,1ST AVE
2023.0,S-532,A,2.767,C000532,A,C000532A,007+0.923,010+0.804,7.978,10.745,56-4-014,nan,nan,E,838.0,20.0,nan,1.0,28.0,8.0,24.0,nan,1.0,33.0,9.0,RMA_RMC_345,5346.0,31.0,135.0,10.0,10.0,14.0,14.0,nan,2.0,nan,YELLOWSTONE,JCT S-401,JCT S-401,1.527,0.763,C000532_007+0.923_010+0.804_S-532,7.923,10.804,1ST AVE,,Urban,4,3,YELLOWSTONE,3.0,2318.746,0.6,1396.6666666666667,3864.576666666667,70.84477869845428,,1ST AVE
