YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,U-5807,A,0.479,C005807,A,C005807A,002+0.010,002+0.490,2.01,2.49,25-7C-049,nan,nan,A,11320.5,51.0,nan,26.0,662.0,245.0,5.0,nan,2.0,60.0,22.0,UMA_UC,8077.0,10.0,103.0,210.0,210.0,302.0,302.0,nan,4.0,nan,LEWIS AND CLARK,JCT U-5806(AIRPORT RD),ENT U-5807A/JCT U-5806(AIRPORT RD),2.722,0.439,C005807_002+0.010_002+0.490_U-5807,2.01,2.49,LAST CHANCE GULCH,BR I-15,Urban,4,14,LEWIS AND CLARK,14.0,5422.519499999999,2.8,4043.0357142857147,1936.6141071428572,,BR I-15
2023.0,N-127,A,0.228,C005807,A,C005807A,001+0.782,002+0.010,1.782,2.01,25-7C-243,nan,nan,A,14368.0,51.0,nan,26.0,662.0,245.0,4.0,nan,2.0,46.0,17.0,UPA,8077.0,10.0,103.0,213.0,213.0,304.0,304.0,nan,4.0,nan,LEWIS AND CLARK,JCT I-15 ON RAMP CEDAR ST INTERCHANGE,JCT I-15 ON RAMP CEDAR ST INTERCHANGE,4.103,5.146,C005807_001+0.782_002+0.010_N-127,1.782,2.01,LAST CHANCE GULCH,BR I-15,Urban,1,7,LEWIS AND CLARK,7.0,3275.904,1.4,10262.857142857143,2339.9314285714286,,BR I-15
2023.0,N-127,A,0.319,C005807,A,C005807A,000+0.903,001+0.222,0.903,1.222,25-7C-046,nan,nan,E,17139.0,38.0,nan,61.0,96.0,18.0,2.0,nan,3.0,5.0,1.0,UPA,7081.0,18.0,106.0,54.0,54.0,68.0,68.0,nan,4.0,nan,LEWIS AND CLARK,nan,nan,0.213,0.107,C005807_000+0.903_001+0.222_N-127,0.903,1.222,LAST CHANCE GULCH,BR I-15,Urban,4,11,LEWIS AND CLARK,11.0,5467.341,2.2,7790.454545454545,2485.1549999999997,,BR I-15
2023.0,N-127,A,0.485,C005807,A,C005807A,000+0.418,000+0.903,0.418,0.903,25-7C-045,nan,nan,E,17496.0,38.0,nan,61.0,96.0,18.0,2.0,nan,3.0,5.0,1.0,UPA,7081.0,18.0,106.0,54.0,54.0,69.0,69.0,nan,4.0,nan,LEWIS AND CLARK,JCT N-8(LYNDALE AVE),ENT N-127A/JCT N-8(LYNDALE AVE),0.245,0.054,C005807_000+0.418_000+0.903_N-127,0.418,0.903,LAST CHANCE GULCH,BR I-15,Urban,4,22,LEWIS AND CLARK,22.0,8485.56,4.4,3976.363636363636,1928.5363636363634,,BR I-15
2023.0,U-5807,A,0.006,C005807,A,C005807A,000+0.413,000+0.418,0.413,0.418,25-7C-044,nan,nan,A,7611.0,31.0,nan,54.0,107.0,17.0,4.0,nan,7.0,14.0,2.0,UPA,7101.0,12.0,107.0,57.0,57.0,76.0,76.0,nan,4.0,nan,LEWIS AND CLARK,nan,BEGIN 4 LANES,0.927,0.463,C005807_000+0.413_000+0.418_U-5807,0.413,0.418,LAST CHANCE GULCH,BR I-15,Urban,4,8,LEWIS AND CLARK,8.0,45.666000000000004,1.6,4756.875,28.54125,,BR I-15
2023.0,U-5210,A,0.561,C005210,A,C005210A,005+0.528,006+0.090,5.522,6.082,07-2A-104,nan,nan,E,4996.666666666667,0.0,nan,31.0,154.0,37.0,0.0,nan,6.0,32.0,8.0,UMA_UC,8052.0,10.0,116.0,60.0,60.0,85.0,85.0,nan,4.0,nan,CASCADE,nan,nan,0.0,0.0,C005210_005+0.528_006+0.090_U-5210,5.5280000000000005,6.09,CENTRAL AVE,BR I-15,NI-NHS,3,5,CASCADE,5.0,2803.1300000000006,1.0,4996.666666666667,2803.1300000000006,,BR I-15
2023.0,U-5210,A,0.081,C005210,A,C005210A,004+0.792,004+0.873,4.789,4.87,07-2A-101,nan,nan,E,6591.5,0.0,nan,32.0,156.0,38.0,0.0,nan,5.0,24.0,6.0,UMA_UC,8052.0,10.0,116.0,62.0,62.0,87.0,87.0,nan,4.0,nan,CASCADE,JCT U-5218(2ND AVE N),END ONEWAY ROADWAY/JCT U-5218(2ND AVE N),0.0,0.0,C005210_004+0.792_004+0.873_U-5210,4.792,4.873,CENTRAL AVE,BR I-15,NI-NHS,4,5,CASCADE,5.0,533.9115,1.0,6591.5,533.9115,,BR I-15
2023.0,U-5210,A,0.41,C005210,A,C005210A,004+0.310,004+0.720,4.307,4.717,07-2A-102,nan,nan,E,4422.25,0.0,nan,32.0,156.0,38.0,0.0,nan,7.0,36.0,9.0,UMA_UC,8052.0,10.0,116.0,61.0,61.0,86.0,86.0,Yes,2.0,nan,CASCADE,nan,nan,0.0,0.0,C005210_004+0.310_004+0.720_U-5210,4.31,4.72,CENTRAL AVE,BR I-15,NI-NHS,4,16,CASCADE,16.0,1813.1225,3.2,1381.953125,566.60078125,,BR I-15
2023.0,U-5210,A,0.49,C005210,A,C005210A,003+0.819,004+0.310,3.817,4.307,07-2A-100,nan,nan,A,4246.2,0.0,nan,36.0,175.0,42.0,0.0,nan,8.0,40.0,10.0,UMA_UC,8052.0,10.0,116.0,68.0,68.0,96.0,96.0,Yes,2.0,nan,CASCADE,JCT U-5226(26TH ST N),JCT U-5226(26TH ST N),0.0,0.0,C005210_003+0.819_004+0.310_U-5210,3.819,4.31,CENTRAL AVE,BR I-15,NI-NHS,5,9,CASCADE,9.0,2080.638,1.8,2359.0,1155.9099999999999,,BR I-15
2023.0,U-5210,A,0.082,C005210,A,C005210A,003+0.737,003+0.819,3.735,3.817,07-2A-098,nan,nan,E,4715.0,0.0,nan,33.0,161.0,39.0,0.0,nan,7.0,34.0,8.0,UMA_UC,8052.0,10.0,116.0,63.0,63.0,89.0,89.0,Yes,2.0,nan,CASCADE,JCT U-5217(25TH ST N),JCT U-5217(25TH ST N),0.0,0.0,C005210_003+0.737_003+0.819_U-5210,3.737,3.819,CENTRAL AVE,BR I-15,NI-NHS,4,6,CASCADE,6.0,386.63,1.2,3929.166666666667,322.19166666666666,,BR I-15
