SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.000,NOT IN CITY LIMITS,RAVALLI,JUNE,2022,THU,241788.07400,239903.49900,46.3130142551581,-114.156042535386,0.0
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.007,NOT IN CITY LIMITS,RAVALLI,AUGUST,2019,TUE,241799.21800,239901.99900,46.3130142551581,-114.156042535386,0.007
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.008,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2023,FRI,241801.33969,239909.05991,46.313074717662801,-114.155628880677,0.008
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.074,NOT IN CITY LIMITS,RAVALLI,DECEMBER,2022,THU,241905.34134,239889.22170,46.3129520697468,-114.154265012792,0.074
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.085,NOT IN CITY LIMITS,RAVALLI,AUGUST,2021,FRI,241923.37991,239882.93310,46.312905207792397,-114.154026260522,0.085
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.087,NOT IN CITY LIMITS,RAVALLI,FEBRUARY,2020,FRI,241925.70964,239885.20988,,,0.087
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.106,NOT IN CITY LIMITS,RAVALLI,OCTOBER,2022,THU,241956.30261,239878.05082,46.312878936532499,-114.153595595203,0.106
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.234,NOT IN CITY LIMITS,RAVALLI,NOVEMBER,2022,WED,242158.15621,239837.28441,46.312620496408201,-114.15094678565799,0.234
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.242,NOT IN CITY LIMITS,RAVALLI,SEPTEMBER,2020,TUE,242172.25331,239841.28529,,,0.242
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.250,NOT IN CITY LIMITS,RAVALLI,APRIL,2022,SAT,242183.24224,239834.69462,46.312610626220703,-114.15061950683599,0.25
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.394,NOT IN CITY LIMITS,RAVALLI,JUNE,2019,THU,242414.74926,239826.67923,,,0.394
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.481,NOT IN CITY LIMITS,RAVALLI,OCTOBER,2019,MON,242554.48341,239810.85280,,,0.481
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.488,NOT IN CITY LIMITS,RAVALLI,OCTOBER,2019,MON,242565.21721,239814.99008,,,0.488
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.515,NOT IN CITY LIMITS,RAVALLI,JUNE,2021,SUN,242608.79803,239817.60415,46.3126842298229,-114.145088278209,0.515
C000373_000+0.000_002+0.033_S-373,C000373,A,000+0.541,NOT IN CITY LIMITS,RAVALLI,JULY,2021,TUE,242654.25463,239843.64468,46.3129424591257,-114.144518899242,0.541
