YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,S-269,A,1.3,C000269,A,C000269A,020+0.055,021+0.354,19.972,21.272,41-1-015,nan,nan,A,8094.0,25.0,nan,29.0,150.0,65.0,3.0,nan,3.0,17.0,8.0,RMA_RMC_12,5116.0,10.0,100.0,69.0,69.0,92.0,92.0,nan,2.0,nan,RAVALLI,JCT S-203,JCT S-203,1.639,0.631,C000269_020+0.055_021+0.354_S-269,20.055,21.354,MARCUS ST,S-269,Urban,3,42,RAVALLI,42.0,10522.2,8.4,963.5714285714286,1252.642857142857,,S-269
2023.0,S-269,A,0.311,C000269,A,C000269A,019+0.560,019+0.871,19.478,19.789,41-1-013,nan,nan,E,5787.25,20.0,nan,16.0,71.0,21.0,4.0,nan,3.0,12.0,4.0,RMA_RMC_12,5115.0,10.0,102.0,29.0,29.0,37.0,37.0,nan,2.0,nan,RAVALLI,nan,nan,1.423,0.407,C000269_019+0.560_019+0.871_S-269,19.56,19.871,MARCUS ST,S-269,Urban,4,4,RAVALLI,4.0,1799.83475,0.8,7234.0625,2249.7934375,,S-269
2023.0,S-269,A,4.393,C000269,A,C000269A,015+0.141,019+0.560,15.085,19.478,41-1-012,nan,nan,A,4980.25,20.0,nan,16.0,71.0,21.0,4.0,nan,3.0,14.0,4.0,RMA_RMC_12,5115.0,10.0,102.0,29.0,29.0,37.0,37.0,nan,2.0,nan,RAVALLI,JCT S-370,JCT S-370,1.423,0.407,C000269_015+0.141_019+0.560_S-269,15.141,19.56,MARCUS ST,S-269,Urban,4,84,RAVALLI,84.0,21878.23825,16.8,296.44345238095235,1302.2760863095236,,S-269
2023.0,S-269,A,7.492,C000269,A,C000269A,005+0.672,013+0.232,5.691,13.183,41-2A-009,nan,nan,E,3849.25,21.0,nan,11.0,83.0,40.0,6.0,nan,3.0,23.0,11.0,RMA_RMC_12,5114.0,10.0,110.0,30.0,30.0,41.0,41.0,nan,2.0,nan,RAVALLI,JCT S-373 IN CORVALLIS,JCT S-373 IN CORVALLIS,1.623,0.203,C000269_005+0.672_013+0.232_S-269,5.672,13.232,MARCUS ST,S-269,Urban,4,82,RAVALLI,82.0,28838.581,16.4,234.71036585365854,1758.4500609756099,,S-269
2023.0,S-269,A,1.013,C000269,A,C000269A,004+0.654,005+0.672,4.678,5.691,41-2A-008,nan,nan,E,3906.0,28.0,nan,9.0,68.0,6.0,6.0,nan,2.0,16.0,1.0,RMA_RMC_12,5113.0,10.0,115.0,26.0,26.0,36.0,36.0,nan,2.0,nan,RAVALLI,nan,nan,1.417,1.012,C000269_004+0.654_005+0.672_S-269,4.654,5.672,MARCUS ST,S-269,Urban,5,21,RAVALLI,21.0,3956.778,4.2,930.0,942.0899999999999,,S-269
2023.0,S-269,A,3.281,C000269,A,C000269A,001+0.509,004+0.654,1.397,4.678,41-2A-025,nan,nan,E,4935.75,28.0,nan,9.0,68.0,6.0,6.0,nan,2.0,14.0,1.0,RMA_RMC_12,5113.0,10.0,115.0,26.0,26.0,36.0,36.0,nan,2.0,nan,RAVALLI,nan,ENT S-269A,1.426,0.535,C000269_001+0.509_004+0.654_S-269,1.509,4.654,MARCUS ST,S-269,Urban,4,58,RAVALLI,58.0,16194.19575,11.6,425.49568965517244,1396.0513577586207,,S-269
2023.0,U-5301,A,0.929,C000269,A,C000269A,000+0.000,001+0.041,0.0,0.929,41-2A-020,nan,nan,E,5787.5,28.0,nan,9.0,68.0,6.0,5.0,nan,2.0,12.0,1.0,UMA_UC,5113.0,10.0,115.0,27.0,27.0,37.0,37.0,nan,2.0,nan,RAVALLI,JCT N-7/U-5302 IN HAMILTON,ENT U-5301A/,1.417,1.012,C000269_000+0.000_001+0.041_U-5301,0.0,1.041,MARCUS ST,S-269,Urban,4,26,RAVALLI,26.0,5376.587500000001,5.2,1112.9807692307693,1033.9591346153848,,S-269
2023.0,S-269,A,1.902,C000269,A,C000269A,013+0.232,015+0.141,13.183,15.085,41-1-007,nan,nan,E,2635.75,21.0,nan,11.0,83.0,40.0,8.0,nan,4.0,31.0,15.0,RMA_RMC_12,5114.0,10.0,110.0,29.0,29.0,40.0,40.0,nan,2.0,nan,RAVALLI,nan,nan,1.365,1.024,C000269_013+0.232_015+0.141_S-269,13.232,15.141,MARCUS ST,S-269,Urban,4,29,RAVALLI,29.0,5013.1965,5.8,454.4396551724138,864.3442241379311,,S-269
2023.0,U-5301,A,0.468,C000269,A,C000269A,001+0.041,001+0.509,0.929,1.397,41-2A-007,nan,nan,A,4967.0,28.0,nan,9.0,68.0,6.0,6.0,nan,2.0,13.0,1.0,UMA_UC,5113.0,10.0,115.0,27.0,27.0,37.0,37.0,nan,2.0,nan,RAVALLI,nan,nan,1.417,1.012,C000269_001+0.041_001+0.509_U-5301,1.041,1.509,MARCUS ST,S-269,Urban,4,8,RAVALLI,8.0,2324.556,1.6,3104.375,1452.8474999999999,,S-269
2023.0,S-269,A,0.183,C000269,A,C000269A,019+0.871,020+0.055,19.789,19.972,41-1-014,nan,nan,E,6542.75,20.0,nan,16.0,71.0,21.0,3.0,nan,2.0,11.0,3.0,RMA_RMC_12,5115.0,10.0,102.0,30.0,30.0,38.0,38.0,nan,2.0,nan,RAVALLI,nan,nan,1.423,0.407,C000269_019+0.871_020+0.055_S-269,19.871,20.055,MARCUS ST,S-269,Urban,4,6,RAVALLI,6.0,1197.32325,1.2,5452.291666666667,997.769375,,S-269
