SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000393_000+0.000_000+0.082_S-393,C000393,A,000+0.004,BUTTE,SILVER BOW,OCTOBER,2023,TUE,366886.34745,192288.90684,45.939999999999998,-112.50814,0.004
C000393_000+0.082_003+0.126_S-393,C000393,A,000+0.134,NOT IN CITY LIMITS,SILVER BOW,JANUARY,2023,WED,366874.16661,192080.26001,45.938119198518997,-112.50819367477,0.134
C000393_000+0.082_003+0.126_S-393,C000393,A,000+0.997,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2022,THU,366828.52397,190691.37789,45.9253793498796,-112.508095071389,0.997
C000393_000+0.082_003+0.126_S-393,C000393,A,002+0.392,NOT IN CITY LIMITS,SILVER BOW,JANUARY,2019,MON,365187.78924,189383.95754,,,2.392
C000393_000+0.082_003+0.126_S-393,C000393,A,002+0.649,NOT IN CITY LIMITS,SILVER BOW,JANUARY,2023,SAT,365035.30613,189002.74768,45.909802092701902,-112.530362618105,2.649
C000393_000+0.082_003+0.126_S-393,C000393,A,002+0.744,NOT IN CITY LIMITS,SILVER BOW,FEBRUARY,2020,SUN,364960.69947,188869.29433,,,2.7439999999999998
C000393_000+0.082_003+0.126_S-393,C000393,A,002+0.930,NOT IN CITY LIMITS,SILVER BOW,MAY,2023,THU,364815.47170,188606.60086,45.906162597236097,-112.53299727066501,2.93
C000393_003+0.126_006+0.611_S-393,C000393,A,003+0.696,NOT IN CITY LIMITS,SILVER BOW,OCTOBER,2020,MON,364338.02883,187493.57442,,,3.6959999999999997
C000393_003+0.126_006+0.611_S-393,C000393,A,004+0.701,NOT IN CITY LIMITS,SILVER BOW,AUGUST,2021,MON,364157.34348,185932.42790,45.881881713867202,-112.54013824462901,4.701
C000393_003+0.126_006+0.611_S-393,C000393,A,005+0.177,NOT IN CITY LIMITS,SILVER BOW,MAY,2020,FRI,363575.94392,185474.69125,,,5.177
C000393_003+0.126_006+0.611_S-393,C000393,A,005+0.568,NOT IN CITY LIMITS,SILVER BOW,NOVEMBER,2022,SAT,363281.76411,184927.21746,45.872534649378899,-112.55090907267,5.568
C000393_003+0.126_006+0.611_S-393,C000393,A,006+0.248,NOT IN CITY LIMITS,SILVER BOW,OCTOBER,2021,FRI,363171.17983,183937.07264,45.863590705712703,-112.55183590844101,6.248
