YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT,LOCATION,ROUTE_FILE_NAME
2023.0,U-6701,A,0.26,C006701,A,C006701A,000+0.911,001+0.171,0.911,1.171,15-7C-015,nan,nan,E,12201.75,30.0,nan,27.0,87.0,29.0,2.0,nan,2.0,7.0,2.0,UMA_UC,8088.0,10.0,107.0,41.0,41.0,51.0,51.0,nan,2.0,nan,FLATHEAD,JCT U-6702(TWO MILE DR),BEGIN 2 LANES/JCT U-6702(TWO MILE DR),2.338,0.078,C006701_000+0.911_001+0.171_U-6701,0.911,1.171,MERIDIAN RD,,Urban,4,36,FLATHEAD,36.0,3172.455,7.2,1694.6875,440.61875,621.3650206969406,,MERIDIAN RD
2023.0,U-6701,A,0.298,C006701,A,C006701A,000+0.480,000+0.778,0.48,0.778,15-7B-037,nan,nan,E,11068.75,30.0,nan,27.0,87.0,29.0,3.0,nan,2.0,8.0,3.0,UMA_UC,8088.0,10.0,107.0,40.0,40.0,50.0,50.0,nan,3.0,nan,FLATHEAD,nan,BEGIN 3 LANES,1.449,0.225,C006701_000+0.480_000+0.778_U-6701,0.48,0.778,MERIDIAN RD,,Urban,4,10,FLATHEAD,10.0,3298.4874999999997,2.0,5534.375,1649.2437499999999,166.00643701891255,,MERIDIAN RD
2023.0,U-6701,A,0.038,C006701,A,C006701A,000+0.415,000+0.453,0.415,0.453,15-7B-038,nan,nan,E,9656.0,30.0,nan,27.0,87.0,29.0,3.0,nan,3.0,9.0,3.0,UMA_UC,8088.0,10.0,107.0,38.0,38.0,49.0,49.0,nan,2.0,nan,FLATHEAD,JCT THREE MILE DR,JCT THREE MILE DR,0.56,0.373,C006701_000+0.415_000+0.453_U-6701,0.415,0.453,MERIDIAN RD,,Urban,1,9,FLATHEAD,9.0,366.928,1.8,5364.444444444444,203.8488888888889,1343.0785922136722,,MERIDIAN RD
2023.0,U-6701,A,0.415,C006701,A,C006701A,000+0.000,000+0.415,0.0,0.415,15-7B-038,nan,nan,E,9656.0,30.0,nan,27.0,87.0,29.0,3.0,nan,3.0,9.0,3.0,UMA_UC,8088.0,10.0,107.0,38.0,38.0,49.0,49.0,nan,2.0,nan,FLATHEAD,JCT N-5,ENT U-6701A/,0.56,0.373,C006701_000+0.000_000+0.415_U-6701,0.0,0.415,MERIDIAN RD,,Urban,1,14,FLATHEAD,14.0,4007.24,2.8,3448.571428571429,1431.1571428571428,191.30329613324594,,MERIDIAN RD
2023.0,U-6701,A,0.027,C006701,A,C006701A,000+0.453,000+0.480,0.453,0.48,15-7B-037,nan,nan,E,11111.0,30.0,nan,27.0,87.0,29.0,3.0,nan,2.0,8.0,3.0,UMA_UC,8088.0,10.0,107.0,40.0,40.0,50.0,50.0,nan,2.0,nan,FLATHEAD,nan,nan,1.449,0.225,C006701_000+0.453_000+0.480_U-6701,0.453,0.48,MERIDIAN RD,,Urban,1,3,FLATHEAD,3.0,299.997,0.6,18518.333333333336,499.99500000000006,547.575633182752,,MERIDIAN RD
2023.0,U-6730,A,1.337,C000503,A,C000503A,010+0.579,011+0.876,10.573,11.91,15-7B-028,nan,nan,E,4707.75,36.0,nan,10.0,82.0,3.0,7.0,nan,2.0,17.0,1.0,UMA_UC,8101.0,11.0,107.0,34.0,34.0,49.0,49.0,nan,2.0,nan,FLATHEAD,JCT N-109 (US 93 ALT RTE) AT ROUNDABOUT,ENT U-6730A/JCT N-109 (US 93 ALT RTE) AT ROUNDABOUT,0.36,0.0,C000503_010+0.579_011+0.876_U-6730,10.579,11.876,MERIDIAN RD,,Urban,4,17,FLATHEAD,17.0,6294.26175,3.4,1384.6323529411766,1851.253455882353,147.89173132574516,,MERIDIAN RD
2023.0,S-503,A,0.762,C000503,A,C000503A,008+0.022,008+0.784,8.015,8.777,15-7A-009,nan,nan,E,1334.0,19.0,nan,6.0,33.0,7.0,13.0,nan,4.0,23.0,5.0,RMA_RMC_12,5325.0,10.0,106.0,12.0,12.0,17.0,17.0,nan,2.0,nan,FLATHEAD,nan,nan,0.873,0.0,C000503_008+0.022_008+0.784_S-503,8.022,8.784,MERIDIAN RD,,Urban,4,6,FLATHEAD,6.0,1016.508,1.2,1111.6666666666667,847.09,323.20659990462656,,MERIDIAN RD
2023.0,S-503,A,1.095,C000503,A,C000503A,006+0.242,007+0.335,6.234,7.329,15-7A-015,nan,nan,E,726.0,13.0,nan,4.0,13.0,5.0,18.0,nan,6.0,18.0,7.0,RMA_RMC_12,5324.0,10.0,115.0,6.0,6.0,9.0,9.0,nan,2.0,nan,FLATHEAD,nan,nan,0.901,0.0,C000503_006+0.242_007+0.335_S-503,6.242,7.335,MERIDIAN RD,,Urban,1,2,FLATHEAD,2.0,794.97,0.4,1815.0,1987.425,137.7586971650302,,MERIDIAN RD
2023.0,S-503,A,1.172,C000503,A,C000503A,003+0.697,004+0.917,3.739,4.911,15-7A-013,nan,nan,E,873.5,13.0,nan,4.0,13.0,5.0,14.0,nan,4.0,14.0,5.0,RMA_RMC_12,5324.0,10.0,115.0,6.0,6.0,10.0,10.0,nan,2.0,nan,FLATHEAD,nan,nan,0.901,0.0,C000503_003+0.697_004+0.917_S-503,3.697,4.917,MERIDIAN RD,,Urban,4,6,FLATHEAD,6.0,1023.742,1.2,727.9166666666667,853.1183333333333,320.92274660593404,,MERIDIAN RD
2023.0,U-6713,A,0.264,C000503,A,C000503A,000+0.794,001+0.074,0.794,1.058,15-7C-082,nan,nan,E,4890.0,6.0,nan,3.0,37.0,5.0,1.0,nan,1.0,8.0,1.0,UMA_UC,8169.0,10.0,111.0,13.0,13.0,17.0,17.0,nan,2.0,nan,FLATHEAD,JCT U-6731(7TH ST),JCT U-6731(7TH ST),1.799,0.0,C000503_000+0.794_001+0.074_U-6713,0.794,1.074,MERIDIAN RD,,Urban,1,12,FLATHEAD,12.0,1290.96,2.4,2037.5,537.9000000000001,508.9888059364382,,MERIDIAN RD
2023.0,S-503,A,0.685,C000503,A,C000503A,007+0.335,008+0.022,7.329,8.015,15-7A-014,nan,nan,E,769.8,13.0,nan,4.0,13.0,5.0,14.0,nan,4.0,14.0,5.0,RMA_RMC_12,5324.0,10.0,115.0,6.0,6.0,10.0,10.0,nan,2.0,nan,FLATHEAD,nan,nan,0.901,0.0,C000503_007+0.335_008+0.022_S-503,7.335,8.022,MERIDIAN RD,,Urban,5,1,FLATHEAD,1.0,527.313,0.2,3848.9999999999995,2636.5649999999996,103.84158126699329,,MERIDIAN RD
2023.0,U-6713,A,0.201,C000503,A,C000503A,000+0.594,000+0.794,0.594,0.794,15-7C-088,nan,nan,E,3763.75,6.0,nan,3.0,37.0,5.0,2.0,nan,1.0,10.0,1.0,UMA_UC,8169.0,10.0,111.0,12.0,12.0,16.0,16.0,nan,2.0,nan,FLATHEAD,nan,nan,1.799,0.0,C000503_000+0.594_000+0.794_U-6713,0.594,0.794,MERIDIAN RD,,Urban,4,8,FLATHEAD,8.0,756.5137500000001,1.6,2352.34375,472.82109375000005,579.045821627348,,MERIDIAN RD
2023.0,S-503,A,2.381,C000503,A,C000503A,001+0.374,003+0.697,1.358,3.739,15-7B-026,nan,nan,E,1510.0,17.0,nan,3.0,67.0,7.0,11.0,nan,2.0,43.0,4.0,RMA_RMC_12,5323.0,10.0,102.0,26.0,26.0,38.0,38.0,nan,2.0,nan,FLATHEAD,nan,ENT S-503A,0.622,0.0,C000503_001+0.374_003+0.697_S-503,1.374,3.697,MERIDIAN RD,,Urban,4,21,FLATHEAD,21.0,3595.3099999999995,4.2,359.5238095238095,856.0261904761903,319.8325959640428,,MERIDIAN RD
2023.0,U-6730,A,0.256,C000503,A,C000503A,011+0.889,012+0.147,11.923,12.179,15-7B-069,nan,nan,E,2643.3333333333335,36.0,nan,10.0,82.0,3.0,10.0,nan,3.0,23.0,1.0,UMA_UC,8101.0,11.0,107.0,33.0,33.0,48.0,48.0,nan,2.0,nan,FLATHEAD,JCT U-6722(1ST AVE W),JCT U-6722(1ST AVE W),0.37,0.0,C000503_011+0.889_012+0.147_U-6730,11.889,12.147,MERIDIAN RD,,Urban,3,9,FLATHEAD,9.0,676.6933333333334,1.8,1468.5185185185185,375.94074074074075,728.2665831156086,,MERIDIAN RD
