YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,I-94,A,5.824,C000094,A,C000094A,000+0.000,005+0.882,0.0,5.824,56-4A-008,,,E,8978.0,29.0,,55.0,1519.0,1357.0,3.0,,6.0,170.0,152.0,RURAL OUTER INTERSTATE,1042.0,10.0,84.0,866.0,866.0,1314.0,1314.0,,2.0,,YELLOWSTONE,JCT I-90 PINE HILL INTERCHANGE,ENT I-94A/,3.774,18.029,C000094_000+0.000_005+0.882_I-94,,I-94,Interstate,4,107,YELLOWSTONE,107.0,52287.872,21.4,419.53271028037386,2443.358504672897,,I-94
2023.0,I-94,A,8.683,C000094,A,C000094A,005+0.882,014+0.613,5.824,14.507,56-2-013,,,E,6089.0,29.0,,55.0,1519.0,1357.0,5.0,,9.0,249.0,223.0,RURAL OUTER INTERSTATE,1042.0,10.0,84.0,863.0,863.0,1311.0,1311.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP HUNTLEY INTERCHANGE, EXIT 6","JCT OFF RAMP HUNTLEY INTERCHANGE, EXIT 6",3.774,18.029,C000094_005+0.882_014+0.613_I-94,,I-94,Interstate,1,81,YELLOWSTONE,81.0,52870.787,16.2,375.8641975308642,3263.628827160494,,I-94
2023.0,I-94,A,8.438,C000094,A,C000094A,014+0.613,023+0.060,14.507,22.945,56-3-001,,,E,5221.0,29.0,,55.0,1519.0,1357.0,6.0,,11.0,291.0,260.0,RURAL OUTER INTERSTATE,1042.0,10.0,84.0,862.0,862.0,1311.0,1311.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP BALLANTINE INTERCHANGE, EXIT 14","JCT OFF RAMP BALLANTINE INTERCHANGE, EXIT 14",3.774,18.029,C000094_014+0.613_023+0.060_I-94,,I-94,Interstate,1,42,YELLOWSTONE,42.0,44054.798,8.4,621.547619047619,5244.618809523809,,I-94
2023.0,I-94,A,12.775,C000094,A,C000094A,023+0.060,035+0.800,22.945,35.72,56-3-002,,,A,4509.0,29.0,,55.0,1519.0,1357.0,6.0,,12.0,337.0,301.0,RURAL OUTER INTERSTATE,1042.0,10.0,84.0,862.0,862.0,1310.0,1310.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP POMPEYS PILLAR INTERCHANGE, EXIT 23","JCT OFF RAMP POMPEYS PILLAR INTERCHANGE, EXIT 23",3.774,18.029,C000094_023+0.060_035+0.800_I-94,,I-94,Interstate,1,78,YELLOWSTONE,78.0,57602.475,15.6,289.03846153846155,3692.466346153846,,I-94
2023.0,I-94,A,11.167,C000094,A,C000094A,035+0.800,046+0.926,35.72,46.887,56-3-002,,,A,4583.0,29.0,,55.0,1519.0,1357.0,6.0,,12.0,337.0,301.0,RURAL OUTER INTERSTATE,1042.0,10.0,84.0,862.0,862.0,1310.0,1310.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP WACO INTERCHANGE, EXIT 36","JCT OFF RAMP WACO INTERCHANGE, EXIT 36",3.774,18.029,C000094_035+0.800_046+0.926_I-94,,I-94,Interstate,4,93,YELLOWSTONE,93.0,51178.361,18.6,246.39784946236557,2751.524784946236,,I-94
2023.0,I-94,A,2.391,C000094,A,C000094A,046+0.926,049+0.320,46.887,49.278,56-3-003,,,E,4811.0,29.0,,55.0,1519.0,1357.0,6.0,,11.0,316.0,282.0,RURAL OUTER INTERSTATE,1042.0,10.0,84.0,861.0,861.0,1310.0,1310.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP CUSTER INTERCHANGE, EXIT 47","JCT OFF RAMP CUSTER INTERCHANGE, EXIT 47",3.774,18.029,C000094_046+0.926_049+0.320_I-94,,I-94,Interstate,1,9,YELLOWSTONE,9.0,11503.101,1.8,2672.777777777778,6390.611666666667,,I-94
2023.0,I-94,A,2.398,C000094,A,C000094A,049+0.320,052+0.151,49.278,51.676,52-2-001,,,E,5226.0,30.0,,12.0,1342.0,1267.0,6.0,,2.0,257.0,242.0,RURAL OUTER INTERSTATE,1043.0,10.0,92.0,751.0,751.0,1127.0,1127.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP MONT 47 INTERCHANGE, EXIT 49","JCT OFF RAMP MONT 47 INTERCHANGE, EXIT 49",2.386,19.089,C000094_049+0.320_052+0.151_I-94,,I-94,Interstate,1,11,YELLOWSTONE,11.0,12531.948,2.2,2375.454545454545,5696.339999999999,,I-94
2023.0,I-94,A,0.7,C000094,A,C000094A,052+0.151,052+0.850,51.676,52.376,52-2-001,,,E,5011.75,30.0,,12.0,1342.0,1267.0,6.0,,2.0,257.0,242.0,RURAL OUTER INTERSTATE,1043.0,10.0,92.0,751.0,751.0,1127.0,1127.0,,2.0,,TREASURE,,,2.386,19.089,C000094_052+0.151_052+0.850_I-94,,I-94,Interstate,4,8,YELLOWSTONE,8.0,3508.225,1.6,3132.34375,2192.640625,,I-94
2023.0,I-94,A,10.13,C000094,A,C000094A,052+0.850,062+0.943,52.376,62.506,52-2-002,,,E,5174.0,30.0,,12.0,1342.0,1267.0,6.0,,2.0,259.0,245.0,RURAL OUTER INTERSTATE,1043.0,10.0,92.0,750.0,750.0,1127.0,1127.0,,2.0,,TREASURE,"JCT OFF RAMP BIGHORN INTERCHANGE, EXIT 53","JCT OFF RAMP BIGHORN INTERCHANGE, EXIT 53",2.386,19.089,C000094_052+0.850_062+0.943_I-94,,I-94,Interstate,1,60,TREASURE,60.0,52412.62,12.0,431.1666666666667,4367.718333333333,,I-94
2023.0,I-94,A,4.806,C000094,A,C000094A,062+0.943,067+0.742,62.506,67.312,52-2-002,,,E,4962.5,30.0,,12.0,1342.0,1267.0,6.0,,2.0,259.0,245.0,RURAL OUTER INTERSTATE,1043.0,10.0,92.0,750.0,750.0,1127.0,1127.0,,2.0,,TREASURE,"JCT OFF RAMP RANCH ACCESS INTERCHANGE, EXIT 63","JCT OFF RAMP RANCH ACCESS INTERCHANGE, EXIT 63",2.386,19.089,C000094_062+0.943_067+0.742_I-94,,I-94,Interstate,4,36,TREASURE,36.0,23849.775,7.2,689.2361111111111,3312.46875,,I-94
