YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,I-90,A,2.774,C000090,A,C000090A,449+0.870,452+0.652,447.717,450.491,56-4A-004,,,E,29488.0,20.0,,183.0,5170.0,3832.0,1.0,,6.0,175.0,130.0,UI,2014.0,13.0,95.0,2933.0,2933.0,4496.0,4496.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP 27TH STREET INTERCHANGE, EXIT 450","JCT OFF RAMP 27TH STREET INTERCHANGE, EXIT 450",4.937,7.09,C000090_449+0.870_452+0.652_I-90,,I-90,Interstate,1,131,YELLOWSTONE,131.0,81799.712,26.2,1125.496183206107,3122.1264122137404,,I-90
2023.0,I-90,A,2.344,C000090,A,C000090A,452+0.652,454+0.990,450.491,452.836,56-4A-005,,,E,26640.0,20.0,,183.0,5170.0,3832.0,1.0,,7.0,194.0,144.0,UI,2014.0,13.0,95.0,2932.0,2932.0,4496.0,4496.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP LOCKWOOD INTERCHANGE, EXIT 452","JCT OFF RAMP LOCKWOOD INTERCHANGE, EXIT 452",4.119,6.16,C000090_452+0.652_454+0.990_I-90,,I-90,Interstate,1,50,YELLOWSTONE,50.0,62444.16,10.0,2664.0,6244.415999999999,,I-90
2023.0,I-90,A,1.313,C000090,A,C000090A,454+0.990,456+0.308,452.836,454.149,56-4A-006,,,E,20161.0,20.0,,183.0,5170.0,3832.0,1.0,,9.0,256.0,190.0,UI,2014.0,13.0,95.0,2929.0,2929.0,4494.0,4494.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP JOHNSON LANE INTERCHANGE, EXIT 455","JCT OFF RAMP JOHNSON LANE INTERCHANGE, EXIT 455",4.119,6.16,C000090_454+0.990_456+0.308_I-90,,I-90,Interstate,1,33,YELLOWSTONE,33.0,26471.393,6.6,3054.69696969697,4010.8171212121215,,I-90
2023.0,I-90,A,0.479,C000090,A,C000090A,456+0.308,456+0.787,454.149,454.627,W-123,Yes,,A,8317.5,83.0,,72.0,2176.0,1703.0,10.0,,9.0,257.0,201.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1088.0,1088.0,1599.0,1599.0,,1.0,,YELLOWSTONE,JCT I-94 PINE HILL INTERCHANGE,BEGIN 1 LANE/JCT I-94 PINE HILL INTERCHANGE,8.091,14.239,C000090_456+0.308_456+0.787_I-90,,I-90,Interstate,4,15,YELLOWSTONE,15.0,3984.0825,3.0,2772.5,1328.0275,,I-90
2023.0,I-90,A,5.143,C000090,A,C000090A,456+0.787,462+0.045,454.627,459.771,W-123,Yes,,A,8317.5,83.0,,72.0,2176.0,1703.0,10.0,,9.0,257.0,201.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1088.0,1088.0,1599.0,1599.0,,2.0,,YELLOWSTONE,,BEGIN 2 LANES,8.091,14.239,C000090_456+0.787_462+0.045_I-90,,I-90,Interstate,4,103,YELLOWSTONE,103.0,42776.9025,20.6,403.76213592233006,2076.548665048543,,I-90
2023.0,I-90,A,7.483,C000090,A,C000090A,462+0.045,469+0.540,459.771,467.254,02-1-004,,,A,7892.0,83.0,,72.0,2176.0,1703.0,11.0,,9.0,276.0,216.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1156.0,1156.0,1762.0,1762.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP PRYOR CREEK INTERCHANGE, EXIT 462","JCT OFF RAMP PRYOR CREEK INTERCHANGE, EXIT 462",8.091,14.239,C000090_462+0.045_469+0.540_I-90,,I-90,Interstate,1,99,YELLOWSTONE,99.0,59055.836,19.8,398.58585858585855,2982.6179797979794,,I-90
2023.0,I-90,A,3.711,C000090,A,C000090A,469+0.540,473+0.231,467.254,470.966,02-1-004,,,A,7841.75,83.0,,72.0,2176.0,1703.0,11.0,,9.0,276.0,216.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1156.0,1156.0,1762.0,1762.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP ARROW CREEK INTERCHANGE, EXIT 469","JCT OFF RAMP ARROW CREEK INTERCHANGE, EXIT 469",8.091,14.239,C000090_469+0.540_473+0.231_I-90,,I-90,Interstate,4,50,YELLOWSTONE,50.0,29100.73425,10.0,784.175,2910.0734249999996,,I-90
2023.0,I-90,A,5.221,C000090,A,C000090A,473+0.231,478+0.455,470.966,476.187,02-1-004,,,A,7841.75,83.0,,72.0,2176.0,1703.0,11.0,,9.0,276.0,216.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1156.0,1156.0,1762.0,1762.0,,2.0,,BIG HORN,,,8.091,14.239,C000090_473+0.231_478+0.455_I-90,,I-90,Interstate,4,28,BIG HORN,28.0,40941.77675,5.6,1400.3125,7311.0315625,,I-90
2023.0,I-90,A,5.772,C000090,A,C000090A,478+0.455,484+0.229,476.187,481.959,02-1-005,,,E,7472.0,83.0,,72.0,2176.0,1703.0,11.0,,10.0,291.0,228.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1156.0,1156.0,1762.0,1762.0,,2.0,,BIG HORN,"JCT OFF RAMP FLY CREEK INTERCHANGE, EXIT 478","JCT OFF RAMP FLY CREEK INTERCHANGE, EXIT 478",8.091,14.239,C000090_478+0.455_484+0.229_I-90,,I-90,Interstate,1,40,BIG HORN,40.0,43128.384,8.0,934.0,5391.048,,I-90
2023.0,I-90,A,11.47,C000090,A,C000090A,484+0.229,495+0.717,481.959,493.429,02-1-005,,,E,7349.5,83.0,,72.0,2176.0,1703.0,11.0,,10.0,291.0,228.0,RURAL OUTER INTERSTATE,1039.0,10.0,111.0,1156.0,1156.0,1762.0,1762.0,,2.0,,BIG HORN,"JCT OFF RAMP TOLUCA INTERCHANGE, EXIT 484","JCT OFF RAMP TOLUCA INTERCHANGE, EXIT 484",8.091,14.239,C000090_484+0.229_495+0.717_I-90,,I-90,Interstate,4,51,BIG HORN,51.0,84298.765,10.2,720.5392156862746,8264.584803921569,,I-90
