YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-1,A,1.896,C000001,A,C000001A,000+0.000,001+0.891,0.0,1.896,27-3-024,,,A,1499.25,19.0,,28.0,202.0,147.0,14.0,,21.0,148.0,108.0,RPA_1,3100.0,10.0,124.0,102.0,102.0,157.0,157.0,,2.0,,LINCOLN,,ENT N-1A,11.932,3.409,C000001_000+0.000_001+0.891_N-1,,US-2,NI-NHS,4,10,LINCOLN,10.0,2842.578,2.0,749.625,1421.289,,US-2
2023.0,N-1,A,1.864,C000001,A,C000001A,001+0.891,003+0.795,1.896,3.76,27-3-001,,,A,1855.5,19.0,,28.0,202.0,147.0,12.0,,17.0,124.0,90.0,RPA_1,3100.0,10.0,124.0,103.0,103.0,157.0,157.0,,2.0,,LINCOLN,,,11.932,3.409,C000001_001+0.891_003+0.795_N-1,,US-2,NI-NHS,4,13,LINCOLN,13.0,3458.652,2.6,713.6538461538461,1330.2507692307693,,US-2
2023.0,N-1,A,6.245,C000001,A,C000001A,003+0.795,010+0.008,3.76,10.005,27-3-002,,,A,2149.0,19.0,,28.0,202.0,147.0,9.0,,13.0,97.0,70.0,RPA_1,3100.0,10.0,124.0,103.0,103.0,157.0,157.0,,2.0,,LINCOLN,JCT S-508 (YAAK RIVER RD),JCT S-508 (YAAK RIVER RD),11.932,3.409,C000001_003+0.795_010+0.008_N-1,,US-2,NI-NHS,4,31,LINCOLN,31.0,13420.505,6.2,346.61290322580646,2164.5975806451615,,US-2
2023.0,N-1,A,2.121,C000001,A,C000001A,010+0.008,012+0.098,10.005,12.126,27-3-004,,,A,2240.5,19.0,,28.0,202.0,147.0,9.0,,13.0,96.0,70.0,RPA_1,3100.0,10.0,124.0,103.0,103.0,157.0,157.0,,2.0,,LINCOLN,,,11.932,3.409,C000001_010+0.008_012+0.098_N-1,,US-2,NI-NHS,4,15,LINCOLN,15.0,4752.1005,3.0,746.8333333333334,1584.0334999999998,,US-2
2023.0,N-1,A,1.846,C000001,A,C000001A,012+0.098,014+0.011,12.126,13.973,27-3-016,,,A,3502.25,19.0,,28.0,202.0,147.0,4.0,,6.0,44.0,32.0,RPA_1,3100.0,10.0,124.0,106.0,106.0,160.0,160.0,,2.0,,LINCOLN,,,11.932,3.409,C000001_012+0.098_014+0.011_N-1,,US-2,NI-NHS,4,8,LINCOLN,8.0,6465.1535,1.6,2188.90625,4040.7209375,,US-2
2023.0,N-1,A,1.129,C000001,A,C000001A,014+0.011,015+0.110,13.973,15.102,27-3-017,,,A,4428.75,19.0,,28.0,202.0,147.0,5.0,,8.0,55.0,40.0,RPA_1,3100.0,10.0,124.0,105.0,105.0,159.0,159.0,,2.0,,LINCOLN,,,11.932,3.409,C000001_014+0.011_015+0.110_N-1,,US-2,NI-NHS,4,2,LINCOLN,2.0,5000.05875,0.4,11071.875,12500.146875,,US-2
2023.0,N-1,A,0.304,C000001,A,C000001A,015+0.110,015+0.414,15.102,15.406,27-3-018,,,A,3276.25,19.0,,28.0,202.0,147.0,6.0,,8.0,60.0,44.0,RPA_1,3100.0,10.0,124.0,105.0,105.0,159.0,159.0,,2.0,,LINCOLN,,,11.932,3.409,C000001_015+0.110_015+0.414_N-1,,US-2,NI-NHS,4,1,LINCOLN,1.0,995.98,0.2,16381.25,4979.9,,US-2
2023.0,N-1,A,1.057,C000001,A,C000001A,015+0.414,016+0.465,15.406,16.463,27-3-018,,,A,3276.25,19.0,,28.0,202.0,147.0,6.0,,8.0,60.0,44.0,RPA_1,3100.0,10.0,124.0,105.0,105.0,159.0,159.0,,3.0,,LINCOLN,,BEGIN 3 LANES,11.932,3.409,C000001_015+0.414_016+0.465_N-1,,US-2,NI-NHS,4,7,LINCOLN,7.0,3462.9962499999997,1.4,2340.1785714285716,2473.56875,,US-2
2023.0,N-1,A,0.054,C000001,A,C000001A,016+0.465,016+0.519,16.463,16.516,27-3-005,,,A,3355.0,19.0,,28.0,202.0,147.0,6.0,,9.0,66.0,48.0,RPA_1,3100.0,10.0,124.0,104.0,104.0,158.0,158.0,,3.0,,LINCOLN,,,11.932,3.409,C000001_016+0.465_016+0.519_N-1,,US-2,NI-NHS,4,1,LINCOLN,1.0,181.17,0.2,16775.0,905.85,,US-2
2023.0,N-1,A,0.406,C000001,A,C000001A,016+0.519,016+0.925,16.516,16.922,27-3-005,,,A,3355.0,19.0,,28.0,202.0,147.0,6.0,,9.0,66.0,48.0,RPA_1,3100.0,10.0,124.0,104.0,104.0,158.0,158.0,,2.0,,LINCOLN,,BEGIN 2 LANES,11.932,3.409,C000001_016+0.519_016+0.925_N-1,,US-2,NI-NHS,4,3,LINCOLN,3.0,1362.13,0.6,5591.666666666667,2270.216666666667,,US-2
