YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-10,A,4.098,C000010,A,C000010A,004+0.401,008+0.546,4.025,8.123,07-2A-033,,,E,4945.5,9.0,,21.0,329.0,176.0,2.0,,4.0,59.0,32.0,UPA,3041.0,10.0,114.0,127.0,127.0,190.0,190.0,,2.0,,CASCADE,,BEGIN 2 LANES,7.721,8.824,C000010_004+0.401_008+0.546_N-10,15TH ST,US-87,NI-NHS,4,15,CASCADE,15.0,20266.659,3.0,1648.5,6755.553,,US-87
2023.0,N-10,A,7.588,C000010,A,C000010A,008+0.546,016+0.163,8.123,15.711,07-2-001,,,E,2203.0,9.0,,21.0,329.0,176.0,4.0,,9.0,136.0,73.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,187.0,187.0,,2.0,,CASCADE,,,2.682,4.215,C000010_008+0.546_016+0.163_N-10,15TH ST,US-87,NI-NHS,4,27,CASCADE,27.0,16716.364,5.4,407.96296296296293,3095.622962962963,,US-87
2023.0,N-10,A,3.652,C000010,A,C000010A,016+0.163,019+0.834,15.711,19.362,07-2-001,,,E,2203.0,9.0,,21.0,329.0,176.0,4.0,,9.0,136.0,73.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,187.0,187.0,,2.0,,CHOUTEAU,,,2.682,4.215,C000010_016+0.163_019+0.834_N-10,15TH ST,US-87,NI-NHS,4,19,CHOUTEAU,19.0,8045.356000000001,3.8,579.7368421052632,2117.198947368421,,US-87
2023.0,N-10,A,7.008,C000010,A,C000010A,019+0.834,026+0.833,19.362,26.37,08-4-002,,,E,2505.5,9.0,,21.0,329.0,176.0,3.0,,8.0,126.0,67.0,RPA_3,3041.0,10.0,114.0,124.0,124.0,187.0,187.0,,2.0,,CHOUTEAU,,,7.721,8.824,C000010_019+0.834_026+0.833_N-10,15TH ST,US-87,NI-NHS,4,20,CHOUTEAU,20.0,17558.544,4.0,626.375,4389.636,,US-87
2023.0,N-10,A,12.275,C000010,A,C000010A,026+0.833,039+0.098,26.37,38.646,W-115,Yes,,A,2326.75,9.0,,21.0,329.0,176.0,4.0,,9.0,135.0,72.0,RPA_3,3041.0,10.0,114.0,129.0,129.0,194.0,194.0,,2.0,,CHOUTEAU,JCT S-564 AT CARTER,JCT S-564 AT CARTER,7.721,8.824,C000010_026+0.833_039+0.098_N-10,15TH ST,US-87,NI-NHS,4,48,CHOUTEAU,48.0,28560.85625,9.6,242.36979166666669,2975.0891927083335,,US-87
2023.0,N-10,A,1.464,C000010,A,C000010A,039+0.098,040+0.598,38.646,40.11,08-5-002,,,E,2041.75,9.0,,21.0,329.0,176.0,4.0,,10.0,155.0,83.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,JCT S-386,JCT S-386,7.721,8.824,C000010_039+0.098_040+0.598_N-10,15TH ST,US-87,NI-NHS,4,5,CHOUTEAU,5.0,2989.122,1.0,2041.75,2989.122,,US-87
2023.0,N-10,A,0.118,C000010,A,C000010A,040+0.598,040+0.716,40.11,40.227,08-5-002,,,E,2041.75,9.0,,21.0,329.0,176.0,4.0,,10.0,155.0,83.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,186.0,186.0,,4.0,,CHOUTEAU,,BEGIN 4 LANES,7.721,8.824,C000010_040+0.598_040+0.716_N-10,15TH ST,US-87,NI-NHS,4,3,CHOUTEAU,3.0,240.9265,0.6,3402.916666666667,401.5441666666666,,US-87
2023.0,N-10,A,0.142,C000010,A,C000010A,040+0.716,040+0.857,40.227,40.369,08-5-004,,,E,1455.5,9.0,,21.0,237.0,172.0,6.0,,14.0,159.0,116.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,4.0,,CHOUTEAU,JCT P-80/S-223,JCT P-80/S-223,8.28,8.917,C000010_040+0.716_040+0.857_N-10,15TH ST,US-87,NI-NHS,4,0,CHOUTEAU,,206.681,0.0,,,,US-87
2023.0,N-10,A,2.365,C000010,A,C000010A,040+0.857,043+0.153,40.369,42.734,08-5-004,,,E,1455.5,9.0,,21.0,237.0,172.0,6.0,,14.0,159.0,116.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,,BEGIN 2 LANES,8.28,8.917,C000010_040+0.857_043+0.153_N-10,15TH ST,US-87,NI-NHS,4,9,CHOUTEAU,9.0,3442.2575,1.8,808.6111111111111,1912.365277777778,,US-87
2023.0,N-10,A,8.283,C000010,A,C000010A,043+0.153,051+0.440,42.734,51.018,08-5-003,,,E,1758.6,9.0,,21.0,237.0,172.0,5.0,,12.0,137.0,100.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,JCT S-387,JCT S-387,5.882,11.765,C000010_043+0.153_051+0.440_N-10,15TH ST,US-87,NI-NHS,5,51,CHOUTEAU,51.0,14566.483799999998,10.2,172.41176470588235,1428.0866470588237,,US-87
2023.0,N-61,A,6.798,C000061,A,C000061A,002+0.967,009+0.767,2.514,9.311,33-1-001,,,A,1156.75,10.0,,12.0,146.0,102.0,8.0,,10.0,119.0,83.0,RPA_45,3076.0,10.0,105.0,63.0,63.0,95.0,95.0,,2.0,,MUSSELSHELL,,,4.58,6.107,C000061_002+0.967_009+0.767_N-61,MAIN ST,US-87,NI-NHS,4,14,MUSSELSHELL,14.0,7863.5865,2.8,413.125,2808.4237500000004,,US-87
2023.0,N-61,A,1.755,C000061,A,C000061A,009+0.767,011+0.528,9.311,11.067,33-1-004,,,A,1135.75,10.0,,12.0,146.0,102.0,8.0,,10.0,124.0,86.0,RPA_45,3076.0,10.0,105.0,63.0,63.0,95.0,95.0,,2.0,,MUSSELSHELL,,,4.58,6.107,C000061_009+0.767_011+0.528_N-61,MAIN ST,US-87,NI-NHS,4,1,MUSSELSHELL,1.0,1993.24125,0.2,5678.75,9966.20625,,US-87
2023.0,N-61,A,0.971,C000061,A,C000061A,011+0.528,012+0.494,11.067,12.038,33-1-004,,,A,1135.75,10.0,,12.0,146.0,102.0,8.0,,10.0,124.0,86.0,RPA_45,3076.0,10.0,105.0,63.0,63.0,95.0,95.0,,3.0,,MUSSELSHELL,,BEGIN 3 LANES,4.58,6.107,C000061_011+0.528_012+0.494_N-61,MAIN ST,US-87,NI-NHS,4,4,MUSSELSHELL,4.0,1102.81325,0.8,1419.6875,1378.5165624999995,,US-87
2023.0,N-61,A,7.386,C000061,A,C000061A,012+0.494,019+0.885,12.038,19.424,33-1-004,,,A,1135.75,10.0,,12.0,146.0,102.0,8.0,,10.0,124.0,86.0,RPA_45,3076.0,10.0,105.0,63.0,63.0,95.0,95.0,,2.0,,MUSSELSHELL,,BEGIN 2 LANES,4.58,6.107,C000061_012+0.494_019+0.885_N-61,MAIN ST,US-87,NI-NHS,4,13,MUSSELSHELL,13.0,8388.6495,2.6,436.82692307692304,3226.4036538461537,,US-87
2023.0,N-61,A,0.99,C000061,A,C000061A,019+0.885,020+0.864,19.424,20.414,33-1-002,,,A,1122.5,10.0,,12.0,146.0,102.0,9.0,,11.0,128.0,89.0,RPA_45,3076.0,10.0,105.0,63.0,63.0,95.0,95.0,,2.0,,MUSSELSHELL,,,4.58,6.107,C000061_019+0.885_020+0.864_N-61,MAIN ST,US-87,NI-NHS,4,0,MUSSELSHELL,,1111.275,0.0,,,,US-87
2023.0,N-61,A,1.02,C000061,A,C000061A,020+0.864,021+0.897,20.414,21.434,14-7-001,,,A,985.5,10.0,,12.0,146.0,102.0,11.0,,13.0,160.0,112.0,RPA_45,3076.0,10.0,105.0,62.0,62.0,95.0,95.0,,2.0,,MUSSELSHELL,JCT S-244,JCT S-244,4.58,6.107,C000061_020+0.864_021+0.897_N-61,MAIN ST,US-87,NI-NHS,4,1,MUSSELSHELL,1.0,1005.21,0.2,4927.5,5026.05,,US-87
2023.0,N-61,A,4.717,C000061,A,C000061A,021+0.897,026+0.616,21.434,26.151,14-7-001,,,A,985.5,10.0,,12.0,146.0,102.0,11.0,,13.0,160.0,112.0,RPA_45,3076.0,10.0,105.0,62.0,62.0,95.0,95.0,,2.0,,PETROLEUM,,,4.58,6.107,C000061_021+0.897_026+0.616_N-61,MAIN ST,US-87,NI-NHS,4,9,PETROLEUM,9.0,4648.603499999999,1.8,547.5,2582.557499999999,,US-87
2023.0,N-61,A,10.621,C000061,A,C000061A,026+0.616,037+0.259,26.151,36.772,14-7-001,,,A,985.5,10.0,,12.0,146.0,102.0,11.0,,13.0,160.0,112.0,RPA_45,3076.0,10.0,105.0,62.0,62.0,95.0,95.0,,2.0,,FERGUS,,,4.58,6.107,C000061_026+0.616_037+0.259_N-61,MAIN ST,US-87,NI-NHS,4,18,FERGUS,18.0,10466.9955,3.6,273.75,2907.49875,,US-87
2023.0,N-61,A,4.216,C000061,A,C000061A,037+0.259,041+0.485,36.772,40.987,14-7-002,,,A,976.75,10.0,,12.0,146.0,102.0,11.0,,13.0,157.0,110.0,RPA_45,3076.0,10.0,105.0,62.0,62.0,95.0,95.0,,2.0,,FERGUS,,,4.58,6.107,C000061_037+0.259_041+0.485_N-61,MAIN ST,US-87,NI-NHS,4,13,FERGUS,13.0,4117.978,2.6,375.6730769230769,1583.8376923076924,,US-87
2023.0,N-61,A,1.188,C000061,A,C000061A,041+0.485,042+0.670,40.987,42.175,14-7-002,,,A,976.75,10.0,,12.0,146.0,102.0,11.0,,13.0,157.0,110.0,RPA_45,3076.0,10.0,105.0,62.0,62.0,95.0,95.0,,3.0,,FERGUS,,BEGIN 3 LANES,4.58,6.107,C000061_041+0.485_042+0.670_N-61,MAIN ST,US-87,NI-NHS,4,8,FERGUS,8.0,1160.379,1.6,610.46875,725.2368749999999,,US-87
2023.0,N-61,A,1.404,C000061,A,C000061A,042+0.670,044+0.074,42.175,43.579,14-7-002,,,A,976.75,10.0,,12.0,146.0,102.0,11.0,,13.0,157.0,110.0,RPA_45,3076.0,10.0,105.0,62.0,62.0,95.0,95.0,,2.0,,FERGUS,,BEGIN 2 LANES,4.58,6.107,C000061_042+0.670_044+0.074_N-61,MAIN ST,US-87,NI-NHS,4,7,FERGUS,7.0,1371.357,1.4,697.6785714285714,979.5407142857144,,US-87
2023.0,N-61,A,1.07,C000061,A,C000061A,044+0.074,045+0.163,43.579,44.649,14-7-003,,,A,1182.0,10.0,,12.0,146.0,102.0,9.0,,11.0,133.0,93.0,RPA_45,3076.0,10.0,105.0,63.0,63.0,95.0,95.0,,2.0,,FERGUS,,,4.58,6.107,C000061_044+0.074_045+0.163_N-61,MAIN ST,US-87,NI-NHS,4,2,FERGUS,2.0,1264.74,0.4,2955.0,3161.85,,US-87
2023.0,N-61,A,8.092,C000061,A,C000061A,045+0.163,053+0.250,44.649,52.74,14-7-004,,,A,519.0,4.0,,5.0,53.0,40.0,8.0,,10.0,110.0,83.0,RPA_45,3077.0,10.0,158.0,25.0,25.0,37.0,37.0,,2.0,,FERGUS,JCT N-57 N OF GRASSRANGE,JCT N-57 N OF GRASSRANGE,1.887,1.887,C000061_045+0.163_053+0.250_N-61,MAIN ST,US-87,NI-NHS,4,14,FERGUS,14.0,4199.7480000000005,2.8,185.3571428571429,1499.9100000000003,,US-87
