YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,N-5,A,0.134,C000005,A,C000005A,127+0.683,127+0.817,126.829,126.962,15-4A-023,,,E,10121.0,129.0,,39.0,864.0,227.0,11.0,,3.0,73.0,19.0,UPA,7017.0,10.0,89.0,344.0,344.0,493.0,493.0,,2.0,,FLATHEAD,,,5.907,1.969,C000005_127+0.683_127+0.817_N-5,,MT-200/US-93,NI-NHS,4,7,FLATHEAD,7.0,1356.2140000000002,1.4,7229.285714285715,968.724285714286,,MT-200/US-93
2023.0,N-5,A,0.31,C000005,A,C000005A,127+0.817,128+0.188,126.962,127.272,15-4A-024,,,E,10636.5,36.0,,16.0,160.0,90.0,3.0,,1.0,14.0,8.0,UPA,3030.0,10.0,102.0,81.0,81.0,116.0,116.0,,2.0,,FLATHEAD,JCT U-12001/U-12002(BAKER ST),JCT U-12001/U-12002(BAKER ST),1.701,0.68,C000005_127+0.817_128+0.188_N-5,,MT-200/US-93,NI-NHS,4,14,FLATHEAD,14.0,3297.315,2.8,3798.750000000001,1177.6125000000002,,MT-200/US-93
2023.0,N-5,A,0.329,C000005,A,C000005A,128+0.188,128+0.517,127.272,127.601,15-4A-025,,,A,9515.75,36.0,,16.0,160.0,90.0,3.0,,1.0,14.0,8.0,UPA,3030.0,10.0,102.0,79.0,79.0,114.0,114.0,,2.0,,FLATHEAD,,,4.376,4.689,C000005_128+0.188_128+0.517_N-5,,MT-200/US-93,NI-NHS,4,1,FLATHEAD,1.0,3130.68175,0.2,47578.75,15653.40875,,MT-200/US-93
2023.0,N-5,A,0.674,C000005,A,C000005A,128+0.517,129+0.138,127.601,128.275,15-4A-043,,,E,9176.0,36.0,,16.0,160.0,90.0,4.0,,2.0,16.0,9.0,UPA,3030.0,10.0,102.0,79.0,79.0,114.0,114.0,,2.0,,FLATHEAD,,,4.376,4.689,C000005_128+0.517_129+0.138_N-5,,MT-200/US-93,NI-NHS,4,7,FLATHEAD,7.0,6184.624000000001,1.4,6554.285714285715,4417.588571428572,,MT-200/US-93
2023.0,N-5,A,0.849,C000005,A,C000005A,129+0.138,129+0.987,128.275,129.124,15-4A-044,,,E,6605.666666666667,36.0,,16.0,160.0,90.0,5.0,,2.0,23.0,13.0,UPA,3030.0,10.0,102.0,76.0,76.0,111.0,111.0,,2.0,,FLATHEAD,,,4.376,4.689,C000005_129+0.138_129+0.987_N-5,,MT-200/US-93,NI-NHS,3,4,FLATHEAD,4.0,5608.211,0.8,8257.083333333334,7010.26375,,MT-200/US-93
2023.0,N-5,A,2.397,C000005,A,C000005A,129+0.987,132+0.375,129.124,131.522,15-4-004,,,E,5051.666666666667,36.0,,16.0,160.0,90.0,7.0,,3.0,31.0,17.0,RPA_1,3030.0,10.0,102.0,74.0,74.0,109.0,109.0,,2.0,,FLATHEAD,,,4.376,4.689,C000005_129+0.987_132+0.375_N-5,,MT-200/US-93,NI-NHS,3,24,FLATHEAD,24.0,12108.845,4.8,1052.4305555555557,2522.6760416666666,,MT-200/US-93
2023.0,N-5,A,6.821,C000005,A,C000005A,132+0.375,139+0.208,131.522,138.343,15-4-004,,,E,4732.0,36.0,,16.0,160.0,90.0,7.0,,3.0,31.0,17.0,RPA_1,3030.0,10.0,102.0,74.0,74.0,109.0,109.0,,2.0,,FLATHEAD,JCT S-424,JCT S-424,4.376,4.689,C000005_132+0.375_139+0.208_N-5,,MT-200/US-93,NI-NHS,4,80,FLATHEAD,80.0,32276.972,16.0,295.75,2017.31075,,MT-200/US-93
2023.0,N-5,A,6.415,C000005,A,C000005A,139+0.208,145+0.619,138.343,144.757,15-3-001,,,E,2794.5,36.0,,16.0,160.0,90.0,12.0,,5.0,53.0,30.0,RPA_1,3030.0,10.0,102.0,71.0,71.0,107.0,107.0,,2.0,,FLATHEAD,,,4.376,4.689,C000005_139+0.208_145+0.619_N-5,,MT-200/US-93,NI-NHS,4,40,FLATHEAD,40.0,17926.7175,8.0,349.3125,2240.8396875,,MT-200/US-93
2023.0,N-5,A,11.273,C000005,A,C000005A,145+0.619,156+0.906,144.757,156.03,27-2-001,,,E,2265.75,36.0,,16.0,160.0,90.0,15.0,,6.0,65.0,36.0,RPA_1,3030.0,10.0,102.0,71.0,71.0,106.0,106.0,,2.0,,FLATHEAD,,,4.819,6.426,C000005_145+0.619_156+0.906_N-5,,MT-200/US-93,NI-NHS,4,96,FLATHEAD,96.0,25541.79975,19.2,118.0078125,1330.3020703125,,MT-200/US-93
2023.0,N-5,A,2.688,C000005,A,C000005A,156+0.906,159+0.664,156.03,158.718,27-2-001,,,E,2265.75,36.0,,16.0,160.0,90.0,15.0,,6.0,65.0,36.0,RPA_1,3030.0,10.0,102.0,71.0,71.0,106.0,106.0,,2.0,,LINCOLN,,,4.819,6.426,C000005_156+0.906_159+0.664_N-5,,MT-200/US-93,NI-NHS,4,20,LINCOLN,20.0,6090.336,4.0,566.4375,1522.584,,MT-200/US-93
