YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,P-36,A,11.706,C000036,A,C000036A,000+0.000,011+0.730,0.0,11.706,45-4-005,,,E,1585.75,11.0,,12.0,111.0,87.0,7.0,,8.0,71.0,55.0,RMA_RMC_12,4056.0,15.0,119.0,50.0,50.0,74.0,74.0,,2.0,,SANDERS,JCT P-6 E OF PLAINS,ENT P-36A/,2.874,6.322,C000036_000+0.000_011+0.730_P-36,,MT-28,Primary,4,77,SANDERS,77.0,18562.7895,15.4,102.97077922077922,1205.3759415584414,,MT-28
2023.0,P-36,A,4.628,C000036,A,C000036A,011+0.730,016+0.329,11.706,16.334,45-5-001,,,E,1542.25,11.0,,12.0,111.0,87.0,8.0,,9.0,85.0,66.0,RMA_RMC_12,4056.0,15.0,119.0,50.0,50.0,74.0,74.0,,2.0,,SANDERS,,,4.242,5.455,C000036_011+0.730_016+0.329_P-36,,MT-28,Primary,4,25,SANDERS,25.0,7137.533,5.0,308.45,1427.5066000000002,,MT-28
2023.0,P-36,A,2.629,C000036,A,C000036A,016+0.329,018+0.982,16.334,18.963,45-5-002,,,E,2140.25,17.0,,19.0,156.0,119.0,8.0,,9.0,75.0,57.0,RMA_RMC_12,4057.0,17.0,110.0,70.0,70.0,102.0,102.0,,2.0,,SANDERS,JCT S-382,JCT S-382,2.762,7.735,C000036_016+0.329_018+0.982_P-36,,MT-28,Primary,4,43,SANDERS,43.0,5626.71725,8.6,248.86627906976744,654.2694476744186,,MT-28
2023.0,P-36,A,6.501,C000036,A,C000036A,018+0.982,025+0.490,18.963,25.464,45-5-003,,,E,2196.5,17.0,,19.0,156.0,119.0,8.0,,9.0,72.0,55.0,RMA_RMC_12,4057.0,17.0,110.0,70.0,70.0,102.0,102.0,,2.0,,SANDERS,,,2.762,7.735,C000036_018+0.982_025+0.490_P-36,,MT-28,Primary,4,38,SANDERS,38.0,14279.4465,7.6,289.0131578947369,1878.8745394736843,,MT-28
2023.0,P-36,A,5.684,C000036,A,C000036A,025+0.490,031+0.178,25.464,31.148,45-5-004,,,E,1877.0,17.0,,19.0,156.0,119.0,9.0,,10.0,83.0,63.0,RMA_RMC_12,4057.0,17.0,110.0,70.0,70.0,101.0,101.0,,2.0,,SANDERS,,,2.762,7.735,C000036_025+0.490_031+0.178_P-36,,MT-28,Primary,1,25,SANDERS,25.0,10668.868,5.0,375.4,2133.7736,,MT-28
2023.0,P-36,A,0.496,C000036,A,C000036A,031+0.178,031+0.674,31.148,31.643,45-5-004,,,E,1877.0,17.0,,19.0,156.0,119.0,9.0,,10.0,83.0,63.0,RMA_RMC_12,4057.0,17.0,110.0,70.0,70.0,101.0,101.0,,2.0,,LAKE,,,2.762,7.735,C000036_031+0.178_031+0.674_P-36,,MT-28,Primary,1,0,LAKE,,930.992,0.0,,,,MT-28
2023.0,P-36,A,1.749,C000036,A,C000036A,031+0.674,033+0.425,31.643,33.392,45-5-004,,,E,1877.0,17.0,,19.0,156.0,119.0,9.0,,10.0,83.0,63.0,RMA_RMC_12,4057.0,17.0,110.0,70.0,70.0,101.0,101.0,,2.0,,FLATHEAD,,,2.762,7.735,C000036_031+0.674_033+0.425_P-36,,MT-28,Primary,1,9,FLATHEAD,9.0,3282.873,1.8,1042.7777777777778,1823.8183333333336,,MT-28
2023.0,P-36,A,6.791,C000036,A,C000036A,033+0.425,040+0.243,33.392,40.183,24-1-001,,,E,1675.0,17.0,,19.0,156.0,119.0,10.0,,11.0,93.0,71.0,RMA_RMC_12,4057.0,17.0,110.0,69.0,69.0,101.0,101.0,,2.0,,FLATHEAD,,,2.762,7.735,C000036_033+0.425_040+0.243_P-36,,MT-28,Primary,1,26,FLATHEAD,26.0,11374.925,5.2,322.1153846153846,2187.485576923077,,MT-28
2023.0,P-36,A,5.552,C000036,A,C000036A,040+0.243,045+0.767,40.183,45.736,24-1-001,,,E,1793.5,17.0,,19.0,156.0,119.0,10.0,,11.0,93.0,71.0,RMA_RMC_12,4057.0,17.0,110.0,69.0,69.0,101.0,101.0,,2.0,,LAKE,,,2.762,7.735,C000036_040+0.243_045+0.767_P-36,,MT-28,Primary,4,31,LAKE,31.0,9957.512,6.2,289.2741935483871,1606.050322580645,,MT-28
2023.0,P-36,A,0.973,C000036,A,C000036A,045+0.767,046+0.738,45.736,46.709,24-1-002,,,E,2238.3333333333335,17.0,,19.0,156.0,119.0,8.0,,9.0,75.0,57.0,RMA_RMC_12,4057.0,17.0,110.0,70.0,70.0,102.0,102.0,,2.0,,LAKE,,,2.762,7.735,C000036_045+0.767_046+0.738_P-36,,MT-28,Primary,3,6,LAKE,6.0,2177.8983333333335,1.2,1865.277777777778,1814.915277777778,,MT-28
