CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000053,0.231,11692.0,2700.8520000000003,56-4A-029,YELLOWSTONE,56-4A-029,002+0.207,002+0.437,N-53,3,3897.3333333333335,900.2840000000001
C000053,0.791,11573.0,9154.243,56-4A-031,YELLOWSTONE,56-4A-031,002+0.740,003+0.158,N-53,8,1446.625,1144.280375
C000053,2.681,12072.0,32365.032,56-4A-032,YELLOWSTONE,56-4A-032,003+0.158,005+0.790,N-53,7,1724.5714285714287,4623.576
C000053,0.447,11627.0,5197.269,56-4A-033,YELLOWSTONE,56-4A-033,005+0.790,006+0.245,N-53,1,11627.0,5197.269
C000053,1.784,4307.0,7683.688,56-4A-034,YELLOWSTONE,56-4A-034,006+0.245,008+0.025,N-53,2,2153.5,3841.844
C000053,0.211,10490.0,2213.39,56-4A-346,YELLOWSTONE,56-4A-346,002+0.529,002+0.740,N-53,3,3496.6666666666665,737.7966666666666
C000053,2.172,1838.0,3992.1360000000004,W-110,YELLOWSTONE,W-110,032+0.063,034+0.232,N-53,1,1838.0,3992.1360000000004
C000053,6.285,1838.0,11551.83,W-110,GOLDEN VALLEY,W-110,034+0.232,040+0.518,N-53,3,612.6666666666666,3850.61
C000054,14.445,535.0,7728.075,38-2-010,POWDER RIVER,38-2-010,014+0.775,029+0.346,P-54,3,178.33333333333334,2576.025
C000055,5.802,1797.0,10426.194,22-3-005,JEFFERSON,22-3-005,002+0.510,008+0.342,N-55,3,599.0,3475.3979999999997
C000055,2.11,1903.0,4015.33,29-1-016,MADISON,29-1-016,000+0.000,002+0.149,N-55,3,634.3333333333334,1338.4433333333334
C000056,5.349,1786.0,9553.314,27-3-008,LINCOLN,27-3-008,029+0.378,034+0.754,P-56,3,595.3333333333334,3184.438
C000056,12.583,1076.0,13539.308,27-3-009,LINCOLN,27-3-009,016+0.706,029+0.378,P-56,2,538.0,6769.654
C000056,4.641,854.0,3963.414,45-1-003,SANDERS,45-1-003,000+0.000,004+0.660,P-56,2,427.0,1981.707
C000056,11.864,818.0,9704.752,45-1-004,SANDERS,45-1-004,004+0.660,016+0.537,P-56,5,163.6,1940.9504000000002
C000057,1.198,2788.0,3340.024,07-2-024,CASCADE,07-2-024,005+0.865,007+0.070,N-57,2,1394.0,1670.012
C000057,3.348,2788.0,9334.224,07-2-024,JUDITH BASIN,07-2-024,007+0.070,010+0.428,N-57,6,464.6666666666667,1555.704
C000057,6.737,831.0,5598.447,11-2-001,DAWSON,11-2-001,290+0.109,296+0.810,N-57,2,415.5,2799.2235
C000057,10.248,869.0,8905.511999999999,11-4-002,DAWSON,11-4-002,312+0.519,322+0.694,N-57,3,289.6666666666667,2968.5039999999995
C000057,2.296,2237.0,5136.152,11-5A-006,DAWSON,11-5A-006,322+0.694,325+0.012,N-57,2,1118.5,2568.076
C000057,0.118,2945.0,347.51,11-5A-008,DAWSON,11-5A-008,325+0.810,325+0.928,N-57,2,1472.5,173.755
C000057,0.269,6286.0,1690.9340000000002,11-5A-013,DAWSON,11-5A-013,326+0.227,326+0.496,N-57,1,6286.0,1690.9340000000002
C000057,0.357,8015.0,2861.355,11-5A-014,DAWSON,11-5A-014,326+0.716,327+0.115,N-57,2,4007.5,1430.6775
C000057,0.258,8992.0,2319.936,11-5A-015,DAWSON,11-5A-015,327+0.115,327+0.373,N-57,1,8992.0,2319.936
C000057,0.152,4875.0,741.0,11-5A-016,DAWSON,11-5A-016,327+0.715,327+0.868,N-57,2,2437.5,370.5
C000057,0.505,6209.0,3135.545,11-5A-017,DAWSON,11-5A-017,327+0.868,328+0.476,N-57,1,6209.0,3135.545
C000057,0.356,6437.0,2291.572,11-5A-019,DAWSON,11-5A-019,328+0.476,328+0.832,N-57,2,3218.5,1145.786
C000057,0.058,5500.0,319.0,11-5A-021,DAWSON,11-5A-021,329+0.358,329+0.416,N-57,1,5500.0,319.0
C000057,0.22,6573.0,1446.06,11-5A-052,DAWSON,11-5A-052,326+0.496,326+0.716,N-57,3,2191.0,482.02
C000057,0.264,5193.0,1370.952,11-5A-056,DAWSON,11-5A-056,325+0.928,326+0.227,N-57,2,2596.5,685.476
C000057,0.699,2966.0,2073.234,14-6-002,JUDITH BASIN,14-6-002,060+0.728,061+0.444,N-57,1,2966.0,2073.234
C000057,0.866,2966.0,2568.556,14-6-002,JUDITH BASIN,14-6-002,061+0.444,062+0.313,N-57,2,1483.0,1284.278
C000057,2.122,2966.0,6293.852,14-6-002,JUDITH BASIN,14-6-002,062+0.313,064+0.442,N-57,4,741.5,1573.463
C000057,0.517,2966.0,1533.422,14-6-002,FERGUS,14-6-002,064+0.442,064+0.960,N-57,1,2966.0,1533.422
C000057,8.383,2385.0,19993.454999999998,14-6-003,FERGUS,14-6-003,064+0.960,073+0.377,N-57,17,140.2941176470588,1176.085588235294
C000057,7.94,1474.0,11703.560000000001,14-6-005,FERGUS,14-6-005,086+0.079,094+0.079,N-57,7,210.57142857142858,1671.937142857143
C000057,10.504,1446.0,15188.784,14-6-006,FERGUS,14-6-006,094+0.079,104+0.655,N-57,10,144.6,1518.8784
C000057,1.415,3163.0,4475.645,14-6A-001,FERGUS,14-6A-001,078+0.242,079+0.658,N-57,1,3163.0,4475.645
C000057,0.255,8347.0,2128.485,14-6A-008,FERGUS,14-6A-008,082+0.668,082+0.923,N-57,1,8347.0,2128.485
C000057,2.969,2902.0,8616.038,14-6A-009,FERGUS,14-6A-009,083+0.167,086+0.079,N-57,2,1451.0,4308.019
C000057,8.292,1304.0,10812.768,14-7-005,FERGUS,14-7-005,104+0.655,112+0.985,N-57,8,163.0,1351.596
C000057,6.641,728.0,4834.648,14-7-006,FERGUS,14-7-006,112+0.985,119+0.646,N-57,7,104.0,690.664
C000057,20.892,470.0,9819.24,17-4-004,GARFIELD,17-4-004,218+0.054,238+0.930,N-57,1,470.0,9819.24
C000057,10.877,2249.0,24462.373000000003,23-1-001,JUDITH BASIN,23-1-001,010+0.428,021+0.246,N-57,14,160.64285714285714,1747.3123571428573
C000057,2.947,2622.0,7727.034000000001,23-1-002,JUDITH BASIN,23-1-002,021+0.246,024+0.279,N-57,2,1311.0,3863.5170000000003
C000057,0.154,2622.0,403.788,23-1-002,JUDITH BASIN,23-1-002,024+0.351,024+0.505,N-57,1,2622.0,403.788
C000057,1.975,2622.0,5178.45,23-1-002,JUDITH BASIN,23-1-002,024+0.505,026+0.498,N-57,6,437.0,863.0749999999999
C000057,0.853,2622.0,2236.566,23-1-002,JUDITH BASIN,23-1-002,027+0.417,028+0.289,N-57,1,2622.0,2236.566
C000057,1.116,2622.0,2926.152,23-1-002,JUDITH BASIN,23-1-002,028+0.289,029+0.359,N-57,1,2622.0,2926.152
C000057,2.99,2622.0,7839.780000000001,23-1-002,JUDITH BASIN,23-1-002,029+0.359,032+0.390,N-57,2,1311.0,3919.8900000000003
C000057,6.102,2737.0,16701.174,23-2-013,JUDITH BASIN,23-2-013,036+0.616,042+0.717,N-57,15,182.46666666666667,1113.4116
C000057,6.943,2581.0,17919.882999999998,23-4-001,JUDITH BASIN,23-4-001,042+0.717,049+0.860,N-57,5,516.2,3583.9765999999995
C000057,5.012,2581.0,12935.972,23-4-001,JUDITH BASIN,23-4-001,049+0.860,054+0.879,N-57,1,2581.0,12935.972
C000057,3.774,2466.0,9306.684,23-4-002,JUDITH BASIN,23-4-002,054+0.879,058+0.754,N-57,3,822.0,3102.2279999999996
C000057,1.944,2586.0,5027.184,23-4-003,JUDITH BASIN,23-4-003,058+0.754,060+0.728,N-57,2,1293.0,2513.592
C000057,11.019,1015.0,11184.285,28-5-001,MCCONE,28-5-001,248+0.603,259+0.559,N-57,4,253.75,2796.07125
C000057,7.969,644.0,5132.036,28-5-002,MCCONE,28-5-002,259+0.559,267+0.478,N-57,2,322.0,2566.018
C000057,7.751,803.0,6224.053,28-5-003,MCCONE,28-5-003,267+0.478,275+0.171,N-57,1,803.0,6224.053
C000057,11.785,623.0,7342.055,35-2-001,PETROLEUM,35-2-001,123+0.969,135+0.783,N-57,4,155.75,1835.51375
C000057,9.361,740.0,6927.14,35-2-003,PETROLEUM,35-2-003,135+0.783,145+0.198,N-57,2,370.0,3463.57
C000057,7.131,632.0,4506.792,35-3-001,PETROLEUM,35-3-001,145+0.198,152+0.372,N-57,1,632.0,4506.792
C000057,5.337,478.0,2551.086,35-3-002,PETROLEUM,35-3-002,152+0.372,157+0.740,N-57,1,478.0,2551.086
C000057,4.855,2502.0,12147.210000000001,A-012,FERGUS,A-012,073+0.377,078+0.242,N-57,3,834.0,4049.07
C000057,2.324,2277.0,5291.748,W-114,JUDITH BASIN,W-114,034+0.246,036+0.616,N-57,2,1138.5,2645.874
C000057,5.977,1169.0,6987.113,W-126,CASCADE,W-126,000+0.000,005+0.865,N-57,12,97.41666666666667,582.2594166666667
C000058,8.245,1253.0,10330.984999999999,18-2-001,GLACIER,18-2-001,017+0.278,025+0.543,P-58,5,250.6,2066.1969999999997
C000058,3.495,1253.0,4379.235000000001,18-2-001,GLACIER,18-2-001,027+0.654,031+0.167,P-58,3,417.6666666666667,1459.7450000000001
C000058,0.087,1253.0,109.011,18-2-001,GLACIER,18-2-001,031+0.167,031+0.255,P-58,1,1253.0,109.011
C000058,7.029,1732.0,12174.228,18-2-002,GLACIER,18-2-002,031+0.504,038+0.575,P-58,5,346.4,2434.8455999999996
C000058,5.582,2121.0,11839.422,18-2-003,GLACIER,18-2-003,038+0.575,044+0.129,P-58,4,530.25,2959.8555
C000058,4.382,149.0,652.918,18-2-011,GLACIER,18-2-011,045+0.952,050+0.333,P-58,1,149.0,652.918
C000058,0.145,1299.0,188.355,18-4-008,GLACIER,18-4-008,000+0.000,000+0.145,P-58,1,1299.0,188.355
C000058,9.716,498.0,4838.567999999999,18-4-009,GLACIER,18-4-009,002+0.547,012+0.252,P-58,3,166.0,1612.8559999999998
C000058,4.994,920.0,4594.48,18-4-010,GLACIER,18-4-010,012+0.252,017+0.278,P-58,1,920.0,4594.48
C000059,7.173,621.0,4454.433,30-3-006,PARK,30-3-006,030+0.857,037+1.038,P-59,2,310.5,2227.2165
C000059,4.6,860.0,3955.9999999999995,30-3-007,MEAGHER,30-3-007,044+0.916,049+0.503,P-59,2,430.0,1977.9999999999998
C000059,7.874,1031.0,8118.094,30-3-008,MEAGHER,30-3-008,049+0.503,057+0.368,P-59,1,1031.0,8118.094
C000059,4.178,1591.0,6647.198,34-1-001,PARK,34-1-001,004+0.675,008+0.862,P-59,7,227.28571428571428,949.5997142857143
C000059,0.217,1591.0,345.247,34-1-001,PARK,34-1-001,008+0.862,009+0.172,P-59,1,1591.0,345.247
C000059,5.452,1591.0,8674.132,34-1-001,PARK,34-1-001,009+0.172,014+0.612,P-59,10,159.1,867.4132
C000059,4.865,1405.0,6835.325000000001,34-1-002,PARK,34-1-002,015+0.793,020+0.555,P-59,4,351.25,1708.8312500000002
C000059,4.008,1188.0,4761.504,34-1-003,PARK,34-1-003,020+0.555,024+0.884,P-59,3,396.0,1587.168
C000059,4.101,2217.0,9091.917,34-2-009,PARK,34-2-009,000+0.041,004+0.675,P-59,8,277.125,1136.489625
C000060,0.821,4507.0,3700.247,07-2-006,CASCADE,07-2-006,080+0.982,081+0.801,N-60,1,4507.0,3700.247
C000060,0.624,4507.0,2812.368,07-2-006,CASCADE,07-2-006,081+0.801,082+0.312,N-60,2,2253.5,1406.184
C000060,2.921,4507.0,13164.946999999998,07-2-006,CASCADE,07-2-006,082+0.312,085+0.223,N-60,8,563.375,1645.6183749999998
C000060,0.327,4507.0,1473.789,07-2-006,CASCADE,07-2-006,085+0.223,085+0.551,N-60,1,4507.0,1473.789
C000060,1.335,4507.0,6016.845,07-2-006,CASCADE,07-2-006,085+0.551,086+0.905,N-60,3,1502.3333333333333,2005.615
C000060,0.444,4507.0,2001.108,07-2-006,CASCADE,07-2-006,086+0.905,087+0.347,N-60,1,4507.0,2001.108
C000060,5.708,3828.0,21850.224000000002,07-2-015,CASCADE,07-2-015,075+0.148,080+0.982,N-60,14,273.42857142857144,1560.7302857142859
C000060,4.179,1153.0,4818.387000000001,07-2-020,CASCADE,07-2-020,066+0.995,071+0.037,P-60,1,1153.0,4818.387000000001
C000060,5.445,1178.0,6414.21,07-2-035,CASCADE,07-2-035,061+0.804,066+0.995,P-60,3,392.6666666666667,2138.07
C000060,1.254,26716.0,33501.864,07-2A-008,CASCADE,07-2A-008,094+0.462,095+0.719,N-60,34,785.7647058823529,985.3489411764706
C000060,0.178,30404.0,5411.911999999999,07-2A-009,CASCADE,07-2A-009,094+0.284,094+0.462,N-60,26,1169.3846153846155,208.1504615384615
C000060,0.244,31910.0,7786.04,07-2A-010,CASCADE,07-2A-010,093+0.577,094+0.200,N-60,51,625.6862745098039,152.66745098039215
C000060,0.085,31910.0,2712.3500000000004,07-2A-010,CASCADE,07-2A-010,094+0.200,094+0.284,N-60,2,15955.0,1356.1750000000002
C000060,0.084,31131.0,2615.0040000000004,07-2A-012,CASCADE,07-2A-012,093+0.168,093+0.252,N-60,5,6226.2,523.0008
C000060,0.406,36902.0,14982.212000000001,07-2A-013,CASCADE,07-2A-013,092+0.690,093+0.088,N-60,34,1085.3529411764705,440.6532941176471
C000060,0.08,36902.0,2952.16,07-2A-013,CASCADE,07-2A-013,093+0.088,093+0.168,N-60,8,4612.75,369.02
C000060,0.408,30316.0,12368.928,07-2A-014,CASCADE,07-2A-014,092+0.281,092+0.690,N-60,17,1783.2941176470588,727.584
C000060,0.49,30087.0,14742.63,07-2A-015,CASCADE,07-2A-015,091+0.708,092+0.198,N-60,22,1367.590909090909,670.1195454545455
C000060,0.485,22770.0,11043.449999999999,07-2A-016,CASCADE,07-2A-016,091+0.222,091+0.708,N-60,7,3252.8571428571427,1577.6357142857141
C000060,0.403,21978.0,8857.134,07-2A-017,CASCADE,07-2A-017,090+1.189,091+0.222,N-60,4,5494.5,2214.2835
C000060,0.817,16134.0,13181.478,07-2A-018,CASCADE,07-2A-018,090+0.371,090+1.189,N-60,5,3226.8,2636.2956
C000060,8.378,797.0,6677.2660000000005,07-4-001,CASCADE,07-4-001,053+0.345,061+0.804,P-60,3,265.6666666666667,2225.7553333333335
C000060,3.407,981.0,3342.267,07-4-003,CASCADE,07-4-003,049+0.932,053+0.345,P-60,2,490.5,1671.1335
C000060,10.977,495.0,5433.615,07-4-004,CASCADE,07-4-004,039+0.044,049+0.932,P-60,4,123.75,1358.40375
C000060,5.889,436.0,2567.6040000000003,07-4-005,CASCADE,07-4-005,030+0.567,036+0.463,P-60,3,145.33333333333334,855.868
C000060,5.726,383.0,2193.058,07-4-006,MEAGHER,07-4-006,021+0.498,027+0.042,P-60,4,95.75,548.2645
C000060,1.445,383.0,553.4350000000001,07-4-006,MEAGHER,07-4-006,027+0.042,028+0.649,P-60,1,383.0,553.4350000000001
C000060,0.965,383.0,369.59499999999997,07-4-006,CASCADE,07-4-006,029+0.634,030+0.567,P-60,1,383.0,369.59499999999997
C000060,2.533,511.0,1294.363,07-4-007,CASCADE,07-4-007,036+0.463,039+0.044,P-60,4,127.75,323.59075
C000060,13.582,463.0,6288.466,30-2-001,MEAGHER,30-2-001,007+0.911,021+0.498,P-60,2,231.5,3144.233
C000060,6.316,534.0,3372.7439999999997,30-3-009,MEAGHER,30-3-009,000+0.000,006+0.414,P-60,2,267.0,1686.3719999999998
C000060,0.325,35598.0,11569.35,A-033,CASCADE,A-033,093+0.252,093+0.577,N-60,36,988.8333333333334,321.37083333333334
C000060,3.004,3232.0,9708.928,W-127,CASCADE,W-127,071+0.037,073+0.866,N-60,12,269.3333333333333,809.0773333333333
C000060,0.598,3232.0,1932.7359999999999,W-127,CASCADE,W-127,073+0.866,074+0.435,N-60,2,1616.0,966.3679999999999
C000061,8.805,624.0,5494.32,14-2-008,FERGUS,14-2-008,079+0.273,088+0.084,N-61,5,124.8,1098.864
C000061,13.379,474.0,6341.646,14-4-005,FERGUS,14-4-005,053+0.250,066+0.606,N-61,1,474.0,6341.646
C000061,4.717,1040.0,4905.679999999999,14-7-001,PETROLEUM,14-7-001,021+0.897,026+0.616,N-61,1,1040.0,4905.679999999999
C000061,10.621,1040.0,11045.84,14-7-001,FERGUS,14-7-001,026+0.616,037+0.259,N-61,3,346.6666666666667,3681.9466666666667
C000061,4.216,1041.0,4388.856,14-7-002,FERGUS,14-7-002,037+0.259,041+0.485,N-61,2,520.5,2194.428
C000061,1.188,1041.0,1236.7079999999999,14-7-002,FERGUS,14-7-002,041+0.485,042+0.670,N-61,4,260.25,309.17699999999996
C000061,1.404,1041.0,1461.5639999999999,14-7-002,FERGUS,14-7-002,042+0.670,044+0.074,N-61,1,1041.0,1461.5639999999999
C000061,8.092,588.0,4758.0960000000005,14-7-004,FERGUS,14-7-004,045+0.163,053+0.250,N-61,3,196.0,1586.0320000000002
C000061,6.798,1158.0,7872.084,33-1-001,MUSSELSHELL,33-1-001,002+0.967,009+0.767,N-61,3,386.0,2624.028
C000061,1.755,1162.0,2039.31,33-1-004,MUSSELSHELL,33-1-004,009+0.767,011+0.528,N-61,1,1162.0,2039.31
C000061,0.971,1162.0,1128.302,33-1-004,MUSSELSHELL,33-1-004,011+0.528,012+0.494,N-61,3,387.3333333333333,376.10066666666665
C000061,7.386,1162.0,8582.532,33-1-004,MUSSELSHELL,33-1-004,012+0.494,019+0.885,N-61,3,387.3333333333333,2860.8439999999996
C000061,1.887,1547.0,2919.189,33-3-010,MUSSELSHELL,33-3-010,001+0.111,002+0.967,N-61,1,1547.0,2919.189
C000061,8.11,414.0,3357.54,36-3-004,PHILLIPS,36-3-004,147+0.386,155+0.541,N-61,4,103.5,839.385
C000061,1.147,913.0,1047.211,36-3-005,PHILLIPS,36-3-005,155+0.541,156+0.671,N-61,2,456.5,523.6055
C000061,0.213,3403.0,724.8389999999999,36-3-017,PHILLIPS,36-3-017,157+0.221,157+0.434,N-61,1,3403.0,724.8389999999999
C000061,0.187,4399.0,822.6129999999999,36-3-018,PHILLIPS,36-3-018,157+0.434,157+0.622,N-61,5,879.8,164.52259999999998
C000061,29.343,376.0,11032.968,36-5-001,PHILLIPS,36-5-001,117+0.951,147+0.386,N-61,8,47.0,1379.121
C000061,13.77,603.0,8303.31,36-7-001,PHILLIPS,36-7-001,088+0.693,102+0.289,N-61,5,120.6,1660.6619999999998
C000061,15.63,369.0,5767.47,36-7-002,PHILLIPS,36-7-002,102+0.289,117+0.951,N-61,3,123.0,1922.49
C000061,12.667,673.0,8524.891,A-027,FERGUS,A-027,066+0.606,079+0.273,N-61,4,168.25,2131.22275
C000062,6.36,966.0,6143.76,42-2-003,RICHLAND,42-2-003,003+0.989,010+0.345,N-62,1,966.0,6143.76
C000062,8.392,971.0,8148.632,42-2-004,RICHLAND,42-2-004,010+0.345,018+0.734,N-62,1,971.0,8148.632
C000062,6.162,920.0,5669.04,42-2-005,RICHLAND,42-2-005,018+0.734,024+1.061,N-62,2,460.0,2834.52
C000062,0.729,4684.0,3414.636,42-4A-021,RICHLAND,42-4A-021,035+0.899,036+0.695,N-62,2,2342.0,1707.318
C000062,0.611,6507.0,3975.777,42-4A-022,RICHLAND,42-4A-022,036+0.695,037+0.335,N-62,2,3253.5,1987.8885
C000062,0.211,8191.0,1728.301,42-4A-023,RICHLAND,42-4A-023,037+0.521,037+0.732,N-62,2,4095.5,864.1505
C000062,0.058,7080.0,410.64000000000004,42-4A-025,RICHLAND,42-4A-025,037+0.732,037+0.790,N-62,1,7080.0,410.64000000000004
C000062,0.311,7080.0,2201.88,42-4A-025,RICHLAND,42-4A-025,037+0.790,038+0.105,N-62,1,7080.0,2201.88
C000062,0.629,2393.0,1505.1970000000001,42-4A-053,RICHLAND,42-4A-053,035+0.060,035+0.689,N-62,1,2393.0,1505.1970000000001
C000062,1.531,1082.0,1656.542,43-5-028,ROOSEVELT,43-5-028,000+0.325,002+0.557,N-62,1,1082.0,1656.542
C000063,0.852,2100.0,1789.2,14-6-001,JUDITH BASIN,14-6-001,035+0.472,036+0.324,N-63,1,2100.0,1789.2
C000063,3.248,2100.0,6820.8,14-6-001,FERGUS,14-6-001,036+0.324,039+0.574,N-63,1,2100.0,6820.8
C000063,2.943,2083.0,6130.269,14-8-001,FERGUS,14-8-001,019+0.207,022+0.190,N-63,6,347.1666666666667,1021.7115
C000063,5.564,2083.0,11589.812,14-8-001,FERGUS,14-8-001,022+0.873,028+0.443,N-63,5,416.6,2317.9624
C000063,4.986,1781.0,8880.065999999999,14-8-002,FERGUS,14-8-002,028+0.443,033+0.446,N-63,2,890.5,4440.032999999999
C000063,2.037,1781.0,3627.897,14-8-002,JUDITH BASIN,14-8-002,033+0.446,035+0.472,N-63,3,593.6666666666666,1209.299
C000063,8.796,2191.0,19272.036,54-1-001,WHEATLAND,54-1-001,004+0.991,013+0.799,N-63,6,365.1666666666667,3212.006
C000063,4.065,2206.0,8967.390000000001,54-1-002,WHEATLAND,54-1-002,013+0.799,017+0.873,N-63,4,551.5,2241.8475000000003
C000063,1.063,2330.0,2476.79,54-1-006,WHEATLAND,54-1-006,018+0.105,019+0.168,N-63,1,2330.0,2476.79
C000063,0.014,1825.0,25.55,54-2-008,WHEATLAND,54-2-008,000+0.000,000+0.014,N-63,1,1825.0,25.55
C000063,0.077,1825.0,140.525,54-2-008,WHEATLAND,54-2-008,000+0.014,000+0.090,N-63,1,1825.0,140.525
C000063,1.305,1825.0,2381.625,54-2-008,WHEATLAND,54-2-008,000+0.090,001+0.737,N-63,3,608.3333333333334,793.875
C000063,3.23,1825.0,5894.75,54-2-008,WHEATLAND,54-2-008,001+0.737,004+0.991,N-63,4,456.25,1473.6875
C000065,0.306,6016.0,1840.896,15-4-003,FLATHEAD,15-4-003,000+0.000,000+0.306,P-65,1,6016.0,1840.896
C000066,2.302,843.0,1940.586,03-4-011,BLAINE,03-4-011,047+0.699,050+0.031,P-66,1,843.0,1940.586
C000066,19.686,781.0,15374.766,03-6-001,BLAINE,03-6-001,028+0.012,047+0.699,P-66,2,390.5,7687.383
C000066,12.228,971.0,11873.387999999999,03-6-002,BLAINE,03-6-002,015+0.758,028+0.012,P-66,1,971.0,11873.387999999999
C000066,6.198,345.0,2138.31,36-7-003,PHILLIPS,36-7-003,000+0.000,006+0.185,P-66,1,345.0,2138.31
C000067,0.92,981.0,902.5200000000001,51-3-015,TOOLE,51-3-015,000+0.469,001+0.365,P-67,1,981.0,902.5200000000001
C000069,0.454,3377.0,1533.1580000000001,22-2-009,JEFFERSON,22-2-009,037+0.635,038+0.171,P-69,1,3377.0,1533.1580000000001
C000069,0.382,3979.0,1519.978,22-2-012,JEFFERSON,22-2-012,038+0.398,038+0.780,P-69,1,3979.0,1519.978
C000069,0.151,3431.0,518.081,22-3-016,JEFFERSON,22-3-016,000+0.000,000+0.151,P-69,1,3431.0,518.081
C000069,3.594,1893.0,6803.442,22-3-017,JEFFERSON,22-3-017,000+0.613,004+0.259,P-69,3,631.0,2267.814
C000069,1.887,991.0,1870.017,22-4-003,JEFFERSON,22-4-003,004+0.259,006+0.174,P-69,2,495.5,935.0085
C000069,8.332,1652.0,13764.464000000002,22-4-004,JEFFERSON,22-4-004,006+0.174,014+0.440,P-69,6,275.3333333333333,2294.0773333333336
C000069,22.461,991.0,22258.851,W-128,JEFFERSON,W-128,014+0.440,037+0.299,P-69,6,165.16666666666666,3709.8084999999996
C000072,4.707,1927.0,9070.389,05-3-006,CARBON,05-3-006,016+0.346,021+0.055,P-72,1,1927.0,9070.389
C000072,5.772,1625.0,9379.5,05-3-009,CARBON,05-3-009,010+0.482,016+0.346,P-72,4,406.25,2344.875
C000072,4.344,1517.0,6589.848000000001,05-3-011,CARBON,05-3-011,006+0.154,010+0.482,P-72,4,379.25,1647.4620000000002
C000072,6.153,1318.0,8109.6539999999995,05-3-012,CARBON,05-3-012,000+0.000,006+0.154,P-72,3,439.3333333333333,2703.218
C000075,1.861,2145.0,3991.845,14-6A-010,FERGUS,14-6A-010,000+0.000,002+0.098,N-75,2,1072.5,1995.9225
C000078,7.037,707.0,4975.159,05-2-001,CARBON,05-2-001,012+0.876,019+0.921,P-78,2,353.5,2487.5795
C000078,10.268,834.0,8563.512,05-3-001,CARBON,05-3-001,002+0.601,012+0.876,P-78,5,166.8,1712.7024000000001
C000078,1.911,2679.0,5119.569,05-3-014,CARBON,05-3-014,000+0.661,002+0.601,P-78,1,2679.0,5119.569
C000078,4.866,910.0,4428.0599999999995,48-2-003,STILLWATER,48-2-003,025+0.139,029+1.023,P-78,4,227.5,1107.0149999999999
C000078,2.864,2459.0,7042.576,48-2-004,STILLWATER,48-2-004,029+1.023,032+0.768,P-78,2,1229.5,3521.288
C000078,10.779,2852.0,30741.708,48-2-005,STILLWATER,48-2-005,032+0.768,043+0.641,P-78,27,105.62962962962963,1138.5817777777777
C000078,2.336,3645.0,8514.72,48-2-006,STILLWATER,48-2-006,043+0.641,045+1.123,P-78,5,729.0,1702.944
C000078,0.262,5780.0,1514.3600000000001,48-2-016,STILLWATER,48-2-016,046+0.462,046+0.724,P-78,1,5780.0,1514.3600000000001
C000078,0.217,5238.0,1136.646,48-2-017,STILLWATER,48-2-017,046+0.724,047+0.041,P-78,1,5238.0,1136.646
C000080,1.559,818.0,1275.262,08-5-006,CHOUTEAU,08-5-006,000+0.000,001+0.561,P-80,1,818.0,1275.262
C000080,4.388,674.0,2957.5119999999997,08-5-007,CHOUTEAU,08-5-007,002+0.576,007+0.098,P-80,1,674.0,2957.5119999999997
C000080,2.926,591.0,1729.266,08-5-008,CHOUTEAU,08-5-008,007+0.098,009+0.980,P-80,2,295.5,864.633
C000080,10.571,451.0,4767.521,08-5-009,CHOUTEAU,08-5-009,009+0.980,020+0.528,P-80,1,451.0,4767.521
C000080,7.1,305.0,2165.5,08-5-011,CHOUTEAU,08-5-011,028+0.535,035+0.639,P-80,1,305.0,2165.5
C000080,10.424,206.0,2147.344,08-5-012,CHOUTEAU,08-5-012,035+0.639,046+0.074,P-80,1,206.0,2147.344
C000080,4.292,411.0,1764.012,23-2-002,JUDITH BASIN,23-2-002,061+0.327,065+0.626,P-80,4,102.75,441.003
C000080,6.403,323.0,2068.169,23-2-003,JUDITH BASIN,23-2-003,054+0.912,061+0.327,P-80,4,80.75,517.04225
C000080,0.866,632.0,547.312,23-2-006,JUDITH BASIN,23-2-006,065+0.626,066+0.500,P-80,1,632.0,547.312
C000080,4.013,314.0,1260.0819999999999,398698J,JUDITH BASIN,398698J,050+0.892,054+0.912,P-80,1,314.0,1260.0819999999999
C000081,3.028,382.0,1156.696,14-3-004,FERGUS,14-3-004,003+0.103,006+0.130,P-81,1,382.0,1156.696
C000081,6.663,363.0,2418.669,14-3-005,FERGUS,14-3-005,006+0.130,012+0.797,P-81,1,363.0,2418.669
C000081,8.415,297.0,2499.2549999999997,14-3-007,FERGUS,14-3-007,019+0.470,027+0.887,P-81,3,99.0,833.0849999999999
C000081,14.513,388.0,5631.044,14-4-007,FERGUS,14-4-007,027+0.887,042+0.473,P-81,6,64.66666666666667,938.5073333333333
C000082,3.615,9445.0,34143.675,15-7-005,FLATHEAD,15-7-005,000+0.000,003+0.634,P-82,10,944.5,3414.3675000000003
C000082,3.249,7536.0,24484.464,15-7-006,FLATHEAD,15-7-006,003+0.634,006+0.966,P-82,19,396.63157894736844,1288.656
C000083,2.77,6054.0,16769.58,15-7-010,FLATHEAD,15-7-010,088+0.366,091+0.107,P-83,15,403.6,1117.9720000000002
C000083,5.688,2744.0,15607.872,15-7-011,FLATHEAD,15-7-011,082+0.648,088+0.366,P-83,10,274.4,1560.7872
