CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES
C000043,0.89143572,2058,1834.5747117600001,14-6A-066,FERGUS,14-6A-066,001+0.852,002+0.757,N-43,1
C000044,8.5222753,740,6306.483722,37-1-002,PONDERA,37-1-002,000+0.000,008+0.525,P-44,2
C000044,5.60041972,1280,7168.537241599999,37-1-004,PONDERA,37-1-004,014+0.255,019+0.887,P-44,2
C000044,7.98627086,1159,9256.08792674,37-1-005,PONDERA,37-1-005,019+0.887,027+0.869,P-44,4
C000044,0.59964965,1491,894.07762815,37-1-011,PONDERA,37-1-011,013+0.286,013+0.885,P-44,1
C000044,0.36502589,1403,512.13132367,37-1-012,PONDERA,37-1-012,013+0.885,014+0.255,P-44,1
C000044,0.45573565,1063,484.44699595,37-1-021,PONDERA,37-1-021,027+0.869,028+0.360,P-44,1
C000045,12.00811353,579,6952.69773387,49-1-001,SWEET GRASS,49-1-001,016+0.209,028+0.269,P-45,4
C000045,14.76295961,1298,19162.32157378,49-3A-007,SWEET GRASS,49-3A-007,001+0.429,016+0.209,P-45,5
C000045,1.45540548,1513,2202.02849124,49-3A-012,SWEET GRASS,49-3A-012,000+0.000,001+0.429,P-45,5
C000045,11.18466381,594,6643.69030314,54-2-006,WHEATLAND,54-2-006,031+0.316,042+0.521,P-45,2
C000045,1.42193212,687,976.86736644,54-2-007,WHEATLAND,54-2-007,042+0.521,043+0.943,P-45,1
C000046,24.13038457,370,8928.2422909,01-1-001,BEAVERHEAD,01-1-001,001+0.070,025+0.093,P-46,8
C000046,6.88573639,589,4055.69873371,01-2-001,BEAVERHEAD,01-2-001,057+1.057,064+0.904,P-46,1
C000046,9.89072005,604,5973.9949102,01-2-002,BEAVERHEAD,01-2-002,064+0.904,075+0.074,P-46,5
C000046,1.85141115,936,1732.9208363999999,47-2-002,SILVER BOW,47-2-002,075+0.234,077+0.172,P-46,1
C000047,4.10533747,1504,6174.427554880001,12-1-008,DEER LODGE,12-1-008,001+0.724,005+0.884,P-47,7
C000047,0.10623086,492,52.265583119999995,12-1-029,DEER LODGE,12-1-029,005+0.884,005+0.990,P-47,2
C000047,0.26816951,1593,427.19402943,12-1B-005,DEER LODGE,12-1B-005,000+0.000,000+0.268,P-47,1
C000047,1.51359122,1593,2411.15081346,12-1B-005,DEER LODGE,12-1B-005,000+0.268,001+0.724,P-47,2
C000048,8.97282789,275,2467.52766975,02-1-001,BIG HORN,02-1-001,012+0.876,021+0.848,P-48,1
C000048,9.27817237,623,5780.30138651,02-1-002,BIG HORN,02-1-002,003+0.584,012+0.876,P-48,4
C000048,2.56690138,1131,2903.16546078,02-1-003,BIG HORN,02-1-003,001+0.036,003+0.584,P-48,2
C000048,0.34236627,2905,994.57401435,02-1-013,BIG HORN,02-1-013,000+1.399,000+1.742,P-48,1
C000048,0.56005677,2601,1456.7076587699999,02-1-015,BIG HORN,02-1-015,000+0.587,000+1.147,P-48,1
C000048,0.84188444,272,228.99256767999998,56-3-004,BIG HORN,56-3-004,021+0.848,022+0.692,P-48,1
C000048,2.03010566,340,690.2359243999999,56-3-005,YELLOWSTONE,56-3-005,027+0.675,029+0.706,P-48,2
C000049,6.2690644,2299,14412.579055600001,01-4-002,BEAVERHEAD,01-4-002,007+0.425,013+0.633,N-49,3
C000049,8.56141464,2299,19682.692257360002,01-4-002,MADISON,01-4-002,013+0.633,022+0.252,N-49,2
C000049,3.14094895,4487,14093.437938649999,01-4-004,BEAVERHEAD,01-4-004,000+0.000,003+0.518,N-49,5
C000049,0.52702082,2624,1382.9026316799998,29-1-012,MADISON,29-1-012,027+0.049,027+0.576,N-49,1
C000049,4.8077799,1955,9399.2097045,29-3-005,MADISON,29-3-005,022+0.252,027+0.049,N-49,6
C000050,7.08765515,8785,62265.05049275,16-3-001,GALLATIN,16-3-001,068+0.641,075+0.768,N-50,37
C000050,0.5352003,12359,6614.5405077,16-3A-006,GALLATIN,16-3A-006,075+0.768,076+0.291,N-50,3
C000050,0.38885957,12359,4805.91542563,16-3A-006,GALLATIN,16-3A-006,076+0.377,076+0.766,N-50,5
C000050,3.29408691,13132,43257.949302119996,16-3A-007,GALLATIN,16-3A-007,076+0.766,080+0.078,N-50,14
C000050,1.01860599,15856,16151.01657744,16-3A-008,GALLATIN,16-3A-008,080+0.078,081+0.082,N-50,3
C000050,0.08671812,15856,1375.00251072,16-3A-008,GALLATIN,16-3A-008,081+0.082,081+0.169,N-50,1
C000050,0.73057119,15856,11583.936788640001,16-3A-008,GALLATIN,16-3A-008,081+0.169,081+0.900,N-50,15
C000050,2.93094744,16773,49160.781411120006,16-3A-011,GALLATIN,16-3A-011,081+0.900,084+0.842,N-50,40
C000050,1.00723416,22218,22378.728566880003,16-3A-013,GALLATIN,16-3A-013,084+0.842,085+0.849,N-50,1
C000050,0.15476001,8423,1303.5435642300001,16-3B-099,GALLATIN,16-3B-099,090+0.294,090+0.448,N-50,1
C000050,16.0502267,1782,28601.5039794,16-4-001,GALLATIN,16-4-001,028+0.309,044+0.374,N-50,18
C000050,3.55436846,6420,22819.0455132,16-4-002,GALLATIN,16-4-002,044+0.374,047+0.954,N-50,5
C000050,20.70783726,6596,136588.89456696002,16-4-003,GALLATIN,16-4-003,047+0.954,068+0.641,N-50,66
C000050,3.48508714,2678,9333.06336092,16-5-002,GALLATIN,16-5-002,004+0.869,008+0.376,N-50,5
C000050,6.53944256,2032,13288.14728192,16-5-005,GALLATIN,16-5-005,008+0.376,015+0.031,N-50,6
C000050,0.12031236,4978,598.91492808,16-5-006,GALLATIN,16-5-006,000+0.000,000+0.120,N-50,7
C000050,0.24134332,6301,1520.70425932,16-5-007,GALLATIN,16-5-007,000+0.120,000+0.362,N-50,2
C000050,0.17406125,3893,677.62044625,16-5-008,GALLATIN,16-5-008,000+0.362,000+0.536,N-50,3
C000050,4.56140758,3534,16120.01438772,16-5-009,GALLATIN,16-5-009,000+0.669,004+0.869,N-50,2
C000051,10.41623902,239,2489.48112578,11-1-001,DAWSON,11-1-001,016+0.783,027+0.251,P-51,1
C000051,4.8060921,280,1345.705788,11-1-002,DAWSON,11-1-002,027+0.797,032+0.576,P-51,1
C000051,10.61201774,280,2971.3649672,11-1-002,RICHLAND,11-1-002,032+0.576,043+0.247,P-51,1
C000051,8.31570859,286,2378.29265674,28-4-003,MCCONE,28-4-003,000+0.000,008+0.243,P-51,1
C000051,14.13036015,447,6316.27098705,42-3-001,RICHLAND,42-3-001,043+0.247,057+0.417,P-51,3
C000051,12.49318976,574,7171.09092224,42-4-007,RICHLAND,42-4-007,057+0.417,069+0.757,P-51,5
C000052,2.24773856,4807,10804.879257920002,15-7-007,LAKE,15-7-007,026+0.012,028+0.251,P-52,8
C000052,2.43489233,4807,11704.52743031,15-7-007,FLATHEAD,15-7-007,028+0.251,030+0.699,P-52,11
C000052,2.8983037,9796,28391.7830452,15-7-008,FLATHEAD,15-7-008,030+0.699,033+0.562,P-52,16
C000052,3.7221783,7485,27860.5045755,15-7-009,FLATHEAD,15-7-009,033+0.904,037+0.634,P-52,18
C000052,0.34229065,12888,4411.441897199999,15-7-032,FLATHEAD,15-7-032,033+0.562,033+0.904,P-52,1
C000052,1.45363006,9249,13444.62442494,15-7A-001,FLATHEAD,15-7A-001,045+0.018,046+0.475,P-52,3
C000052,3.59087028,10536,37833.409270079996,15-7A-003,FLATHEAD,15-7A-003,041+0.430,045+0.018,P-52,13
C000052,3.77869998,7183,27142.40195634,15-7A-004,FLATHEAD,15-7A-004,037+0.634,041+0.430,P-52,11
C000052,0.24431328,14578,3561.59899584,15-7B-007,FLATHEAD,15-7B-007,050+0.790,051+0.032,P-52,9
C000052,0.13116952,14578,1912.18926256,15-7B-007,FLATHEAD,15-7B-007,051+0.032,051+0.163,P-52,2
C000052,2.99731472,11634,34870.75945248,15-7B-009,FLATHEAD,15-7B-009,046+0.475,049+0.782,P-52,20
C000052,0.68512872,10356,7095.19302432,15-7B-087,FLATHEAD,15-7B-087,049+0.782,050+0.617,P-52,4
C000052,0.17299287,12956,2241.29562372,15-7B-096,FLATHEAD,15-7B-096,050+0.617,050+0.790,P-52,5
C000052,5.91809865,3970,23494.8516405,24-2-007,LAKE,24-2-007,000+0.218,006+0.142,P-52,32
C000052,10.26962081,2016,20703.55555296,24-2-008,LAKE,24-2-008,006+0.142,016+0.435,P-52,23
C000052,9.55824264,1727,16507.08503928,24-2-009,LAKE,24-2-009,016+0.435,026+0.012,P-52,13
C000052,0.1978132,7522,1487.9508904,24-2-034,LAKE,24-2-034,000+0.000,000+0.198,P-52,2
C000053,4.28107839,1666,7132.27659774,19-2-004,GOLDEN VALLEY,19-2-004,040+0.518,044+0.840,N-53,1
C000053,0.69468278,1960,1361.5782488000002,19-2-019,GOLDEN VALLEY,19-2-019,046+0.044,046+0.738,N-53,1
C000053,7.15875522,2174,15563.13384828,56-2-002,YELLOWSTONE,56-2-002,016+0.288,023+0.451,N-53,2
C000053,6.28495281,1663,10451.87652303,56-2-004,GOLDEN VALLEY,56-2-004,034+0.232,040+0.518,N-53,1
C000053,8.26788573,2889,23885.92187397,56-4-005,YELLOWSTONE,56-4-005,008+0.025,016+0.288,N-53,7
C000053,0.22483588,11302,2541.0951157599998,56-4A-022,YELLOWSTONE,56-4A-022,000+0.053,000+0.277,N-53,3
C000053,0.87218382,11926,10401.664237320001,56-4A-023,YELLOWSTONE,56-4A-023,000+0.277,001+0.156,N-53,4
C000053,0.14202007,9411,1336.55087877,56-4A-024,YELLOWSTONE,56-4A-024,001+0.156,001+0.298,N-53,6
C000053,0.07095231,9411,667.73218941,56-4A-024,YELLOWSTONE,56-4A-024,001+0.298,001+0.369,N-53,1
C000053,0.14681869,13500,1982.0523150000001,56-4A-025,YELLOWSTONE,56-4A-025,001+0.369,001+0.516,N-53,10
C000053,0.14614448,17080,2496.1477184,56-4A-026,YELLOWSTONE,56-4A-026,001+0.584,001+0.730,N-53,4
C000053,0.14535981,18746,2724.91499826,56-4A-027,YELLOWSTONE,56-4A-027,001+0.800,001+0.946,N-53,3
C000053,0.25904627,17122,4435.3902349400005,56-4A-028,YELLOWSTONE,56-4A-028,001+0.946,002+0.207,N-53,6
C000053,0.23073822,11882,2741.63153004,56-4A-029,YELLOWSTONE,56-4A-029,002+0.207,002+0.437,N-53,1
C000053,2.68078209,9789,26242.17587901,56-4A-032,YELLOWSTONE,56-4A-032,003+0.158,005+0.790,N-53,7
C000053,0.44711744,9597,4290.986071679999,56-4A-033,YELLOWSTONE,56-4A-033,005+0.790,006+0.245,N-53,2
C000053,1.78359204,3861,6886.4488664400005,56-4A-034,YELLOWSTONE,56-4A-034,006+0.245,008+0.025,N-53,2
C000054,14.44453038,490,7077.8198862,38-2-010,POWDER RIVER,38-2-010,014+0.775,029+0.346,P-54,2
C000055,5.80207372,1451,8418.80896772,22-3-005,JEFFERSON,22-3-005,002+0.510,008+0.342,N-55,4
C000055,0.32266406,3934,1269.3604120399998,22-3-015,JEFFERSON,22-3-015,012+0.681,012+1.004,N-55,1
C000055,2.10965887,1567,3305.8354492900003,29-1-016,MADISON,29-1-016,000+0.000,002+0.149,N-55,3
C000056,5.34894049,1616,8643.88783184,27-3-008,LINCOLN,27-3-008,029+0.378,034+0.754,P-56,1
C000056,12.58278733,937,11790.07172821,27-3-009,LINCOLN,27-3-009,016+0.706,029+0.378,P-56,3
C000056,4.6410225,773,3587.5103925,45-1-003,SANDERS,45-1-003,000+0.000,004+0.660,P-56,1
C000056,11.86372948,740,8779.1598152,45-1-004,SANDERS,45-1-004,004+0.660,016+0.537,P-56,3
C000057,5.97731201,1046,6252.26836246,07-2-021,CASCADE,07-2-021,000+0.000,005+0.865,N-57,5
C000057,1.19806502,2460,2947.2399492,07-2-024,CASCADE,07-2-024,005+0.865,007+0.070,N-57,1
C000057,3.34811216,2460,8236.3559136,07-2-024,JUDITH BASIN,07-2-024,007+0.070,010+0.428,N-57,4
C000057,7.08566751,658,4662.36922158,11-2-002,DAWSON,11-2-002,296+0.810,303+0.907,N-57,2
C000057,7.83928276,759,5950.01561484,11-2-003,DAWSON,11-2-003,304+0.695,312+0.519,N-57,2
C000057,10.24823811,689,7061.036057790001,11-4-002,DAWSON,11-4-002,312+0.519,322+0.694,N-57,2
C000057,2.29623561,2108,4840.46466588,11-5A-006,DAWSON,11-5A-006,322+0.694,325+0.012,N-57,1
C000057,0.59567257,2472,1472.50259304,11-5A-007,DAWSON,11-5A-007,325+0.052,325+0.648,N-57,1
C000057,0.34239235,8515,2915.47086025,11-5A-015,DAWSON,11-5A-015,327+0.373,327+0.715,N-57,2
C000057,0.15229889,4379,666.91683931,11-5A-016,DAWSON,11-5A-016,327+0.715,327+0.868,N-57,1
C000057,0.50465462,6309,3183.86599758,11-5A-017,DAWSON,11-5A-017,327+0.868,328+0.476,N-57,6
C000057,0.12675543,6380,808.6996434,11-5A-019,DAWSON,11-5A-019,328+0.832,328+0.959,N-57,1
C000057,0.48204582,5122,2469.03869004,11-5A-021,DAWSON,11-5A-021,328+0.959,329+0.358,N-57,2
C000057,0.26409105,5178,1367.4634569,11-5A-056,DAWSON,11-5A-056,325+0.928,326+0.227,N-57,2
C000057,0.86615053,2767,2396.63851651,14-6-002,JUDITH BASIN,14-6-002,061+0.444,062+0.313,N-57,3
C000057,2.12204019,2767,5871.685205729999,14-6-002,JUDITH BASIN,14-6-002,062+0.313,064+0.442,N-57,3
C000057,0.51725025,2767,1431.2314417500002,14-6-002,FERGUS,14-6-002,064+0.442,064+0.960,N-57,1
C000057,8.38326512,2225,18652.764892000003,14-6-003,FERGUS,14-6-003,064+0.960,073+0.377,N-57,7
C000057,4.85458887,2423,11762.66883201,14-6-004,FERGUS,14-6-004,073+0.377,078+0.242,N-57,2
C000057,7.93970813,1610,12782.9300893,14-6-005,FERGUS,14-6-005,086+0.079,094+0.079,N-57,6
C000057,10.50418307,586,6155.45127902,14-6-006,FERGUS,14-6-006,094+0.079,104+0.655,N-57,11
C000057,1.41548304,3078,4356.85679712,14-6A-001,FERGUS,14-6A-001,078+0.242,079+0.658,N-57,4
C000057,1.09340799,2337,2555.29447263,14-6A-002,FERGUS,14-6A-002,079+0.658,080+0.850,N-57,1
C000057,0.20916375,5111,1069.03592625,14-6A-004,FERGUS,14-6A-004,081+0.707,081+0.916,N-57,1
C000057,0.06865163,4260,292.4559438,14-6A-006,FERGUS,14-6A-006,082+0.046,082+0.115,N-57,2
C000057,0.20482454,4260,872.5525404,14-6A-006,FERGUS,14-6A-006,082+0.115,082+0.320,N-57,4
C000057,0.25532917,7381,1884.58460377,14-6A-008,FERGUS,14-6A-008,082+0.668,082+0.923,N-57,1
C000057,2.96860848,2747,8154.767494559999,14-6A-009,FERGUS,14-6A-009,083+0.167,086+0.079,N-57,3
C000057,0.37255758,4448,1657.13611584,14-6A-057,FERGUS,14-6A-057,080+0.850,081+0.161,N-57,1
C000057,0.13252764,4448,589.48294272,14-6A-057,FERGUS,14-6A-057,081+0.161,081+0.293,N-57,1
C000057,8.29218011,1114,9237.48864254,14-7-005,FERGUS,14-7-005,104+0.655,112+0.985,N-57,10
C000057,6.64079453,590,3918.0687727,14-7-006,FERGUS,14-7-006,112+0.985,119+0.646,N-57,4
C000057,3.51189626,545,1913.9834617,14-7-007,FERGUS,14-7-007,119+0.646,123+0.306,N-57,3
C000057,12.32697212,285,3513.1870542,17-4-001,GARFIELD,17-4-001,199+0.753,212+0.074,N-57,1
C000057,20.89238643,508,10613.33230644,17-4-004,GARFIELD,17-4-004,218+0.054,238+0.930,N-57,1
C000057,9.65348256,509,4913.622623040001,17-5-001,GARFIELD,17-5-001,238+0.930,248+0.593,N-57,2
C000057,21.16937448,555,11749.002836399999,17-6-001,GARFIELD,17-6-001,158+0.402,180+0.075,N-57,2
C000057,19.12123471,560,10707.8914376,17-7-001,GARFIELD,17-7-001,180+0.075,199+0.753,N-57,1
C000057,10.87656603,1907,20741.61141921,23-1-001,JUDITH BASIN,23-1-001,010+0.428,021+0.246,N-57,12
C000057,2.94712612,2172,6401.157932640001,23-1-002,JUDITH BASIN,23-1-002,021+0.246,024+0.279,N-57,3
C000057,0.07192331,2172,156.21742932,23-1-002,JUDITH BASIN,23-1-002,024+0.279,024+0.351,N-57,1
C000057,1.97497446,2172,4289.64452712,23-1-002,JUDITH BASIN,23-1-002,024+0.505,026+0.498,N-57,2
C000057,0.90855205,2172,1973.3750526000001,23-1-002,JUDITH BASIN,23-1-002,026+0.498,027+0.417,N-57,2
C000057,1.11628641,2172,2424.57408252,23-1-002,JUDITH BASIN,23-1-002,028+0.289,029+0.359,N-57,1
C000057,2.98994238,2172,6494.15484936,23-1-002,JUDITH BASIN,23-1-002,029+0.359,032+0.390,N-57,3
C000057,0.58149337,2172,1263.00359964,23-1-002,JUDITH BASIN,23-1-002,032+0.390,032+0.971,N-57,2
C000057,1.36090537,2010,2735.4197937,23-2-001,JUDITH BASIN,23-2-001,032+0.971,034+0.246,N-57,1
C000057,2.32400192,2010,4671.243859200001,23-2-001,JUDITH BASIN,23-2-001,034+0.246,036+0.616,N-57,3
C000057,6.10239481,2208,13474.08774048,23-2-013,JUDITH BASIN,23-2-013,036+0.616,042+0.717,N-57,7
C000057,6.94297369,2111,14656.61745959,23-4-001,JUDITH BASIN,23-4-001,042+0.717,049+0.860,N-57,2
C000057,5.01222794,2111,10580.81318134,23-4-001,JUDITH BASIN,23-4-001,049+0.860,054+0.879,N-57,1
C000057,9.06519516,721,6536.00571036,28-4-002,MCCONE,28-4-002,280+0.790,289+0.830,N-57,2
C000057,0.27041484,721,194.96909964,28-4-002,DAWSON,28-4-002,289+0.830,290+0.109,N-57,1
C000057,0.27844625,1443,401.79793875,28-4-012,MCCONE,28-4-012,278+0.734,279+0.065,N-57,1
C000057,0.2643524,1542,407.6314008,28-4-014,MCCONE,28-4-014,279+0.570,279+0.834,N-57,2
C000057,11.01880883,590,6501.097209699999,28-5-001,MCCONE,28-5-001,248+0.603,259+0.559,N-57,3
C000057,7.96887033,586,4669.75801338,28-5-002,MCCONE,28-5-002,259+0.559,267+0.478,N-57,1
C000057,11.78464683,538,6340.13999454,35-2-001,PETROLEUM,35-2-001,123+0.969,135+0.783,N-57,5
C000057,9.36127762,729,6824.37138498,35-2-003,PETROLEUM,35-2-003,135+0.783,145+0.198,N-57,2
C000057,7.13052122,625,4456.575762500001,35-3-001,PETROLEUM,35-3-001,145+0.198,152+0.372,N-57,5
C000057,5.33737928,585,3122.3668788000004,35-3-002,PETROLEUM,35-3-002,152+0.372,157+0.740,N-57,2
C000058,8.24466847,1457,12012.48196079,18-2-001,GLACIER,18-2-001,017+0.278,025+0.543,P-58,2
C000058,7.02923143,2057,14459.12905151,18-2-002,GLACIER,18-2-002,031+0.504,038+0.575,P-58,2
C000058,5.58189985,2371,13234.68454435,18-2-003,GLACIER,18-2-003,038+0.575,044+0.129,P-58,2
C000058,0.14488673,1270,184.0061471,18-4-008,GLACIER,18-4-008,000+0.000,000+0.145,P-58,1
C000059,7.87414876,933,7346.58079308,30-3-008,MEAGHER,30-3-008,049+0.503,057+0.368,P-59,2
C000059,4.17827213,1443,6029.2466835899995,34-1-001,PARK,34-1-001,004+0.675,008+0.862,P-59,4
C000059,5.45227698,1443,7867.6356821399995,34-1-001,PARK,34-1-001,009+0.172,014+0.612,P-59,5
C000059,4.86515906,1303,6339.3022551799995,34-1-002,PARK,34-1-002,015+0.793,020+0.555,P-59,6
C000059,4.00816879,1191,4773.72902889,34-1-003,PARK,34-1-003,020+0.555,024+0.884,P-59,5
C000059,5.96914183,715,4267.93640845,34-1-004,PARK,34-1-004,024+0.884,030+0.857,P-59,2
C000059,4.10127362,2006,8227.15488172,34-2-009,PARK,34-2-009,000+0.041,004+0.675,P-59,1
C000060,1.46076364,6601,9642.50078764,07-2-005,CASCADE,07-2-005,087+0.347,088+0.823,N-60,2
C000060,0.82131834,4002,3286.9159966800003,07-2-006,CASCADE,07-2-006,080+0.982,081+0.801,N-60,2
C000060,0.62370954,4002,2496.08557908,07-2-006,CASCADE,07-2-006,081+0.801,082+0.312,N-60,3
C000060,2.92131024,4002,11691.083580479999,07-2-006,CASCADE,07-2-006,082+0.312,085+0.223,N-60,6
C000060,0.02675696,3848,102.96078208,07-2-015,CASCADE,07-2-015,074+0.435,074+0.462,N-60,1
C000060,5.70825939,3848,21965.382132720002,07-2-015,CASCADE,07-2-015,075+0.148,080+0.982,N-60,9
C000060,3.00352279,2985,8965.51552815,07-2-019,CASCADE,07-2-019,071+0.037,073+0.866,N-60,11
C000060,0.59837041,2985,1786.13567385,07-2-019,CASCADE,07-2-019,073+0.866,074+0.435,N-60,1
C000060,4.17894437,1056,4412.96525472,07-2-020,CASCADE,07-2-020,066+0.995,071+0.037,P-60,5
C000060,5.44491878,1079,5875.06736362,07-2-035,CASCADE,07-2-035,061+0.804,066+0.995,P-60,4
C000060,1.25383235,25598,32095.600495299997,07-2A-008,CASCADE,07-2A-008,094+0.463,095+0.719,N-60,14
C000060,0.17758132,30847,5477.85097804,07-2A-009,CASCADE,07-2A-009,094+0.284,094+0.462,N-60,5
C000060,0.24381082,29490,7189.9810818000005,07-2A-010,CASCADE,07-2A-010,093+0.577,094+0.200,N-60,11
C000060,0.0845781,29490,2494.208169,07-2A-010,CASCADE,07-2A-010,094+0.200,094+0.284,N-60,2
C000060,0.32477149,32204,10458.94106396,07-2A-011,CASCADE,07-2A-011,093+0.252,093+0.577,N-60,39
C000060,0.08387848,32520,2727.7281696,07-2A-012,CASCADE,07-2A-012,093+0.168,093+0.252,N-60,1
C000060,0.40576669,33668,13661.35291892,07-2A-013,CASCADE,07-2A-013,092+0.690,093+0.088,N-60,11
C000060,0.07991197,33668,2690.47620596,07-2A-013,CASCADE,07-2A-013,093+0.088,093+0.168,N-60,4
C000060,0.40842411,33714,13769.61044454,07-2A-014,CASCADE,07-2A-014,092+0.281,092+0.690,N-60,14
C000060,0.49021603,27824,13639.77081872,07-2A-015,CASCADE,07-2A-015,091+0.708,092+0.198,N-60,15
C000060,0.08312923,27824,2312.9876955199998,07-2A-015,CASCADE,07-2A-015,092+0.198,092+0.281,N-60,1
C000060,0.4854259,23815,11560.4178085,07-2A-016,CASCADE,07-2A-016,091+0.222,091+0.708,N-60,7
C000060,0.40260795,21333,8588.83539735,07-2A-017,CASCADE,07-2A-017,090+1.189,091+0.222,N-60,9
C000060,0.81711366,14761,12061.41473526,07-2A-018,CASCADE,07-2A-018,090+0.371,090+1.189,N-60,3
C000060,1.56035837,7991,12468.82373467,07-2A-019,CASCADE,07-2A-019,088+0.823,090+0.371,N-60,5
C000060,8.37776519,730,6115.7685887,07-4-001,CASCADE,07-4-001,053+0.345,061+0.804,P-60,6
C000060,3.40747393,898,3059.91158914,07-4-003,CASCADE,07-4-003,049+0.932,053+0.345,P-60,5
C000060,10.97683545,453,4972.50645885,07-4-004,CASCADE,07-4-004,039+0.044,049+0.932,P-60,3
C000060,1.44519115,351,507.26209365000005,07-4-006,MEAGHER,07-4-006,027+0.042,028+0.649,P-60,1
C000060,0.99775959,351,350.21361609,07-4-006,CASCADE,07-4-006,028+0.649,029+0.634,P-60,1
C000060,2.53290872,498,1261.38854256,07-4-007,CASCADE,07-4-007,036+0.463,039+0.044,P-60,2
C000060,13.58161392,419,5690.696232480001,30-2-001,MEAGHER,30-2-001,007+0.911,021+0.498,P-60,2
C000060,6.31616193,483,3050.70621219,30-3-009,MEAGHER,30-3-009,000+0.000,006+0.414,P-60,2
C000061,8.80454871,536,4719.23810856,14-2-008,FERGUS,14-2-008,079+0.273,088+0.084,N-61,7
C000061,0.60846087,536,326.13502632,14-2-008,PHILLIPS,14-2-008,088+0.084,088+0.693,N-61,1
C000061,13.37876013,394,5271.23149122,14-4-005,FERGUS,14-4-005,053+0.250,066+0.606,N-61,2
C000061,12.66677381,568,7194.72752408,14-4-006,FERGUS,14-4-006,066+0.606,079+0.273,N-61,6
C000061,4.7170723,951,4485.9357573,14-7-001,PETROLEUM,14-7-001,021+0.897,026+0.616,N-61,2
C000061,10.62076783,951,10100.35020633,14-7-001,FERGUS,14-7-001,026+0.616,037+0.259,N-61,5
C000061,4.21553939,898,3785.55437222,14-7-002,FERGUS,14-7-002,037+0.259,041+0.485,N-61,2
C000061,1.40367976,898,1260.50442448,14-7-002,FERGUS,14-7-002,042+0.670,044+0.074,N-61,1
C000061,8.09158791,419,3390.37533429,14-7-004,FERGUS,14-7-004,045+0.163,053+0.250,N-61,3
C000061,6.79783876,1091,7416.4420871600005,33-1-001,MUSSELSHELL,33-1-001,002+0.967,009+0.767,N-61,2
C000061,7.38620028,1042,7696.4206917599995,33-1-004,MUSSELSHELL,33-1-004,012+0.494,019+0.885,N-61,3
C000061,1.88749411,1664,3140.79019904,33-3-010,MUSSELSHELL,33-3-010,001+0.111,002+0.967,N-61,1
C000061,0.24352163,3563,867.6675676899999,33-3-016,MUSSELSHELL,33-3-016,000+0.000,000+0.244,N-61,2
C000061,8.10967108,385,3122.2233658,36-3-004,PHILLIPS,36-3-004,147+0.386,155+0.541,N-61,2
C000061,0.21308528,3053,650.54935984,36-3-017,PHILLIPS,36-3-017,157+0.221,157+0.434,N-61,2
C000061,29.34343581,331,9712.67725311,36-5-001,PHILLIPS,36-5-001,117+0.951,147+0.386,N-61,6
C000061,13.77033598,550,7573.684789,36-7-001,PHILLIPS,36-7-001,088+0.693,102+0.289,N-61,7
C000061,15.62957117,338,5282.79505546,36-7-002,PHILLIPS,36-7-002,102+0.289,117+0.951,N-61,6
C000062,6.3602533,925,5883.2343025,42-2-003,RICHLAND,42-2-003,003+0.989,010+0.345,N-62,2
C000062,8.39194217,931,7812.8981602700005,42-2-004,RICHLAND,42-2-004,010+0.345,018+0.734,N-62,1
C000062,6.16181778,845,5206.7360241,42-2-005,RICHLAND,42-2-005,018+0.734,024+1.061,N-62,2
C000062,6.7065377,1362,9134.3043474,42-2-006,RICHLAND,42-2-006,024+1.061,031+0.729,N-62,3
C000062,3.19626933,1631,5213.115277229999,42-4-008,RICHLAND,42-4-008,031+0.729,034+0.904,N-62,1
C000062,0.72921118,4285,3124.6699062999996,42-4A-021,RICHLAND,42-4A-021,035+0.899,036+0.695,N-62,2
C000062,0.61141927,5953,3639.77891431,42-4A-022,RICHLAND,42-4A-022,036+0.695,037+0.335,N-62,3
C000062,0.21106042,7987,1685.73957454,42-4A-023,RICHLAND,42-4A-023,037+0.521,037+0.732,N-62,4
C000062,0.31104431,4519,1405.60923689,42-4A-025,RICHLAND,42-4A-025,037+0.790,038+0.105,N-62,1
C000062,0.1413525,1280,180.9312,43-5-026,ROOSEVELT,43-5-026,000+0.000,000+0.141,N-62,1
C000062,0.18391954,1305,240.0149997,43-5-027,ROOSEVELT,43-5-027,000+0.141,000+0.325,N-62,1
C000063,3.24828392,1934,6282.18110128,14-6-001,FERGUS,14-6-001,036+0.324,039+0.574,N-63,4
C000063,2.942532,1781,5240.649492,14-8-001,FERGUS,14-8-001,019+0.207,022+0.190,N-63,5
C000063,5.56356851,1781,9908.71551631,14-8-001,FERGUS,14-8-001,022+0.873,028+0.443,N-63,4
C000063,4.98608705,1535,7653.64362175,14-8-002,FERGUS,14-8-002,028+0.443,033+0.446,N-63,3
C000063,2.03714409,1535,3127.01617815,14-8-002,JUDITH BASIN,14-8-002,033+0.446,035+0.472,N-63,2
C000063,8.79641742,1712,15059.466623039998,54-1-001,WHEATLAND,54-1-001,004+0.991,013+0.799,N-63,1
C000063,4.06498481,1614,6560.885483340001,54-1-002,WHEATLAND,54-1-002,013+0.799,017+0.873,N-63,3
