CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000503,0.761,988.0,751.868,15-7A-009,FLATHEAD,15-7A-009,008+0.022,008+0.783,S-503,6,164.66666666666666,125.31133333333334
C067410,0.72074021,4347.0,3133.0576928699998,56-4A-261,YELLOWSTONE,56-4A-261,000+0.000,000+0.721,L-56-2411,25,173.88,125.32230771479999
C005802,0.14356249,16592.0,2381.98883408,25-7C-028,LEWIS AND CLARK,25-7C-028,001+0.448,001+0.591,U-5802,19,873.2631578947369,125.36783337263157
C002418,1.067,117.5,125.37249999999999,02-7-018,BIG HORN,02-7-018,000+0.000,001+0.067,X-02418,1,117.5,125.37249999999999
C326084,0.156,8037.0,1253.772,16-3-085,GALLATIN,16-3-085,000+0.000,000+0.156,X-16835,10,803.7,125.37719999999999
C001013,0.096,15681.0,1505.376,56-4A-348,YELLOWSTONE,56-4A-348,000+0.674,000+0.771,U-1013,12,1306.75,125.448
C000205,0.314749,8374.0,2635.708126,16-3-035,GALLATIN,16-3-035,019+0.410,019+0.725,U-605,21,398.76190476190476,125.50991076190476
C000284,2.16,988.0,2134.08,25-7A-010,LEWIS AND CLARK,25-7A-010,008+0.086,010+0.243,S-284,17,58.11764705882353,125.53411764705882
C006710,0.412,3657.0,1506.684,15-7B-065,FLATHEAD,15-7B-065,000+0.000,000+0.412,U-6710,12,304.75,125.557
C001801,0.373,3704.75,1381.87175,47-1C-029,SILVER BOW,47-1C-029,000+0.490,000+0.863,U-1801,11,336.79545454545456,125.62470454545455
C025500,11.428,99.0,1131.372,25-4-013,LEWIS AND CLARK,25-4-013,003+0.384,014+0.812,L-25-500,9,11.0,125.70800000000001
C005230,0.98064578,2823.0,2768.3630369400003,07-2A-174,CASCADE,07-2A-174,000+0.000,000+0.981,U-5230,22,128.3181818181818,125.83468349727274
C000029,0.493,6895.333333333333,3399.3993333333333,47-1C-017,SILVER BOW,47-1C-017,088+0.121,088+0.615,N-29,27,255.3827160493827,125.90367901234568
C025001,1.165,864.6666666666666,1007.3366666666667,25-7A-064,LEWIS AND CLARK,25-7A-064,007+0.327,008+0.492,L-25-34,8,108.08333333333333,125.91708333333334
C000205,0.22756513,6090.0,1385.8716417,16-3-015,GALLATIN,16-3-015,019+0.962,020+0.173,N-205,11,553.6363636363636,125.98833106363637
C221915,0.154,1639.6666666666667,252.50866666666667,087402Y,ROSEBUD,087402Y,000+0.000,000+0.154,L-44-1086,2,819.8333333333334,126.25433333333334
C081010,2.371,106.5,252.5115,20-1-025,POWELL,20-1-025,004+0.557,006+0.939,X-81010,2,53.25,126.25575
C008113,0.13769366,14673.0,2020.37907318,32-3A-206,MISSOULA,32-3A-206,000+0.000,000+0.138,U-8113,16,917.0625,126.27369207375
C000003,1.454,1303.0,1894.562,50-3-011,TETON,50-3-011,039+0.120,040+0.556,P-3,15,86.86666666666666,126.30413333333333
C000092,0.313,30311.0,9487.343,32-3A-268,MISSOULA,32-3A-268,000+0.528,000+0.841,N-92,75,404.14666666666665,126.49790666666668
C000093,1.684,2555.0,4302.62,32-3B-004,MISSOULA,32-3B-004,030+0.928,032+0.622,N-93,34,75.1470588235294,126.54764705882353
C005217,0.57156,4209.0,2405.69604,07-2A-116,CASCADE,07-2A-116,000+0.757,001+0.328,U-5217,19,221.52631578947367,126.61558105263157
C100705,0.32775575,3865.0,1266.77597375,56-4A-205,YELLOWSTONE,56-4A-205,000+0.479,000+0.807,L-56-993,10,386.5,126.677597375
C000279,5.245,918.6666666666666,4818.406666666667,104432N,LEWIS AND CLARK,104432N,003+0.418,008+0.681,S-279,38,24.175438596491226,126.8001754385965
C005971,0.302,4621.0,1395.542,32-3A-147,MISSOULA,32-3A-147,000+0.175,000+0.478,L-32-4308,11,420.09090909090907,126.86745454545454
C016239,1.586,160.0,253.76000000000002,060112M,GALLATIN,060112M,004+0.089,005+0.674,L-16-239,2,80.0,126.88000000000001
C007552,0.301,843.75,253.96875,51-1-015,TOOLE,51-1-015,000+0.000,000+0.301,L-51-1,2,421.875,126.984375
C006714,0.06958654,5484.0,381.61258536,15-7C-023,FLATHEAD,15-7C-023,001+0.001,001+0.071,U-6714,3,1828.0,127.20419512000001
C002897,0.248,1541.0,382.168,25-7B-045,LEWIS AND CLARK,25-7B-045,001+0.724,001+0.972,L-25-8,3,513.6666666666666,127.38933333333334
C000037,0.17855201,2142.0,382.45840542,44-8-011,ROSEBUD,44-8-011,060+0.880,061+0.061,N-37,3,714.0,127.48613514
C008118,0.28692541,3111.0,892.62495051,32-3A-204,MISSOULA,32-3A-204,000+0.713,001+0.000,U-8118,7,444.42857142857144,127.51785007285714
C005210,0.242,7386.75,1787.5935,07-2A-092,CASCADE,07-2A-092,002+0.191,002+0.433,N-103,14,527.625,127.68525
C008121,0.47486012,8068.0,3831.17144816,32-3A-200,MISSOULA,32-3A-200,000+0.571,001+0.046,U-8121,30,268.93333333333334,127.70571493866667
C008116,0.254,9054.0,2299.716,32-3A-166,MISSOULA,32-3A-166,001+0.018,001+0.272,U-8116,18,503.0,127.762
C009054,1.27794427,100.0,127.79442700000001,09-2-054,CUSTER,09-2-054,000+0.000,001+0.278,L-9-54,1,100.0,127.79442700000001
C010405,0.142,4502.0,639.284,42-4A-031,RICHLAND,42-4A-031,000+0.426,000+0.568,U-10405,5,900.4,127.85679999999999
C101170,0.364,2109.25,767.7669999999999,56-4A-339,YELLOWSTONE,56-4A-339,000+0.000,000+0.364,L-56-3032,6,351.5416666666667,127.96116666666666
C025500,3.383,302.6666666666667,1023.9213333333335,25-4-010,LEWIS AND CLARK,25-4-010,000+0.000,003+0.383,L-25-500,8,37.833333333333336,127.99016666666668
C005712,0.349,1834.5,640.2405,21-4A-057,HILL,21-4A-057,000+0.000,000+0.349,U-5712,5,366.9,128.0481
C000007,13.481,1130.6666666666667,15242.517333333335,41-5-003,RAVALLI,41-5-003,012+0.914,026+0.475,N-7,119,9.50140056022409,128.08838095238096
C000004,0.53,5800.333333333333,3074.1766666666667,56-4B-007,YELLOWSTONE,56-4B-007,055+0.311,055+0.841,N-4,24,241.68055555555554,128.09069444444444
C231731,0.87,3535.6666666666665,3076.0299999999997,091452J,MISSOULA,091452J,000+0.000,000+0.870,L-32-5389,24,147.31944444444443,128.16791666666666
C000092,0.575,33226.333333333336,19105.141666666666,32-3A-267,MISSOULA,32-3A-267,003+0.790,004+0.317,N-92,149,222.99552572706938,128.22242729306487
C001805,0.11683617,10988.0,1283.79583596,47-1C-041,SILVER BOW,47-1C-041,000+0.790,000+0.907,U-1805,10,1098.8,128.379583596
C000025,0.18984778,2030.0,385.3909934,43-3-018,ROOSEVELT,43-3-018,052+0.417,052+0.606,P-25,3,676.6666666666666,128.46366446666667
C229059,0.202,1908.75,385.56750000000005,34-2-026,PARK,34-2-026,000+0.000,000+0.202,R090E330OFA,3,636.25,128.5225
C025658,0.98671725,912.0,899.886132,25-7A-055,LEWIS AND CLARK,25-7A-055,000+0.000,000+0.987,L-25-658,7,130.28571428571428,128.5551617142857
C000766,0.542,1898.3333333333333,1028.8966666666668,56-4A-314,YELLOWSTONE,56-4A-314,000+0.000,000+0.542,L-56-1011,8,237.29166666666666,128.61208333333335
C001411,0.405,7941.666666666667,3216.3750000000005,56-4A-057,YELLOWSTONE,56-4A-057,003+0.276,003+0.681,L-56-2396,25,317.6666666666667,128.65500000000003
C118454,1.7166846,75.0,128.751345,18-5-024,GLACIER,18-5-024,000+0.000,001+0.717,L-18-454,1,75.0,128.751345
C229021,0.285,903.75,257.56874999999997,16-1-033,GALLATIN,16-1-033,000+0.000,000+0.285,R090E283ONA,2,451.875,128.78437499999998
C000092,0.528,26354.0,13914.912,32-3A-079,MISSOULA,32-3A-079,000+0.000,000+0.528,N-92,108,244.0185185185185,128.8417777777778
C006710,0.58858492,2627.0,1546.2125848399999,15-7B-051,FLATHEAD,15-7B-051,001+0.455,002+0.043,U-6710,12,218.91666666666666,128.85104873666666
C005805,0.28094335,6421.0,1803.9372503499999,25-7C-087,LEWIS AND CLARK,25-7C-087,000+0.983,001+0.264,U-5805,14,458.64285714285717,128.8526607392857
C000050,0.241,6417.0,1546.4969999999998,16-5-007,GALLATIN,16-5-007,000+0.120,000+0.362,N-50,12,534.75,128.87474999999998
C024326,1.269,101.66666666666667,129.015,091077L,LAKE,091077L,000+0.000,001+0.269,L-24-326,1,101.66666666666667,129.015
C000055,0.0328074,3934.0,129.0643116,22-3-015,JEFFERSON,22-3-015,012+1.004,013+0.022,N-55,1,3934.0,129.0643116
C229306,0.387,667.0,258.129,49-3-010,SWEET GRASS,49-3-010,000+0.000,000+0.387,R090W370OFA,2,333.5,129.0645
C001011,1.604,2334.3333333333335,3744.2706666666672,56-4A-037,YELLOWSTONE,56-4A-037,000+0.000,001+0.604,U-1011,29,80.49425287356323,129.11278160919542
C000005,0.138,16850.0,2325.3,15-7C-009,FLATHEAD,15-7C-009,112+0.180,112+0.318,N-5,18,936.1111111111111,129.18333333333334
C005205,0.45189732,8294.0,3748.03637208,07-2A-233,CASCADE,07-2A-233,001+0.240,001+0.692,U-5205,29,286.0,129.24263352
C229168,0.233,3883.25,904.7972500000001,32-3-066,MISSOULA,32-3-066,000+0.000,000+0.233,R090W104OFA,7,554.75,129.25675
C005225,1.996,648.0,1293.408,07-2A-141,CASCADE,07-2A-141,002+0.172,004+0.168,L-7-501,10,64.8,129.3408
C050011,0.152,2553.0,388.056,11-5A-033,DAWSON,11-5A-033,000+0.000,000+0.152,U-5002,3,851.0,129.352
C000110,0.45267261,4288.0,1941.06015168,07-2A-024,CASCADE,07-2A-024,000+0.302,000+0.755,N-110,15,285.8666666666667,129.404010112
C025004,0.794,326.0,258.844,25-7A-073,LEWIS AND CLARK,25-7A-073,000+0.000,000+0.794,L-25-4,2,163.0,129.422
C228236,0.254,509.75,129.47650000000002,22-2-048,JEFFERSON,22-2-048,000+0.000,000+0.254,R015N187OFA,1,509.75,129.47650000000002
C005809,0.412,17914.0,7380.567999999999,25-7C-053,LEWIS AND CLARK,25-7C-053,000+0.891,001+0.303,U-5809,57,314.280701754386,129.483649122807
C034448,7.295,71.0,517.945,912782K,PARK,912782K,000+0.000,007+0.295,X-34448,4,17.75,129.48625
C001808,0.393,1650.5,648.6465000000001,47-1C-053,SILVER BOW,47-1C-053,000+0.000,000+0.393,L-47-1027,5,330.1,129.72930000000002
C001004,0.25,18693.0,4673.25,56-4A-091,YELLOWSTONE,56-4A-091,002+0.834,003+0.084,U-1004,36,519.25,129.8125
C226669,1.434,362.3333333333333,519.5859999999999,091314V,RAVALLI,091314V,000+0.000,001+0.434,L-41-384,4,90.58333333333333,129.89649999999997
C006722,0.12598925,2064.0,260.041812,15-7B-091,FLATHEAD,15-7B-091,000+0.000,000+0.126,U-6722,2,1032.0,130.020906
C008116,0.169,8466.333333333334,1430.8103333333336,32-3A-107,MISSOULA,32-3A-107,000+0.000,000+0.169,U-8116,11,769.6666666666667,130.0736666666667
C000280,0.25580875,3052.0,780.7283049999999,25-7B-059,LEWIS AND CLARK,25-7B-059,003+0.347,003+0.603,S-280,6,508.6666666666667,130.12138416666664
C042076,3.034,300.3333333333333,911.2113333333332,060903A,RICHLAND,060903A,000+0.000,003+0.034,L-42-76,7,42.904761904761905,130.1730476190476
C221191,0.096,1357.75,130.344,25--,LEWIS AND CLARK,25--,000+0.000,000+0.096,R015S192ONY,1,1357.75,130.344
C000029,0.26081967,15493.0,4040.87914731,47-1C-012,SILVER BOW,47-1C-012,085+0.809,086+0.071,N-29,31,499.7741935483871,130.35094023580646
C007406,0.256,1019.0,260.86400000000003,34-2A-035,PARK,34-2A-035,001+0.992,002+0.248,L-34-3,2,509.5,130.43200000000002
C005812,0.338,5403.0,1826.2140000000002,25-7C-059,LEWIS AND CLARK,25-7C-059,000+0.559,000+0.897,U-5812,14,385.92857142857144,130.44385714285715
C056531,4.49,116.33333333333333,522.3366666666667,088441T,YELLOWSTONE,088441T,000+0.000,004+0.490,L-56-531,4,29.083333333333332,130.58416666666668
C000574,1.08393116,1928.0,2089.8192764799996,32-3-026,MISSOULA,32-3-026,006+0.260,007+0.344,S-574,16,120.5,130.61370477999998
C000532,0.24886376,4725.0,1175.8812659999999,56-4B-010,YELLOWSTONE,56-4B-010,000+0.699,000+0.948,U-6901,9,525.0,130.653474
C224161,0.119,2196.3333333333335,261.3636666666667,098704G,YELLOWSTONE,098704G,000+0.000,000+0.119,L-56-1059,2,1098.1666666666667,130.68183333333334
C001005,0.50095249,24785.0,12416.10746465,56-4A-144,YELLOWSTONE,56-4A-144,000+0.516,001+0.017,U-1005,95,260.89473684210526,130.69586804894737
C004367,0.57081174,458.0,261.43177692,25-7B-033,LEWIS AND CLARK,25-7B-033,000+0.523,001+0.093,L-25-911,2,229.0,130.71588846
C000487,0.123,3191.6666666666665,392.575,15-4A-051,FLATHEAD,15-4A-051,002+0.480,002+0.603,U-12001,3,1063.888888888889,130.85833333333332
C056503,1.014,9689.0,9824.646,56-4A-086,YELLOWSTONE,56-4A-086,000+0.000,001+0.014,L-56-503,75,129.18666666666667,130.99528
C228621,0.26479019,495.0,131.07114405,11-5-012,DAWSON,11-5-012,000+0.000,000+0.265,R094W211OFA,1,495.0,131.07114405
C228624,0.194,676.0,131.144,11-5-008,DAWSON,11-5-008,000+0.000,000+0.194,R094W215OFA,1,676.0,131.144
C000009,0.261,1006.0,262.56600000000003,50-3-016,TETON,50-3-016,064+0.517,064+0.778,P-9,2,503.0,131.28300000000002
C008853,0.538,2443.3333333333335,1314.5133333333335,32-3A-328,MISSOULA,32-3A-328,000+0.000,000+0.538,L-32-4589,10,244.33333333333334,131.45133333333337
C000005,0.165,27106.333333333332,4472.545,15-7B-016,FLATHEAD,15-7B-016,114+0.252,114+0.417,N-5,34,797.2450980392157,131.5454411764706
C229335,0.23877921,3857.0,920.97141297,56-4-048,YELLOWSTONE,56-4-048,000+0.000,000+0.239,R090W452OFA,7,551.0,131.56734471
C017039,3.98899379,66.0,263.27359014,07-1-044,CASCADE,07-1-044,000+0.000,003+0.989,L-7-39,2,33.0,131.63679507
C005817,0.35788933,736.0,263.40654688,25-7C-093,LEWIS AND CLARK,25-7C-093,000+0.271,000+0.629,L-25-2471,2,368.0,131.70327344
C056012,5.547,285.0,1580.895,56-4-063,YELLOWSTONE,56-4-063,000+0.000,005+0.547,L-56-12,12,23.75,131.74125
C067770,0.451,1753.0,790.6030000000001,47-1C-078,SILVER BOW,47-1C-078,000+0.000,000+0.451,L-47-1044,6,292.1666666666667,131.76716666666667
C001808,0.797,992.3333333333334,790.8896666666667,47-1C-079,SILVER BOW,47-1C-079,000+0.393,001+0.190,L-47-1027,6,165.38888888888889,131.81494444444445
C015233,0.289,457.0,132.07299999999998,15-4A-072,FLATHEAD,15-4A-072,000+0.753,001+0.042,L-15-233,1,457.0,132.07299999999998
C000393,3.476,190.0,660.4399999999999,47-1-008,SILVER BOW,47-1-008,003+0.127,006+0.612,S-393,5,38.0,132.088
C004328,0.113,2341.0,264.533,25-7C-184,LEWIS AND CLARK,25-7C-184,000+0.000,000+0.113,L-25-900,2,1170.5,132.2665
C005470,0.23983405,552.0,132.3883956,27-3A-030,LINCOLN,27-3A-030,000+0.000,000+0.240,L-27-1498,1,552.0,132.3883956
C000303,0.149,888.75,132.42374999999998,08-2-013,CHOUTEAU,08-2-013,000+0.000,000+0.149,L-8-1500,1,888.75,132.42374999999998
C003389,0.1,2649.5,264.95,11-5A-047,DAWSON,11-5A-047,000+0.000,000+0.100,U-5007,2,1324.75,132.475
C000279,5.04,368.0,1854.72,25-4-005,LEWIS AND CLARK,25-4-005,022+0.039,027+0.012,S-279,14,26.285714285714285,132.48
C000058,0.087,1526.0,132.762,18-2-001,GLACIER,18-2-001,031+0.167,031+0.255,P-58,1,1526.0,132.762
C025024,0.274,2908.0,796.792,25-7B-022,LEWIS AND CLARK,25-7B-022,000+0.803,001+0.077,X-25024,6,484.6666666666667,132.79866666666666
C000117,0.068,15630.0,1062.8400000000001,32-3A-322,MISSOULA,32-3A-322,000+0.108,000+0.176,N-117,8,1953.75,132.85500000000002
C229085,0.22867766,581.0,132.86172046000002,48-2-037,STILLWATER,48-2-037,000+0.000,000+0.229,R090E426OFA,1,581.0,132.86172046000002
C008120,0.552,12516.5,6909.108,32-3A-088,MISSOULA,32-3A-088,001+0.983,002+0.535,U-8120,52,240.70192307692307,132.86746153846155
C021416,0.191,2088.0,398.808,21-4A-058,HILL,21-4A-058,001+0.876,002+0.067,L-21-416,3,696.0,132.936
C000036,2.629,2176.6666666666665,5722.456666666666,45-5-002,SANDERS,45-5-002,016+0.329,018+0.982,P-36,43,50.620155038759684,133.08038759689921
C226406,0.803,1160.6666666666667,932.0153333333335,091225D,RAVALLI,091225D,000+0.000,000+0.803,L-41-1902,7,165.80952380952382,133.14504761904763
C000061,1.18785578,898.0,1066.69449044,14-7-002,FERGUS,14-7-002,041+0.485,042+0.670,N-61,8,112.25,133.336811305
C006034,0.715,186.5,133.3475,32-3A-284,MISSOULA,32-3A-284,000+0.000,000+0.715,L-32-4565,1,186.5,133.3475
C000001,0.311,19724.0,6134.164,15-7B-053,FLATHEAD,15-7B-053,122+0.929,123+0.119,N-1,46,428.7826086956522,133.35139130434783
C231965,0.163,4094.0,667.322,32-3A-325,MISSOULA,32-3A-325,000+0.095,000+0.258,L-32-6020,5,818.8,133.4644
C014301,21.362,25.0,534.05,14-8-004,FERGUS,14-8-004,000+0.000,021+0.362,L-14-301,4,6.25,133.5125
C000090,0.011,12143.333333333334,133.57666666666665,49-3A-001,PARK,49-3A-001,354+0.033,354+0.044,I-90,1,12143.333333333334,133.57666666666665
C000092,0.30460058,25435.0,7747.5157523,32-3A-007,MISSOULA,32-3A-007,004+0.636,004+0.940,N-92,58,438.5344827586207,133.57785779827586
C001006,0.588,13215.0,7770.419999999999,56-4A-072,YELLOWSTONE,56-4A-072,001+0.995,002+0.583,U-1006,58,227.8448275862069,133.97275862068963
C000010,0.87669154,1681.0,1473.7184787400001,08-2-001,HILL,08-2-001,089+0.052,089+0.929,N-10,11,152.8181818181818,133.97440715818183
C005969,0.625,2359.0,1474.375,32-3A-128,MISSOULA,32-3A-128,000+0.000,000+0.625,L-32-4306,11,214.45454545454547,134.0340909090909
C031034,2.682,50.0,134.1,090336S,MINERAL,090336S,000+0.000,002+0.682,L-31-34,1,50.0,134.1
C228212,0.32,2096.25,670.8000000000001,47-1-047,SILVER BOW,47-1-047,000+0.000,000+0.320,R015N122OFA,5,419.25,134.16000000000003
C003928,0.46,1168.0,537.28,07-2A-131,CASCADE,07-2A-131,000+0.000,000+0.460,L-7-2530,4,292.0,134.32
C229291,0.299,449.25,134.32575,48-2-038,STILLWATER,48-2-038,000+0.000,000+0.299,R090W426ONA,1,449.25,134.32575
C000007,0.47899276,5329.0,2552.5524180400002,41-2A-001,RAVALLI,41-2A-001,044+0.058,044+0.537,N-7,19,280.4736842105263,134.34486410736844
C000026,0.221,1216.3333333333333,268.80966666666666,42-4-005,RICHLAND,42-4-005,002+0.671,002+0.892,P-26,2,608.1666666666666,134.40483333333333
C001003,0.252,5336.0,1344.672,56-4A-165,YELLOWSTONE,56-4A-165,000+0.750,001+0.002,U-1003,10,533.6,134.4672
C040102,8.40585537,16.0,134.49368592,40-3-005,PRAIRIE,40-3-005,000+0.000,008+0.406,L-40-102,1,16.0,134.49368592
C002432,0.243,1663.3333333333333,404.19,15-4A-066,FLATHEAD,15-4A-066,000+0.261,000+0.504,U-2502,3,554.4444444444445,134.73
C005217,0.338,3592.0,1214.096,07-2A-118,CASCADE,07-2A-118,000+0.340,000+0.678,U-5217,9,399.1111111111111,134.89955555555557
C229343,0.30088097,8522.0,2564.10762634,56-4-070,YELLOWSTONE,56-4-070,000+0.000,000+0.301,R090W446OFA,19,448.5263157894737,134.95303296526316
C010407,0.07162699,1885.0,135.01687615,42-4A-057,RICHLAND,42-4A-057,000+0.281,000+0.353,U-10407,1,1885.0,135.01687615
C003948,1.72362118,392.0,675.6595025600001,07-2A-179,CASCADE,07-2A-179,000+0.000,001+0.724,L-7-1041,5,78.4,135.13190051200002
C000029,0.2025686,14013.0,2838.5937918,47-1C-024,SILVER BOW,47-1C-024,089+0.712,090+0.169,N-29,21,667.2857142857143,135.17113294285713
C027442,1.4,289.6666666666667,405.53333333333336,27-3A-025,LINCOLN,27-3A-025,000+0.000,001+0.400,L-27-442,3,96.55555555555556,135.17777777777778
C050011,0.09686567,1396.0,135.22447532,11-5A-039,DAWSON,11-5A-039,001+0.996,002+0.093,U-5002,1,1396.0,135.22447532
C002277,0.364,1114.5,405.678,26-2-015,LIBERTY,26-2-015,000+0.000,000+0.364,L-26-598,3,371.5,135.226
C010401,0.3348558,1212.0,405.8452296,42-4A-047,RICHLAND,42-4A-047,000+0.000,000+0.335,U-10401,3,404.0,135.2817432
C001373,1.012,401.6666666666667,406.4866666666667,087350J,YELLOWSTONE,087350J,000+0.299,001+0.310,L-56-1114,3,133.88888888888889,135.49555555555557
C000029,3.378,602.3333333333334,2034.6820000000002,22-3-021,JEFFERSON,22-3-021,070+0.603,074+0.029,P-29,15,40.15555555555556,135.6454666666667
C228369,0.24573167,2209.0,542.8212590300001,47-1-038,SILVER BOW,47-1-038,000+0.000,000+0.246,R015S126OFA,4,552.25,135.70531475750002
C005210,0.57,4761.666666666667,2714.15,07-2A-098,CASCADE,07-2A-098,003+0.167,003+0.737,U-5210,20,238.08333333333334,135.7075
C001017,0.25993676,14107.0,3666.92787332,56-4A-186,YELLOWSTONE,56-4A-186,000+0.113,000+0.373,U-1017,27,522.4814814814815,135.8121434562963
C006704,0.225,2414.6666666666665,543.3,15-7B-075,FLATHEAD,15-7B-075,001+0.399,001+0.625,U-6704,4,603.6666666666666,135.825
C228373,0.25156607,1620.0,407.5370334,47-1-031,SILVER BOW,47-1-031,000+0.000,000+0.252,R015S127ONB,3,540.0,135.8456778
C008004,0.151,2702.0,408.002,09-2A-039,CUSTER,09-2A-039,000+0.139,000+0.290,U-8004,3,900.6666666666666,136.00066666666666
C000020,0.65657895,6650.0,4366.2500175,42-4A-018,RICHLAND,42-4A-018,052+0.566,053+0.214,N-20,32,207.8125,136.445313046875
C100934,0.25068584,1089.0,272.99687976,56-4A-298,YELLOWSTONE,56-4A-298,000+0.000,000+0.251,L-56-3022,2,544.5,136.49843988
C007113,0.24762298,1654.0,409.56840891999997,14-6A-055,FERGUS,14-6A-055,000+0.000,000+0.248,U-7113,3,551.3333333333334,136.5228029733333
C000280,0.791,5185.0,4101.335,25-7B-003,LEWIS AND CLARK,25-7B-003,000+0.878,000+1.669,S-280,30,172.83333333333334,136.71116666666666
C007112,6.51061373,42.0,273.44577666000004,14-6-018,FERGUS,14-6-018,009+0.269,015+0.779,L-14-304,2,21.0,136.72288833000002
C001032,0.677,1415.0,957.955,56-4A-323,YELLOWSTONE,56-4A-323,000+0.921,001+0.598,U-1032,7,202.14285714285714,136.8507142857143
C473095,0.37568294,14211.0,5338.830260340001,15-7B-035,FLATHEAD,15-7B-035,002+0.131,002+0.506,P-267,39,364.38461538461536,136.89308359846154
C000311,0.895,153.0,136.935,087441P,TREASURE,087441P,008+0.283,009+0.182,S-311,1,153.0,136.935
C000435,5.591,49.0,273.959,25-3-016,LEWIS AND CLARK,25-3-016,009+0.781,015+0.378,S-435,2,24.5,136.9795
C000503,0.30871676,8437.0,2604.64330412,15-7C-014,FLATHEAD,15-7C-014,000+0.000,000+0.309,U-6713,19,444.05263157894734,137.0864896905263
C002086,0.503,1908.3333333333333,959.8916666666667,47-1C-083,SILVER BOW,47-1C-083,000+0.710,001+0.214,L-47-1037,7,272.6190476190476,137.12738095238095
C010405,0.406,3042.3333333333335,1235.1873333333335,42-4A-030,RICHLAND,42-4A-030,000+0.000,000+0.406,U-10405,9,338.03703703703707,137.24303703703706
C000354,0.14152807,1942.0,274.84751194,24-2-033,LAKE,24-2-033,000+0.217,000+0.359,S-354,2,971.0,137.42375597
C039003,8.96690086,46.0,412.47743956000005,39-3-025,POWELL,39-3-025,000+0.000,008+0.967,L-39-3,3,15.333333333333334,137.49247985333335
C000090,2.678,9658.0,25864.124,16-3-006,GALLATIN,16-3-006,316+0.765,319+0.450,I-90,188,51.37234042553192,137.57512765957446
C001821,0.607,6574.0,3990.418,47-1C-094,SILVER BOW,47-1C-094,000+0.000,000+0.607,U-1821,29,226.68965517241378,137.6006206896552
C000226,1.198,115.0,137.76999999999998,07-2-013,CASCADE,07-2-013,011+0.400,012+0.596,S-226,1,115.0,137.76999999999998
C025043,0.508,1627.5,826.77,25-7B-085,LEWIS AND CLARK,25-7B-085,000+0.000,000+0.508,L-25-43,6,271.25,137.795
C005813,0.424,325.0,137.79999999999998,25-7C-039,LEWIS AND CLARK,25-7C-039,000+0.197,000+0.621,L-25-3481,1,325.0,137.79999999999998
C042326,1.979,69.66666666666667,137.87033333333335,060895K,RICHLAND,060895K,000+0.000,001+0.979,L-42-326,1,69.66666666666667,137.87033333333335
C020112,1.19,116.0,138.04,060381E,GRANITE,060381E,005+0.199,006+0.389,L-20-112,1,116.0,138.04
C006905,0.75,2024.75,1518.5625,56-4B-019,YELLOWSTONE,56-4B-019,000+0.000,000+0.750,U-6905,11,184.0681818181818,138.05113636363637
C000092,0.02966961,18631.0,552.77450391,32-3A-006,MISSOULA,32-3A-006,005+0.328,005+0.357,N-92,4,4657.75,138.1936259775
C006390,0.336,1646.6666666666667,553.2800000000001,32-3A-126,MISSOULA,32-3A-126,000+0.382,000+0.719,L-32-4581,4,411.6666666666667,138.32000000000002
C006192,0.123,10125.0,1245.375,060399P,MISSOULA,060399P,000+0.000,000+0.123,L-32-4321,9,1125.0,138.375
C008477,0.46867261,2067.0,968.74628487,47-1C-054,SILVER BOW,47-1C-054,000+0.000,000+0.469,L-47-1541,7,295.2857142857143,138.39232640999998
C005234,0.24183289,2864.0,692.60939696,07-2A-256,CASCADE,07-2A-256,000+0.084,000+0.325,U-5234,5,572.8,138.52187939200002
C047518,10.869,51.0,554.319,812491U,SILVER BOW,812491U,000+0.000,010+0.869,L-47-518,4,12.75,138.57975
C007109,0.35876652,773.0,277.32651996,14-6A-047,FERGUS,14-6A-047,000+0.160,000+0.519,U-7109,2,386.5,138.66325998
C072116,0.35886728,1934.0,694.04931952,07-2A-282,CASCADE,07-2A-282,000+0.000,000+0.359,L-7-3177,5,386.8,138.809863904
C000006,0.445,2498.0,1111.6100000000001,45-2-003,SANDERS,45-2-003,049+0.122,049+0.567,P-6,8,312.25,138.95125000000002
C025647,1.1019303,883.0,973.0044549,25-7B-043,LEWIS AND CLARK,25-7B-043,000+0.000,001+0.102,L-25-647,7,126.14285714285714,139.0006364142857
C000276,3.89894414,107.0,417.18702298,47-1-007,SILVER BOW,47-1-007,003+0.969,007+0.876,S-276,3,35.666666666666664,139.06234099333332
C000315,0.09,12366.0,1112.94,07-2A-283,CASCADE,07-2A-283,000+0.245,000+0.336,I-315,8,1545.75,139.1175
C067358,0.977,4414.333333333333,4312.803666666667,56-4A-098,YELLOWSTONE,56-4A-098,001+0.133,002+0.111,L-56-2409,31,142.39784946236557,139.1226989247312
C000447,11.281,61.666666666666664,695.6616666666666,44-7-004,ROSEBUD,44-7-004,032+0.317,043+0.722,S-447,5,12.333333333333332,139.13233333333332
C001535,0.949,587.0,557.063,086249G,GALLATIN,086249G,000+0.000,000+0.949,L-16-873,4,146.75,139.26575
C000029,0.20391789,9581.0,1953.73730409,47-1C-112,SILVER BOW,47-1C-112,084+0.830,085+0.007,N-29,14,684.3571428571429,139.55266457785714
