CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES
C000001,0.209,22092.0,4617.228,15-7C-006,FLATHEAD,15-7C-006,121+0.202,121+0.411,N-1,3
C000001,0.334,20869.0,6970.246,15-7C-070,FLATHEAD,15-7C-070,121+0.411,121+0.744,N-1,7
C000001,10.017,2009.0,20124.153,18-4-001,GLACIER,18-4-001,197+0.717,207+0.924,N-1,7
C000001,1.323,1928.0,2550.7439999999997,18-4-002,GLACIER,18-4-002,207+0.924,209+0.270,N-1,2
C000001,11.041,2128.0,23495.248,18-4-006,GLACIER,18-4-006,224+0.216,235+0.552,N-1,1
C000001,0.422,5505.0,2323.11,18-4-019,GLACIER,18-4-019,221+0.547,221+0.969,N-1,2
C000001,7.81,2122.0,16572.82,18-5-001,GLACIER,18-5-001,235+0.552,243+0.365,N-1,1
C000001,6.002,2130.0,12784.26,18-5-002,GLACIER,18-5-002,243+0.365,249+0.272,N-1,1
C000001,0.681,3523.0,2399.163,18-5-008,GLACIER,18-5-008,253+0.495,254+0.182,N-1,1
C000001,3.028,1569.0,4750.932,18-5-020,GLACIER,18-5-020,258+0.269,261+0.304,N-1,3
C000001,5.943,1256.0,7464.407999999999,21-3-001,HILL,21-3-001,335+0.620,341+0.544,N-1,1
C000001,9.928,1360.0,13502.080000000002,21-3-003,HILL,21-3-003,353+0.526,363+0.496,N-1,4
C000001,6.624,1386.0,9180.864,21-4-001,HILL,21-4-001,363+0.496,370+0.155,N-1,5
C000001,2.487,3539.0,8801.493,21-4A-002,HILL,21-4A-002,376+0.731,379+0.220,N-1,6
C000001,0.597,5648.0,3371.8559999999998,21-4A-003,HILL,21-4A-003,379+0.220,379+0.816,N-1,2
C000001,1.314,9435.0,12397.59,21-4A-006,HILL,21-4A-006,380+0.106,381+0.220,N-1,4
C000001,0.399,10111.0,4034.289,21-4A-007,HILL,21-4A-007,381+0.220,381+0.619,N-1,5
C000001,0.414,13365.0,5533.11,21-4A-008,HILL,21-4A-008,381+0.619,382+0.201,N-1,7
C000001,0.148,12036.0,1781.328,21-4A-010,HILL,21-4A-010,382+0.340,382+0.488,N-1,1
C000001,0.441,9583.0,4226.103,21-4A-011,HILL,21-4A-011,382+0.631,383+0.248,N-1,1
C000001,1.36,7027.0,9556.720000000001,21-4A-013,HILL,21-4A-013,383+0.248,384+0.409,N-1,2
C000001,0.525,3678.0,1930.95,21-4A-015,HILL,21-4A-015,384+0.409,384+0.934,N-1,1
C000001,0.562,3678.0,2067.036,21-4A-015,HILL,21-4A-015,384+0.934,385+0.504,N-1,1
C000001,1.929,3678.0,7094.862,21-4A-015,HILL,21-4A-015,385+0.504,387+0.415,N-1,2
C000001,2.091,3678.0,7690.698,21-4A-015,HILL,21-4A-015,387+0.736,389+0.841,N-1,2
C000001,3.011,1246.0,3751.706,26-2-003,HILL,26-2-003,332+0.608,335+0.620,N-1,1
C000001,0.247,1282.0,316.654,26-2-008,LIBERTY,26-2-008,321+0.502,321+0.749,N-1,1
C000001,1.864,1630.0,3038.32,27-3-001,LINCOLN,27-3-001,001+0.891,003+0.795,N-1,1
C000001,6.245,2093.0,13070.785,27-3-002,LINCOLN,27-3-002,003+0.795,010+0.008,N-1,7
C000001,1.846,4629.0,8545.134,27-3-016,LINCOLN,27-3-016,012+0.098,014+0.011,N-1,1
C000001,1.057,3377.0,3569.4889999999996,27-3-018,LINCOLN,27-3-018,015+0.414,016+0.465,N-1,2
C000001,1.896,1364.0,2586.144,27-3-024,LINCOLN,27-3-024,000+0.000,001+0.891,N-1,2
C000001,2.192,3226.0,7071.392000000001,27-3A-001,LINCOLN,27-3A-001,027+0.794,029+1.019,N-1,3
C000001,1.228,3226.0,3961.528,27-3A-001,LINCOLN,27-3A-001,029+1.019,031+0.178,N-1,2
C000001,1.151,5295.0,6094.545,27-3A-002,LINCOLN,27-3A-002,034+0.508,035+0.734,N-1,3
C000001,0.877,5295.0,4643.715,27-3A-002,LINCOLN,27-3A-002,035+0.734,036+0.617,N-1,4
C000001,0.574,2453.0,1408.022,27-3A-003,LINCOLN,27-3A-003,036+0.617,037+0.172,N-1,1
C000001,2.113,2453.0,5183.189,27-3A-003,LINCOLN,27-3A-003,037+0.172,039+0.326,N-1,4
C000001,0.704,7333.0,5162.432,27-3A-010,LINCOLN,27-3A-010,031+0.178,031+0.882,N-1,1
C000001,0.443,8882.0,3934.726,27-3A-011,LINCOLN,27-3A-011,031+0.882,032+0.256,N-1,7
C000001,0.195,9338.0,1820.91,27-3A-012,LINCOLN,27-3A-012,032+0.256,032+0.452,N-1,2
C000001,0.447,8016.0,3583.152,27-3A-013,LINCOLN,27-3A-013,032+0.452,032+0.898,N-1,3
C000001,1.604,7339.0,11771.756000000001,27-3A-014,LINCOLN,27-3A-014,032+0.898,034+0.508,N-1,2
C000001,2.604,1957.0,5096.028,27-5-002,LINCOLN,27-5-002,039+0.326,041+0.948,N-1,3
C000001,11.816,1642.0,19401.872,27-6-001,LINCOLN,27-6-001,041+0.948,053+0.729,N-1,6
C000001,1.026,1642.0,1684.692,27-6-001,LINCOLN,27-6-001,054+0.590,055+0.622,N-1,2
C000001,12.059,1429.0,17232.310999999998,27-6-002,LINCOLN,27-6-002,055+0.622,067+0.666,N-1,13
C000001,1.163,1429.0,1661.9270000000001,27-6-002,LINCOLN,27-6-002,067+0.666,068+0.808,N-1,1
C000001,6.462,1455.0,9402.21,27-6-003,LINCOLN,27-6-003,068+1.014,075+0.476,N-1,7
C000001,8.306,1252.0,10399.112,36-3-002,PHILLIPS,36-3-002,453+0.876,462+0.400,N-1,3
C000001,9.151,1474.0,13488.574,36-3-003,PHILLIPS,36-3-003,462+0.400,471+0.609,N-1,1
C000001,1.541,2505.0,3860.205,36-3-015,PHILLIPS,36-3-015,471+0.814,473+0.327,N-1,1
C000001,9.508,1354.0,12873.831999999999,36-4-001,PHILLIPS,36-4-001,473+0.327,482+0.871,N-1,1
C000001,6.746,1363.0,9194.798,36-4-002,PHILLIPS,36-4-002,482+0.871,489+0.617,N-1,1
C000001,9.589,1409.0,13510.901,36-4-003,PHILLIPS,36-4-003,489+0.617,499+0.387,N-1,2
C000001,1.674,1274.0,2132.676,36-4-004,PHILLIPS,36-4-004,499+0.952,501+0.490,N-1,2
C000001,7.262,1479.0,10740.498,43-3-001,ROOSEVELT,43-3-001,581+0.083,588+0.341,N-1,1
C000001,7.582,2054.0,15573.428,43-3-006,ROOSEVELT,43-3-006,597+0.225,604+0.813,N-1,6
C000001,1.25,4269.0,5336.25,43-3-016,ROOSEVELT,43-3-016,591+0.422,592+0.668,N-1,1
C000001,1.551,5601.0,8687.151,43-4-002,ROOSEVELT,43-4-002,612+0.509,614+0.042,N-1,3
C000001,6.455,1402.0,9049.91,43-4-004,ROOSEVELT,43-4-004,619+0.140,625+0.595,N-1,1
C000001,8.925,1148.0,10245.900000000001,43-4-005,ROOSEVELT,43-4-005,626+0.126,635+0.050,N-1,2
C000001,0.881,2296.0,2022.776,43-4-013,ROOSEVELT,43-4-013,610+0.780,611+0.683,N-1,2
C000001,0.401,4156.0,1666.556,43-4-014,ROOSEVELT,43-4-014,611+0.683,612+0.088,N-1,1
C000001,0.421,4854.0,2043.5339999999999,43-4-015,ROOSEVELT,43-4-015,612+0.088,612+0.509,N-1,1
C000001,0.845,1765.0,1491.425,43-5-003,ROOSEVELT,43-5-003,658+0.892,659+0.744,N-1,1
C000001,1.538,1651.0,2539.238,51-3-004,GLACIER,51-3-004,261+0.304,262+0.839,N-1,2
C000001,3.519,1651.0,5809.869000000001,51-3-004,TOOLE,51-3-004,262+0.839,266+0.790,N-1,2
C000001,11.392,1773.0,20198.016,51-3-005,TOOLE,51-3-005,266+0.790,278+0.171,N-1,3
C000001,8.766,1021.0,8950.086,51-4-001,TOOLE,51-4-001,288+0.916,297+0.678,N-1,2
C000001,5.71,931.0,5316.01,51-4-002,TOOLE,51-4-002,297+0.678,303+0.275,N-1,1
C000001,7.507,1310.0,9834.17,53-3-001,VALLEY,53-3-001,505+0.534,512+0.973,N-1,1
C000001,8.461,1414.0,11963.854000000001,53-3-002,VALLEY,53-3-002,512+0.973,521+0.415,N-1,1
C000001,8.057,1209.0,9740.913,53-4-001,VALLEY,53-4-001,521+0.415,529+0.476,N-1,3
C000001,9.725,1484.0,14431.9,53-4-002,VALLEY,53-4-002,529+0.476,539+0.209,N-1,3
C000001,1.167,3887.0,4536.129,53-4-003,VALLEY,53-4-003,542+0.661,543+0.800,N-1,3
C000001,5.369,1967.0,10560.823,53-4-004,VALLEY,53-4-004,543+0.800,549+0.177,N-1,4
C000001,1.209,5857.0,7081.113,53-4-016,VALLEY,53-4-016,539+0.209,540+0.411,N-1,3
C000001,0.34,8006.0,2722.0400000000004,53-4-019,VALLEY,53-4-019,541+0.932,542+0.217,N-1,1
C000001,5.955,2211.0,13166.505000000001,53-8-001,VALLEY,53-8-001,549+0.177,555+0.153,N-1,6
C000001,0.743,2211.0,1642.773,53-8-001,VALLEY,53-8-001,555+0.153,555+0.896,N-1,2
C000001,9.005,1396.0,12570.980000000001,53-8-003,VALLEY,53-8-003,562+0.743,571+0.757,N-1,5
C000001,7.272,1514.0,11009.808,53-8-004,VALLEY,53-8-004,571+0.757,579+0.037,N-1,2
C000001,1.754,1584.0,2778.336,53-8-008,VALLEY,53-8-008,555+0.896,557+0.641,N-1,2
C000001,4.25,11445.0,48641.25,A-024,FLATHEAD,A-024,115+0.321,119+0.529,N-1,22
C000001,0.048,11445.0,549.36,A-024,FLATHEAD,A-024,119+0.529,119+0.577,N-1,2
C000001,1.998,2515.0,5024.97,A-036,GLACIER,A-036,218+0.017,220+0.012,N-1,1
C000001,6.557,1506.0,9874.842,A-046,HILL,A-046,370+0.155,376+0.731,N-1,7
C000001,1.899,8917.0,16933.383,A-060,FLATHEAD,A-060,138+0.231,140+0.232,N-1,6
C000001,0.275,8917.0,2452.175,A-060,FLATHEAD,A-060,140+0.232,140+0.507,N-1,1
C000001,0.856,2346.0,2008.176,W-116,BLAINE,W-116,391+0.191,392+0.056,N-1,1
C000001,3.213,2346.0,7537.698,W-116,BLAINE,W-116,393+0.056,396+0.289,N-1,3
C000001,2.406,3716.0,8940.696,W-130,GLACIER,W-130,221+1.976,223+0.919,N-1,1
C000001,0.179,3088.0,552.752,W-147,LINCOLN,W-147,016+0.925,017+0.142,N-1,1
C000001,10.662,3088.0,32924.256,W-147,LINCOLN,W-147,017+0.142,027+0.794,N-1,10
C000002,13.719,552.0,7572.888,09-2-004,CUSTER,09-2-004,018+0.404,032+0.136,P-2,1
C000002,0.155,1191.0,184.605,09-2A-004,CUSTER,09-2A-004,000+0.000,000+0.155,N-2,1
C000002,1.638,1191.0,1950.858,09-2A-004,CUSTER,09-2A-004,000+0.155,001+0.766,N-2,1
C000002,0.14,3703.0,518.4200000000001,09-2A-006,CUSTER,09-2A-006,002+0.510,002+0.650,N-2,1
C000002,0.126,3729.0,469.854,09-2A-007,CUSTER,09-2A-007,002+0.650,002+0.775,N-2,1
C000002,0.063,4733.0,298.17900000000003,09-2A-008,CUSTER,09-2A-008,002+0.775,002+0.839,N-2,1
C000002,0.125,4733.0,591.625,09-2A-008,CUSTER,09-2A-008,002+0.839,002+0.964,N-2,1
C000002,0.116,4733.0,549.028,09-2A-008,CUSTER,09-2A-008,002+0.964,003+0.085,N-2,2
C000002,0.128,7318.0,936.7040000000001,09-2A-009,CUSTER,09-2A-009,003+0.085,003+0.213,N-2,2
C000002,0.319,1900.0,606.1,09-2A-010,CUSTER,09-2A-010,003+0.213,003+0.531,N-2,1
C000002,0.995,2322.0,2310.39,09-2A-011,CUSTER,09-2A-011,003+0.531,004+0.464,N-2,1
C000002,1.479,898.0,1328.142,09-2A-013,CUSTER,09-2A-013,004+0.778,006+0.114,N-2,1
C000002,16.238,533.0,8654.854,09-3-003,CUSTER,09-3-003,032+0.136,048+0.771,P-2,4
C000002,2.99,492.0,1471.0800000000002,13-1-001,CUSTER,13-1-001,048+0.771,051+0.754,P-2,1
C000002,6.106,516.0,3150.696,13-1-002,FALLON,13-1-002,057+0.767,063+0.892,P-2,3
C000002,6.601,498.0,3287.298,13-1-003,FALLON,13-1-003,063+0.892,070+0.504,P-2,2
C000002,5.378,762.0,4098.036,13-1-006,FALLON,13-1-006,090+0.128,095+0.498,P-2,1
C000002,4.966,753.0,3739.398,13-1-029,FALLON,13-1-029,070+0.504,075+0.468,P-2,1
C000002,12.004,585.0,7022.34,W-111,CUSTER,W-111,006+0.164,018+0.404,P-2,3
C000003,5.318,1757.0,9343.725999999999,07-1-001,CASCADE,07-1-001,014+0.380,020+0.061,P-3,1
C000003,5.98,1437.0,8593.26,07-1-002,CASCADE,07-1-002,008+0.456,014+0.380,P-3,4
C000003,6.696,4275.0,28625.399999999998,07-1-004,CASCADE,07-1-004,001+0.728,008+0.456,N-3,13
C000003,1.272,5732.0,7291.104,07-1-005,CASCADE,07-1-005,000+0.000,001+0.728,N-3,4
C000003,7.471,1095.0,8180.745,086336K,TETON,086336K,026+0.752,034+0.193,P-3,2
C000003,7.856,1475.0,11587.6,18-4-007,GLACIER,18-4-007,102+0.699,110+0.501,P-3,3
C000003,6.287,1266.0,7959.342,18-5-007,GLACIER,18-5-007,096+0.136,102+0.699,P-3,2
C000003,6.895,1012.0,6977.74,37-1-001,GLACIER,37-1-001,089+0.246,096+0.136,P-3,4
C000003,6.965,518.0,3607.87,37-3-003,PONDERA,37-3-003,068+0.241,075+0.288,P-3,1
C000003,1.611,543.0,874.773,37-3-004,PONDERA,37-3-004,075+0.288,076+0.924,P-3,2
C000003,7.147,609.0,4352.523,50-1-002,TETON,50-1-002,055+0.168,062+0.388,P-3,3
C000003,3.747,523.0,1959.681,50-1-003,TETON,50-1-003,062+0.388,066+0.409,P-3,1
C000003,4.926,997.0,4911.222,50-3-001,TETON,50-3-001,034+0.193,039+0.120,P-3,4
C000003,4.544,1036.0,4707.584,50-3-002,TETON,50-3-002,041+0.945,046+0.526,P-3,2
C000003,1.454,1265.0,1839.31,50-3-011,TETON,50-3-011,039+0.120,040+0.556,P-3,3
C000003,0.437,1691.0,738.967,50-3-014,TETON,50-3-014,041+0.507,041+0.945,P-3,1
C000003,2.514,1798.0,4520.172,50-4-003,TETON,50-4-003,020+0.078,022+0.610,P-3,1
C000003,2.051,1093.0,2241.7430000000004,50-4-004,TETON,50-4-004,024+0.455,026+0.752,P-3,1
C000003,0.492,1194.0,587.448,50-4-018,TETON,50-4-018,023+0.975,024+0.455,P-3,1
C000004,1.206,8347.0,10066.482,05-1-002,CARBON,05-1-002,042+0.856,043+1.140,N-4,2
C000004,3.762,4561.0,17158.482,05-1-008,CARBON,05-1-008,038+0.783,042+0.508,N-4,9
C000004,0.225,4561.0,1026.2250000000001,05-1-008,CARBON,05-1-008,042+0.508,042+0.733,N-4,3
C000004,5.682,4359.0,24767.838000000003,05-1-009,CARBON,05-1-009,033+0.037,038+0.783,N-4,7
C000004,3.195,4030.0,12875.849999999999,05-1-010,CARBON,05-1-010,029+0.824,033+0.037,N-4,2
C000004,2.028,6768.0,13725.504,05-1-030,CARBON,05-1-030,043+1.140,045+0.842,N-4,1
C000004,2.515,6768.0,17021.52,05-1-030,CARBON,05-1-030,045+0.842,048+0.063,N-4,5
C000004,1.804,6768.0,12209.472,05-1-030,CARBON,05-1-030,048+0.063,049+0.759,N-4,2
C000004,3.592,1932.0,6939.744000000001,05-3-007,CARBON,05-3-007,020+0.855,024+0.447,N-4,7
C000004,16.401,1504.0,24667.104,05-3-013,CARBON,05-3-013,004+0.525,020+0.855,N-4,1
C000004,3.611,4907.0,17719.177,05-3-024,CARBON,05-3-024,026+0.256,029+0.824,N-4,3
C000004,1.153,4900.0,5649.7,05-3-026,CARBON,05-3-026,024+0.447,025+0.600,N-4,4
C000004,2.147,7611.0,16340.817,56-4-021,CARBON,56-4-021,049+0.759,051+0.663,N-4,2
C000004,0.813,7611.0,6187.7429999999995,56-4-021,YELLOWSTONE,56-4-021,051+0.663,052+0.359,N-4,1
C000004,1.552,12394.0,19235.488,56-4B-004,YELLOWSTONE,56-4B-004,052+0.359,053+0.798,N-4,2
C000004,0.094,11731.0,1102.714,56-4B-005,YELLOWSTONE,56-4B-005,054+0.674,054+0.768,N-4,6
C000004,0.521,5768.0,3005.128,56-4B-006,YELLOWSTONE,56-4B-006,054+0.768,055+0.311,N-4,6
C000004,0.53,6080.0,3222.4,56-4B-007,YELLOWSTONE,56-4B-007,055+0.311,055+0.841,N-4,7
C000004,0.382,5606.0,2141.492,56-4B-008,YELLOWSTONE,56-4B-008,057+0.502,057+0.884,N-4,2
C000004,0.045,5606.0,252.26999999999998,56-4B-008,YELLOWSTONE,56-4B-008,058+0.177,058+0.221,N-4,1
C000004,0.528,6083.0,3211.824,56-4B-037,YELLOWSTONE,56-4B-037,055+0.841,056+0.370,N-4,1
C000004,1.134,6031.0,6839.1539999999995,56-4B-038,YELLOWSTONE,56-4B-038,056+0.370,057+0.502,N-4,2
C000004,0.349,12237.0,4270.713,56-4B-039,YELLOWSTONE,56-4B-039,054+0.141,054+0.490,N-4,1
C000004,0.184,12237.0,2251.608,56-4B-039,YELLOWSTONE,56-4B-039,054+0.490,054+0.674,N-4,3
C000004,0.322,12086.0,3891.692,56-4B-044,YELLOWSTONE,56-4B-044,053+0.798,054+0.141,N-4,1
C000005,6.415,3013.0,19328.395,15-3-001,FLATHEAD,15-3-001,139+0.208,145+0.619,N-5,8
C000005,2.397,5149.0,12342.152999999998,15-4-004,FLATHEAD,15-4-004,129+0.987,132+0.375,N-5,6
C000005,6.821,5149.0,35121.329,15-4-004,FLATHEAD,15-4-004,132+0.375,139+0.208,N-5,16
C000005,2.579,27306.0,70422.174,15-4A-007,FLATHEAD,15-4A-007,122+0.875,125+0.445,N-5,27
C000005,0.488,23629.0,11530.952,15-4A-008,FLATHEAD,15-4A-008,125+0.445,125+0.933,N-5,9
C000005,0.606,16086.0,9748.116,15-4A-021,FLATHEAD,15-4A-021,126+0.935,127+0.545,N-5,7
C000005,0.134,11880.0,1591.92,15-4A-023,FLATHEAD,15-4A-023,127+0.683,127+0.817,N-5,1
C000005,0.31,11777.0,3650.87,15-4A-024,FLATHEAD,15-4A-024,127+0.817,128+0.188,N-5,2
C000005,2.195,26386.0,57917.27,15-4A-042,FLATHEAD,15-4A-042,120+0.737,122+0.875,N-5,15
C000005,0.674,9949.0,6705.626,15-4A-043,FLATHEAD,15-4A-043,128+0.517,129+0.138,N-5,3
C000005,0.621,29571.0,18363.591,15-4A-045,FLATHEAD,15-4A-045,125+0.933,126+0.553,N-5,9
C000005,0.383,23891.0,9150.253,15-4A-046,FLATHEAD,15-4A-046,126+0.553,126+0.935,N-5,4
C000005,4.28,6232.0,26672.960000000003,15-7-002,FLATHEAD,15-7-002,093+0.528,097+0.787,N-5,18
C000005,0.867,12827.0,11121.009,15-7-003,FLATHEAD,15-7-003,102+0.688,103+0.552,N-5,7
C000005,0.563,12827.0,7221.601,15-7-003,FLATHEAD,15-7-003,103+0.552,104+0.088,N-5,6
C000005,0.129,12827.0,1654.683,15-7-003,FLATHEAD,15-7-003,104+0.088,104+0.217,N-5,6
C000005,4.84,18053.0,87376.52,15-7-004,FLATHEAD,15-7-004,104+0.217,109+0.084,N-5,51
C000005,4.885,9533.0,46568.704999999994,15-7-014,FLATHEAD,15-7-014,097+0.787,102+0.688,N-5,40
C000005,0.646,15628.0,10095.688,15-7B-010,FLATHEAD,15-7B-010,109+0.084,109+0.730,N-5,2
C000005,1.027,12594.0,12934.037999999999,15-7B-011,FLATHEAD,15-7B-011,109+0.730,110+0.796,N-5,4
C000005,0.253,15629.0,3954.137,15-7B-013,FLATHEAD,15-7B-013,110+0.976,111+0.229,N-5,3
C000005,0.198,15629.0,3094.5420000000004,15-7B-013,FLATHEAD,15-7B-013,111+0.229,111+0.427,N-5,1
C000005,0.777,21915.0,17027.955,15-7B-014,FLATHEAD,15-7B-014,113+0.067,114+0.100,N-5,3
C000005,0.152,21915.0,3331.08,15-7B-014,FLATHEAD,15-7B-014,114+0.100,114+0.252,N-5,5
C000005,0.165,28235.0,4658.775000000001,15-7B-016,FLATHEAD,15-7B-016,114+0.252,114+0.417,N-5,8
C000005,0.436,28235.0,12310.46,15-7B-016,FLATHEAD,15-7B-016,114+0.417,114+0.853,N-5,11
C000005,4.797,25919.0,124333.443,15-7B-018,FLATHEAD,15-7B-018,115+0.870,120+0.737,N-5,35
C000005,0.504,29028.0,14630.112000000001,15-7B-080,FLATHEAD,15-7B-080,114+0.853,115+0.370,N-5,7
C000005,0.5,23139.0,11569.5,15-7B-085,FLATHEAD,15-7B-085,115+0.370,115+0.870,N-5,42
C000005,0.072,17208.0,1238.9759999999999,15-7C-007,FLATHEAD,15-7C-007,111+0.531,111+0.604,N-5,2
C000005,0.388,20554.0,7974.952,15-7C-008,FLATHEAD,15-7C-008,111+0.788,112+0.179,N-5,10
C000005,0.139,16337.0,2270.8430000000003,15-7C-009,FLATHEAD,15-7C-009,112+0.179,112+0.318,N-5,2
C000005,0.245,20507.0,5024.215,15-7C-010,FLATHEAD,15-7C-010,112+0.455,112+0.700,N-5,4
C000005,0.247,24275.0,5995.925,15-7C-012,FLATHEAD,15-7C-012,112+0.836,113+0.067,N-5,2
C000005,0.137,15344.0,2102.128,15-7C-080,FLATHEAD,15-7C-080,112+0.318,112+0.455,N-5,5
