YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,CORR_MP_FLOAT,CORR_ENDMP_FLOAT,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME
2023.0,I-94,A,5.75,C000094,A,C000094A,242+0.731,248+0.527,242.221,247.971,W-131,Yes,nan,A,3529.25,27.0,nan,28.0,1206.0,1012.0,8.0,nan,8.0,336.0,282.0,RURAL OUTER INTERSTATE,1049.0,14.0,120.0,687.0,687.0,1031.0,1031.0,nan,2.0,nan,WIBAUX,JCT ON RAMP E WIBAUX INTERCHANGE,JCT ON RAMP E WIBAUX INTERCHANGE,6.792,20.141,C000094_242+0.731_248+0.527_I-94,242.731,248.527,,I-94,Interstate,4,13,WIBAUX,13.0,20293.1875,2.6,1357.4038461538462,7805.072115384615,,I-94
2023.0,I-94,A,1.148,C000094,A,C000094A,241+0.616,242+0.731,241.073,242.221,55-1-008,nan,nan,E,3260.0,27.0,nan,28.0,1206.0,1012.0,8.0,nan,9.0,370.0,310.0,RURAL OUTER INTERSTATE,1049.0,14.0,120.0,672.0,672.0,1034.0,1034.0,nan,2.0,nan,WIBAUX,"JCT OFF RAMP W WIBAUX INTERCHANGE, EXIT 241","JCT OFF RAMP W WIBAUX INTERCHANGE, EXIT 241",6.792,20.141,C000094_241+0.616_242+0.731_I-94,241.616,242.731,,I-94,Interstate,1,11,WIBAUX,11.0,3742.4799999999996,2.2,1481.8181818181818,1701.1272727272724,,I-94
2023.0,I-94,A,5.666,C000094,A,C000094A,236+0.016,241+0.616,235.407,241.073,55-1-001,nan,nan,E,3873.0,23.0,nan,30.0,836.0,737.0,6.0,nan,8.0,216.0,190.0,RURAL OUTER INTERSTATE,1048.0,10.0,101.0,478.0,478.0,736.0,736.0,nan,2.0,nan,WIBAUX,"JCT OFF RAMP ROCHLITZ INTERCHANGE, EXIT 236","JCT OFF RAMP ROCHLITZ INTERCHANGE, EXIT 236",3.687,31.106,C000094_236+0.016_241+0.616_I-94,236.016,241.616,,I-94,Interstate,1,22,WIBAUX,22.0,21944.418,4.4,880.2272727272726,4987.367727272727,,I-94
2023.0,I-94,A,3.763,C000094,A,C000094A,231+0.143,234+1.061,230.615,234.377,11-5-001,nan,nan,E,3980.5,23.0,nan,30.0,836.0,737.0,5.0,nan,7.0,191.0,168.0,RURAL OUTER INTERSTATE,1048.0,10.0,101.0,479.0,479.0,736.0,736.0,nan,2.0,nan,DAWSON,"JCT OFF RAMP HODGES ROAD INTERCHANGE, EXIT 231","JCT OFF RAMP HODGES ROAD INTERCHANGE, EXIT 231",6.753,20.519,C000094_231+0.143_234+1.061_I-94,231.143,235.061,,I-94,Interstate,4,17,DAWSON,17.0,14978.6215,3.4,1170.735294117647,4405.476911764706,,I-94
2023.0,I-94,A,7.135,C000094,A,C000094A,224+0.004,231+0.143,223.48,230.615,11-5-001,nan,nan,E,4376.0,23.0,nan,30.0,836.0,737.0,5.0,nan,7.0,191.0,168.0,RURAL OUTER INTERSTATE,1048.0,10.0,101.0,479.0,479.0,736.0,736.0,nan,2.0,nan,DAWSON,"JCT OFF RAMP GRIFFITH INTERCHANGE, EXIT 224","JCT OFF RAMP GRIFFITH INTERCHANGE, EXIT 224",6.753,20.519,C000094_224+0.004_231+0.143_I-94,224.004,231.143,,I-94,Interstate,1,37,DAWSON,37.0,31222.76,7.4,591.3513513513514,4219.291891891891,,I-94
2023.0,I-94,A,8.878,C000094,A,C000094A,215+0.118,224+0.004,214.602,223.48,11-5A-005,nan,nan,E,4218.0,23.0,nan,30.0,836.0,737.0,5.0,nan,7.0,198.0,175.0,RURAL OUTER INTERSTATE,1048.0,10.0,101.0,478.0,478.0,736.0,736.0,nan,2.0,nan,DAWSON,"JCT OFF RAMP E GLENDIVE INTERCHANGE, EXIT 215","JCT OFF RAMP E GLENDIVE INTERCHANGE, EXIT 215",3.687,31.106,C000094_215+0.118_224+0.004_I-94,215.118,224.004,,I-94,Interstate,1,39,DAWSON,39.0,37447.404,7.8,540.7692307692308,4800.949230769231,,I-94
2023.0,I-94,A,1.251,C000094,A,C000094A,211+0.831,213+0.087,211.314,212.565,11-5A-003,nan,nan,E,6454.75,45.0,nan,12.0,1331.0,1184.0,7.0,nan,2.0,197.0,176.0,UI,2017.0,19.0,89.0,716.0,716.0,1091.0,1091.0,nan,2.0,nan,DAWSON,JCT ON RAMP CIRCLE INTERCHANGE,JCT ON RAMP CIRCLE INTERCHANGE,2.344,19.141,C000094_211+0.831_213+0.087_I-94,211.831,213.087,,I-94,Interstate,4,10,DAWSON,10.0,8074.892249999999,2.0,3227.375,4037.4461249999995,,I-94
2023.0,I-94,A,3.902,C000094,A,C000094A,206+0.275,210+0.118,205.703,209.605,11-5A-001,nan,nan,A,4430.0,21.0,nan,39.0,1321.0,1088.0,5.0,nan,9.0,313.0,258.0,RURAL OUTER INTERSTATE,1047.0,29.0,105.0,730.0,730.0,1120.0,1120.0,nan,2.0,nan,DAWSON,"JCT OFF RAMP PLEASANT VIEW INTERCHANGE, EXIT 206","JCT OFF RAMP PLEASANT VIEW INTERCHANGE, EXIT 206",4.867,15.044,C000094_206+0.275_210+0.118_I-94,206.275,210.118,,I-94,Interstate,4,29,DAWSON,29.0,17285.86,5.8,763.7931034482759,2980.320689655173,,I-94
2023.0,I-94,A,2.252,C000094,A,C000094A,204+0.024,206+0.275,203.451,205.703,11-5A-001,nan,nan,A,4221.0,21.0,nan,39.0,1321.0,1088.0,5.0,nan,9.0,313.0,258.0,RURAL OUTER INTERSTATE,1047.0,29.0,105.0,730.0,730.0,1120.0,1120.0,nan,2.0,nan,DAWSON,"JCT OFF RAMP WHOOPUP CREEK INTERCHANGE, EXIT 204","JCT OFF RAMP WHOOPUP CREEK INTERCHANGE, EXIT 204",4.867,15.044,C000094_204+0.024_206+0.275_I-94,204.024,206.275,,I-94,Interstate,1,17,DAWSON,17.0,9505.692,3.4,1241.4705882352941,2795.791764705882,,I-94
2023.0,I-94,A,5.981,C000094,A,C000094A,192+0.385,198+0.366,191.806,197.787,W-103,Yes,nan,A,4317.0,21.0,nan,39.0,1321.0,1088.0,5.0,nan,9.0,306.0,252.0,RURAL OUTER INTERSTATE,1047.0,29.0,105.0,717.0,717.0,1076.0,1076.0,nan,2.0,nan,DAWSON,"JCT OFF RAMP BAD ROUTE CK INTERCHANGE, EXIT 192","JCT OFF RAMP BAD ROUTE CK INTERCHANGE, EXIT 192",4.867,15.044,C000094_192+0.385_198+0.366_I-94,192.385,198.366,,I-94,Interstate,1,36,DAWSON,36.0,25819.977,7.2,599.5833333333334,3586.1079166666664,,I-94
