SEGMENT_KEY,CORRIDOR,DIR,REF_POINT,SMT_CITY_NAME,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,SMS_X_CORD,SMS_Y_CORD,LATITUDE,LONGITUDE,REF_POINT_FLOAT
C000236_000+0.000_009+0.701_S-236,C000236,A,000+0.031,NOT IN CITY LIMITS,FERGUS,APRIL,2022,THU,610578.25732,333966.12856,47.255424937937001,-109.36016371719001,0.031
C000236_000+0.000_009+0.701_S-236,C000236,A,001+0.018,NOT IN CITY LIMITS,FERGUS,JULY,2022,SAT,610547.54487,335564.07308,47.2698071178459,-109.36053209815999,1.018
C000236_000+0.000_009+0.701_S-236,C000236,A,004+0.283,NOT IN CITY LIMITS,FERGUS,NOVEMBER,2020,WED,610530.77270,340820.39858,,,4.283
C000236_000+0.000_009+0.701_S-236,C000236,A,005+0.183,NOT IN CITY LIMITS,FERGUS,DECEMBER,2022,SUN,610515.31458,342267.58265,47.330139420206599,-109.360800744153,5.183
C000236_000+0.000_009+0.701_S-236,C000236,A,009+0.040,NOT IN CITY LIMITS,FERGUS,NOVEMBER,2019,SAT,613531.77362,347164.90490,,,9.04
C000236_000+0.000_009+0.701_S-236,C000236,A,009+0.131,NOT IN CITY LIMITS,FERGUS,AUGUST,2020,WED,613469.55120,347296.48934,,,9.131
C000236_000+0.000_009+0.701_S-236,C000236,A,009+0.502,NOT IN CITY LIMITS,FERGUS,NOVEMBER,2023,WED,613339.58025,347866.02995,47.380473570270603,-109.323246652997,9.502
C000236_000+0.000_009+0.701_S-236,C000236,A,009+0.542,NOT IN CITY LIMITS,FERGUS,APRIL,2019,FRI,613354.73282,347928.79182,,,9.542
C000236_009+0.701_016+0.311_S-236,C000236,A,010+0.028,NOT IN CITY LIMITS,FERGUS,DECEMBER,2023,TUE,613555.98460,348685.42097,47.387843504705998,-109.320354340455,10.028
C000236_009+0.701_016+0.311_S-236,C000236,A,010+0.099,NOT IN CITY LIMITS,FERGUS,AUGUST,2021,TUE,613577.37128,348797.88525,47.388855219050903,-109.32006749860599,10.099
C000236_009+0.701_016+0.311_S-236,C000236,A,010+0.131,NOT IN CITY LIMITS,FERGUS,JULY,2019,TUE,613596.21903,348846.53806,,,10.131
C000236_009+0.701_016+0.311_S-236,C000236,A,012+0.459,NOT IN CITY LIMITS,FERGUS,APRIL,2020,SUN,613957.85757,352281.54548,,,12.459
